adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,atomic_risk_fallback_calls,checkpoint_sha256,coverage,failure_summary_path,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nan_adapter_fallback_calls,nan_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,run_summary_path,run_summary_sha256,samples_per_hour,second_forward_avoidance,second_forward_calls,seed,success
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu3RhF,0.0,122.93142918706872,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67184/generated_crystals.extxyz,96f31ec876e83243e7de66dfde7e5a26c5a4d52513f5fbd9685f64865bf489e8,264596992,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67184/run_summary.json,7dddf830474bb1661697d794a1c298d5e00660a18d24a3ac8b877e5b1e3dd722,29.28461845604808,0.0,1000,67184,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,,303,GaCo3B,0.3485,80.16615202091634,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67184/generated_crystals.extxyz,b001d76073f2513dfca139b2419f3d3dfc88afec78a3260d7164a0ef5e11d5d5,264368128,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67184/run_summary.json,07ce4cd71e36ba42a733a22ec459f59c427defd123cf4b6cd08bb02e2f92cb70,44.90673319408814,0.697,303,67184,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,FeHRh,0.0,115.29308725195006,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67185/generated_crystals.extxyz,af3108d93b72af02a60a80fc5eac6be27965043be8ace0a0b0886698b5848b07,273389568,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67185/run_summary.json,b99b7993e0c4f50e9f5ba201f80ca85a3ec581157c05f391b18034605c2c1bf5,31.224768854813625,0.0,1000,67185,True
691,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,9,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.691,,309,Fe4PdRh,0.3455,81.73535721213557,0,300,1309,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67185/generated_crystals.extxyz,c5e4b3a8f66b888e62010f9b15414a0f3f3745cae14074abb819bbdcc79b4dc4,271598080,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67185/run_summary.json,04f7db2eca930e207b51dab1ac1c2ed4f708065be8ffda8c43b4a13230b42b74,44.044586367397606,0.691,309,67185,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe5H3SO7,0.0,120.49811681802385,0,0,2000,C0,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67186/generated_crystals.extxyz,5d7b46ddc0a293f1a56712a2c2f9c494755111e5e8d6a67424b1e71243e68bef,342436352,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67186/run_summary.json,2b8cd8d0d8891aca1fabd0f254c625c3b1dc9d5d24c895d894dbea148d6c7a43,29.87598557607931,0.0,1000,67186,True
618,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,82,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.618,,382,Nb(FeO2)5,0.309,84.87707239505835,0,300,1382,V2_Frozen_Atomic75_Late30,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67186/generated_crystals.extxyz,c8c4500d85fcf00636e2d0b8d2d9ec261cd2da291db743c9e0b09a8332d32b18,343296000,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67186/run_summary.json,90df0ba284187266ad71289db1c52be53fc067669bc23b134d316ad85b238722,42.41428101153023,0.618,382,67186,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,FeCo,0.0,111.95753888087347,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67187/generated_crystals.extxyz,05a97020ba71030b4430ecaee471bc512f656710bffbf28a5882ea1d731baab8,287700992,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67187/run_summary.json,021dc4eb80ca7742ab9da4074c79a7ced0baaf7ddf2c1bb06dbef6b024e706fa,32.15504767240837,0.0,1000,67187,True
486,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,214,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.486,,514,FeRh,0.243,91.966259294888,0,300,1514,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67187/generated_crystals.extxyz,11d9231370561c3f6d8a477fca8d7f5c86418c3937b37d5964027139368da2a7,286306304,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67187/run_summary.json,135c59babdc3776f60189f47112776586391a5d41c2abda66321a4671d6f779d,39.144791009240365,0.486,514,67187,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,FeNi,0.0,114.64314813399687,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67188/generated_crystals.extxyz,0d2be1d0d721b7f0edc1016a26ffe5935e0a8daa39557b5b8a740a69b75ec7bc,273600000,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67188/run_summary.json,2371578c7b97484b88521887a4ee2fa9cbd628d64735a7e1610a0d24d2347eb4,31.401789453585646,0.0,1000,67188,True
674,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,26,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.674,,326,EuGaCu,0.337,81.83470883709379,0,300,1326,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67188/generated_crystals.extxyz,4b521bbb989cbebdb60433dc6724d3476668327bbd13f6eee96d89a7f4f46dec,273203200,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67188/run_summary.json,e76b85ca581f354ca7fb0bbdd5f9bca3b89d89ae85985c33f3c8f1f45ca715e6,43.991113931454514,0.674,326,67188,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Co,0.0,114.60409611510113,0,0,2000,C0,0,0,2,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67189/generated_crystals.extxyz,0782ec09c7153d3bb342efd684e1aee4d1b6b545ef14d59788a81c64519a21f5,242691584,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67189/run_summary.json,9cb490f77ead540637090f4a5681cd66caa409d244c0d49d3c7d6904091be9d7,31.412489797785124,0.0,1000,67189,True
696,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.696,,304,MnCo,0.348,85.42541119805537,0,300,1304,V2_Frozen_Atomic75_Late30,0,0,2,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67189/generated_crystals.extxyz,0a3a33ed516f855dd2a4301d802528f3a1e15472a26d05e1301a2d0d1375e758,242714624,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67189/run_summary.json,40286882b340888517964d89da66503abd15a5e67292ed3066237763d0d17568,42.14202717331433,0.696,304,67189,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu6BrN5,0.0,120.14156020013615,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67190/generated_crystals.extxyz,36aaecf7c8cb6c77496ece18df84262ad6b1c97394275b850a31983d7c466f0d,314924544,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67190/run_summary.json,1ac27dc33adf4e9a3e14296e210560d4d9383951f57177cc128c57a9b30a0e47,29.964651649295963,0.0,1000,67190,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,41,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,,341,Eu2HfIrO8,0.3295,88.11366853793152,0,300,1341,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67190/generated_crystals.extxyz,3208720ebfd9bf65935da53efeaa72db33eda8701b12b71311c1a79baa9c98d2,315071488,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67190/run_summary.json,4b34a16c9f4586e2d7fd9b3dad3bdf155acd70d84f932b60b4589c9020b686db,40.85631729713147,0.659,341,67190,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuCu,0.0,113.37749909004197,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67191/generated_crystals.extxyz,c0e14e658ee2ee8e30ea5b6aeedaeb78a25bea7ac5da1e09d06d0fee156a3cea,290954240,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67191/run_summary.json,84ff9f1d35315b8961347a42dbb0952936ba0c78fb16fc29ce293669b6d4a6ca,31.752332066708913,0.0,1000,67191,True
694,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,6,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.694,,306,EuNi3,0.347,79.9174377429299,0,300,1306,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67191/generated_crystals.extxyz,73f3740d4c1a2ac618c14b35310964433bc1724a21b1450554bdff055c4a375e,287133184,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67191/run_summary.json,6aaa8a98181c363812976f6425c16e7ed15934782be1858ed1862752ba3babc4,45.04648924781729,0.694,306,67191,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuFe4B,0.0,114.77046063705347,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67192/generated_crystals.extxyz,80ce92e1f344db062df7983f50e2467de45dc737abb2ed432ff27a369e93e3df,317194240,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67192/run_summary.json,64fbe2369cbd5d98d5f4a07b37c64dceccf7a37b4b620293170e77fe5d8e111e,31.366956096695713,0.0,1000,67192,True
493,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,207,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.493,,507,Fe3Si,0.2465,90.8392429179512,0,300,1507,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67192/generated_crystals.extxyz,609ddece9494a6f38abd1b8288e08b1c1a17b54f983a0cc3a5f6f547d032523a,315746816,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67192/run_summary.json,6acd4abb8d040a2816ba58ab893a186bce9a7ff41ad31bf191737d0e7d61c510,39.63044917989498,0.493,507,67192,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Mn3O5,0.0,115.11399651900865,0,0,2000,C0,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67193/generated_crystals.extxyz,7d99c99fbfdd4b0c2e241c8a641b6c4e9272d0dae37fc7b4cca1a8d21b9b261c,347501568,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67193/run_summary.json,6bb5ce776561f702a2bd6dcf770aef0cab475b86074a405bccb28d5ee7908a94,31.273347367498754,0.0,1000,67193,True
573,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,127,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.573,,427,Mn7Co7Ge2,0.2865,94.69823188404553,0,300,1427,V2_Frozen_Atomic75_Late30,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67193/generated_crystals.extxyz,4594261f798aae6daf3dc76dbe1acb9d7e8999c4634170ed8c0cfcc2a056b01d,342550528,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67193/run_summary.json,dd0f65677b0a4e00a2a6885614b63f014bf5ca8908c9925c8e5600d2dcca39e5,38.015493303064694,0.573,427,67193,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Ba2Gd2O5,0.0,115.4051228670869,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67194/generated_crystals.extxyz,437dd11e4bd3780efa224657a103aabb129f7c5c4bc0b43b9ed09e2f451bad1e,294270976,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67194/run_summary.json,b382f0ce24fdfc95b6fe936bb34dd60705a57eeb1e7aa29851d9104489a3c018,31.194455762125497,0.0,1000,67194,True
583,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,117,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.583,,417,Gd3(In2Co)2,0.2915,88.19663593405858,0,300,1417,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67194/generated_crystals.extxyz,32d9ff717d92ad06dc9b48eeb0d1e7b6d6536911b458babb7d144b182990437f,294047744,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67194/run_summary.json,ddcd5ccd05ebda0f8a5b557ee4f0771768779f141a1fa22a008590d2af5c4c19,40.81788337926618,0.583,417,67194,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Co3B2H,0.0,120.63196125300601,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67195/generated_crystals.extxyz,e87d08397b6f33d653703df06466d8ac819968bd35c47245c1024f0289059486,271720960,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67195/run_summary.json,6793b567ee7b7ff93d4ec332126001bad88c1b4086ead5985153f8b9a2f59f15,29.842837359243315,0.0,1000,67195,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,,302,ZnCo5,0.349,80.78836033400148,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67195/generated_crystals.extxyz,914837ff83933fff5b3dfe54266d6243392ee6f8984e39721b8e87e802253291,273211904,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67195/run_summary.json,5ba96d7705335f8b3cb9018d5017299c446c93b842f9598b0b82635e5ad3d6cb,44.56087467447788,0.698,302,67195,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Co3Pt,0.0,115.84527829196304,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67196/generated_crystals.extxyz,077873e53a7f3a3d1d35582afe2e88f59286e15f889371bad82b39745e56cdde,259206144,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67196/run_summary.json,f68aed8be517f73c80c8f094b7b87a59ea21e02f1e88f26052fe65e69e04f03b,31.07593208008855,0.0,1000,67196,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,,303,FeCo2H,0.3485,80.35870373691432,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67196/generated_crystals.extxyz,60a8566576c6e296c2af374905df6314ae8553c7a857752f1bbbe80108e8e5c2,259077632,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67196/run_summary.json,44f159abbf8088bd3687b8b323b11da5f9e58f912c8f5d8b9b947c9236fd662a,44.799129809087134,0.697,303,67196,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEuNiGe,0.0,115.88255208893679,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67197/generated_crystals.extxyz,8e8dceb20be903fa9b25cce49fe035b68753d05dd3efee1f7376cb3e6d68bee8,257635840,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67197/run_summary.json,cfd860346b19025b57b4866076e5d1b8618e4eb8e59c4d73b9794d120d03bb3e,31.065936459848547,0.0,1000,67197,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Eu2ZnNi,0.35,81.21622257493436,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67197/generated_crystals.extxyz,88c775ea7000590086bbd3e6a153e35e6187754c14a6327aade7047f6b9faadf,257732608,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67197/run_summary.json,fe5da9834073d013807a68abf8692e3f20ec7ad6cad2210d8e87a103c95671a3,44.326119657663845,0.7,300,67197,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,ZnCo2,0.0,121.7334507110063,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67198/generated_crystals.extxyz,147a6c0cc4c6f8ef63fd8b9368b3bc15e75c863261dc512ac796159fa1483820,271596544,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67198/run_summary.json,ae00002f95064a5c92852660edf13565db0ebe4a6458dbe821c831a8d5213e61,29.57280828706939,0.0,1000,67198,True
687,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,13,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.687,,313,HfFeCo4,0.3435,82.44008548697457,0,300,1313,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67198/generated_crystals.extxyz,91ec5cd86f9ec89cff93433cff076a08ac5c6e09e6411cabe7f8967751ac8db3,272106496,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67198/run_summary.json,df866b2660628524f2499b0e1743c272cba41690e555563553ad1c62d5595a2b,43.66807698869739,0.687,313,67198,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2NiH3,0.0,113.35116605903022,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67199/generated_crystals.extxyz,948f280bac4bd80a15260bbc3f14d7e159b47f7ac71d3d9e53620dc635a856dd,315817472,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67199/run_summary.json,afab986495063012fc575818ba370e09332043713d405a672bd0d7a03eeba677,31.759708569078306,0.0,1000,67199,True
577,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,123,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.577,,423,Fe2Ge,0.2885,86.00568980094977,0,300,1423,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67199/generated_crystals.extxyz,728ad26adeeb2f1ca9bba7a6da74d3c98480e8d04cbfb029c8bcbd5815df8697,315104256,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67199/run_summary.json,02826d6cc98bc3b5242c46eda2aec972c5ab1b31f40ae0bb00e84093076fad3b,41.85769579119456,0.577,423,67199,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuRh,0.0,112.64910769183189,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67200/generated_crystals.extxyz,e13e71c69af099dd4a27bf9824b66cc538ced68c2bc9cc3170a30b58fcc5cd8a,257891328,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67200/run_summary.json,847245edb1acee2da6cc804c97b65cc8444200a8737bc22e9f7b44fd556b5a3a,31.957643285096644,0.0,1000,67200,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Eu3Tl,0.35,78.78839332191274,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67200/generated_crystals.extxyz,48270e0333f4c76d945f8b9ad481b293064288fccfb32d8d6117af6310d52f5b,257327104,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67200/run_summary.json,b6b20ececddbc12f7592b425c7b26d3a7bfb575fc891167251d7a990e1fcdb8c,45.692009294962524,0.7,300,67200,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Ga3Fe7H2,0.0,115.6620499859564,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67201/generated_crystals.extxyz,35c5c8330d786d075f70c747bc36f6c36ec2ac244e916f5d86a2ea863ee7ff17,316440576,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67201/run_summary.json,0850f92d528a1ba5d10d75a5234f980a79d18a2aa33682ccbb26b563f259ba37,31.125161627665335,0.0,1000,67201,True
563,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,137,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.563,,437,Fe3Rh,0.2815,88.25096047716215,0,300,1437,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67201/generated_crystals.extxyz,f60240b552923b40101ef971512833c8143f81e5937021602a45b30ca31345a3,316270592,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67201/run_summary.json,772aaca6d57d9f2755e468470c31863b4dbd8caba43d30b55633c14b4134cc7d,40.79275716134125,0.563,437,67201,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuGdN,0.0,114.63421504199505,0,0,2000,C0,0,0,3,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67202/generated_crystals.extxyz,b639598c944b90ebd1562a83db41279d5a317c2a1e48c06441bddaf8cf2d86aa,250576384,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67202/run_summary.json,3a4676c6bb84ed09285ce0ebc785e77282ede5a2cc0e8b15ea52a2793c2e7c8b,31.404236498511178,0.0,1000,67202,True
