method,seed,task_id,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,input_hash,output_hash,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,pre_relax_max_force_ev_ang,formal_seed
A0,20052,A0_seed_20052,-73.7891616821289,-5.270654405866351,0.0356547273695468,True,1.50624939694535,53,MgFe(NiO2)4,Fe-Mg-Ni-O,3797b4f4362ffc599a9856fe9633bfcb3c663d4e62b052a5bcffe7c6a17b6443,8094fa2dc6bb820ce07435f33da51d6a13b06d9f02c4fc22fc6952e0ac840716,0.3167685357757994,0.02835571576589,False,False,True,True,True,True,True,True,True,True,True,0.3167685357757994,0.3167685357757994,1.9057215304970287,False,False,0.41188001559865134,20052
A0,20053,A0_seed_20053,-27.676815032958984,-6.919203758239746,0.0035283253528177,True,0.4192207059822976,15,Eu2CdSn,Cd-Eu-Sn,fce7ef752dd2661398b3a508de1827e29fdedd1cff061b284eed3df761dcbda5,fe48d9d5dd27bd502431a7343d3832c3e7353276d9e4feff66b44d5116957093,0.0454866456203619,0.0015830936100965,False,True,True,True,True,False,False,True,True,False,True,0.0454866456203619,0.0043573923466118,3.4370188123750505,False,False,0.005891891251436414,20053
A0,20054,A0_seed_20054,-44.81962585449219,-7.469937642415364,0.0467854365706443,True,0.6719742459827103,25,EuNi2,Eu-Ni,2c42b96fd758ce2593e8c50aa5c33827ff6a8675da2ede321557d1fee3126fc0,1d19f9b4f0e3af4877fa6f29267908527843a76b3d251c4c1b92af370683f702,0.0211922904370958,0.0032502720452658,False,True,True,True,True,False,False,True,True,False,True,0.0211922904370958,0.0,2.678903760102195,False,False,0.06092567304758489,20054
A0,20055,A0_seed_20055,-103.58939361572266,-8.632449467976889,0.0478014647960662,True,0.7261669059516862,23,CrFe5,Cr-Fe,72dad2db07122b5a33c157daa7f4565ba884b54b2678db9fdab3af942bf0f862,32716db992915c806049ab03c984b8c4d7b8f150ec6890721bed01194927e63a,0.0384950061749425,0.0160566193792319,False,True,True,True,True,False,False,True,True,False,True,0.0384950061749425,0.0384950061749425,2.432413609418228,False,False,0.218920371143953,20055
A0,20056,A0_seed_20056,-41.40697860717773,-10.351744651794434,0.0272007416933774,True,0.4436610160046257,16,GdScO2,Gd-O-Sc,743bf48441f8fb15b29916c12724fd13099e5332de168c4dd1f5a18c081889ae,ffea5b37e15bbcb43adc27e045575d5f4735b7454570d2511a5eb5adf144a1aa,0.228655367519476,0.0060586113979404,False,False,True,True,True,False,False,True,True,False,True,0.228655367519476,0.228655367519476,2.191053226349217,False,False,0.2248769101865198,20056
A0,20057,A0_seed_20057,-62.62005615234375,-7.827507019042969,0.0427693054080009,True,0.7043031409848481,27,FeCo,Co-Fe,24686510921fc3949854406cd0197dd0f5265e6f3ddff0e93e687d0c06a8134e,94e3771f3876c688ae31ea55d046ecde95595e62f11ed4349cee56f02b78b287,0.0327813666203908,0.0055755820970885,False,True,True,True,True,False,False,True,True,False,True,0.0327813666203908,0.0,2.4439782789963704,False,False,0.1818330243772092,20057
A0,20058,A0_seed_20058,-29.077939987182617,-9.692646662394203,0.0087206671014428,True,0.0591328929876908,2,GdHO,Gd-H-O,8308caa10a6477cbadc09961151bb75746d0ca20600b030e282f7fba2b2c86bc,f7a8dcd4e0a370aae7c888f375f3612699bc59ea8b722b6b4e633116fdbefc88,0.0412095380938861,0.0009756528355429,False,True,True,True,True,False,False,True,True,False,True,0.0412095380938861,0.0018275087916652,2.3303318580934804,False,False,0.008139690869460927,20058
A0,20059,A0_seed_20059,-99.7807388305664,-9.97807388305664,0.0485873036086559,True,0.7794896509731188,29,Eu3ZrO6,Eu-O-Zr,442a5bd51c33d26c839a8fbc0738635cb45e33f9f55e3f18ddf38f58aed2d672,83f354874d5cff1b4b866cce37bb4762bc736edc6ef85056168682ef7b09d6ce,-0.0070623790250916,0.0238374923167558,True,True,True,True,True,True,True,True,True,True,True,-0.0070623790250916,0.0,2.09879678465457,False,False,0.21989972872247956,20059
A0,20060,A0_seed_20060,-61.43605422973633,-7.679506778717041,0.0370416007936,True,3.3705137069919147,118,LiEu3F4,Eu-F-Li,dae58618576aeb96fb5732b91624c63ad5cf6bc2a4f84e1bd29a50e4740073f7,4b83e05e535d523f7f651ccee137f8e137d6d66533bacb7eaaff1794a6c10228,0.2850344195090191,0.7090967291310192,False,False,False,False,True,True,True,True,True,True,True,0.2850344195090191,0.2850344195090191,1.8994487617927576,False,False,0.18694716668455713,20060
A0,20061,A0_seed_20061,-66.54008483886719,-6.654008483886718,0.047420959919691,True,1.7606568690389397,58,MnVFeO7,Fe-Mn-O-V,6397a3fc49060a6c431e8bcbdae6bf6b36d7e6e57f8bc801efb0fbfb746e7b2b,ad81a0d91d78cba5051d02c69011d232465f470dc07fbec753d77d2f04d5b0e8,0.4369683120550149,0.0580925039343259,False,False,True,True,True,True,True,True,True,True,True,0.4369683120550149,0.4369683120550149,1.6326087531350482,False,False,0.7844599236363577,20061
A0,20062,A0_seed_20062,-69.31631469726562,-6.931631469726563,0.0490651354193687,True,0.3036653680028394,11,MnSnO3,Mn-O-Sn,15f75257cc9c1969d300339f1b36994185f3fd17b1eeed90c1c5a10942762669,d57db41776089eb1af917293ecf8164087e7660a4954837a5233fc9301ee8755,0.0911343098029711,0.0011348345000619,False,True,True,True,True,False,False,True,True,False,True,0.0911343098029711,0.0604165299789727,2.0729007066084346,False,False,0.0870996032241779,20062
A0,20063,A0_seed_20063,-36.24689483642578,-4.530861854553223,0.0422519408166408,True,0.5281229820102453,17,EuMg2Cu,Cu-Eu-Mg,40e52dd231e46548887b9fe3cb6fc89908b70a0f32bcb2c105aff0945b69b813,e7cf5b7abc50b02656d77e44f297b4b1ad37a0c00d011a63609533c9f42cdae6,-0.013632877902471,0.006111497770312,False,True,True,True,True,False,False,True,True,False,True,-0.013632877902471,0.0,2.753262815778138,False,False,0.05081548674539935,20063
A0,20064,A0_seed_20064,-50.08442687988281,-6.260553359985352,0.0474980324506759,True,0.3296843060525134,12,Eu4Zn3Ga,Eu-Ga-Zn,79734dd023197ebd428132426bf33e2c31f3ef68cda61a73b67289d48e8ca05e,7dab7386dddee8328d57d7d89fbcaca32798dd4aa0fb76446275541f6766785e,0.0830213929562306,0.0066334731630748,True,True,True,True,True,True,True,True,True,True,True,0.0830213929562306,0.0779165326024804,2.6515895664888967,False,False,0.06124430334663672,20064
A0,20065,A0_seed_20065,-32.37553024291992,-8.09388256072998,0.0089150546118617,True,0.0653837509453296,3,SrEu3,Eu-Sr,36aadeb78b6e1529d4663e4410cf7f5753597d44722b49a518ae7c7926ec5f0f,bc87032445d8d2ac61ab2c7b3406107e28dabe35b3385d1e7d39fb85d2132425,0.0588239057045143,0.0002349994738272,False,True,True,True,True,False,False,True,True,False,True,0.0588239057045143,0.0588239057045143,4.000948217287421,False,False,0.0096294376276073,20065
A0,20066,A0_seed_20066,-136.73899841308594,-6.8369499206542965,0.0928924083709716,False,15.510829397011548,500,Li3Mn6BClO9,B-Cl-Li-Mn-O,d9076388b89d0dd761074464496a75e72a5a3299359d52fb3a7741d0b188e459,e90d1f4b19feb1d9426e9693db7acc33b9420e8a9446b6fabddb6fe089299da9,0.316072137656036,0.3152225763728451,False,False,True,True,True,True,True,True,True,True,False,0.316072137656036,0.316072137656036,1.3902005619160875,False,False,1.5318041428149671,20066
A0,20067,A0_seed_20067,-68.64985656738281,-6.240896051580256,0.0453530065715312,True,2.1293047750368714,67,Eu3MnGa2AgSn4,Ag-Eu-Ga-Mn-Sn,e7f5dbd1676886f2a24cb8b50510b7614feb848e052f92f5c4b48ce2a5fc9305,15db112ecd61ded03161618b250cb8ea731c101024e5cb9286dc45f1feb342e2,0.1747326884539459,0.1638490867144658,False,False,True,True,True,True,True,True,True,True,False,0.1747326884539459,0.1747326884539459,2.771595154063834,False,False,0.1770346287937097,20067
A0,20068,A0_seed_20068,-70.6632080078125,-7.06632080078125,0.0496631264686584,True,1.2273241800139658,42,Mn4ZnO5,Mn-O-Zn,91f285e30b1dc33d7bb02799c25a20f3ebd08d3b349389226127e06bd9aab0ec,436e7c237329c26ff4c4c4c76b4fef774136d06e0ebb3ec125084fce41ed0bb2,0.2523989094623768,0.0400324234662244,False,False,True,True,True,True,True,True,True,True,True,0.2523989094623768,0.2523989094623768,1.8925117757660492,False,False,0.8844240108110125,20068
A0,20069,A0_seed_20069,-31.16037368774414,-7.790093421936035,0.0444827191531658,True,0.6623225850053132,24,Eu2PdI,Eu-I-Pd,bd6f7a071f8dd9c2f4cf984fe7d3678794dd10bc62da126188967185cbae027e,8d7c6d87cb7c2c5e874c5c69f4a4c683f7f14e40d7ee2f1ab3c5be6c1c7ed5da,0.0475912274898728,0.0163464936124698,False,True,False,False,True,False,False,True,True,False,True,0.0475912274898728,0.0475912274898728,2.9763252236930717,False,False,0.1570413477226029,20069
A0,20070,A0_seed_20070,-86.85511016845703,-8.685511016845703,0.0376642234623432,True,0.4779577740118839,18,Eu3PtO6,Eu-O-Pt,17f40874d6e3a7893fcda16c0f3f2e68ad3134ba7d0fdae8a1d5961bf0752483,759ac2d3d6af27d8b1809cae4142571c9ea50c5d2028463d0ad80ac6a30281ff,0.3057127663662093,0.0026043383819205,False,False,True,True,True,True,True,True,True,True,True,0.3057127663662093,0.2595432305104594,1.9964285121363097,False,False,0.05236871751120005,20070
A0,20071,A0_seed_20071,-33.25056457519531,-6.650112915039062,0.0445934571325778,True,0.5927545939921401,22,Mn2FeH2,Fe-H-Mn,4d329b006c66ba1261cd53982861b147f7c725fe40d507ec3fcbc0450ab644b4,48da7863afced8d970ccf6476a5afde2d66608df7f5bda3984eff4c1c5582af8,0.115828798947386,0.0101152147482341,False,False,False,False,True,True,True,True,True,True,True,0.115828798947386,0.115828798947386,1.8192105723709409,False,False,0.12457072288142139,20071
A0,20072,A0_seed_20072,-118.43421936035156,-6.579678853352864,0.0494909398257732,True,2.14847486699,68,Mn3(OF2)2,F-Mn-O,35930ffcb5acd23d15d3ed2d9ee20d57bb1dcb1d1756f0b66dd93bc8f1e29c33,d17b809611ab09167d3c9629b4d4dfb1d23588cfa3d91411117b6fdaf78c3214,0.1987088624016948,0.0369082063167916,False,False,True,True,True,True,True,True,True,True,True,0.1987088624016948,0.1987088624016948,1.893127224629353,False,False,0.5726603984119827,20072
A0,20073,A0_seed_20073,-192.36387634277344,-9.618193817138671,0.0505346804857254,True,4.156076869985554,145,EuGd3P2CO13,C-Eu-Gd-O-P,caec4ebb5f0b2540e11d0c4fd2292deb1cf2f3fc40daf8dda402923aa963c73a,9438e1308f4a13da4591be51385a1419655be15043b8d8a9ba27b20cea06355f,0.066465672379353,0.0508191511734983,True,True,True,True,True,True,True,True,True,True,False,0.066465672379353,0.066465672379353,1.2866930365365568,False,False,0.7794585683480405,20073
A0,20074,A0_seed_20074,-77.03837585449219,-6.419864654541016,0.0411452911794185,True,0.5963360880268738,22,EuNi9B2,B-Eu-Ni,1559b56db8ff68f25c5c777b60174c769fc52afa09a751890cef95a652dfd923,5a05fdeafc983520d6da76f1fbd1ab822b310ae50b6fc857ada5e055dc4d7013,0.1277213746618919,0.0020783234367658,False,False,False,False,True,True,True,True,True,True,True,0.1277213746618919,0.127721374661891,2.0141673805772364,False,False,0.04671222365204151,20074
A0,20075,A0_seed_20075,-31.935033798217773,-7.983758449554443,0.014510927721858,True,0.3088567869854159,10,Eu2SbBr,Br-Eu-Sb,570ed18c196f396d1ff0686f97dc6a1a0d221263e09e589944d76e9a9b7c05a5,bbf9eb307414292158536d11b45bb2e6e8195c0c3da47fc151e0b3d4d35cc65b,0.0399918686617848,0.0331843257712568,True,True,True,True,True,True,True,True,True,True,True,0.0399918686617848,0.0306038766008196,3.188944532763347,False,False,0.1997868542018812,20075
A0,20076,A0_seed_20076,-112.91901397705078,-10.265364907004615,0.0503844581544399,True,1.2288800930255093,46,Eu2Gd2O7,Eu-Gd-O,ae83c1900e31b981931cfa7a4e1a66316d33f342df79d47cef2fa646b9352770,840265f695d135c96077c7db993898294032654ee761efcd7eeb689b45af3f54,0.2337723427631282,0.0177246157524195,False,False,True,True,True,True,True,True,True,True,False,0.2337723427631282,0.2337723427631282,2.1670189069769066,False,False,0.5086659819820192,20076
A0,20077,A0_seed_20077,-29.281618118286133,-7.320404529571533,0.0086311632767319,True,0.329284215986263,11,Fe2NiPt,Fe-Ni-Pt,bc97975ab020d9a381bda016c9d880f324298fb8203265d8983d64811ca9bfa9,e3de33b614aced4efe8233baa3b5765c27eac85dae9c76a0d269761f27b32196,0.0519725520547407,0.0024937451750724,False,True,True,True,True,False,False,False,False,False,True,0.0519725520547407,0.0301658738647407,2.446720547851468,False,False,0.03725816437066956,20077
A0,20078,A0_seed_20078,-66.37133026123047,-8.296416282653809,0.0382166877388954,True,1.2063578420202248,42,MnFeCoC,C-Co-Fe-Mn,aa76f0caa11d9eadc43cabd73933e81d1742f44021ae898e58c947c2e8ed8b71,75b58283bd33df6a4cefced6f43f2da371dc146dc599fa0a12ba1349b8dc923a,0.2874759574009946,0.0314963091417176,False,False,True,True,True,True,True,True,True,True,False,0.2874759574009946,0.2874759574009946,1.8807802166492984,False,False,0.8216216709838106,20078
A0,20079,A0_seed_20079,-45.37863540649414,-7.563105901082356,0.0267977770417928,True,0.572219985013362,21,Fe2Co3Rh,Co-Fe-Rh,5b68885451482676729c6bef62f63d8d6477ddc3a9ad78481c3f82365670d93d,191482af1682e2fcdfae079487c7837dc83fe7e3fccc834ce26bb0be3610e86a,0.0964629635507527,0.0241205570269909,True,True,True,True,True,True,True,True,True,True,True,0.0964629635507527,0.0964629635507527,2.412136390454494,False,False,0.0793371613989615,20079
A0,20080,A0_seed_20080,-32.824913024902344,-8.206228256225586,0.032232329249382,True,1.4239516870002262,53,Fe3Rh,Fe-Rh,6e3f1f54331c2c3d199dd4be24f498b3d7d8a1f7bba72c0ec441ed3ccd518256,f6baa4c5112669d1105f36c1b2d3fad4cd96100898a4898f514d89df04e25ce1,0.0301917632220511,0.0304090596104226,False,True,True,True,True,False,False,True,True,False,True,0.0301917632220511,0.0,2.6207266531041618,False,False,0.0123835282237065,20080
A0,20081,A0_seed_20081,-46.624610900878906,-7.770768483479817,0.0070740221999585,True,0.3712760600028559,12,EuCo3B2,B-Co-Eu,c346a6cf0fe9b1b71203363b24c4c4f035f973adb3c7daec955bbd2093c1c731,83e7102ad749821f61ce656e3d68ad2648ad7ae7baf7f3137024ec9343c828ee,0.0722690163743617,0.0005558301735497,False,True,True,True,True,False,False,True,True,False,True,0.0722690163743617,0.0,2.0790630279508027,False,False,0.0162402236462062,20081
A0,20082,A0_seed_20082,-92.64694213867188,-8.422449285333807,0.0494650974869728,True,1.311042110028211,44,Eu2GdF8,Eu-F-Gd,f9bc3a91bd61555adabcd646f6c84b96de183a66bfc2dcd677fd74777ca0ebcd,1292b6e585a220f4011ac80f5dcebafe712b52e980b5e1292e6905e9b5eb532f,-0.0818401980444001,0.010270689074853,True,True,True,True,True,True,True,True,True,True,False,-0.0818401980444001,0.0,2.317184081476428,False,False,0.11525646591124283,20082
A0,20083,A0_seed_20083,-111.49707794189452,-10.136097994717684,0.0409089364111423,True,0.8242793239769526,30,Eu5VN5,Eu-N-V,9706e90e563d2e6ed32430225284c086cfe7ab09719d424d6935be77ac83a967,9502eb4bef34311b98afaba855a2e419917466b73def841af83f64ee4db2b115,0.1607970934709897,0.0272668608746734,False,False,True,True,True,True,True,True,True,True,True,0.1607970934709897,0.1411338304528069,1.9634391525802313,False,False,0.17195725368000303,20083
A0,20084,A0_seed_20084,-44.16421508789063,-5.520526885986328,0.0439021438360214,True,0.4841420140000991,16,EuZnSb2,Eu-Sb-Zn,521d36f096c1ec4c512f3c3ca0f175805214adabf831ec665bac17843af36c7c,f3fb778498428355165da94245b47bec5d1f010997a2ecfdbdd3c479c6715e08,0.0401716144671482,0.0214424970913208,False,True,True,True,True,False,False,True,True,False,True,0.0401716144671482,0.0,2.8040405825231876,False,False,0.121049086194236,20084
A0,20085,A0_seed_20085,-74.55413055419922,-6.212844212849935,0.0491019822657108,True,0.4242089500185102,14,EuH2,Eu-H,8ffdad8467c1bc545aa8543c4f959bae15bd38cd0844cc7dfb96cbd03e80ec25,8a614a4bd3ff9b685a578c1eb91f35dd1996dbdc06745726ac3796ba98733678,0.069992325212274,0.012834707060812,False,True,True,True,True,False,False,True,True,False,True,0.069992325212274,4.508463541696983e-05,2.3461659857915875,False,False,0.07777749794873509,20085
A0,20086,A0_seed_20086,-48.23807907104492,-6.029759883880615,0.0448577776551246,True,0.6624693850171752,24,LiEu,Eu-Li,e995ffd1eb1d2a3ae0e98a7cae17ab8962144039aef255ae1bba0c065063c56e,711e5b6373d341c439771f712e9ef400bfdf6e5b18f8b9e830ebd958ddf27371,0.0824733810736111,0.0131265504604793,True,True,True,True,True,True,True,True,True,True,True,0.0824733810736111,0.0824733810736111,2.9507530745249038,False,False,0.0758139490351029,20086
A0,20087,A0_seed_20087,-111.223876953125,-5.853888260690789,0.0486884005367755,True,2.7110855450155213,100,Fe7(OF2)4,F-Fe-O,2adfd17ae25820f31d122c654d9a716b8c382fe0342809ef4b6b0a0c90af0390,b0e50f5ab0272448d3b3d388bc86241fe2909f1581737b4e9f1dffbc75c33a0d,0.3326122020672351,0.0627531695818351,False,False,False,False,True,True,True,True,True,True,True,0.3326122020672351,0.3326122020672351,1.9179645705149069,False,False,0.7055942163212356,20087
A0,20088,A0_seed_20088,-23.305179595947266,-5.826294898986816,0.0057124025188386,True,0.2140640200232155,7,FeNi2H,Fe-H-Ni,806bf3d47caaf59acf2008ecb37fc463e36190d220849dd867da2930f218336f,a0e92e08a55d9b1536b2ec2e4f9aee8bc5f3d25cfa3ad30dadc8521ae5965243,0.1020324788376072,0.0053129545287834,False,False,False,False,True,True,True,True,True,True,True,0.1020324788376072,0.1020324788376072,1.7832601012138078,False,False,0.071661425662401,20088
A0,20089,A0_seed_20089,-48.98200607299805,-8.163667678833008,0.0293794330209493,True,0.3603798819822259,12,Fe3NiIr2,Fe-Ir-Ni,780a5bd08cd48882c2dfdbde135c0b73b666c9156303db053b2667802b3b134b,8a5941888fbe3a1c3cc291e30c074a4db6c3baffb19f65c5e5b85dfe09a95851,0.0520911367782144,0.0351868062830941,True,True,True,True,True,True,True,True,True,True,True,0.0520911367782144,0.0520911367782144,2.544055816980579,False,False,0.1007657514866651,20089
A0,20090,A0_seed_20090,-210.9727325439453,-10.548636627197263,0.0453632734715938,True,2.3510432500042957,80,Gd5DyV2O12,Dy-Gd-O-V,5ba7265e6b546d662a71b2ecec30d4245cabeaa8040e5e3ce73e444e6ebffdce,e1ac94633dfbf1c455cca9d8e423b6fb330c8123097f0c0e134eee628bde19cc,0.1523978818209297,0.0231180272063482,False,False,True,True,True,True,True,True,True,True,False,0.1523978818209297,0.1523978818209297,2.0218544696708687,False,False,0.2583997722820421,20090
A0,20091,A0_seed_20091,-108.90795135498048,-9.07566261291504,0.0487235262989997,True,13.06258909299504,401,Na2Gd3O7,Gd-Na-O,bc15d5552de780ef37d8f456bb334043855ec59720beeaaa98eaa841ad441a07,7ad898ef13eff9ab2113bce1b23a50a8f9325f994ff38d66704cf6fde6aebc2d,0.1640262929318066,0.4255144818645307,False,False,True,True,True,True,True,True,True,True,True,0.1640262929318066,0.1429527667418018,1.4412765016456346,False,False,1.0100207754861403,20091
A0,20092,A0_seed_20092,-63.24873733520508,-5.27072811126709,0.0403458401560783,True,1.4230973559897393,52,EuNiH4,Eu-H-Ni,6512989d2488b2d919f99788adfe02581d87a78f69f3597faa82d7d9934aa428,4159a63c520cad5afefcd4a30cf9beb548ac59947b83c3853b683875e02355ec,0.0848737059960651,0.1674666528369938,True,True,True,True,True,True,True,True,True,True,True,0.0848737059960651,0.0,1.5236265366436774,False,False,0.3290876057034181,20092
A0,20093,A0_seed_20093,-31.259632110595703,-7.814908027648926,0.0247466675937175,True,0.441980465024244,16,Mn2CoNi,Co-Mn-Ni,351eb1ba0ae5b54f25b2bb1422a6661a73b3efd90017f5205b37fec58c46bd7a,25de87481982ef2d3da379efc1bd19322363ec3c03bb1c04815b015f9a25c20b,0.0445489582603926,0.0154513070384473,False,True,True,True,True,False,False,True,True,False,True,0.0445489582603926,0.0445489582603926,2.4709078478117434,False,False,0.2500961884928118,20093
A0,20094,A0_seed_20094,-27.483715057373047,-6.870928764343262,0.0455206744372844,True,0.3056061799870804,10,Fe2HRh,Fe-H-Rh,0490f938bc1ec7b3f5583e6fe29ffd06f14378c8bee7d7790d61271b2785bff1,8c0bf21e271fe0b7744116ee7594fc4c44210a5ac6b4511a416b8b9d18ab1817,0.0975496184726649,0.0037827725970406,False,True,True,True,True,False,False,True,True,False,True,0.0975496184726649,0.0975496184726649,1.880157164851305,False,False,0.04339082003171613,20094
A0,20095,A0_seed_20095,-94.92456817626952,-9.492456817626952,0.049682006239891,True,1.6826762959826738,54,Eu5Pt3O2,Eu-O-Pt,b6662324c46085d558d481c8e3c90e83349fb3f6ab0f8076ae3a21975d3a1c9e,424c6a17e0effce5a4a84c6ef4d5ae00b3d315801508e2332f7de9dbc95af369,0.200905938465338,0.049820579436944,False,False,False,False,True,True,True,True,True,True,True,0.200905938465338,0.200905938465338,2.3891418040522905,False,False,0.26575481459024713,20095
A0,20096,A0_seed_20096,-66.54608154296875,-8.318260192871094,0.0498091280460357,True,0.6081371050095186,22,Fe7Co,Co-Fe,c352db7ae83adba8f5b0ebe9f9b601ad1e59ccbce9faa0d57ad1a39db7d313f2,f610532588238007f25da1089558dedca04bc8e71eb695d1b1ae68a3fda02a0d,0.006199896134829,0.0023655477417529,False,True,True,True,True,False,False,True,True,False,True,0.006199896134829,0.001664236073033,2.4711591899307015,False,False,0.0771009199375327,20096
A0,20097,A0_seed_20097,-50.54264831542969,-8.423774719238281,0.0450519248843193,True,0.6692661730339751,22,Eu4CdPt,Cd-Eu-Pt,1be794142a124bf10278604d6972afc43ae740fe00225c06df6592921339728f,2aca225de301645c4b98a499d3a01fda48d2aa8c2bb579d83d15da838768e76d,0.1339445013173179,0.0118706684400448,False,False,True,True,True,True,True,True,True,True,True,0.1339445013173179,0.1339445013173179,3.157533673377576,False,False,0.058911067508421955,20097
A0,20098,A0_seed_20098,-44.74959945678711,-6.392799922398159,0.0298396851867437,True,0.9846724669914692,36,Fe3O3F,F-Fe-O,d4157cecbd38fd3b14bd72465c7b891c2e87e4f12766fc07813e753846417415,e147848464c5889026e14797a6101c70a6d6023480a960769a6162a142ee4da5,0.2595761312542688,0.1019046005792032,False,False,False,False,True,True,True,True,True,True,True,0.2595761312542688,0.2595761312542688,2.008708009887309,False,False,1.0287806076710972,20098
A0,20099,A0_seed_20099,-82.9146499633789,-6.909554163614909,0.0484857410192489,True,1.198651528975461,41,NdFeCo2,Co-Fe-Nd,e2477987ae7458cc6dbe3239d7291b083ea64c7702fe5120020b28243204fc5a,6a635cea1564a3bae708cc1370f183074f101aacd75c3cc51e1c58b29e4910c8,0.0296764889834317,0.0030907915712745,True,True,True,True,True,True,True,True,True,True,True,0.0296764889834317,0.0296764889834317,2.4166024434784092,False,False,0.09316561872973232,20099
A0,20100,A0_seed_20100,-66.20770263671875,-6.620770263671875,0.0328511670231819,True,1.1603401660104282,38,MnFe2AsO6,As-Fe-Mn-O,26b0cfa43f7d505480501983bf3d7bfe23cab687125ec345fea970548767b90b,91664c319b6c07b69bc179998a758d364b0a4bf58fd67690d3354a37136e6e27,0.3229465487935581,0.0311364786899285,False,False,True,True,True,True,True,True,True,True,True,0.3229465487935581,0.3229465487935581,1.8888930506063677,False,False,0.742296293426923,20100
A0,20101,A0_seed_20101,-69.10828399658203,-8.638535499572754,0.0275398846715688,True,0.8829438230022788,32,Eu3In,Eu-In,c58feb689fc187aef0996a327713084c4d1e8a8eca6eef25ba5a3838758260ff,b4291bd54a9c0c2cbd5bfebae49bf0df6f0b12d379a6de3645e42281c3bafe1f,0.0318361256933883,0.1234522483713265,True,True,True,True,True,True,True,True,True,True,True,0.0318361256933883,0.0,3.403137014481593,False,False,0.0740995096636307,20101
A0,20102,A0_seed_20102,-63.07764053344727,-7.884705066680908,0.0485744215548038,True,0.7754218370537274,28,Fe5Co2Si,Co-Fe-Si,38c29f9b0f44a8e902dc977a9dd44bb6d7c240ac34a15ae1f0cb88e3f8f3ccc5,bf2728ca9411a5770d6ea0832213aab9ed3cd2cdb8601872077ac72354d14fa8,0.0825188593925538,0.0345041187870558,True,True,True,True,True,True,True,True,True,True,True,0.0825188593925538,0.0687975917893961,2.4255321569995534,False,False,0.2106148951443279,20102
A0,20103,A0_seed_20103,-28.96445846557617,-7.241114616394043,0.0091302981600165,True,0.0948757809819653,3,MnCo2Ni,Co-Mn-Ni,4cfaa2efbd78b9b18fdd992a9942b5365c71168d6bd414601bef4042a77aff18,0db00b03ab63d9e40c7d6ad15ab4fd2b7bc152c6bfccc2b6e370f9a5ca6a347d,0.1064685365287356,0.0013198054201736,False,False,True,True,True,False,False,True,True,False,True,0.1064685365287356,0.1064685365287356,2.4873769883535792,False,False,0.011087538454813,20103
A0,20104,A0_seed_20104,-106.74684143066406,-9.70425831187855,0.029021056368947,True,1.2923042750335298,47,Eu5GeO5,Eu-Ge-O,083d1384696efef556fa9677ee4bd9993027d377e74cd02a2b610dfc61261553,8053854332f9109ca9922ffe1e977c59d10ddaefdf2029572c60fafeb7635bc1,0.2494014741826546,0.0679490383887645,False,False,False,False,True,True,True,True,True,True,True,0.2494014741826546,0.2494014741826546,1.9742464562667246,False,False,0.5575607460524148,20104
A0,20105,A0_seed_20105,-109.74079132080078,-9.145065943400065,0.0360161922872066,True,0.8881388669833541,29,Ta3AlFe8,Al-Fe-Ta,a91cd6b185d47234bf3eb14eb343129c83a24b94e1d86dcef2cb62330e5831a6,bb6ad0501574440019048b1c2b9c06c3d67ba51e7ec4b5d7c208f93ce992ddbf,0.0371485022427258,0.0093699348161406,True,True,True,True,True,True,True,True,True,True,True,0.0371485022427258,0.0,2.393809108861767,False,False,0.127545258282992,20105
A0,20106,A0_seed_20106,-80.82293701171875,-8.082293701171874,0.0402954593300819,True,0.2498759729787707,8,Fe5IrRh4,Fe-Ir-Rh,ab879a161eb2b864cdfb18a8a22e2ba7b0501e554af1b308399dfc5f063e0da5,b2d218739e414675f56bd32ff8ff4b15b30febb52ca03610f5da253e61f2ef60,0.0345626786875605,0.0068593415338164,True,True,True,True,True,True,True,True,True,True,True,0.0345626786875605,0.0335991029788971,2.629219199384252,False,False,0.07431147105511068,20106
A0,20107,A0_seed_20107,-39.00676345825195,-9.751690864562988,0.0059296614490449,True,0.0986214409931562,3,Mn2FeRe,Fe-Mn-Re,34764f1cba4515be4f3b9c3f55fa9737787cebd1b5b711cafcc5fc582fafd5ad,756b354468cfadd4b8d15852e80b17c8ed6b2acb79545d26a524b1d51343b3a0,0.1392497882392085,0.0007969706721282,False,False,True,True,True,True,True,True,True,True,True,0.1392497882392085,0.1392497882392085,2.5019428599563365,False,False,0.0074916838996406,20107
A0,20108,A0_seed_20108,-120.33588409423828,-6.685326894124349,0.0507421605288982,True,2.7584044319810346,100,Mn6HO6F5,F-H-Mn-O,af293e54eb46e776273be17f1c6b8592269a1bd2ac0f2812eb4a340f416e4e5f,f1f20ea5242e717aa3b5e24b11157a78c1587987c29b6405eff0cee9eea8451c,0.2729827584691815,0.0804525343935732,False,False,True,True,True,True,True,True,True,True,True,0.2729827584691815,0.2729827584691815,1.0018541254610367,False,False,1.0979974828943406,20108
