method,evaluation_index,seed,input_path,output_path,gate_probability,gate_applied,accepted_steps,fallback_count,backtracking_count,maximum_wrapped_displacement_angstrom,minimum_distance_angstrom,input_hash,output_hash,atomic_numbers_unchanged,cell_unchanged,exact_baseline_fallback
A0_E3G,0,41000,/data/dxl/results/a0_e3g_compat64/generation/A0/41000/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/00/refined_structure.extxyz,0.8250877384166742,True,5,0,0,0.002471422069699708,3.334937220425899,a798cb00f3d1390c5dab92fc988bf0144346d7e6044cdb40300928afec27cd57,5e70c9a2ccd72455c715ebdabcc01bccd9820e5eb16ad8e4853088afb17579ff,True,True,False
A0_E3G,1,41001,/data/dxl/results/a0_e3g_compat64/generation/A0/41001/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/01/refined_structure.extxyz,0.8780240294051863,True,5,0,0,0.008020139679494359,2.525723913647236,99bc3884a5eb3c85098d912a24f9cae17e10fb92be2952ed01450aa4effe1321,4172bb3c34fc9871fb80c3a2866c9446f6aa7681090ba7010ffbf1e18a893049,True,True,False
A0_E3G,2,41002,/data/dxl/results/a0_e3g_compat64/generation/A0/41002/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/02/refined_structure.extxyz,0.9442040219331483,True,5,0,0,0.01313855004168291,3.0505254172453107,886ff681c6fa299ed5de5b3e228167539ff7899c64ea1ca87e511041b26744e8,7651261a06eef20a275163d297c1eb46bc12f38336ec06220fe24b2d67071bfc,True,True,False
A0_E3G,3,41003,/data/dxl/results/a0_e3g_compat64/generation/A0/41003/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/03/refined_structure.extxyz,0.9569695634417594,True,5,0,0,0.011933422300199722,2.9760100065711557,dbf6394b69d9d43069eb47fe7815fd9b44977aed6fd3781be560ff9a9beedda2,a2410258efba2a554a01c492037d8d1b42df1ffa17959db1b76a5ecbb86d2b80,True,True,False
A0_E3G,4,41004,/data/dxl/results/a0_e3g_compat64/generation/A0/41004/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/04/refined_structure.extxyz,0.9731955653273368,True,1,4,0,4.098688814668972e-05,2.5836902190093776,a6f00e9ff64eb4ec0de2ce1d90ee627766042eaf7b125271145e67998749b685,c48c50628716fa40c607314ae2a70d57a1503d38e33febb2b03e0dd47e162d56,True,True,False
A0_E3G,5,41005,/data/dxl/results/a0_e3g_compat64/generation/A0/41005/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/05/refined_structure.extxyz,0.8146837793092754,True,5,0,0,0.009552912996222756,1.8554800967372582,6928ca6c9f42cb0cc6d2aafc1204d5a7e9f01ce9091fc2c07d1c377505aaf484,ddd6b2297e1be56730d13fdca8bbd266d3689cf320cd3c659917a817b0d024a8,True,True,False
A0_E3G,6,41006,/data/dxl/results/a0_e3g_compat64/generation/A0/41006/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/06/refined_structure.extxyz,0.48177678687364817,False,0,0,0,0.0,1.9161322015121662,5f5d669bcd7bd0b88b4549f9e52d2490ed9702e829034277e2adb80a74650fa5,5f5d669bcd7bd0b88b4549f9e52d2490ed9702e829034277e2adb80a74650fa5,True,True,True
A0_E3G,7,41007,/data/dxl/results/a0_e3g_compat64/generation/A0/41007/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/07/refined_structure.extxyz,0.9422385794343542,True,5,0,0,0.01759083425186538,1.6439822944734976,f281702f45ca22b56f336482acf97794ba3144dd679c83ce6f44d470faa92ab7,99b162e598dd01ce47ee3fa9805972937432dbc09e3aca898ef31395384e4dc7,True,True,False
A0_E3G,8,41008,/data/dxl/results/a0_e3g_compat64/generation/A0/41008/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/08/refined_structure.extxyz,0.9612279991787401,True,5,0,0,0.017035683271636112,1.8542488020325647,8032679275018bd1964475082d0858dbd28f86cb81e55b9fd167023261cb7b3f,cbfe7316ba35bc8deadc911bf5a53125d9880f82f576f0268eee401c7bb20937,True,True,False
A0_E3G,9,41009,/data/dxl/results/a0_e3g_compat64/generation/A0/41009/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/09/refined_structure.extxyz,0.6274459662752692,True,5,0,0,0.008619116049433379,2.389061499911468,d9f41279ba105b92da814e2ae07e47706539df2d540c8051803d11217fb94d76,01fa9041ca34001c3ee18972c8ee04d75b9351c659ab35eccfaa61657a8560bf,True,True,False
A0_E3G,10,41010,/data/dxl/results/a0_e3g_compat64/generation/A0/41010/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/10/refined_structure.extxyz,0.3775803634791619,False,0,0,0,0.0,3.353898386140204,5bcb5a809eb204c1cacc45e111b0037b22797c75d6fc6e7783b47fe40c2d67e8,5bcb5a809eb204c1cacc45e111b0037b22797c75d6fc6e7783b47fe40c2d67e8,True,True,True
