method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0,54,54,50054,-66.96698760986328,-7.4407764010959205,0.04566480219364166,1.9489339075297414,True,2.001368511002511,69,Eu2H2O5,Eu-H-O,1.0506647601544867,False,False,0.3492758059057195,0.14660626985670122,False,False,True,True,True,True,True,True,True,True,True,0.3492758059057195,0.32234143411090344
A0,55,55,50055,-107.68975830078125,-6.730609893798828,0.04828082397580147,0.2611402701138716,True,1.7371704200049862,60,Be3AlFe9NiGe2,Al-Be-Fe-Ge-Ni,2.3582751460669518,False,False,0.13490256796558686,0.029438448441636577,False,False,True,True,True,True,True,True,True,True,False,0.13490256796558686,0.13490256796558686
A0,56,56,50056,-59.39765548706055,-9.899609247843424,0.012717816047370434,0.022474897334086592,True,0.3597009429940954,12,SmEu4Gd,Eu-Gd-Sm,3.8205007723784767,False,False,0.10986118567948466,0.0006755408750860906,False,False,True,True,True,True,True,True,True,True,False,0.10986118567948466,0.10986118567948466
A0,57,57,50057,-62.01893997192383,-6.8909933302137585,0.04961897432804108,0.5380634982690026,True,1.4128527749562636,48,YbEu3Mn2Al3,Al-Eu-Mn-Yb,2.3806206041615283,False,False,0.2388092280075984,0.10129012314377187,False,False,True,True,True,True,True,True,True,True,False,0.2388092280075984,0.2388092280075984
A0,58,58,50058,-40.77935028076172,-6.796558380126953,0.026678312569856644,0.08998607767591751,True,0.31799966492690146,14,Co2Pt,Co-Pt,2.4647465177727343,False,False,0.0662218406606696,0.013171772862722322,False,True,True,True,True,False,False,True,True,False,True,0.0662218406606696,0.0
A0,59,59,50059,-72.65967559814453,-6.054972966512044,0.047476876527071,0.860966149534087,True,0.999836398055777,36,LiFe6O5,Fe-Li-O,1.9650421093770067,False,False,0.4449325561146562,0.10149114138831417,False,False,False,False,True,True,True,True,True,True,True,0.4449325561146562,0.43366340481798993
A0,60,60,50060,-37.22248840332031,-7.444497680664062,0.03969280794262886,0.062051498496838296,True,0.16284063505008817,7,Mn2ReH2,H-Mn-Re,1.768165419818611,False,False,0.14796786454932942,0.002701551923252502,False,False,False,False,True,False,False,True,True,False,True,0.14796786454932942,0.14796786454932942
A0,61,61,50061,-26.552045822143555,-6.638011455535889,0.01514730229973793,0.022346858601961134,True,0.07956958608701825,3,Eu2MgCu,Cu-Eu-Mg,3.1609648090284663,False,False,0.057821421221236236,0.003987662775114924,False,True,True,True,True,False,False,True,True,False,True,0.057821421221236236,0.057821421221236236
A0,62,62,50062,-69.63127899169922,-7.736808776855469,0.024279871955513954,0.23885942323821688,True,0.37530795903876424,14,Fe4Co4Rh,Co-Fe-Rh,2.3705212722901843,False,False,0.07260768299080667,0.012766182979461837,True,True,True,True,True,True,True,True,True,True,True,0.07260768299080667,0.07260768299080667
A0,63,63,50063,-99.9192123413086,-7.137086595807757,0.03058471530675888,0.1816323387993613,True,1.2702394579537213,53,MgMn4CoO8,Co-Mg-Mn-O,2.0014231792237656,False,False,1.464588280267865,0.0481452998306202,False,False,True,True,True,True,True,True,True,True,True,1.464588280267865,1.464588280267865
