seed,method,c0_max_force,e3a_max_force,e3g_max_force,e3a_force_change,e3g_force_change,c0_rmsd,e3a_rmsd,e3g_rmsd,c0_ehull,e3a_ehull,e3g_ehull,c0_stable,e3a_stable,e3g_stable,c0_nus,e3a_nus,e3g_nus,c0_novel,e3a_novel,e3g_novel,c0_unique,e3a_unique,e3g_unique,gate_confidence,gate_on,exact_fallback,displacement_mean,displacement_max,refinement_harm,relaxation_converged
40169,C0/E3-A/E3-G paired,0.3926350685512402,0.2192217719633331,0.2192215321779047,-0.1734132965879071,-0.1734135363733355,0.0264445246576759,0.0210050912725175,0.0210049303900244,0.1865496235289168,0.1866045704283294,0.1866045704283294,False,False,False,False,False,False,True,True,True,True,True,True,0.8579379709998011,True,False,,0.0136984299630724,False,True
40170,C0/E3-A/E3-G paired,0.2981858462464068,0.2960479691057132,0.2960472418257205,-0.0021378771406936,-0.0021386044206863,0.2796847076585818,0.2701112302916718,0.2701408807366939,0.1375644431742397,0.1376193900736524,0.1376183334025107,False,False,False,False,False,False,True,True,True,True,True,True,0.9072253615184388,True,False,,0.0150422419611603,False,True
40171,C0/E3-A/E3-G paired,0.8134521315734072,0.708622315422864,0.7086236081848969,-0.1048298161505432,-0.1048285233885103,0.1397604012506942,0.1342367661512035,0.1342367628274872,0.1471269862837108,0.1471100795454294,0.1471100795454294,False,False,False,False,False,False,True,True,True,True,True,True,0.8658343737582155,True,False,,0.0135165362645137,False,True
40172,C0/E3-A/E3-G paired,0.0763217529485174,0.0862642162341929,0.0862609888498383,0.0099424632856755,0.0099392359013208,0.0055784747170027,0.0057649433982226,0.0057643915032523,0.1780117358067459,0.1779906023838942,0.1779906023838942,False,False,False,False,False,False,True,True,True,True,True,True,0.6722276763610179,True,False,,0.0069699637941167,True,True
40173,C0/E3-A/E3-G paired,0.1391006506958106,0.1295273526497229,0.1391003584113533,-0.0095732980460876,-2.9228445730389296e-07,0.0478352989792974,0.0341894397099337,0.047835343583613,0.1380164006644921,0.138418287922386,0.1380164006644921,False,False,False,False,False,False,True,True,True,True,True,True,0.3889776741123672,False,True,,0.0,False,True
40174,C0/E3-A/E3-G paired,5.9959293692432345,1.3059194834964527,1.3058716736996223,-4.690009885746782,-4.690057695543612,0.0501686468945779,0.0270117998728383,0.0270121634262694,0.0477935226635182,0.047835085061795,0.047835085061795,True,True,True,True,True,True,True,True,True,True,True,True,0.6360535150891873,True,False,,0.0595582911605148,False,True
40175,C0/E3-A/E3-G paired,1.5024610943244716,1.3640507682187264,1.3640552639242889,-0.1384103261057452,-0.1384058304001827,0.3723108027006201,0.3707720327462384,0.3708468398796427,0.2029440157151789,0.2028228507574976,0.2028193285203539,False,False,False,False,False,False,True,True,True,True,True,True,0.9751412959633404,True,False,,0.0553050149121793,False,True
40176,C0/E3-A/E3-G paired,0.0081856627709808,0.0069765926739923,0.006976442369034,-0.0012090700969885,-0.0012092204019468,0.0010526771653666,0.0009414536372981,0.0009414662935686,0.0524630799695176,0.0524614949628032,0.0524614949628032,True,True,True,False,False,False,False,False,False,True,True,True,0.9222643780923176,True,False,,0.0003648528208739,False,True
40177,C0/E3-A/E3-G paired,3.90755776918392,3.5856220509347896,3.585622645830758,-0.3219357182491302,-0.3219351233531617,0.1084032554101259,0.10580333212805,0.1062906520259761,0.3145632733812515,0.3145613948547776,0.3145529414856352,False,False,False,False,False,False,True,True,True,True,True,True,0.9791462808035516,True,False,,0.0130387325607996,False,True
40178,C0/E3-A/E3-G paired,0.2804646236606841,0.2766903955638668,0.2766903670712811,-0.0037742280968172,-0.003774256589403,0.0647528458021741,0.0620168424726479,0.0620162546278917,0.2213092271909698,0.2213234644442598,0.2213234644442598,False,False,False,False,False,False,True,True,True,True,True,True,0.9655697021633264,True,False,,0.0114508415585844,False,True
40179,C0/E3-A/E3-G paired,0.6190045730687357,0.4067946194170097,0.4067929432092548,-0.212209953651726,-0.2122116298594809,0.0342707825147342,0.029555165291282,0.0295551797198003,0.1298090343807398,0.1298974105126653,0.1298966420245602,False,False,False,False,False,False,True,True,True,True,True,True,0.6295436975315427,True,False,,0.0158134855729654,False,True
40180,C0/E3-A/E3-G paired,0.1429362606943494,0.1154056553425249,0.1429364885065611,-0.0275306053518245,2.27812211706091e-07,0.0052600352548282,0.0036085288841359,0.0052600424378787,0.0752479750176977,0.0752400499841279,0.0752474466821251,True,True,True,False,False,False,False,False,False,False,False,False,0.0510973641012739,False,True,,0.0,False,True
40181,C0/E3-A/E3-G paired,0.1265801013574236,0.1605887555743251,0.1265802356014088,0.0340086542169014,1.342439852058952e-07,0.001658877860992,0.0037251140311312,0.0016588827357216,0.1213653667449712,0.1213584983825439,0.1213653667449712,False,False,False,False,False,False,False,False,False,True,True,True,0.064589930416152,False,True,,0.0,False,True
40182,C0/E3-A/E3-G paired,0.1136389786291342,0.10581020718286,0.1058099182497823,-0.0078287714462742,-0.0078290603793519,0.1075332474729847,0.1037355835607667,0.103735573203378,0.1108559941529776,0.1109715235312318,0.1109715235312318,False,False,False,False,False,False,True,True,True,True,True,True,0.7045312814014101,True,False,,0.0059642011547315,False,True
40183,C0/E3-A/E3-G paired,1.6314252139300598,0.6069699917242731,1.6314266554132304,-1.0244552222057868,1.4414831706055509e-06,1.2811552484989537,1.2811820758522474,1.2812171118010556,0.10764702590272,0.1076308876525438,0.1075709455804556,False,False,False,False,False,False,True,True,True,True,True,True,0.1144402817382478,False,True,,0.0,True,True
40184,C0/E3-A/E3-G paired,0.2907925800057245,0.291524568673738,0.2907929069921777,0.0007319886680134,3.269864531918465e-07,0.0304625612252728,0.0268359387146705,0.0304631469354506,0.31479566918172,0.3148404720381634,0.31479566918172,False,False,False,False,False,False,True,True,True,True,True,True,0.4452673247693257,False,True,,0.0,False,True
40185,C0/E3-A/E3-G paired,0.3927392806526482,0.226249974796957,0.2262501360718746,-0.1664893058556912,-0.1664891445807735,0.0145635705991328,0.0134495997632349,0.0134497037997835,0.1285082483826238,0.1285237462260484,0.1285244506734759,False,False,False,False,False,False,True,True,True,True,True,True,0.789686451939909,True,False,,0.0088998385353502,False,True
40186,C0/E3-A/E3-G paired,0.2186719857967839,0.1173985154058284,0.1174266427773993,-0.1012734703909555,-0.1012453430193846,0.0050557278081661,0.0019599778447026,0.0019597853910402,0.0753194517217803,0.0753093076788111,0.0753093076788111,True,True,True,True,True,True,True,True,True,True,True,True,0.8314796902368402,True,False,,0.0044117810128451,False,True
40187,C0/E3-A/E3-G paired,0.165928725341804,0.1153784621818445,0.1153786869522027,-0.0505502631599595,-0.0505500383896013,0.0021626360364498,0.0040086226216332,0.0040086818309074,0.1842421435306089,0.184203719125426,0.184203719125426,False,False,False,False,False,False,True,True,True,True,True,True,0.7941595314386232,True,False,,0.0106401489085727,False,True
40188,C0/E3-A/E3-G paired,0.0697060698185726,0.0702114035384611,0.0702111171307173,0.0005053337198885,0.0005050473121447,0.0183975889035682,0.0180996449729856,0.0180996889638086,0.0921750049303389,0.0921651426663414,0.092164438218913,True,True,True,True,True,True,True,True,True,True,True,True,0.8483293988459899,True,False,,0.0024414161558201,True,True
40189,C0/E3-A/E3-G paired,0.0921662097700588,0.090150510768167,0.092166219062304,-0.0020156990018917,9.292245209402417e-09,0.0481311033062128,0.0307055516966786,0.0481318191269504,0.0274005562481249,0.0278302691794403,0.0274012606955542,True,True,True,False,False,False,False,False,False,True,True,True,0.3953533795319972,False,True,,0.0,False,True
40190,C0/E3-A/E3-G paired,0.4573207831119989,0.0775473314861423,0.4573210408582715,-0.3797734516258566,2.577462726027769e-07,0.0113608540395883,0.0035239907909703,0.0113608076156916,0.0434447293847348,0.043464172133758,0.0434447293847348,True,True,True,False,False,False,False,False,False,True,True,True,0.4622766706187678,False,True,,0.0,False,True
40191,C0/E3-A/E3-G paired,0.0954920106289924,0.2123337144767498,0.2123324539631785,0.1168417038477574,0.1168404433341861,0.0022343134140164,0.0074600746890103,0.0074601234711327,0.1375686856540543,0.1375357175144049,0.1375365628513201,False,False,False,False,False,False,True,True,True,True,True,True,0.7023286930770842,True,False,,0.0127728611268776,True,True
40192,C0/E3-A/E3-G paired,0.0648762672325729,0.0324087425540892,0.0324083179644348,-0.0324675246784837,-0.0324679492681381,0.005242911318895,0.0034392228085478,0.003439234924703,0.0242877010201816,0.0242717335451381,0.0242717335451381,True,True,True,True,True,True,True,True,True,True,True,True,0.9823778946514616,True,False,,0.0071092179077663,False,True
40193,C0/E3-A/E3-G paired,0.0041981822169357,0.0036559323162954,0.0036553918264313,-0.0005422499006403,-0.0005427903905044,0.0013335086683307,0.0013024161250002,0.0013024204275623,0.0529202119721592,0.0529191553010157,0.0529191553010157,True,True,True,True,True,True,True,True,True,True,True,True,0.9321595827419744,True,False,,0.0001275096392434,False,True
40194,C0/E3-A/E3-G paired,0.112708508662042,0.1029436768787648,0.1127085535401802,-0.0097648317832772,4.4878138191761785e-08,0.0029848447706023,0.0027046828734794,0.0029848278039438,0.0321853572899719,0.0321710922295466,0.0321858856255428,True,True,True,False,False,False,False,False,False,True,True,True,0.2636730218794926,False,True,,0.0,False,True
40195,C0/E3-A/E3-G paired,0.043688945778222,0.0838105802460346,0.083810438614067,0.0401216344678126,0.040121492835845,0.0083527084183768,0.0096579233323645,0.0096574934329577,-0.0324696317773867,-0.0324252515893981,-0.0324259560368265,True,True,True,True,True,True,True,True,True,True,True,True,0.6726234590655628,True,False,,0.0106887376995132,True,True
40196,C0/E3-A/E3-G paired,0.1845670181405621,0.1302436830821037,0.1845673621388004,-0.0543233350584583,3.439982383113272e-07,0.0061583144835342,0.0034135332012014,0.0061583301801333,0.2040755177437976,0.2038261433541492,0.2040755177437976,False,False,False,False,False,False,True,True,True,True,True,True,0.2599117960662462,False,True,,0.0,False,True
40197,C0/E3-A/E3-G paired,0.3685688970531899,0.3812648851229735,0.3812639168520069,0.0126959880697836,0.0126950197988169,0.0149505204753108,0.0108204750682332,0.010820375704734,-0.0480123094843474,-0.0480030107782933,-0.0480021654413782,True,True,True,True,True,True,True,True,True,True,True,True,0.9965414850995647,True,False,,0.0067621118674642,True,True
40198,C0/E3-A/E3-G paired,0.5252779318975317,0.5417105291627993,0.5417144048693858,0.0164325972652675,0.0164364729718541,0.037323345173258,0.0335621769091761,0.0335625074135372,0.2676394628102727,0.2675876859242851,0.2675871575887143,False,False,False,False,False,False,True,True,True,True,True,True,0.8269780106248525,True,False,,0.0177010171733512,True,True
40199,C0/E3-A/E3-G paired,0.0703834206130864,0.0593539413074126,0.0593538869327896,-0.0110294793056738,-0.0110295336802968,0.0031688151883703,0.0041858178528638,0.0041858364229151,0.0385974321403317,0.0386143388786131,0.0386143388786131,True,True,True,False,False,False,False,False,False,True,True,True,0.7457017362561487,True,False,,0.003911789965668,False,True
40200,C0/E3-A/E3-G paired,0.0259918880034669,0.0619431699649006,0.0259916786279258,0.0359512819614337,-2.093755411027021e-07,0.003082673565607,0.0056550287371861,0.0030827037010876,-0.1304867068331798,-0.1307128344576913,-0.1304867068331798,True,True,True,True,True,True,True,True,True,True,True,True,0.395123813541137,False,True,,0.0,False,True
40201,C0/E3-A/E3-G paired,0.4369864363771631,0.3598878456254707,0.3598938188890174,-0.0770985907516924,-0.0770926174881457,0.0552404530526285,0.0501015251708374,0.0498766695430483,0.2086954765351301,0.2087501416555692,0.2087591585826533,False,False,False,False,False,False,True,True,True,True,True,True,0.9469903861580504,True,False,,0.0113464227037511,False,True
40202,C0/E3-A/E3-G paired,0.2253209360085554,0.240205341814149,0.2402032136261144,0.0148844058055935,0.014882277617559,0.016931746055539,0.0172154292221793,0.0172154396419356,0.0277598559092844,0.0277612648041412,0.0277612648041412,True,True,True,False,False,False,False,False,False,False,False,False,0.9261135348674684,True,False,,0.0073346092463676,True,True
40203,C0/E3-A/E3-G paired,0.4977922532585501,0.2832983266705908,0.4977916823072374,-0.2144939265879593,-5.709513126728183e-07,0.0417704764407282,0.0350605459551388,0.0417699832946227,0.2328864305150517,0.232956593478919,0.2328855851781384,False,False,False,False,False,False,True,True,True,True,True,True,0.2961561313763161,False,True,,0.0,False,True
40204,C0/E3-A/E3-G paired,0.1288898388526108,0.114225404785537,0.1288899567794347,-0.0146644340670737,1.1792682391709165e-07,0.0238228662821031,0.0246546269259774,0.0238229654277889,0.0722592419572363,0.0722564241675227,0.0722592419572363,True,True,True,False,False,False,False,False,False,True,True,True,0.0193679425817132,False,True,,0.0,False,True
40205,C0/E3-A/E3-G paired,0.5088491151409669,0.483749567233543,0.4837480056431431,-0.0250995479074238,-0.0251011094978237,0.0777233129669843,0.0733421734673595,0.0733525303245226,0.3058266372432534,0.3058471668540239,0.3058465630419418,False,False,False,False,False,False,True,True,True,True,True,True,0.6476780169029698,True,False,,0.0099743943277274,False,True
40206,C0/E3-A/E3-G paired,0.0926726966269545,0.0914891368266368,0.0914890777237567,-0.0011835598003177,-0.0011836189031978,0.0155271597996432,0.0157041064015228,0.0157041303712597,0.1247764733188363,0.1247318583150391,0.1247323279466581,False,False,False,False,False,False,True,True,True,True,True,True,0.726294657251733,True,False,,0.0092228296937221,False,True
40207,C0/E3-A/E3-G paired,0.2066589476396043,0.3020304016359319,0.3020353884602901,0.0953714539963276,0.0953764408206858,0.0884640721172861,0.0866802800572449,0.0866802536469898,0.1053961746756195,0.1053792679373382,0.1053792679373382,False,False,False,False,False,False,True,True,True,True,True,True,0.9698872845976468,True,False,,0.0177260977713681,True,True
40208,C0/E3-A/E3-G paired,0.7435195557352112,0.4242679232075841,0.4242710727109536,-0.3192516325276271,-0.3192484830242576,0.1615943519815788,0.1589614016377944,0.1589833156681049,0.2205400277418387,0.2205225171914762,0.2205225171914762,False,False,False,False,False,False,True,True,True,True,True,True,0.6720194249105862,True,False,,0.0289932984618359,False,True
40209,C0/E3-A/E3-G paired,0.2102212850181904,0.1681520591004286,0.1681521249670303,-0.0420692259177618,-0.0420691600511601,0.0297206425841708,0.0270570657478751,0.0270570174654623,0.0578228731233192,0.0578186464387489,0.0578186464387489,True,True,True,True,True,True,True,True,True,True,True,True,0.9899984265522284,True,False,,0.0097359328547659,False,True
40210,C0/E3-A/E3-G paired,0.1815765301168724,0.1522975943144351,0.1815762897166219,-0.0292789358024372,-2.404002504841074e-07,0.0184657176090958,0.0145441131596734,0.0184657021550961,0.2809080374042807,0.2809200130105633,0.2809080374042807,False,False,False,False,False,False,True,True,True,True,True,True,0.4856753306101797,False,True,,0.0,False,True
40211,C0/E3-A/E3-G paired,0.0433209384010465,0.0341753651787839,0.0433210065830922,-0.0091455732222626,6.818204570380183e-08,0.0009012246280538,0.0008738053356121,0.0009012295384753,0.0084906213828315,0.0084853380271194,0.0084906213828315,True,True,True,False,False,False,False,False,False,True,True,True,0.1530530446430532,False,True,,0.0,False,True
40212,C0/E3-A/E3-G paired,0.2450238322871483,0.2475252627481622,0.2450232128540375,0.0025014304610138,-6.194331108044793e-07,0.010875754484373,0.011311130733575,0.0108757439124624,0.0454392651076656,0.0454392651076656,0.0454382084365239,True,True,True,False,False,False,False,False,False,True,True,True,0.3433066417853659,False,True,,0.0,False,True
40213,C0/E3-A/E3-G paired,0.1119588894174029,0.1298421752895132,0.1298421009008287,0.0178832858721103,0.0178832114834258,0.0451353366579709,0.0482605515099644,0.0482605509129669,0.1326873815734313,0.1326882269103446,0.1326882269103446,False,False,False,False,False,False,True,True,True,True,True,True,0.9835639512050512,True,False,,0.0053831872654961,True,True
40214,C0/E3-A/E3-G paired,0.2652603387312375,0.128676176947059,0.2652596272191815,-0.1365841617841785,-7.115120559952892e-07,0.0055740390830776,0.0048611245371464,0.0055740209356408,0.1489941764389417,0.1489693446670923,0.1489947047745143,False,False,False,False,False,False,True,True,True,True,True,True,0.4525741024314242,False,True,,0.0,False,True
40215,C0/E3-A/E3-G paired,0.3739359759464845,0.2759840320356984,0.2759845467104541,-0.0979519439107861,-0.0979514292360304,0.0605168642394358,0.0590246372565087,0.0590244354262859,0.1529545356121975,0.1529682723370502,0.1529693290081937,False,False,False,False,False,False,True,True,True,True,True,True,0.7154853545324756,True,False,,0.0154203005268837,False,True
40216,C0/E3-A/E3-G paired,0.2339287973053228,0.0991982602074148,0.0991951545119277,-0.134730537097908,-0.1347336427933951,0.0262389971596181,0.0194525315753429,0.019452560166511,0.0619516180126549,0.0619938848583583,0.0619938848583583,True,True,True,True,True,True,True,True,True,True,True,True,0.9547469233548218,True,False,,0.0105328663344879,False,True
40217,C0/E3-A/E3-G paired,0.3449307874993306,0.4271931146959116,0.4271921718455522,0.082262327196581,0.0822613843462216,0.0451093739986418,0.0312217764079634,0.0312218404020338,0.2981074864990489,0.2982926152832288,0.2982926152832288,False,False,False,False,False,False,True,True,True,True,True,True,0.7912710215625198,True,False,,0.0212572163182486,True,True
40218,C0/E3-A/E3-G paired,0.2608139633584272,0.1874213426835226,0.2608142908971153,-0.0733926206749046,3.275386880607911e-07,0.0189305703539408,0.0143665546598853,0.0189305658746503,0.1307341876948289,0.1307494037592818,0.1307358783686556,False,False,False,False,False,False,True,True,True,True,True,True,0.145426486870481,False,True,,0.0,False,True
40219,C0/E3-A/E3-G paired,0.0215101253483475,0.0192507624976397,0.0215101016782641,-0.0022593628507078,-2.367008340026233e-08,0.0035949838400904,0.0034442831150436,0.0035949709487484,0.0524721598066006,0.0524831491864832,0.0524721598066006,True,True,True,True,True,True,True,True,True,True,True,True,0.3126694261938332,False,True,,0.0,False,True
40220,C0/E3-A/E3-G paired,0.0645420337803509,0.0447405721048062,0.0447407328179764,-0.0198014616755446,-0.0198013009623744,0.0108712390873638,0.0067416652876685,0.0067416151025435,0.0263160304226932,0.0264377589383197,0.0264386042752331,True,True,True,True,True,True,True,True,True,True,True,True,0.9489362462849236,True,False,,0.0072433708493911,False,True
40221,C0/E3-A/E3-G paired,0.532591655391055,0.4029093317543257,0.4029106662993334,-0.1296823236367293,-0.1296809890917216,0.0751197930184352,0.0713370388010777,0.0713411950161294,0.2770713241841669,0.2770605226569316,0.2770609922885505,False,False,False,False,False,False,True,True,True,True,True,True,0.9898507688859782,True,False,,0.0161838214369441,False,True
40222,C0/E3-A/E3-G paired,0.0222802950309019,0.0219630776536586,0.0219632218849846,-0.0003172173772433,-0.0003170731459173,0.002464894146695,0.0024552608768841,0.0024552659760722,0.0851927155640144,0.0851916588928727,0.0851916588928727,True,True,True,False,False,False,False,False,False,True,True,True,0.8852909949405975,True,False,,0.0007921652616095,False,True
40223,C0/E3-A/E3-G paired,0.2188763707648937,0.1896755791729552,0.1896745253271385,-0.0292007915919385,-0.0292018454377551,0.0153104512699805,0.0121992532547398,0.0121992367590445,0.2354392982420581,0.2354097114500657,0.2354111203449225,False,False,False,False,False,False,True,True,True,True,True,True,0.717670327696942,True,False,,0.0101972964848,False,True
40224,C0/E3-A/E3-G paired,1.2020283455451688,1.106521366696735,1.1065340358753144,-0.0955069788484337,-0.0954943096698544,0.0810878118165355,0.071758992544937,0.0717588285003062,0.2719161855852103,0.2718391659997063,0.2718382267364703,False,False,False,False,False,False,True,True,True,True,True,True,0.9908672894761044,True,False,,0.0250230445238895,False,True
40225,C0/E3-A/E3-G paired,0.1366922913369791,0.1124177137259744,0.1366919926250903,-0.0242745776110047,-2.9871188880759014e-07,0.0263754613547434,0.0238009828947971,0.0263755993861448,0.0704364682426073,0.070412517030042,0.0704371726900348,True,True,True,True,True,True,True,True,True,True,True,True,0.4725838858775794,False,True,,0.0,False,True
40226,C0/E3-A/E3-G paired,0.1130487741552612,0.1147370617901804,0.1130489724750158,0.0016882876349191,1.9831975460460338e-07,0.0132292491179734,0.0103008799818129,0.013229250720799,0.0553232629266933,0.0553074128595554,0.0553232629266933,True,True,True,False,False,False,False,False,False,True,True,True,0.0108484109779352,False,True,,0.0,False,True
40227,C0/E3-A/E3-G paired,0.1310190800872774,0.1092441278049336,0.109244073865751,-0.0217749522823437,-0.0217750062215263,0.0319737487262694,0.0290629307248325,0.0290629396566963,0.1248381011940056,0.1248050562055471,0.1248054404495979,False,False,False,False,False,False,True,True,True,True,True,True,0.7476699627917642,True,False,,0.006077940558232,False,True
40228,C0/E3-A/E3-G paired,0.0795626624652637,0.066438472232285,0.0795626512116577,-0.0131241902329787,-1.1253605991523584e-08,0.0078984921103817,0.006748973575949,0.0078984775996014,0.1698420279920585,0.1698187812269216,0.1698420279920585,False,False,False,False,False,False,True,True,True,True,True,True,0.1259757789704584,False,True,,0.0,False,True
40229,C0/E3-A/E3-G paired,0.0766026849844286,0.0579578952882833,0.0579581385424643,-0.0186447896961452,-0.0186445464419642,0.0191716071237097,0.0123856608004227,0.0123856530027447,-0.0384813217894413,-0.0385073863442908,-0.0385066818968633,True,True,True,True,True,True,True,True,True,True,True,True,0.5251018514365431,True,False,,0.0133342998226149,False,True
40230,C0/E3-A/E3-G paired,0.0786109844574331,0.0567000179615751,0.0567001802612793,-0.0219109664958579,-0.0219108041961538,0.0028890294069316,0.0022077454271326,0.0022077147642007,0.0794612953524076,0.0795046188692536,0.0795046188692536,True,True,True,False,False,False,False,False,False,True,True,True,0.9434626156598028,True,False,,0.0067092535485628,False,True
40231,C0/E3-A/E3-G paired,0.2383067237298414,0.2930738520862221,0.293075876255925,0.0547671283563807,0.0547691525260836,0.0932373444531542,0.0775907706873159,0.0775916468815487,0.3328379179323377,0.3428853509680536,0.3428853509680536,False,False,False,False,False,False,True,True,True,True,True,True,0.6213256817228404,True,False,,0.0199667335163619,True,True
40232,C0/E3-A/E3-G paired,0.0070695916781604,0.0063256801605996,0.0070695515067133,-0.0007439115175608,-4.017144710020265e-08,0.0018340346668,0.0017170779669021,0.0018340319698137,0.2360706030501136,0.2360706030501136,0.2360706030501136,False,False,False,False,False,False,True,True,True,True,True,True,0.4837190766760506,False,True,,0.0,False,True
40233,C0/E3-A/E3-G paired,1.4484800184487652,0.554945674802225,1.4484792650449103,-0.8935343436465402,-7.534038548584476e-07,0.0621573995679827,0.051288204996308,0.0621579478408851,0.2577965659961769,0.2578179811979986,0.2577971295541186,False,False,False,False,False,False,True,True,True,True,True,True,0.329968533485277,False,True,,0.0,False,True
40234,C0/E3-A/E3-G paired,0.6605568603018375,0.6066815678446245,0.6066878141904842,-0.053875292457213,-0.0538690461113532,0.0431591034823568,0.04014983522322,0.040148991747341,0.2150200576506185,0.215002305575422,0.215002305575422,False,False,False,False,False,False,True,True,True,True,True,True,0.6644150368552947,True,False,,0.0125358019646133,False,True
40235,C0/E3-A/E3-G paired,0.1340026422542919,0.1221948481967136,0.1221949047459471,-0.0118077940575783,-0.0118077375083447,0.09815872052594,0.0623683074648431,0.0623683348251772,0.081652191803617,0.0824397640285519,0.0824394118048377,True,True,True,True,True,True,True,True,True,True,True,True,0.6357216651860693,True,False,,0.0102547092062175,False,True
40236,C0/E3-A/E3-G paired,0.0840594465087722,0.0960599523960644,0.0960603452429268,0.0120005058872921,0.0120008987341545,0.0125141537810692,0.0127712334766272,0.0127711745181378,-0.0458596134535618,-0.0458731388441862,-0.0458731388441862,True,True,True,True,True,True,True,True,True,True,True,True,0.9797341579008352,True,False,,0.0066187500709806,True,True
40237,C0/E3-A/E3-G paired,0.0845207469054384,0.0783761599852359,0.0845208814530641,-0.0061445869202025,1.345476257075262e-07,0.0016827070000094,0.0016724209089429,0.0016826929339766,0.0702224222093352,0.0702210133144785,0.0702224222093352,True,True,True,True,True,True,True,True,True,True,True,True,0.1447585248955241,False,True,,0.0,False,True
40238,C0/E3-A/E3-G paired,0.2513121801006647,0.2576698508549905,0.2576719117177576,0.0063576707543258,0.0063597316170929,0.1173124892169337,0.1211686919619666,0.12116890293219,0.0386924249192865,0.0388082360765125,0.0388082360765125,True,True,True,False,False,False,False,False,False,True,True,True,0.5788971956555734,True,False,,0.007210528533235,True,True
40239,C0/E3-A/E3-G paired,0.005977614945568,0.0067159199794924,0.006715446390868,0.0007383050339244,0.0007378314453,0.0012512090166298,0.001252636219041,0.0012526410678105,0.051108184705555,0.051108184705555,0.051108184705555,True,True,True,False,False,False,False,False,False,True,True,True,0.9494111007263522,True,False,,0.000278412264636,True,True
40240,C0/E3-A/E3-G paired,0.1761460806337993,0.185406063822768,0.1854058866931024,0.0092599831889687,0.0092598060593031,0.0484351456683242,0.0390159185958481,0.0390168555157086,0.0884072253637437,0.0884523099991589,0.0884530144465891,True,True,True,True,True,True,True,True,True,True,True,True,0.8991303243890163,True,False,,0.0172193116938258,True,True
40241,C0/E3-A/E3-G paired,0.0630447171911198,0.0623681724388352,0.0623692491367637,-0.0006765447522846,-0.0006754680543561,0.001268550313744,0.0018832535096796,0.001883331756886,0.0191139782499316,0.0190801647733689,0.0190793194364538,True,True,True,True,True,True,True,True,True,True,True,True,0.7338964201574887,True,False,,0.0041272492565633,False,True
40242,C0/E3-A/E3-G paired,0.3313081760150632,0.2955294041453822,0.2955283489574227,-0.0357787718696809,-0.0357798270576404,0.0306227197094567,0.0276881220102162,0.0276882693699852,0.2521104589480734,0.252118442685596,0.2521179730539762,False,False,False,False,False,False,True,True,True,True,True,True,0.932755522717834,True,False,,0.0116228236874564,False,True
40243,C0/E3-A/E3-G paired,0.2551472095285133,0.2556046534930851,0.2556030777311477,0.0004574439645718,0.0004558682026344,0.0567545632676484,0.0531145165784255,0.0531132414023591,0.231605580499572,0.2319653183196672,0.2319657879512862,False,False,False,False,False,False,True,True,True,True,True,True,0.8568354154761293,True,False,,0.0184590366832247,True,True
40244,C0/E3-A/E3-G paired,0.2542022681023864,0.208686415783428,0.2542025660810728,-0.0455158523189583,2.979786863921419e-07,0.0201839994164524,0.020187648239547,0.0201839832553797,0.1591924134328461,0.1591733933522796,0.1591924134328461,False,False,False,False,False,False,True,True,True,True,True,True,0.4214912807737663,False,True,,0.0,False,True
40245,C0/E3-A/E3-G paired,0.209078285699466,0.237813383033936,0.237812396953904,0.02873509733447,0.028734111254438,0.0264227155795588,0.0285514735359082,0.0285514834611773,0.1658867198745053,0.1658775620579344,0.1658768576105078,False,False,False,False,False,False,True,True,True,True,True,True,0.6898016524469641,True,False,,0.0102030922217779,True,True
40246,C0/E3-A/E3-G paired,0.0630163161900366,0.0532911362921258,0.0532914240585119,-0.0097251798979108,-0.0097248921315247,0.0049673749789421,0.0028831960565294,0.0028831796019676,0.0508672832021552,0.050868692097012,0.050868692097012,True,True,True,True,True,True,True,True,True,True,True,True,0.7789284456326504,True,False,,0.0027933837213851,False,True
40247,C0/E3-A/E3-G paired,0.3329130587247922,0.2826153009131681,0.3329131211662023,-0.0502977578116241,6.244141009803529e-08,0.0838860025711764,0.0821718816503555,0.0838857424183221,0.2077047839359274,0.2076988665775285,0.2077047839359274,False,False,False,False,False,False,True,True,True,True,True,True,0.2379537012568533,False,True,,0.0,False,True
40248,C0/E3-A/E3-G paired,0.0945710243756849,0.0734512750987824,0.0734512033954581,-0.0211197492769025,-0.0211198209802268,0.0629863552115549,0.027248373501407,0.0272485445710364,0.0499728183818692,0.0510115261150234,0.0510115261150234,True,True,True,True,True,True,True,True,True,True,True,True,0.8991212722130671,True,False,,0.0073478090219129,False,True
40249,C0/E3-A/E3-G paired,0.1089507988459241,0.1091843280499839,0.1089513540589518,0.0002335292040598,5.55213027705892e-07,0.0143842806440304,0.0139003477030268,0.0143844138495516,0.0306965500051488,0.0307024673635476,0.0306965500051488,True,True,True,False,False,False,False,False,False,True,True,True,0.3384704413639371,False,True,,0.0,False,True
40250,C0/E3-A/E3-G paired,0.0291433093192185,0.0196587508714701,0.0196565318234861,-0.0094845584477484,-0.0094867774957324,0.0011374336630688,0.0008097752419846,0.0008097197086262,0.0211028256136902,0.0211000078239766,0.021100712271405,True,True,True,False,False,False,False,False,False,True,True,True,0.7303154670755452,True,False,,0.0008184367169183,False,True
