method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
Q3_E3_PCR,39,39,32039,-20.435504913330078,-6.811834971110026,0.007525784429162741,0.009725368589286274,True,0.0837966880062595,3,LiEuP,Eu-Li-P,0.08948505005675855,0.0012321644571257882,False,True,True,True,True,False,False,True,True,False,True,0.08948505005675855,0.0
Q3_E3_PCR,40,40,32040,-32.566429138183594,-8.141607284545898,0.0013881883351132274,0.0013667556617971389,True,0.23046283493749797,9,BaEu3,Ba-Eu,0.06951128352314484,0.0011532217642488015,False,True,True,True,True,False,False,True,True,False,True,0.06951128352314484,0.06951128352314484
Q3_E3_PCR,41,41,32041,-57.0081787109375,-7.1260223388671875,0.019162192940711975,0.3958538463303755,True,0.7317024510120973,27,Eu2MnAs5,As-Eu-Mn,0.2187081614201576,0.03558357211673432,False,False,True,True,True,True,True,True,True,True,True,0.2187081614201576,0.2187081614201576
Q3_E3_PCR,42,42,32042,-81.93732452392578,-6.828110376993815,0.0281393863260746,0.14668178643968732,True,0.9419044379610568,33,Zn2Fe7B3,B-Fe-Zn,0.25879262420696403,0.021937202949906125,False,False,False,False,True,True,True,True,True,True,True,0.25879262420696403,0.25879262420696403
Q3_E3_PCR,43,43,32043,-94.67007446289062,-7.889172871907552,0.049195580184459686,0.5976475434444264,True,2.486801441060379,84,Mn5Fe3(NiP)2,Fe-Mn-Ni-P,0.2387899010560659,0.09305013386032053,False,False,False,False,True,True,True,True,True,True,False,0.2387899010560659,0.2387899010560659
Q3_E3_PCR,44,44,32044,-111.33660888671875,-6.958538055419922,0.043264180421829224,0.6663449364315492,True,3.920417297980748,139,MgMn3(FeO3)3,Fe-Mg-Mn-O,0.28039503852472514,0.12872543110055493,False,False,False,False,True,True,True,True,True,True,True,0.28039503852472514,0.28039503852472514
Q3_E3_PCR,45,45,32045,-78.25604248046875,-6.5213368733723955,0.0374469980597496,0.23695993349364206,True,0.9170535110170022,32,CrFe(OF)2,Cr-F-Fe-O,0.21700313406708815,0.023605871070235627,False,False,True,True,True,True,True,True,True,True,False,0.21700313406708815,0.21700313406708815
Q3_E3_PCR,46,46,32046,-29.75684928894043,-7.439212322235107,0.0022860062308609486,0.00540280734127251,True,0.2900681159226224,10,Fe2CoNi,Co-Fe-Ni,0.10299454471350167,0.0003073978968511419,False,False,True,True,True,False,False,False,False,False,True,0.10299454471350167,0.10299454471350167
Q3_E3_PCR,47,47,32047,-75.0860824584961,-8.34289805094401,0.04442746937274933,0.07869355709820913,True,0.7617601900128648,27,Eu7Mg2,Eu-Mg,0.06311572623181405,0.028703328190769185,True,True,True,True,True,True,True,True,True,True,True,0.06311572623181405,0.025944236300702528
Q3_E3_PCR,48,48,32048,-67.23734283447266,-6.112485712224787,0.04575148969888687,0.41279292286891356,True,1.542270913021639,53,Fe4H2O5,Fe-H-O,0.2639756073622097,0.055624534459332436,False,False,True,True,True,True,True,True,True,True,True,0.2639756073622097,0.2639756073622097
