sampling_step,model_family,delta_min,delta_safe,eta,uncertainty_max,split,feasible_selective_gate,n,coverage,adaptive_count,selective_property_harm_rate,property_harm_rate_all,adaptive_action_precision,expected_treatment_gain_adaptive_subset,controller_gain_overall,full_oracle_gain,oracle_recovery,c0_property_mae,a0_property_mae
250,tree,0.0025,0.0025,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.0025,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.0025,0.3,0.009775607315801765,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.0025,0.3,0.02320726778630458,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.0025,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.0025,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.0025,0.4,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.0025,0.0025,0.4,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.0025,0.005,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.2,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.2,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.0025,0.005,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.005,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.005,0.3,0.009775607315801765,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.005,0.3,0.02320726778630458,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.005,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.005,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.0025,0.005,0.4,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.0025,0.005,0.4,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.005,0.0,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0,0.2,0.009775607315801765,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.0087558667212186,0.0004608350905904526,0.012252576812996319,0.03761127945769289,0.025646351307420812,0.025185516216830357
250,tree,0.005,0.0,0.2,0.02320726778630458,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.0087558667212186,0.0004608350905904526,0.012252576812996319,0.03761127945769289,0.025646351307420812,0.025185516216830357
250,tree,0.005,0.0,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0,0.3,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.013026073791846199,-0.0020567484934494,0.012252576812996319,-0.16786252596823592,0.025646351307420812,0.02770309980087021
250,tree,0.005,0.0,0.3,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.013026073791846199,-0.0020567484934494,0.012252576812996319,-0.16786252596823592,0.025646351307420812,0.02770309980087021
250,tree,0.005,0.0,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0,0.4,0.009775607315801765,validation,False,19,0.21052631578947367,4,0.5,0.10526315789473684,0.5,-0.0080472532157934,-0.0016941585717459788,0.012252576812996319,-0.13826957362544207,0.025646351307420812,0.02734050987916679
250,tree,0.005,0.0,0.4,0.02320726778630458,validation,False,19,0.21052631578947367,4,0.5,0.10526315789473684,0.5,-0.0080472532157934,-0.0016941585717459788,0.012252576812996319,-0.13826957362544207,0.025646351307420812,0.02734050987916679
250,tree,0.005,0.0025,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.2,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.2,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.0025,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0025,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0025,0.3,0.009775607315801765,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0025,0.3,0.02320726778630458,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0025,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0025,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.0025,0.4,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.005,0.0025,0.4,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.005,0.005,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.2,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.2,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.005,0.005,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.005,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.005,0.3,0.009775607315801765,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.005,0.3,0.02320726778630458,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.005,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.005,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.005,0.005,0.4,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.005,0.005,0.4,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.01,0.0,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0,0.2,0.009775607315801765,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.0087558667212186,0.0004608350905904526,0.012252576812996319,0.03761127945769289,0.025646351307420812,0.025185516216830357
250,tree,0.01,0.0,0.2,0.02320726778630458,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.0087558667212186,0.0004608350905904526,0.012252576812996319,0.03761127945769289,0.025646351307420812,0.025185516216830357
250,tree,0.01,0.0,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0,0.3,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.013026073791846199,-0.0020567484934494,0.012252576812996319,-0.16786252596823592,0.025646351307420812,0.02770309980087021
250,tree,0.01,0.0,0.3,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.013026073791846199,-0.0020567484934494,0.012252576812996319,-0.16786252596823592,0.025646351307420812,0.02770309980087021
250,tree,0.01,0.0,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0,0.4,0.009775607315801765,validation,False,19,0.21052631578947367,4,0.5,0.10526315789473684,0.5,-0.0080472532157934,-0.0016941585717459788,0.012252576812996319,-0.13826957362544207,0.025646351307420812,0.02734050987916679
250,tree,0.01,0.0,0.4,0.02320726778630458,validation,False,19,0.21052631578947367,4,0.5,0.10526315789473684,0.5,-0.0080472532157934,-0.0016941585717459788,0.012252576812996319,-0.13826957362544207,0.025646351307420812,0.02734050987916679
250,tree,0.01,0.0025,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.2,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.2,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.0025,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0025,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0025,0.3,0.009775607315801765,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0025,0.3,0.02320726778630458,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0025,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0025,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.0025,0.4,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.01,0.0025,0.4,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.01,0.005,0.1,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.1,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.1,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.1,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.2,0.0060862075647227926,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.2,0.00787679224642486,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.2,0.009775607315801765,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.2,0.02320726778630458,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,tree,0.01,0.005,0.3,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.005,0.3,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.005,0.3,0.009775607315801765,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.005,0.3,0.02320726778630458,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.005,0.4,0.0060862075647227926,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.005,0.4,0.00787679224642486,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023917044048378598,-0.0025175835840398524,0.012252576812996319,-0.2054738054259288,0.025646351307420812,0.028163934891460664
250,tree,0.01,0.005,0.4,0.009775607315801765,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
250,tree,0.01,0.005,0.4,0.02320726778630458,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.0136482931947974,-0.0021549936623364314,0.012252576812996319,-0.17588085308313495,0.025646351307420812,0.027801344969757245
400,ridge,0.0,0.0,0.1,0.009655152179015317,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.010239026305488431,-0.0,0.025646349910850637,0.025646349910850637
400,ridge,0.0,0.0,0.1,0.018457081804616627,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.010239026305488431,-0.0,0.025646349910850637,0.025646349910850637
400,ridge,0.0,0.0,0.1,0.02384104326015496,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.010239026305488431,-0.0,0.025646349910850637,0.025646349910850637
400,ridge,0.0,0.0,0.1,0.04259491014546902,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.010239026305488431,-0.0,0.025646349910850637,0.025646349910850637
400,ridge,0.0,0.0,0.2,0.009655152179015317,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.0190025444581925,-0.001000133918852237,0.010239026305488431,-0.09767861601411597,0.025646349910850637,0.02664648382970287
400,ridge,0.0,0.0,0.2,0.018457081804616627,validation,False,19,0.10526315789473684,2,1.0,0.10526315789473684,0.0,-0.023708272547522252,-0.00249560763658129,0.010239026305488431,-0.24373485936290326,0.025646349910850637,0.028141957547431918
400,ridge,0.0,0.0,0.2,0.02384104326015496,validation,False,19,0.15789473684210525,3,0.6666666666666666,0.10526315789473684,0.3333333333333333,-0.013925225744763634,-0.0021987198544363633,0.010239026305488431,-0.2147391547629663,0.025646349910850637,0.027845069765286994
