seed,C0_formula,C0_num_atoms,C0_maxF_ev_per_a,C0_atomic_force_mean_ev_per_a,C0_rmsd_a,C0_e_hull_ev_per_atom,C0_stable,C0_nus,C0_novel,C0_unique,C0_mag_density_a3,C0_mag_absolute_error_a3,C0_mag_hit,C0_valid,C0_minimum_periodic_distance_a,C0_generation_seconds,C0_end_to_end_generation_seconds,C0_mattergen_score_calls,C0_guidance_calls,C0_guidance_accepted,C0_guidance_fallbacks,C0_guidance_seconds,C0_relaxation_steps,C0_surrogate_property_eval,C0_dft_verified,C0_actual_mattersim_calls,C0_failed_mattersim_calls,C0_peak_allocated_bytes,C0_initial_mattersim_calls,C0_candidate_mattersim_calls,C0_retry_mattersim_calls,C0_failed_candidate_calls,F0_formula,F0_num_atoms,F0_maxF_ev_per_a,F0_atomic_force_mean_ev_per_a,F0_rmsd_a,F0_e_hull_ev_per_atom,F0_stable,F0_nus,F0_novel,F0_unique,F0_mag_density_a3,F0_mag_absolute_error_a3,F0_mag_hit,F0_valid,F0_minimum_periodic_distance_a,F0_generation_seconds,F0_end_to_end_generation_seconds,F0_mattergen_score_calls,F0_guidance_calls,F0_guidance_accepted,F0_guidance_fallbacks,F0_guidance_seconds,F0_relaxation_steps,F0_surrogate_property_eval,F0_dft_verified,F0_actual_mattersim_calls,F0_failed_mattersim_calls,F0_peak_allocated_bytes,F0_initial_mattersim_calls,F0_candidate_mattersim_calls,F0_retry_mattersim_calls,F0_failed_candidate_calls
740023,CoFe5,6,0.1037704484257527,0.05604115571304782,0.003752522761861622,0.0028343276386735283,True,False,False,True,0.20512585859891133,0.00512585859891132,True,True,2.468490216620569,83.32199952198425,83.32199952198425,2000,0,0,0,0.0,23,True,False,0,0,275087872,0,0,0,0,CoFe5,6,0.025378855570261632,0.012558231004889309,0.0010112546412555854,0.002801902711915716,True,False,False,True,0.20513140139121644,0.005131401391216428,True,True,2.471475073441362,83.37207970197778,83.6280999199953,2000,20,20,0,0.8907112109591253,8,True,False,20,0,356651008,20,0,0,0
740024,Co2Fe6,8,0.11559366909955276,0.06646844710322299,0.00468665708461961,0.006757025087891222,True,False,False,True,0.20143724941848934,0.001437249418489328,True,True,2.4446138040505883,84.06031929899473,84.06031929899473,2000,0,0,0,0.0,16,True,False,0,0,291094528,0,0,0,0,Co2Fe6,8,0.05349893403993111,0.03158135687194955,0.0011428528188115496,0.006767515505371691,True,False,False,True,0.20145240247340715,0.0014524024734071384,True,True,2.4541663271913077,83.9762373539852,84.4477147529833,2000,20,20,0,0.9116751250694506,7,True,False,20,0,374302720,20,0,0,0
740025,Co2Fe2,4,0.028228645069124376,0.027754595527498507,4.3950462618375354e-05,0.06862425226196311,True,False,False,False,0.19139885082485908,0.008601149175140932,True,True,2.4563977477323005,84.01041791803436,84.01041791803436,2000,0,0,0,0.0,8,True,False,0,0,259844608,0,0,0,0,Co2Fe2,4,0.0063024022518481,0.004268468558104982,6.936566846850713e-05,0.0686218680761721,True,False,False,True,0.1913906572389326,0.008609342761067423,True,True,2.4590177637277293,84.61931202898268,85.18396281899186,2000,20,20,0,1.33297737990506,8,True,False,20,0,337636864,20,0,0,0
740026,CoFe3,4,0.0706325839452161,0.037422099733101864,0.0019759304194431736,0.039957289064942,True,False,False,False,0.20226841536944246,0.0022684153694424447,True,True,2.451771159246062,87.60662893997505,87.60662893997505,2000,0,0,0,0.0,5,True,False,0,0,258881536,0,0,0,0,CoFe3,4,0.025774223501884592,0.015244947762632435,0.0011214201348283014,0.03991246637207091,True,False,False,False,0.20224126226807543,0.002241262268075417,True,True,2.455190830890338,86.21857522299979,86.4530707540107,2000,20,20,0,1.1114242190960795,5,True,False,20,0,337371136,20,0,0,0
740027,Co2Fe3,5,0.14619819838450163,0.08530552726935936,0.008268006510386564,0.020226995972656425,True,False,False,True,0.19604865820867812,0.003951341791321894,True,True,2.4592155658634307,84.85544468002627,84.85544468002627,2000,0,0,0,0.0,11,True,False,0,0,269804544,0,0,0,0,Co2Fe3,5,0.08264422788229375,0.04968100203584262,0.004388627157595038,0.020247595337891333,True,False,False,True,0.19589550965367225,0.0041044903463277604,True,True,2.4620880306910675,84.2604397740215,85.17009035305819,2000,20,20,0,0.9878009029780515,8,True,False,20,0,345684480,20,0,0,0
740028,Eu3Gd8,11,0.11196665133772511,0.06389973263486798,0.001867298086548276,0.08387944017400528,True,True,True,True,0.1865977549024341,0.013402245097565907,False,True,3.648446334338717,352.3034406020306,352.3034406020306,2000,0,0,0,0.0,19,True,False,0,0,309848576,0,0,0,0,Eu3Gd8,11,0.09152275661911687,0.053919886841919465,0.0014609687918183225,0.08377124148792525,True,True,True,True,0.18656113832799517,0.013438861672004837,False,True,3.6363567310610954,385.07828566094395,385.70607332594227,2000,20,20,0,2.0849380489671603,19,True,False,20,0,357086720,20,0,0,0
740029,Fe17Gd2O,20,0.9360771043974411,0.5740628405730488,0.12538331113282963,1.3393971085778,False,False,True,True,0.20436654003709215,0.004366540037092137,True,True,1.9079543661638882,353.7900114020449,353.7900114020449,2000,0,0,0,0.0,84,True,False,0,0,385280000,0,0,0,0,Fe17Gd2O,20,0.8185561092948784,0.5011318193263926,0.11785210760247537,1.3393890977135428,False,False,True,True,0.20472311974173382,0.004723119741733811,True,True,1.9091374821377527,404.96763979800744,405.2328537350404,2000,20,20,0,2.279232053901069,84,True,False,20,0,436362752,20,0,0,0
740030,Co3Fe6,9,0.14499375074176785,0.06517338179557643,0.0047634884880232,0.044504845842013196,True,False,False,True,0.19900066215613038,0.0009993378438696299,True,True,2.4594082561065584,137.92787492199568,137.92787492199568,2000,0,0,0,0.0,39,True,False,0,0,297028608,0,0,0,0,Co3Fe6,9,0.07107219275129971,0.029488863607992504,0.0014008534417233522,0.04451077981553908,True,False,False,True,0.19877370312893303,0.0012262968710669842,True,True,2.4591442577120706,86.53029443603009,86.93984696205007,2000,20,20,0,1.3538124748738483,28,True,False,20,0,386060800,20,0,0,0
740031,Co5Fe7,12,0.16117300977950555,0.083900785753297,0.004928268454746996,0.051916110812173955,True,False,True,False,0.19459677427347197,0.005403225726528044,True,True,2.435145323729623,126.43256612599362,126.43256612599362,2000,0,0,0,0.0,24,True,False,0,0,317010944,0,0,0,0,Co5Fe7,12,0.0906600317721376,0.04703131807851272,0.0018557780450154954,0.05191928972656257,True,False,True,False,0.19440012205345011,0.005599877946549897,True,True,2.4326339253229428,87.44171023898525,87.67806390096666,2000,20,20,0,1.3826549840159714,30,True,False,20,0,412086272,20,0,0,0
740032,Co5Fe3,8,0.38745788884897037,0.19339923183051375,0.017419466484967346,0.3119996004174812,False,False,True,True,0.1662831719811726,0.033716828018827416,False,True,2.293488160514698,83.67297636100557,83.67297636100557,2000,0,0,0,0.0,16,True,False,0,0,288570368,0,0,0,0,Co5Fe3,8,0.2862592371782313,0.1454728214399829,0.013029476515067619,0.31200389195190503,False,False,True,True,0.166367997083038,0.033632002916962,False,True,2.2825083046181223,83.43930727103725,83.7482372020022,2000,20,20,0,0.9188869878998958,10,True,False,20,0,368471040,20,0,0,0
740033,Co6Fe10,16,0.12528444972522768,0.046036364932259606,0.003975584396405054,0.05437791309936557,True,False,False,True,0.19653921413801023,0.003460785861989779,True,True,2.4414902740605604,86.34221338201314,86.34221338201314,2000,0,0,0,0.0,25,True,False,0,0,344137728,0,0,0,0,Co6Fe10,16,0.07464572842171278,0.031068745829196484,0.0020330157935437034,0.05437648258789096,True,False,False,True,0.1965797315252222,0.0034202684747778045,True,True,2.4394380786736307,86.95909722900251,87.21480042603798,2000,20,20,0,1.3407100918702781,34,True,False,20,0,448539648,20,0,0,0
740034,Co6Fe6,12,0.0990670924171296,0.053701579352247265,0.003348532642415031,0.04362097798014375,True,False,False,False,0.192301451879673,0.007698548120326998,True,True,2.441616495123417,84.27361635904526,84.27361635904526,2000,0,0,0,0.0,24,True,False,0,0,315021824,0,0,0,0,Co6Fe6,12,0.05027125243724688,0.02417396834844474,0.0003974197895324271,0.04362224954589866,True,False,False,False,0.1922853498747217,0.007714650125278305,True,True,2.4417983600553135,84.72089502698509,85.21645547496155,2000,20,20,0,1.3167610678938217,3,True,False,20,0,410552320,20,0,0,0
740035,C2Fe14,16,0.24181218760430975,0.14239797976280655,0.02924917184733614,0.10429952973632872,False,False,True,True,0.18100196324142587,0.018998036758574144,False,True,1.8487930084038742,84.87632548302645,84.87632548302645,2000,0,0,0,0.0,64,True,False,0,0,342505472,0,0,0,0,C2Fe14,16,0.13617979110331974,0.09107723325936845,0.02614104399514445,0.10433672303466857,False,False,True,True,0.18097705038571488,0.019022949614285134,False,True,1.8529629585603435,85.30011835100595,85.53998365398729,2000,20,20,0,1.3378047229489312,71,True,False,20,0,433416192,20,0,0,0
740036,CoFe3,4,0.00699292843110095,0.00482145028601915,0.0004059683576994454,0.016240362490234972,True,False,False,False,0.1999839079406485,1.6092059351519028e-05,True,True,2.456166861812407,87.84600678598508,87.84600678598508,2000,0,0,0,0.0,4,True,False,0,0,259829760,0,0,0,0,CoFe3,4,0.002301819645106888,0.0014505009629612615,0.00015040095031477395,0.016240362490234972,True,False,False,False,0.19998382418415966,1.6175815840346885e-05,True,True,2.4567213982796354,88.00086122902576,88.23910259100376,2000,20,20,0,0.9691327412147075,4,True,False,20,0,337231872,20,0,0,0
740037,Co2Fe4,6,0.09275332159520164,0.03938197116806006,0.004470686091054201,0.05158725517089913,True,False,False,False,0.19810985149724453,0.0018901485027554843,True,True,2.4623717001281826,83.51013587799389,83.51013587799389,2000,0,0,0,0.0,17,True,False,0,0,275221504,0,0,0,0,Co2Fe4,6,0.056899836404575015,0.02689027298359609,0.0010017510754924636,0.0516126864860027,True,False,False,False,0.1980069868303297,0.0019930131696703213,True,True,2.4584911489138976,83.28955193201546,83.53251055703731,2000,20,20,0,0.9015278990264051,7,True,False,20,0,356651008,20,0,0,0
740038,Fe6,6,0.030991674064478995,0.026660508134837318,0.0,-0.007840830201821802,True,False,False,False,0.2122785170939441,0.012278517093944091,False,True,2.4679033685667044,83.73596406402066,83.73596406402066,2000,0,0,0,0.0,12,True,False,0,0,274024960,0,0,0,0,Fe6,6,0.01430474522358927,0.008854094957309292,0.0,-0.007856088990884302,True,False,False,False,0.21228534333530724,0.01228534333530723,False,True,2.4701847762446976,83.83870913297869,84.10700528800953,2000,20,20,0,0.8886649360065348,12,True,False,20,0,356630528,20,0,0,0
740039,C4FGd8,13,0.13351342382662126,0.062105108839917475,0.01759366798681142,0.06981456567307731,True,True,True,True,0.2029965539924899,0.002996553992489881,True,True,2.397881294162088,84.76130196196027,84.76130196196027,2000,0,0,0,0.0,42,True,False,0,0,324148736,0,0,0,0,C4FGd8,13,0.05530750978982962,0.029619398292034273,0.014792993719522501,0.06981339192007319,True,True,True,True,0.20287488352094957,0.002874883520949556,True,True,2.4052278235961597,84.95689583104104,85.19503913703375,2000,20,20,0,0.9419681079452857,42,True,False,20,0,387072512,20,0,0,0
740040,Fe6,6,0.10972019589030362,0.054500879861015476,0.0,-0.007839558636067778,True,False,False,False,0.21138302469145398,0.011383024691453969,False,True,2.449472993394714,83.34673215902876,83.34673215902876,2000,0,0,0,0.0,14,True,False,0,0,275249152,0,0,0,0,Fe6,6,0.04692575699669426,0.019462379403302088,0.0,-0.007845916464843228,True,False,False,False,0.2114063477954055,0.011406347795405503,False,True,2.4550167367954345,84.01949333696393,84.2876876979135,2000,20,20,0,1.3128063679323532,8,True,False,20,0,358415872,20,0,0,0
740041,Gd10,10,0.0746014080237424,0.05050493307611692,0.0036183788518230867,0.05025554078125083,True,True,True,True,0.21470632462691053,0.014706324626910516,False,True,3.208556629043298,86.43149794096826,86.43149794096826,2000,0,0,0,0.0,28,True,False,0,0,302212096,0,0,0,0,Gd10,10,0.06213037344166217,0.038941150028741586,0.0009015748041294692,0.05020060914062441,True,True,True,True,0.2147620589472228,0.014762058947222795,False,True,3.2041376844288854,86.82344454503618,87.05434186005732,2000,20,20,0,0.9206995610147715,18,True,False,20,0,366453760,20,0,0,0
740042,Co2Fe10,12,0.16413286177731168,0.05133114135344031,0.005228459060872309,0.018494295696941165,True,False,False,False,0.20471058894408148,0.0047105889440814674,True,True,2.4555189287124604,83.9491462620208,83.9491462620208,2000,0,0,0,0.0,26,True,False,0,0,322929664,0,0,0,0,Co2Fe10,12,0.1039674748931554,0.03222053273958286,0.0031248513258773864,0.018495567262696966,True,False,False,False,0.20466601371660326,0.004666013716603246,True,True,2.4554884463812923,84.1377986369771,84.3939897659584,2000,20,20,0,1.0406069380696863,24,True,False,20,0,410070528,20,0,0,0
740043,CoFe8,9,0.10448344541591552,0.056885022682242076,0.0018426764373286081,0.0005358158789068312,True,False,False,False,0.20667517053722226,0.006675170537222247,True,True,2.4474327777646985,84.95164950698381,84.95164950698381,2000,0,0,0,0.0,30,True,False,0,0,295661056,0,0,0,0,CoFe8,9,0.024665339012034684,0.015356466518316835,0.0019315776311978508,0.0005061460112862903,True,False,False,False,0.20664407556555717,0.006644075565557156,True,True,2.452264643790234,85.12042783200741,85.35507183900336,2000,20,20,0,0.9040075960219838,7,True,False,20,0,383250432,20,0,0,0
740044,Co3Fe5,8,0.11090609366580495,0.04696548586670358,0.0036734639583579365,0.04648387394531284,True,False,False,False,0.19598100416934713,0.004018995830652877,True,True,2.4586335254409617,83.2053004570189,83.2053004570189,2000,0,0,0,0.0,25,True,False,0,0,288700416,0,0,0,0,Co3Fe5,8,0.055247561908414566,0.027363546336719217,0.0013746410179133557,0.04648244343383823,True,False,False,False,0.1958507007874332,0.0041492992125668204,True,True,2.4546954763148228,83.43305878801038,83.67975659103831,2000,20,20,0,0.9068844220018946,12,True,False,20,0,374679552,20,0,0,0
740045,CoFe5,6,0.061924666851236265,0.039060607373155434,0.001058383723827577,0.01821518701367353,True,False,False,False,0.20501233489391876,0.005012334893918752,True,True,2.4623786824394287,83.53224041400244,83.53224041400244,2000,0,0,0,0.0,8,True,False,0,0,274589184,0,0,0,0,CoFe5,6,0.024422318161442004,0.014227431183737755,0.0006542192822030974,0.01815605920605634,True,False,False,False,0.20498804195638148,0.004988041956381473,True,True,2.466266671900874,83.45929352601524,83.70082761201775,2000,20,20,0,0.9026705229189247,8,True,False,20,0,356651008,20,0,0,0
740046,Co4Fe5,9,0.12650095305719955,0.08197355869453313,0.0052082154861986625,0.04459970254340284,True,False,False,True,0.19388657298806805,0.00611342701193196,True,True,2.4525144794333817,83.46579423197545,83.46579423197545,2000,0,0,0,0.0,19,True,False,0,0,294812672,0,0,0,0,Co4Fe5,9,0.04228014793030648,0.029562711690107973,0.0010626391163334036,0.04461496133246534,True,False,False,True,0.1935556186980011,0.006444381301998925,True,True,2.4502263716559978,83.9239188079955,84.16567490797024,2000,20,20,0,1.3099621099536307,7,True,False,20,0,383452672,20,0,0,0
740047,Fe4Gd4O8,16,0.18002872800004144,0.10406495591491313,0.3417912815147765,0.5208097250634758,False,False,True,True,0.1985601524205567,0.0014398475794433208,True,True,2.1264415230357194,84.7798289200291,84.7798289200291,2000,0,0,0,0.0,216,True,False,0,0,345899520,0,0,0,0,Fe4Gd4O8,16,0.13768034456562384,0.0728848277709746,0.3339086879664129,0.5207334311181633,False,False,True,True,0.19795553548358508,0.0020444645164149344,True,True,2.1476094726095147,85.03741741098929,85.28610990697052,2000,20,20,0,0.9424854150856845,225,True,False,20,0,407326720,20,0,0,0
740048,Co2Fe16,18,0.368040098204492,0.1405757735060881,0.08970468155135444,0.22991695330295236,False,False,True,True,0.19869595659779987,0.001304043402200139,True,True,2.269113151190744,84.41524231800577,84.41524231800577,2000,0,0,0,0.0,146,True,False,0,0,361656832,0,0,0,0,Co2Fe16,18,0.3074779651132863,0.11095586902988491,0.08684435119688785,0.2297847104644113,False,False,True,True,0.1987742093667199,0.0012257906332800994,True,True,2.2731021423949342,85.10353749000933,85.41472143499414,2000,20,20,0,1.34805856004823,150,True,False,20,0,438558208,20,0,0,0
740049,Co5Fe11,16,0.0942800400304545,0.05292662195673768,0.003615213069960897,0.04460018333740301,True,True,True,True,0.19821505390783611,0.001784946092163897,True,True,2.435687320950929,85.01417036599014,85.01417036599014,2000,0,0,0,0.0,50,True,False,0,0,342179328,0,0,0,0,Co5Fe11,16,0.04608106865966869,0.022579913278934,0.0009184226697850399,0.04460018333740301,True,True,True,True,0.19814989580169848,0.0018501041983015332,True,True,2.437032313313706,85.51421742001548,85.73969267396023,2000,20,20,0,1.3565622270689346,11,True,False,20,0,448861184,20,0,0,0
740050,H2Fe4,6,0.1522417224232579,0.1000477578563526,0.006219892951103992,0.09450658677083457,True,False,False,True,0.18728629864701898,0.012713701352981027,False,True,1.864218987863409,83.41664502501953,83.41664502501953,2000,0,0,0,0.0,13,True,False,0,0,274580992,0,0,0,0,H2Fe4,6,0.11634584851882812,0.07724403949622823,0.004408473291892847,0.09445826727213635,True,False,False,True,0.18626861817785276,0.013731381822147254,False,True,1.8669165049064687,83.1783701099921,83.4147693280247,2000,20,20,0,0.9121613578172401,11,True,False,20,0,359192576,20,0,0,0
740051,Gd4Ge,5,0.12907103757807908,0.09682139884378403,0.05271345693728011,0.09062280104297038,True,True,True,True,0.1889045303387134,0.011095469661286606,False,True,3.097483750577758,83.69531146797817,83.69531146797817,2000,0,0,0,0.0,20,True,False,0,0,267133440,0,0,0,0,Gd4Ge,5,0.1188254521665813,0.08912186962295958,0.049445041292698826,0.0905381147636728,True,True,True,True,0.18879432955537712,0.011205670444622895,False,True,3.0945680517186838,83.85992159799207,84.08385194599396,2000,20,20,0,0.9063173670438118,20,True,False,20,0,336010240,20,0,0,0
740052,Co2Fe8,10,0.17550091095769188,0.0680797435370836,0.004786648915576516,0.004810053346876231,True,False,False,True,0.20362296962007406,0.0036229696200740513,True,True,2.468101610738793,84.83106295100879,84.83106295100879,2000,0,0,0,0.0,27,True,False,0,0,304017920,0,0,0,0,Co2Fe8,10,0.11213815120656218,0.042821771774374615,0.002020948958380128,0.004829126833204356,True,False,False,True,0.2036331176650194,0.003633117665019392,True,True,2.471809992627518,85.19854739605216,85.44588868803112,2000,20,20,0,0.8909945808700286,24,True,False,20,0,392835072,20,0,0,0
740053,Co7Fe13,20,0.10218250976527149,0.0557575992248175,0.003552512536734282,0.040580219697266884,True,True,True,True,0.1964437063217882,0.003556293678211808,True,True,2.4411413080142994,85.12404373701429,85.12404373701429,2000,0,0,0,0.0,34,True,False,0,0,376102912,0,0,0,0,Co7Fe13,20,0.05197775485450194,0.027877804004466777,0.0005503016486412518,0.04056877560547001,True,True,True,True,0.19633605897607287,0.003663941023927142,True,True,2.4407273951286963,85.80297510704258,86.03039567201631,2000,20,20,0,1.3441661270917393,19,True,False,20,0,489745920,20,0,0,0
740054,Co2Fe4,6,0.1582301842470753,0.0603466713216817,0.00755516600673422,0.04131745434895784,True,False,False,False,0.1981003434580486,0.0018996565419514,True,True,2.4565176563345195,83.58110546600074,83.58110546600074,2000,0,0,0,0.0,13,True,False,0,0,273521152,0,0,0,0,Co2Fe4,6,0.08560706812727907,0.03335588212796629,0.0018498758090248876,0.04134860770996163,True,False,False,False,0.1979169939027823,0.0020830060972177045,True,True,2.4569899374183244,83.64535901398631,83.87436551897554,2000,20,20,0,0.8996919339406304,13,True,False,20,0,356630528,20,0,0,0
740055,Co2Fe4,6,0.15078946275426147,0.09003159503171089,0.008496812742969212,0.0457978162874344,True,False,False,False,0.1975438132409231,0.0024561867590769115,True,True,2.439759497426,83.15913761698175,83.15913761698175,2000,0,0,0,0.0,11,True,False,0,0,274409984,0,0,0,0,Co2Fe4,6,0.08874735313296785,0.04875679876195394,0.002476063678226707,0.04582324760253975,True,False,False,False,0.19738134692024858,0.0026186530797514262,True,True,2.4432012084398327,83.24187038297532,83.4909639969701,2000,20,20,0,0.8944664669688791,14,True,False,20,0,356651008,20,0,0,0
740056,Co3Fe9,12,0.1134437400634949,0.054842285253008737,0.0042974891162825294,0.029814326927084522,True,False,False,False,0.20038678015406916,0.00038678015406914956,True,True,2.4499243170224423,85.39335615502205,85.39335615502205,2000,0,0,0,0.0,16,True,False,0,0,320963584,0,0,0,0,Co3Fe9,12,0.06025998896136722,0.02653228760452068,0.0010112698141590065,0.029824499453125597,True,False,False,False,0.20038090090732152,0.00038090090732151305,True,True,2.444913996312039,85.73409434000496,85.98949080397142,2000,20,20,0,0.905498945096042,11,True,False,20,0,410132480,20,0,0,0
740057,Co4Fe8,12,0.08940132635010847,0.046190898311049174,0.002730688091670834,0.0488800916780594,True,False,False,False,0.19800616971065904,0.00199383028934097,True,True,2.430026216718061,87.01042370701907,87.01042370701907,2000,0,0,0,0.0,14,True,False,0,0,316026368,0,0,0,0,Co4Fe8,12,0.03332564724645569,0.013908274178555459,0.000427736603940333,0.048868647586262526,True,False,False,False,0.19793272635340678,0.0020672736465932318,True,True,2.435251136734196,87.21638517698739,87.46657745802077,2000,20,20,0,1.350479300133884,6,True,False,20,0,411268096,20,0,0,0
740058,Co2Fe7,9,0.15383379439508765,0.06516205461044507,0.003989299610486547,0.022883897341145598,True,True,True,True,0.2025614279237794,0.0025614279237793913,True,True,2.4471847239578555,84.57390819996363,84.57390819996363,2000,0,0,0,0.0,38,True,False,0,0,297028608,0,0,0,0,Co2Fe7,9,0.07118924747960818,0.029975186231825157,0.0027560539945834235,0.0228864404726572,True,True,True,True,0.20241096828665445,0.0024109682866544357,True,True,2.447937256048802,90.59946296398994,90.9037956649554,2000,20,20,0,1.4498071749694645,15,True,False,20,0,383984640,20,0,0,0
740059,Fe4Gd6,10,0.40072318718323363,0.21650040669008877,0.08164227256200712,0.09504230126757918,True,True,True,True,0.2124943318106113,0.012494331810611298,False,True,2.3525427781633086,84.46692055498715,84.46692055498715,2000,0,0,0,0.0,33,True,False,0,0,301805568,0,0,0,0,Fe4Gd6,10,0.33757062416814665,0.18118738012453445,0.07392647850183971,0.0950018654765632,True,True,True,True,0.21283707531074356,0.012837075310743545,False,True,2.3605882211836096,86.89086941501591,87.12182911398122,2000,20,20,0,1.062956960988231,32,True,False,20,0,368269824,20,0,0,0
740060,Co4Fe8,12,0.10553948875455008,0.06449360160465743,0.002603001167920237,0.02612415092285225,True,False,False,False,0.19704244504496557,0.0029575549550344415,True,True,2.4418085067647444,84.06536867795512,84.06536867795512,2000,0,0,0,0.0,20,True,False,0,0,316061696,0,0,0,0,Co4Fe8,12,0.03993460514493789,0.024424377200262564,0.0009997940244023543,0.026079646121418776,True,False,False,False,0.19687946252101066,0.0031205374789893547,True,True,2.442582725430447,84.44887856900459,84.67987175099552,2000,20,20,0,1.3154792440473102,12,True,False,20,0,412324352,20,0,0,0
740061,Co2Gd2,4,0.0091379066556132,0.005004211386704682,0.000353720425952382,0.04872294497135243,True,True,True,True,0.1869246811394991,0.013075318860500923,False,True,2.9067286333256344,83.74830634897808,83.74830634897808,2000,0,0,0,0.0,6,True,False,0,0,258629632,0,0,0,0,Co2Gd2,4,0.00646679137085773,0.0036200368419885597,0.000249818776990528,0.04872103762271962,True,True,True,True,0.18683622608765305,0.013163773912346965,False,True,2.9080118536026203,83.64508915395709,83.90197657496901,2000,20,20,0,0.8755038100061938,6,True,False,20,0,327730176,20,0,0,0
740062,Co4Fe11,15,0.16161756297106483,0.08592201575893119,0.009655490221106478,0.030765058205728835,True,True,True,True,0.19966671439288258,0.0003332856071174284,True,True,2.4450200599395315,85.03703560202848,85.03703560202848,2000,0,0,0,0.0,44,True,False,0,0,338357248,0,0,0,0,Co4Fe11,15,0.09719938813696001,0.05088834707450938,0.0027744186969516933,0.03080473105729098,True,True,True,True,0.19960263864817926,0.00039736135182075194,True,True,2.4451359140931,85.15581466304138,85.59221973404055,2000,20,20,0,1.3162795760435984,48,True,False,20,0,439050752,20,0,0,0
740063,Gd2NO2,5,0.6126071049853299,0.3744346807727746,0.041422230994777647,0.45039769893359427,False,False,True,True,0.1868650443720539,0.013134955627946115,False,True,2.248347292044916,88.43248157500057,88.43248157500057,2000,0,0,0,0.0,34,True,False,0,0,268131840,0,0,0,0,Gd2NO2,5,0.5475183973694938,0.33778975113801657,0.03740427649674107,0.45040914302539115,False,False,True,True,0.18665532704163443,0.013344672958365583,False,True,2.2477641381913456,86.02520402200753,86.27477340400219,2000,20,20,0,0.9319544890313409,34,True,False,20,0,336877568,20,0,0,0
740064,Co5Fe7,12,0.12784971376133816,0.0491078011701702,0.0037934396106608184,0.045271543958333105,True,False,True,False,0.19418493102766768,0.005815068972332332,True,True,2.4453394751431903,84.83010664797621,84.83010664797621,2000,0,0,0,0.0,24,True,False,0,0,317064192,0,0,0,0,Co5Fe7,12,0.06094363125272566,0.024369856528607372,0.001137728953316839,0.04527281552408802,True,False,True,False,0.19407400943223088,0.005925990567769129,True,True,2.4473427217501396,84.93962037499296,85.18468765902799,2000,20,20,0,1.315604973002337,7,True,False,20,0,412591104,20,0,0,0
740065,Co4Fe14,18,0.10712427358456392,0.054157383253023085,0.0037837104959113073,0.02313227651866434,True,False,True,False,0.20197038040661244,0.001970380406612432,True,True,2.452236018431638,86.73849322501337,86.73849322501337,2000,0,0,0,0.0,35,True,False,0,0,358281216,0,0,0,0,Co4Fe14,18,0.05525561795127623,0.027706524963907592,0.001481635259550605,0.023128037966145598,True,False,True,False,0.20196444069093844,0.0019644406909384293,True,True,2.451895148118748,87.22300928499317,87.47500392998336,2000,20,20,0,1.3358165509416722,19,True,False,20,0,472060416,20,0,0,0
740066,Co3Fe4,7,0.09426867993582758,0.05086013754318556,0.0028321714068784793,0.04838945403599304,True,False,False,True,0.1949021524077222,0.005097847592277799,True,True,2.442998117866006,82.57011640298879,82.57011640298879,2000,0,0,0,0.0,14,True,False,0,0,283113472,0,0,0,0,Co3Fe4,7,0.040587551556795096,0.027603761389623678,0.0008200897365910051,0.048370380549664915,True,False,False,True,0.19485044588616313,0.005149554113836885,True,True,2.4417501068727887,83.20502115599811,83.52561334398342,2000,20,20,0,1.3227474892046303,8,True,False,20,0,365977600,20,0,0,0
740067,Co3Fe8,11,0.1119835442239689,0.0631662105405299,0.003844601589017432,0.016389977519532195,True,True,True,True,0.20048932156031757,0.0004893215603175571,True,True,2.4565488493056855,84.7756386330002,84.7756386330002,2000,0,0,0,0.0,13,True,False,0,0,309532160,0,0,0,0,Co3Fe8,11,0.030997366627289486,0.017785342663415436,0.0013012103743923005,0.01636362142933301,True,True,True,True,0.20035760530569569,0.00035760530569567406,True,True,2.4613198251143893,85.19208924297709,85.42340206995141,2000,20,20,0,1.3344585451413877,7,True,False,20,0,402725888,20,0,0,0
740068,Co4Fe6,10,0.11790559940790302,0.07153976384890506,0.005718934257509911,0.04042124035742223,True,False,False,False,0.19461775152478192,0.005382248475218093,True,True,2.4456215309926064,88.31246935698437,88.31246935698437,2000,0,0,0,0.0,40,True,False,0,0,303790592,0,0,0,0,Co4Fe6,10,0.07383952114301527,0.03946001939007801,0.0022933155631747883,0.040422003296875175,True,False,False,False,0.19444213865588092,0.005557861344119092,True,True,2.4454137845739226,86.30647742497968,86.55367651500273,2000,20,20,0,0.9097722138976678,34,True,False,20,0,392897024,20,0,0,0
740069,H2CoFe5,8,0.19262145404716915,0.09301683905653627,0.02831890014752753,0.14705933679809657,False,False,True,True,0.19046345122721892,0.009536548772781095,True,True,1.6534616660759323,84.80280372395646,84.80280372395646,2000,0,0,0,0.0,27,True,False,0,0,288845824,0,0,0,0,H2CoFe5,8,0.1584471211216758,0.07451872162781556,0.01982813524173064,0.14712895502319423,False,False,True,True,0.19043621871874264,0.009563781281257372,True,True,1.6516563094252956,83.30114633298945,83.62041465798393,2000,20,20,0,1.0540316199767403,25,True,False,20,0,387743232,20,0,0,0
