method,seed,split,input_path,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_validity,novel,novel_unique,unique,converged,num_atoms,volume_ang3,volume_per_atom,mass_density_amu_ang3,minimum_distance_angstrom,atomic_number_mean,atomic_number_std,atomic_number_min,atomic_number_max,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_condition,chgnet_energy_per_atom_ev,chgnet_force_rms_ev_ang,chgnet_max_force_ev_ang,chgnet_force_mean_ev_ang,chgnet_stress_rms_gpa,chgnet_stress_max_abs_gpa,chgnet_mag_density,chgnet_magmom_abs_mean,chgnet_magmom_abs_max,element_fraction_z001,element_fraction_z002,element_fraction_z003,element_fraction_z004,element_fraction_z005,element_fraction_z006,element_fraction_z007,element_fraction_z008,element_fraction_z009,element_fraction_z010,element_fraction_z011,element_fraction_z012,element_fraction_z013,element_fraction_z014,element_fraction_z015,element_fraction_z016,element_fraction_z017,element_fraction_z018,element_fraction_z019,element_fraction_z020,element_fraction_z021,element_fraction_z022,element_fraction_z023,element_fraction_z024,element_fraction_z025,element_fraction_z026,element_fraction_z027,element_fraction_z028,element_fraction_z029,element_fraction_z030,element_fraction_z031,element_fraction_z032,element_fraction_z033,element_fraction_z034,element_fraction_z035,element_fraction_z036,element_fraction_z037,element_fraction_z038,element_fraction_z039,element_fraction_z040,element_fraction_z041,element_fraction_z042,element_fraction_z043,element_fraction_z044,element_fraction_z045,element_fraction_z046,element_fraction_z047,element_fraction_z048,element_fraction_z049,element_fraction_z050,element_fraction_z051,element_fraction_z052,element_fraction_z053,element_fraction_z054,element_fraction_z055,element_fraction_z056,element_fraction_z057,element_fraction_z058,element_fraction_z059,element_fraction_z060,element_fraction_z061,element_fraction_z062,element_fraction_z063,element_fraction_z064,element_fraction_z065,element_fraction_z066,element_fraction_z067,element_fraction_z068,element_fraction_z069,element_fraction_z070,element_fraction_z071,element_fraction_z072,element_fraction_z073,element_fraction_z074,element_fraction_z075,element_fraction_z076,element_fraction_z077,element_fraction_z078,element_fraction_z079,element_fraction_z080,element_fraction_z081,element_fraction_z082,element_fraction_z083,element_fraction_z084,element_fraction_z085,element_fraction_z086,element_fraction_z087,element_fraction_z088,element_fraction_z089,element_fraction_z090,element_fraction_z091,element_fraction_z092,element_fraction_z093,element_fraction_z094
C0,20148,train,/data/dxl/results/formal_256/generation/C0/20148/generated_crystals.extxyz,0.0737146933415839,0.007834904637984,False,True,True,True,False,False,False,True,4.0,46.38940587125311,11.597351467813278,4.9484657905966625,2.4295428469271743,26.5,0.5,26.0,27.0,2.4912079994336227,4.014141137031485,4.720550537109375,90.00942133561097,100.67119017409448,89.96317412660824,1.9533017753412263,-7.6850504875183105,0.03671018169677323,0.06645672543419885,0.06352745056797417,1.3669750028247152,3.0163779258728027,0.1909004365588341,2.21393945813179,2.7805259227752686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20148,train,/data/dxl/results/formal_256/generation/G3/20148/generated_crystals.extxyz,0.2091344057754902,0.0059669469748997,False,False,True,True,True,True,True,True,4.0,55.82581263267073,13.956453158167683,4.690432286636526,2.566160146167363,29.75,5.931905258852336,26.0,40.0,3.2162791226715544,4.145041782728775,4.937220096588135,114.78136989178023,108.9269539505601,89.94654300758569,2.0331221506417623,-8.194942474365234,0.08198010256441994,0.20629093675750648,0.1034860393149618,0.7192621884295715,1.6437772512435913,0.0851058091828506,1.1877752393484116,2.1507482528686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20149,train,/data/dxl/results/formal_256/generation/A0/20149/generated_crystals.extxyz,0.0683514897791104,0.0084443264054393,False,True,True,True,False,False,True,True,4.0,45.09089443855214,11.272723609638035,5.080333908926461,2.4955141866039416,27.0,1.0,26.0,28.0,2.515843600243091,4.37245840680305,4.803157329559326,116.77250616033703,105.21532720532349,89.98183490333031,2.3906092727306754,-7.087423801422119,0.03455555544393914,0.06993386835824034,0.058844312594786785,0.5666442270728561,1.0965911149978638,0.11735425785372486,1.322902113199234,2.569690704345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20149,train,/data/dxl/results/formal_256/generation/C0/20149/generated_crystals.extxyz,0.1794414453085107,0.0305477168682629,False,False,False,True,True,True,True,True,4.0,37.36366590682112,9.34091647670528,4.587114134555804,1.681674872648894,20.25,11.143944544011335,1.0,28.0,2.467495985583697,4.1243142259541274,4.160444736480713,118.05744223951885,90.01338284540712,90.1311558026746,2.0357416506584554,-6.459122180938721,0.171817518541938,0.42126313321571657,0.28142511461880537,0.4743388806360442,0.849544882774353,0.13352944496686198,1.247287392616272,2.4981069564819336,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20149,train,/data/dxl/results/formal_256/generation/G3/20149/generated_crystals.extxyz,0.0282260105187308,0.0011747698599381,False,True,True,True,False,False,True,True,4.0,45.02370078212763,11.255925195531907,4.413413170133677,2.4374776358737194,23.25,5.356071321407137,14.0,27.0,3.985457813000514,3.976556194046916,3.981417655944824,90.12477640636217,119.61780082936188,119.70432736771124,2.3833571778783234,-7.601898193359375,0.007511458434518192,0.015191073335841137,0.012944523991968873,2.220812550146075,4.130484104156494,0.11770876526028806,1.3249210566282272,2.6142594814300537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20150,train,/data/dxl/results/formal_256/generation/A0/20150/generated_crystals.extxyz,0.2158880885148466,0.0214007076523906,False,False,True,True,True,True,True,True,10.0,118.23202795069287,11.823202795069287,3.4914481900974694,1.9111523938985158,18.6,16.900887550658396,8.0,64.0,5.2970401278370165,5.304484448198445,5.7479248046875,62.30831882399467,62.2722883827577,60.24985319863663,2.025529153852887,-9.583331108093262,0.07138356018907474,0.17626629027456317,0.11502337292906736,0.2855532050719382,0.6493417620658875,0.13309040012586756,1.5735547907650471,6.965157985687256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20150,train,/data/dxl/results/formal_256/generation/C0/20150/generated_crystals.extxyz,0.2077227862735018,0.1477973894354957,False,False,True,True,True,True,True,True,10.0,156.89033035255878,15.689033035255878,3.4994189811841756,1.8773812974130804,23.9,22.3268896176785,8.0,64.0,6.299523830284686,5.521623657023865,5.446557521820068,100.73705353627064,92.12053717223269,121.36728603978653,1.9240123840879417,-10.324403762817383,0.18420235666185153,0.5140292106641112,0.2929749811100764,0.668745407814385,1.3029149770736694,0.10218837843817065,1.6032368451356889,6.948756694793701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20150,train,/data/dxl/results/formal_256/generation/G3/20150/generated_crystals.extxyz,0.0798817620868526,0.0491379224458902,True,True,True,True,True,True,True,True,10.0,132.99143181518392,13.299143181518392,3.6062029068645893,2.0198939812848837,21.2,19.260321908005587,8.0,63.0,5.55843772285764,5.5647715681246,5.9099202156066895,61.92726859535696,61.976484950078046,60.044966057593456,2.0208620106122805,-8.557393074035645,0.10208769279827291,0.2881897860893428,0.14686228771498383,0.43752839606083854,0.8152859807014465,0.11905946356555741,1.5833888530731202,6.358847141265869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20151,train,/data/dxl/results/formal_256/generation/A0/20151/generated_crystals.extxyz,0.2399110732004548,0.0491241163158265,False,False,False,True,True,True,True,True,12.0,151.96728359381493,12.663940299484578,4.987014191986551,1.9406123515626985,27.75,20.029665498954294,5.0,68.0,5.084568458680102,5.911421415659488,6.103568077087402,83.3063899418385,56.57075715417226,84.63772347668572,1.944411453458996,-7.558520317077637,0.18588002240755103,0.48745021455195553,0.30405867091531175,1.035978747614379,2.1372182369232178,0.07552785602878839,0.9564802596966425,2.068436622619629,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20151,train,/data/dxl/results/formal_256/generation/C0/20151/generated_crystals.extxyz,0.2098050754331417,0.0671285521301333,False,False,False,True,True,True,True,True,12.0,228.35549085297092,19.029624237747576,3.7374505724038576,2.059276721169294,31.666666666666668,13.230856191326227,5.0,63.0,6.525674618030269,5.478975351156029,7.648962497711182,115.13629334609439,105.45068828475016,98.05823212724903,2.040203782423892,-7.762731075286865,0.14191896050745081,0.4455450117488759,0.2100784704408941,0.4579509552399351,0.89378821849823,0.07678608113681082,1.461210270722707,6.772781848907471,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20151,train,/data/dxl/results/formal_256/generation/G3/20151/generated_crystals.extxyz,0.2037709680356592,0.14914179108097,False,False,True,True,True,True,True,True,12.0,156.3215645801376,13.026797048344799,4.192999627149861,1.9819615206328074,24.916666666666668,10.037084016563552,5.0,39.0,5.065297137984407,5.0253862566135385,7.683619976043701,70.66852314737753,70.73944129686078,59.82995128766882,2.343431426017018,-7.62099552154541,0.12078736517697365,0.3320950025462546,0.17865854946489115,0.9320305412581659,2.4128589630126953,0.07957684524883593,1.0366314128041267,2.7501609325408936,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20152,train,/data/dxl/results/formal_256/generation/A0/20152/generated_crystals.extxyz,0.1756718561334667,0.0778269976390295,False,False,True,True,True,True,True,True,12.0,87.2489640677927,7.270747005649391,2.6526847908494062,1.7298092691096183,9.333333333333334,11.785113019775793,1.0,26.0,4.972714967666689,4.9737011083416585,4.975831985473633,119.76814763348274,119.89155280543349,90.28772381836606,2.4052580395705885,-5.0621843338012695,0.03256249133485668,0.08167165056628124,0.053031105162420884,1.0494756609314602,1.9119219779968262,0.08502041553001853,0.6181619316339493,1.8013968467712402,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20152,train,/data/dxl/results/formal_256/generation/C0/20152/generated_crystals.extxyz,0.2531857286354286,0.0193941973581207,False,False,True,True,True,True,True,True,12.0,164.39187232887292,13.699322694072743,5.504308863821333,2.317976257131555,33.666666666666664,15.823681268557229,26.0,69.0,4.949664850141893,4.930630225444479,7.772072792053223,90.0049475614338,90.14346381126529,119.9229878444413,2.222356222925004,-7.153796195983887,0.08313976205952701,0.22838096552243242,0.12775259969483663,0.539052558460032,1.417150855064392,0.0914699483868339,1.2530763397614162,2.219438314437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20152,train,/data/dxl/results/formal_256/generation/G3/20152/generated_crystals.extxyz,0.0660206091072321,0.3032559221544625,True,True,True,True,True,True,True,True,12.0,243.34603870997583,20.278836559164652,3.7083324009868353,2.233104830720537,32.0,25.311394008759507,1.0,63.0,4.095718031540412,4.328558200812756,15.491287231445312,91.11553633966308,90.10440877010582,117.58869873934707,5.030652880811956,-6.648611068725586,0.1787279678617812,0.4924614794865557,0.28031087965255647,0.6133682703653425,1.5260529518127441,0.11319469564319991,2.295456732312838,6.865156173706055,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20153,train,/data/dxl/results/formal_256/generation/A0/20153/generated_crystals.extxyz,-0.0497150363618956,0.8989865329744828,True,True,False,True,True,True,True,True,12.0,116.70238211911142,9.725198509925951,4.873653730730982,1.6579390736016038,19.75,30.684211466702763,1.0,77.0,4.828473361267191,4.82395572014181,6.392892360687256,67.97602100974196,68.14257019354535,60.35610595223612,2.1501875915985513,-5.107283115386963,0.06617239981545545,0.15843757518849313,0.09858529774198249,0.15733337218225524,0.39171192049980164,0.06038171559853089,0.5872241705656052,6.81414270401001,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20153,train,/data/dxl/results/formal_256/generation/C0/20153/generated_crystals.extxyz,0.2155089406170471,0.0549898396880943,False,False,True,True,True,True,True,True,12.0,160.45727805166086,13.371439837638405,5.589911226782871,2.367725518923239,33.0,13.42261772780059,27.0,64.0,4.816044735912277,4.808343440450023,8.431068420410156,73.6939160579425,73.7286814744173,60.32324216753796,2.569105481336916,-7.512523174285889,0.06784301616720734,0.1783596858107476,0.10513465693998575,2.6342848468424664,4.749318599700928,0.12717032971591957,1.700450412929058,7.017207622528076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20153,train,/data/dxl/results/formal_256/generation/G3/20153/generated_crystals.extxyz,0.1363200389504353,0.0144039803926624,False,False,True,True,True,True,True,True,12.0,283.70262783387574,23.641885652822978,3.74009930081198,2.3123721959635226,37.166666666666664,27.82335150352827,1.0,63.0,6.550927438114701,6.217934300246789,7.4069743156433105,89.63516794864063,104.34546224773212,103.57820655645324,1.4909712705257916,-7.641384601593018,0.10193067279995166,0.29750106690216055,0.16084401566989434,0.34751665480156385,0.5367765426635742,0.14612278033978532,3.4546180640657744,6.911439418792725,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20154,train,/data/dxl/results/formal_256/generation/A0/20154/generated_crystals.extxyz,0.2110188157115864,0.0305997426234563,False,False,True,True,True,True,True,True,12.0,155.02172003225283,12.918476669354403,5.032172071356827,2.2761922507332177,29.416666666666668,9.835804774168485,26.0,62.0,4.85211197951407,4.8522460253675845,8.09174633026123,72.69990549400094,72.70093550718182,60.046081749962866,2.484319607632131,-7.482175827026367,0.15443658400364033,0.598862513103749,0.21538475206434896,0.9577077500713324,2.443814754486084,0.139495863250804,1.8020740548769634,3.0916523933410645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20154,train,/data/dxl/results/formal_256/generation/C0/20154/generated_crystals.extxyz,0.3431370200859867,0.0094776015539295,False,False,True,True,True,True,True,True,12.0,158.64713220176367,13.220594350146973,4.925648444789933,2.3363682343882863,29.5,9.937303457175895,26.0,62.0,4.827331291542855,4.8269944405080105,8.341142654418945,73.18714224964276,73.19925374056524,59.98950626488334,2.557053170088208,-7.713079929351807,0.08770210440071781,0.19773307069987686,0.14123469544799266,0.5451136349281119,1.1427122354507446,0.14488607222400948,1.915479987859726,2.884080410003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
