method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull,formal_seed
A0_E3G,82,82,20082,-92.6467514038086,-8.422431945800781,0.0476751215755939,0.1233260232605494,True,1.1272495279554278,43,Eu2GdF8,Eu-F-Gd,2.315056655407805,False,False,-0.0818209858418068,0.0079178742604605,True,True,True,True,True,True,True,True,True,True,False,-0.0818209858418068,0.0,20082
A0_E3G,83,83,20083,-111.49665069580078,-10.136059154163709,0.0507196709513664,0.173225789473803,True,1.1885604979470372,43,Eu5VN5,Eu-N-V,1.9494357124031785,False,False,0.1608401288047964,0.0171384629498898,False,False,True,True,True,True,True,True,True,True,True,0.1608401288047964,0.1411768657866137,20083
A0_E3G,84,84,20084,-44.16421890258789,-5.520527362823486,0.0439012013375759,0.121049086194236,True,0.4207081169588491,16,EuZnSb2,Eu-Sb-Zn,2.804040582523188,False,False,0.0401710861315764,0.0214424028685022,False,True,True,True,True,False,False,True,True,False,True,0.0401710861315764,0.0,20084
A0_E3G,85,85,20085,-74.55581665039062,-6.212984720865886,0.0367198623716831,0.0823842735078742,True,0.4343844479881227,16,EuH2,Eu-H,2.347659379938875,False,False,0.0698366423305998,0.0174687654171014,False,True,True,True,True,False,False,True,True,False,True,0.0698366423305998,0.0,20085
A0_E3G,86,86,20086,-48.23807907104492,-6.029759883880615,0.0448574125766754,0.0758139490351029,True,0.6298824419500306,24,LiEu,Eu-Li,2.950753074524904,False,False,0.0824733810736111,0.013126550909066,True,True,True,True,True,True,True,True,True,True,True,0.0824733810736111,0.0824733810736111,20086
A0_E3G,87,87,20087,-111.22406005859376,-5.853897897820724,0.0466093160212039,0.4991445586386624,True,2.887983981985599,108,Fe7(OF2)4,F-Fe-O,1.9274152750364903,False,False,0.3326015241272682,0.0595087396699868,False,False,False,False,True,True,True,True,True,True,True,0.3326015241272682,0.3326015241272682,20087
A0_E3G,88,88,20088,-23.305179595947266,-5.826294898986816,0.0057119256816804,0.071661425662401,True,0.1697438429109752,7,FeNi2H,Fe-H-Ni,1.7832601012138078,False,False,0.1020324788376072,0.0053129750120546,False,False,False,False,True,True,True,True,True,True,True,0.1020324788376072,0.1020324788376072,20088
A0_E3G,89,89,20089,-48.98201751708984,-8.16366958618164,0.0301861651241779,0.0836995595460513,True,0.3138038890901953,12,Fe3NiIr2,Fe-Ir-Ni,2.548594534151509,False,False,0.052089023435931,0.0346359434650132,True,True,True,True,True,True,True,True,True,True,True,0.052089023435931,0.052089023435931,20089
A0_E3G,90,90,20090,-210.9727478027344,-10.54863739013672,0.0453711785376071,0.2583997722820421,True,2.2787789250724018,80,Gd5DyV2O12,Dy-Gd-O-V,2.0218544696708687,False,False,0.1523970364840163,0.0231164511724819,False,False,True,True,True,True,True,True,True,True,False,0.1523970364840163,0.1523970364840163,20090
A0_E3G,91,91,20091,-108.90666961669922,-9.075555801391602,0.0502063035964965,1.047727867692963,True,9.843465790967455,386,Na2Gd3O7,Gd-Na-O,1.4409752851118995,False,False,0.1641446400997743,0.4209106027132247,False,False,True,True,True,True,True,True,True,True,True,0.1641446400997743,0.1430711139097695,20091
A0_E3G,92,92,20092,-63.24559783935547,-5.270466486612956,0.0489359460771083,0.1697950097853305,True,1.437596801086329,55,EuNiH4,Eu-H-Ni,1.5436556062793687,False,False,0.085163586112845,0.1645907470480626,True,True,True,True,True,True,True,True,True,True,True,0.085163586112845,0.0,20092
A0_E3G,93,93,20093,-31.259632110595703,-7.814908027648926,0.0247535854578018,0.2500961884928118,True,0.4332787980092689,16,Mn2CoNi,Co-Mn-Ni,2.4709078478117434,False,False,0.0445489582603926,0.0154513432986435,False,True,True,True,True,False,False,True,True,False,True,0.0445489582603926,0.0445489582603926,20093
A0_E3G,94,94,20094,-27.48335075378418,-6.870837688446045,0.0490708872675895,0.0723054214362075,True,0.1564994909567758,6,Fe2HRh,Fe-H-Rh,1.8744958241535967,False,False,0.0976505305667805,0.0023422749980877,False,True,True,True,True,False,False,True,True,False,True,0.0976505305667805,0.0976505305667805,20094
A0_E3G,95,95,20095,-94.92472076416016,-9.492472076416016,0.0452808998525142,0.1985176625974479,True,1.1575473059201613,43,Eu5Pt3O2,Eu-O-Pt,2.382885185034255,False,False,0.2008890317270566,0.0455042542271863,False,False,False,False,True,True,True,True,True,True,True,0.2008890317270566,0.2008890317270566,20095
A0_E3G,96,96,20096,-66.54608154296875,-8.318260192871094,0.0498104467988014,0.0771009199375327,True,0.5739937459584326,22,Fe7Co,Co-Fe,2.471159189930701,False,False,0.006199896134829,0.0023655651845296,False,True,True,True,True,False,False,True,True,False,True,0.006199896134829,0.0016647644086038,20096
A0_E3G,97,97,20097,-50.54267120361328,-8.423778533935547,0.0442119948565959,0.0874930180205863,True,0.6175598120316863,24,Eu4CdPt,Cd-Eu-Pt,3.153380079945246,False,False,0.1339402746327476,0.0181026078142966,False,False,True,True,True,True,True,True,True,True,True,0.1339402746327476,0.1339402746327476,20097
A0_E3G,98,98,20098,-44.74940490722656,-6.392772129603794,0.0390675738453865,0.7132791822262977,True,0.8219013758935034,32,Fe3O3F,F-Fe-O,1.9738442659880664,False,False,0.2596069256704236,0.0734937338672963,False,False,False,False,True,True,True,True,True,True,True,0.2596069256704236,0.2596069256704236,20098
A0_E3G,99,99,20099,-82.91439819335938,-6.909533182779948,0.0397889167070388,0.0754361169937533,True,0.7551240230677649,27,NdFeCo2,Co-Fe-Nd,2.42382733669416,False,False,0.0296997357485677,0.0041835610992284,True,True,True,True,True,True,True,True,True,True,True,0.0296997357485677,0.0296997357485677,20099
A0_E3G,100,100,20100,-66.20710754394531,-6.620710754394532,0.0454326048493385,0.5257595934083984,True,0.7420355359790847,27,MnFe2AsO6,As-Fe-Mn-O,1.8880128119831183,False,False,0.3230124850728568,0.0149128668567478,False,False,True,True,True,True,True,True,True,True,True,0.3230124850728568,0.3230124850728568,20100
A0_E3G,101,101,20101,-69.10828399658203,-8.638535499572754,0.027539949864149,0.0740995096636307,True,0.8843652949435636,32,Eu3In,Eu-In,3.403137014481593,False,False,0.0318361256933883,0.1234528718202583,True,True,True,True,True,True,True,True,True,True,True,0.0318361256933883,0.0,20101
A0_E3G,102,102,20102,-63.07764053344727,-7.884705066680908,0.0485753156244754,0.2106148951443279,True,0.7542881090193987,28,Fe5Co2Si,Co-Fe-Si,2.4255321569995534,False,False,0.0825188593925538,0.0345041497236989,True,True,True,True,True,True,True,True,True,True,True,0.0825188593925538,0.0687975917893961,20102
A0_E3G,103,103,20103,-28.964460372924805,-7.241115093231201,0.0091320956125855,0.011087538454813,True,0.0767747320933267,3,MnCo2Ni,Co-Mn-Ni,2.4873769883535792,False,False,0.106468008193163,0.0013198066124322,False,False,True,True,True,False,False,True,True,False,True,0.106468008193163,0.106468008193163,20103
A0_E3G,104,104,20104,-106.74684143066406,-9.70425831187855,0.0290253926068544,0.5575607460524148,True,1.1981695359572768,47,Eu5GeO5,Eu-Ge-O,1.9742464562667248,False,False,0.2494014741826546,0.0679486005630422,False,False,False,False,True,True,True,True,True,True,True,0.2494014741826546,0.2494014741826546,20104
A0_E3G,105,105,20105,-109.74076080322266,-9.145063400268556,0.0373548120260238,0.1417976309314917,True,0.7119466400472447,29,Ta3AlFe8,Al-Fe-Ta,2.396184706192057,False,False,0.0371513200324393,0.009505250945381,True,True,True,True,True,True,True,True,True,True,True,0.0371513200324393,0.0,20105
A0_E3G,106,106,20106,-80.82301330566406,-8.082301330566406,0.0324822105467319,0.0655185193308662,True,0.5022813089890406,19,Fe5IrRh4,Fe-Ir-Rh,2.6310663834829366,False,False,0.0345542253184198,0.009055858339486,True,True,True,True,True,True,True,True,True,True,True,0.0345542253184198,0.0335906496097564,20106
A0_E3G,107,107,20107,-39.00675964355469,-9.751689910888672,0.0059137241914868,0.0074916838996406,True,0.0834576290799304,3,Mn2FeRe,Fe-Mn-Re,2.5019428599563365,False,False,0.139250844910352,0.0007966802930547,False,False,True,True,True,True,True,True,True,True,True,0.139250844910352,0.139250844910352,20107
A0_E3G,108,108,20108,-120.3359832763672,-6.685332404242621,0.0491475611925125,0.3960778315826438,True,2.4665797809138894,91,Mn6HO6F5,F-H-Mn-O,0.9767358265136992,False,False,0.2729766532581354,0.0775442499616911,False,False,True,True,True,True,True,True,True,True,True,0.2729766532581354,0.2729766532581354,20108
A0_E3G,109,109,20109,-29.971757888793945,-4.995292981465657,0.0503208711743354,0.1659764624230373,True,0.7740398740861565,31,ZnCo2,Co-Zn,2.3394412850031845,False,False,0.22420006038696,0.0484837009920694,False,False,True,True,True,True,True,True,True,True,True,0.22420006038696,0.1821735468560508,20109
A0_E3G,110,110,20110,-102.47166442871094,-8.539305369059244,0.0306020975112915,0.2292661149214355,True,0.9305344780441374,35,KEu2O3,Eu-K-O,2.251251472260671,False,False,0.060375018315689,0.0231582996044856,True,True,False,False,True,True,True,True,True,True,True,0.060375018315689,0.0,20110
A0_E3G,111,111,20111,-71.90753936767578,-7.989726596408419,0.0513418950140476,0.2610856393399428,True,4.77102860994637,183,EuNiP,Eu-Ni-P,2.2127775365094884,False,False,0.1936052815194706,0.3647746129085335,False,False,True,True,True,True,True,True,True,True,True,0.1936052815194706,0.0087515139783036,20111
A0_E3G,112,112,20112,-101.12019348144533,-5.617788526746962,0.0490198731422424,0.3239843591118709,True,2.52784990996588,92,Fe5H2O4F7,F-Fe-H-O,1.0013614690552768,False,False,0.2532093286517725,0.0663419205728432,False,False,False,False,True,True,True,True,True,True,True,0.2532093286517725,0.2532093286517725,20112
A0_E3G,113,113,20113,-25.16131019592285,-8.387103398640951,0.0407754518091678,0.0798600965701279,True,0.1941016489872709,8,NdEu2,Eu-Nd,3.777416411250333,False,False,0.0762085480524934,0.0170704920379082,False,True,True,True,True,False,False,True,True,False,True,0.0762085480524934,0.0762085480524934,20113
A0_E3G,114,114,20114,-45.57749938964844,-7.596249898274739,0.0478327050805091,0.1288604219663316,True,0.7089650260750204,27,GdAlBr,Al-Br-Gd,2.5010493662092763,False,False,0.0112242419115879,0.0247947032622184,False,True,False,False,True,False,False,True,True,False,True,0.0112242419115879,0.0,20114
A0_E3G,115,115,20115,-100.5989761352539,-10.05989761352539,0.0488007143139839,0.1867775302520583,True,1.364845625939779,54,Eu2MoWN6,Eu-Mo-N-W,1.8134826355667348,False,False,0.0682559061158674,0.0472842815168239,True,True,True,True,True,True,True,True,True,True,False,0.0682559061158674,0.0682559061158674,20115
A0_E3G,116,116,20116,-113.48687744140624,-7.092929840087891,0.0292309410870075,0.09532463144188,True,0.6844085420016199,26,FeCo2Ni,Co-Fe-Ni,2.471824418047808,False,False,0.088232278755119,0.0158643217455582,False,True,True,True,True,False,False,True,True,False,True,0.088232278755119,0.0878895326666162,20116
A0_E3G,117,117,20117,-24.36627578735352,-8.122091929117838,0.0135314418002963,0.0899341741314811,True,0.3917854019673541,16,Eu2I,Eu-I,3.4545930699806635,False,False,0.0960812895574338,0.0066316072985953,True,True,False,False,True,True,True,True,True,True,True,0.0960812895574338,0.0,20117
A0_E3G,118,118,20118,-87.46530151367188,-8.746530151367187,0.0470338650047779,0.4794028729914687,True,1.7232597570400685,69,Eu2B2C,B-C-Eu,1.4987036645153469,False,False,0.1513021436798212,0.0606949623839211,False,False,True,True,True,True,True,True,True,True,True,0.1513021436798212,0.1392965886218231,20118
A0_E3G,119,119,20119,-71.25804901123047,-7.125804901123047,0.0459717139601707,0.1563191324675854,True,1.033569680992514,37,Mn3GaO6,Ga-Mn-O,1.9164292724029983,False,False,0.1645626926352896,0.0054854436423651,False,False,True,True,True,True,True,True,True,True,True,0.1645626926352896,0.1645626926352896,20119
A0_E3G,120,120,20120,-103.39186096191406,-5.743992275661892,0.049527995288372,0.4390573825722407,True,5.623206200893037,213,K2Fe6(OF)5,F-Fe-K-O,1.897773886283265,False,False,0.3157400825671841,0.1056081628998526,False,False,False,False,True,True,True,True,True,True,True,0.3157400825671841,0.3157400825671841,20120
A0_E3G,121,121,20121,-74.5545883178711,-6.212882359822591,0.0481429547071456,0.0681368606205359,True,0.6152800429845229,23,EuH2,Eu-H,2.332346889970555,False,False,0.0699500583665706,0.0124168584731469,False,True,True,True,True,False,False,False,False,False,True,0.0699500583665706,0.0001134160359708,20121
A0_E3G,122,122,20122,-81.80400085449219,-9.089333428276907,0.0252999756485223,0.0383092889721146,True,0.1036440470488742,4,Eu2Pd,Eu-Pd,3.0972570788994,False,False,0.0135511521491853,0.0034707086634402,True,True,True,True,True,True,True,True,True,True,True,0.0135511521491853,0.0,20122
A0_E3G,123,123,20123,-70.95491790771484,-8.869364738464355,0.0464522279798984,0.7456102751221333,True,1.0425275310408324,42,GdC2O5,C-Gd-O,1.2582133960282835,False,False,0.3118806420008617,0.0239396463808261,False,False,True,True,True,True,True,True,True,True,True,0.3118806420008617,0.3118806420008617,20123
A0_E3G,124,124,20124,-69.94282531738281,-7.771425035264757,0.0409260131418705,0.2166450183313727,True,0.5160446990048513,20,Fe4Co2Rh3,Co-Fe-Rh,2.384193013398366,False,False,0.0874746637844268,0.0161451979156362,True,True,True,True,True,True,True,True,True,True,True,0.0874746637844268,0.0874746637844268,20124
A0_E3G,125,125,20125,-92.6766128540039,-7.723051071166992,0.044272307306528,0.4513627837071628,True,0.9805066660046576,34,VFe4H,Fe-H-V,1.6315263423997532,False,False,0.1206101445469727,0.068441429922945,False,False,False,False,True,True,True,True,True,True,True,0.1206101445469727,0.1206101445469727,20125
A0_E3G,126,126,20126,-81.88983917236328,-6.824153264363607,0.0308652557432651,0.267300933680967,True,0.6754515629727393,25,Fe3WO8,Fe-O-W,1.9435923170240703,False,False,0.2652907722672069,0.0061042042929064,False,False,True,True,True,True,True,True,True,True,True,0.2652907722672069,0.2652907722672069,20126
A0_E3G,127,127,20127,-60.16910552978516,-7.521138191223144,0.0403517186641693,0.1029263743156668,True,1.1447025339584798,43,EuCo2Ge,Co-Eu-Ge,2.403534504526632,False,False,0.1280524986640436,0.0341330667084317,False,False,True,True,True,True,True,True,True,True,True,0.1280524986640436,0.1229143180297551,20127
A0_E3G,128,128,20128,-43.55688095092773,-7.259480158487956,0.0494194738566875,0.0746983324605135,True,0.1881615769816562,7,YFeCo4,Co-Fe-Y,2.4136674214133165,False,False,0.1077438484668338,0.0029679134370071,False,False,True,True,True,False,False,True,True,False,True,0.1077438484668338,0.1074298125409036,20128
A0_E3G,129,129,20129,-146.0385284423828,-9.735901896158854,0.049052644520998,0.6062895846994005,True,12.711387261981145,482,Gd4Fe(CuO4)2,Cu-Fe-Gd-O,1.848336415530225,False,False,0.2777576977426612,0.3330656968550517,False,False,True,True,True,True,True,True,True,True,True,0.2777576977426612,0.2777576977426612,20129
A0_E3G,130,130,20130,-95.31975555419922,-7.943312962849935,0.0177035070955753,0.1174875512595914,True,1.5649795649806038,61,Fe7Co5,Co-Fe,2.4867143160131926,False,False,0.0299242094306055,0.0159063028853246,True,True,True,True,True,True,True,True,True,True,True,0.0299242094306055,0.0,20130
A0_E3G,131,131,20131,-65.03540802001953,-6.503540802001953,0.0385671742260456,0.1086915083459537,True,0.6010134869720787,21,Eu2Ga2I,Eu-Ga-I,2.5709996163983893,False,False,0.0255199353778481,0.0140498627009497,False,True,False,False,True,False,False,True,True,False,True,0.0255199353778481,0.0,20131
A0_E3G,132,132,20132,-63.833045959472656,-9.119006565638951,0.0442194268107414,0.7127379613724618,True,1.216299407067709,45,GdTiO5,Gd-O-Ti,1.353152191382772,False,False,0.2136855903063281,0.0276876654380757,False,False,True,True,True,True,True,True,True,True,True,0.2136855903063281,0.1546772739449018,20132
A0_E3G,133,133,20133,-79.37249755859375,-7.937249755859375,0.0355923920869827,0.0816075079427293,True,0.5928859420819208,23,Eu3AlAu,Al-Au-Eu,2.616638481168557,False,False,0.1378200851891442,0.0229806984801988,False,False,True,True,True,True,True,True,True,True,True,0.1378200851891442,0.1378200851891442,20133
A0_E3G,134,134,20134,-64.80987548828125,-5.891806862571023,0.0515343062579631,1.0316789685941667,True,12.977785262977704,469,Eu2F9,Eu-F,1.6468089602318003,False,False,0.1522586846903966,0.5705111991070317,False,False,False,False,True,True,True,True,True,True,True,0.1522586846903966,0.0,20134
A0_E3G,135,135,20135,-81.81050872802734,-5.843607766287668,0.0524972938001155,0.4632903006053502,True,10.360418933909386,397,LiFe4(HO2)3,Fe-H-Li-O,0.9723184030413252,False,False,0.244973256307551,0.7392329643211517,False,False,True,True,True,True,True,True,True,True,True,0.244973256307551,0.244973256307551,20135
A0_E3G,136,136,20136,-38.939414978027344,-9.734853744506836,0.0412664636969566,0.1385044117287893,True,0.3828450290020555,15,Gd2CuNi,Cu-Gd-Ni,2.939668628086493,False,False,-0.005527530100716,0.0061243634239794,True,True,True,True,True,True,True,True,True,True,False,-0.005527530100716,0.0,20136
A0_E3G,137,137,20137,-76.06090545654297,-6.338408788045247,0.0492248050868511,0.0769074612542851,True,0.5490380029659718,21,Co5Ni7,Co-Ni,2.432175447153241,False,False,0.013178093145532,0.0018241020875797,True,True,True,True,True,True,True,True,True,True,True,0.013178093145532,0.0,20137
A0_E3G,138,138,20138,-158.39288330078125,-7.919644165039062,0.0488036721944808,0.4015078303700498,True,10.314048671047203,376,Nd2TiMn5O12,Mn-Nd-O-Ti,1.8360053307189967,False,False,0.2257605770596988,0.2056023599289186,False,False,True,True,True,True,True,True,True,True,False,0.2257605770596988,0.2257605770596988,20138
A0_E3G,139,139,20139,-162.84547424316406,-8.142273712158204,0.0494740158319473,0.2642729866123171,True,1.5904435600386932,58,Ca3Eu2GdMn2O12,Ca-Eu-Gd-Mn-O,1.8965614691420831,False,False,0.1771694037042106,0.0267572641674807,False,False,True,True,True,True,True,True,True,True,False,0.1771694037042106,0.1771694037042106,20139
A0_E3G,140,140,20140,-29.62375831604004,-7.40593957901001,0.0027511802036315,0.0037587339312218,True,0.1564106469741091,6,Fe2CoNi,Co-Fe-Ni,2.4810483771148326,False,False,0.1398607442069099,0.0003427795314177,False,False,True,True,True,False,False,True,True,False,True,0.1398607442069099,0.1398607442069099,20140
A0_E3G,141,141,20141,-70.51241302490234,-7.051241302490235,0.0493182279169559,0.1271135457240113,True,0.701601177919656,26,Mn2FeGeO6,Fe-Ge-Mn-O,1.8601377877856355,False,False,0.1974926334724838,0.0072124696232989,False,False,True,True,True,True,True,True,True,True,True,0.1974926334724838,0.1974926334724838,20141
A0_E3G,142,142,20142,-78.09857940673828,-7.809857940673828,0.0489172115921974,0.2521560375945126,True,1.695778675028123,69,Eu3Ni4P3,Eu-Ni-P,2.130434377987924,False,False,0.1287166611833967,0.0662217565213991,False,False,False,False,True,True,True,True,True,True,True,0.1287166611833967,0.0,20142
A0_E3G,143,143,20143,-115.02733612060548,-9.585611343383787,0.0400793105363845,0.0462900414540332,True,0.396686976077035,15,Eu2Pt,Eu-Pt,3.000960925761322,False,False,0.0614071493640935,0.0026166441229413,True,True,True,True,True,True,True,True,True,True,True,0.0614071493640935,0.0,20143
A0_E3G,144,144,20144,-17.62691307067871,-5.875637690226237,0.0518045052886009,0.0118532727143655,True,0.1678726149257272,7,EuScHg,Eu-Hg-Sc,2.970388400671734,False,False,0.1556808693493279,0.0029299955767408,False,False,True,True,True,True,True,True,True,True,True,0.1556808693493279,0.1556808693493279,20144
A0_E3G,145,145,20145,-105.03025817871094,-5.251512908935547,0.0458273142576217,0.1770952555250494,True,1.0442232550121844,37,LiFeF3,F-Fe-Li,1.910712834101007,False,False,0.1590793726754142,0.0298781640508606,False,False,True,True,True,True,True,True,True,True,True,0.1590793726754142,0.1590793726754142,20145
A0_E3G,146,146,20146,-27.24334526062012,-6.810836315155029,0.0270296894013881,0.4807384450310782,True,0.4276156709529459,16,Co2PdN,Co-N-Pd,1.9220834110237484,False,False,0.1436473806065619,0.0372374291930544,False,False,True,True,True,True,True,True,True,True,True,0.1436473806065619,0.1362328289257268,20146
A0_E3G,147,147,20147,-33.95392990112305,-6.7907859802246096,0.0295949783176183,0.034115691786373,True,0.0767559240339323,3,Eu3Mg2,Eu-Mg,3.3970646336411003,False,False,0.0990468110831317,0.0014070683294695,True,True,True,True,True,True,True,True,True,True,True,0.0990468110831317,0.0321381292071318,20147
A0_E3G,148,148,20148,-30.399105072021484,-7.599776268005371,0.0234818868339061,0.1268625476369045,True,0.906467558001168,35,Fe2CoPt,Co-Fe-Pt,2.455956585339281,False,False,0.0888394228200493,0.8095526396204166,False,True,True,True,True,False,False,True,True,False,True,0.0888394228200493,0.0888394228200493,20148
A0_E3G,149,149,20149,-28.52300453186035,-7.130751132965088,0.0485937222838401,0.079642840774929,True,0.1888030390255153,8,FeNi,Fe-Ni,2.4955141866039416,False,False,0.0683520181146821,0.0084443470954679,False,True,True,True,True,False,False,True,True,False,True,0.0683520181146821,0.0,20149
A0_E3G,150,150,20150,-86.74884033203125,-8.674884033203124,0.0434090569615364,0.2017683091071133,True,0.8498201350448653,32,GdTi(FeO3)2,Fe-Gd-O-Ti,1.911152393898516,False,False,0.2158872431779332,0.0214010749902315,False,False,True,True,True,True,True,True,True,True,False,0.2158872431779332,0.2158872431779332,20150
A0_E3G,151,151,20151,-89.7542724609375,-7.479522705078125,0.0474700257182121,0.4714296136206219,True,1.1117778540356085,41,Er2Fe7B3,B-Er-Fe,1.958029152753166,False,False,0.2399554533884433,0.0478944380568687,False,False,False,False,True,True,True,True,True,True,True,0.2399554533884433,0.1875807275859369,20151
A0_E3G,152,152,20152,-59.14213180541992,-4.928510983784993,0.0224422328174114,0.0350907281861513,True,0.7785784540465102,29,FeH2,Fe-H,1.733115287235761,False,False,0.1756774917128938,0.0797448235619466,False,False,True,True,True,True,True,True,True,True,True,0.1756774917128938,0.1756774917128938,20152
A0_E3G,153,153,20153,-60.99017333984375,-5.08251444498698,0.040918044745922,0.3482199985140887,True,10.649571546935476,392,EuMg(H4Ir)2,Eu-H-Ir-Mg,1.6545420356111118,False,False,-0.050031333257241,0.9040839583371528,True,True,False,False,True,True,True,True,True,True,True,-0.050031333257241,0.0,20153
A0_E3G,154,154,20154,-89.68580627441406,-7.473817189534505,0.0456363894045352,0.318327194622503,True,1.2665009199408814,47,SmFe6Co5,Co-Fe-Sm,2.296233457017984,False,False,0.2110272690807271,0.0275032517446087,False,False,True,True,True,True,True,True,True,True,True,0.2110272690807271,0.2110272690807271,20154
A0_E3G,155,155,20155,-28.595626831054688,-7.148906707763672,0.0040915035642683,0.0044357994092753,True,0.3012050060788169,11,Eu2TlPb,Eu-Pb-Tl,3.5504466386684363,False,False,0.023428875767852,0.0014685879130733,False,True,True,True,True,False,False,True,True,False,True,0.023428875767852,0.0109888860978522,20155
A0_E3G,156,156,20156,-69.64561462402344,-8.70570182800293,0.0217560324817895,0.1335084720075378,True,0.5144311590120196,20,Eu2CuN,Cu-Eu-N,2.536775878017072,False,False,0.2071301954977542,0.0083427027092341,False,False,True,True,True,True,True,True,True,True,True,0.2071301954977542,0.2071301954977542,20156
A0_E3G,157,157,20157,-96.52751159667967,-8.77522832697088,0.0496493130922317,0.3169356557237777,True,1.6392219279659912,64,Eu2C2O7,C-Eu-O,1.283817175858672,False,False,-0.0303279975291914,0.0350764560692001,True,True,True,True,True,True,True,True,True,True,True,-0.0303279975291914,0.0,20157
A0_E3G,158,158,20158,-70.08628845214844,-8.760786056518555,0.0475166551768779,0.0496134699158444,True,0.5481216280022636,21,Eu3Er,Er-Eu,3.6603075693579576,False,False,0.1171632561674425,0.0092451938889746,False,False,True,True,True,False,False,True,True,False,True,0.1171632561674425,0.1171632561674425,20158
A0_E3G,159,159,20159,-75.27435302734375,-7.527435302734375,0.04962595179677,0.0807892574435422,True,0.3783941799774766,14,KEu2TeO6,Eu-K-O-Te,1.942484787800829,False,False,0.0288344628462589,0.0022623778848785,True,True,True,True,True,True,True,True,True,True,True,0.0288344628462589,0.0288344628462589,20159
A0_E3G,160,160,20160,-97.1068115234375,-8.092234293619791,0.0491253547370433,0.3522001038592779,True,7.771543293027207,300,Tm2Fe7C3,C-Fe-Tm,1.8852748472142176,False,False,0.0757020271839934,0.5593684599725129,True,True,False,False,True,True,True,True,True,True,True,0.0757020271839934,0.0488339817105991,20160
A0_E3G,161,161,20161,-35.336700439453125,-8.834175109863281,0.0034610570874065,0.0036762819438388,True,0.069607739103958,3,PrEu3,Eu-Pr,3.846580411243972,False,False,0.0949955851014845,0.0021147447727132,False,True,True,True,True,False,False,False,False,False,True,0.0949955851014845,0.0949955851014845,20161
A0_E3G,162,162,20162,-27.533103942871094,-6.883275985717773,0.0109502533450722,0.1301468329002775,True,0.3195863759610802,12,GaFe2Co,Co-Fe-Ga,2.470352151063848,False,False,0.082020002519707,0.009120971716344,False,True,True,True,True,False,False,True,True,False,True,0.082020002519707,0.0484057792789922,20162
A0_E3G,163,163,20163,-81.69950866699219,-8.169950866699219,0.0378871634602546,0.5346597081249559,True,1.862696447991766,74,Sc2Fe7N,Fe-N-Sc,1.819390817238005,False,False,0.3628233945992622,0.0842138092897733,False,False,False,False,True,True,True,True,True,True,False,0.3628233945992622,0.3628233945992622,20163
A0_E3G,164,164,20164,-52.90007781982422,-7.557153974260602,0.0091970479115843,0.0129092908271961,True,0.2392758280038833,9,Eu3GeCl3,Cl-Eu-Ge,2.9564417648089134,False,False,0.0960003833021101,0.0019162926125383,False,True,True,True,True,False,False,True,True,False,True,0.0960003833021101,0.0960003833021101,20164
A0_E3G,165,165,20165,-78.78466796875,-8.753851996527779,0.044281993061304,0.3913161305467684,True,0.6985483870375901,26,Eu2WO6,Eu-O-W,1.9352090421494423,False,False,0.2881552688772224,0.0232110479648458,False,False,True,True,True,True,True,True,True,True,True,0.2881552688772224,0.19415549990185,20165
A0_E3G,166,166,20166,-112.0409164428711,-10.185537858442826,0.0473675914108753,0.3166906474514307,True,1.2740521689411253,48,Eu5NO5,Eu-N-O,2.364167587886832,False,False,0.0915734326908026,0.0276946777180398,True,True,True,True,True,True,True,True,True,True,True,0.0915734326908026,0.0915734326908026,20166
A0_E3G,167,167,20167,-44.37889099121094,-7.396481831868489,0.0269403215497732,0.0869945257081399,True,0.7594047059537843,29,Eu2Mg,Eu-Mg,3.09995747776257,False,False,0.0593642160263812,0.0793055301722538,True,True,True,True,True,True,True,True,True,True,True,0.0593642160263812,0.0036069811297139,20167
A0_E3G,168,168,20168,-29.842998504638672,-7.460749626159668,0.0444191806018352,0.1245353310329965,True,1.3445829129777849,51,EuRh2Pb,Eu-Pb-Rh,2.785170304288202,False,False,0.0835056543197563,0.1306186108196149,True,True,True,True,True,True,True,True,True,True,True,0.0835056543197563,0.0709522817170906,20168
A0_E3G,169,169,20169,-110.7302017211914,-10.066381974653764,0.0479661040008068,0.2194127676748973,True,1.533182827057317,57,EuGdZr2O7,Eu-Gd-O-Zr,2.113702391129668,False,False,0.170993722923928,0.0184642214745348,False,False,True,True,True,True,True,True,True,True,False,0.170993722923928,0.170993722923928,20169
A0_E3G,170,170,20170,-86.5374755859375,-5.408592224121094,0.0346621349453926,0.0867305400630433,True,0.1790526700206101,6,MnNiH2,H-Mn-Ni,1.8510001108331424,False,False,0.0919789437082725,0.0060614536753396,True,True,True,True,True,True,True,True,True,True,True,0.0919789437082725,0.0874732530816064,20170
