task_id,config,seed,output_dir,physical_gpu,gpu_slot,workers_per_gpu,start_time_unix,finish_time_unix,elapsed_seconds,model_load_seconds,sampling_seconds,predictor_forward_count,corrector_forward_count,corrector_skipped_count,corrector_calibration_count,corrector_fallback_count,corrector_rescue_count,physical_model_forward_count,corrector_skip_rate,calibration_rate,fallback_rate,rescue_rate,gpu_utilization_mean,gpu_utilization_max,gpu_power_mean,gpu_power_max,peak_gpu_memory_bytes,cpu_utilization,composition_valid,basic_structure_valid,rng_state_hash,initial_atomic_numbers_hash,initial_pos_hash,initial_cell_hash,initial_state_hash,final_structure_hash,extxyz_sha256
G1_seed_14017,G1,14017,/data/dxl/results/budget_aware_gating/development/generation/G1/14017,1,2,4,1784886943.7862873,1784887113.0016706,167.97204416099703,2.597901038825512e-05,169.21535856294213,1000,746,254,49,24,0,1746,0.254,0.049,0.024,0.0,85.33333333333333,93,130.50452380952385,137.95,551550976,97.32041013284154,True,True,44c4eef37e3a81a0bdbe3f0b0c6709805ed818312352d2d5db100a064a7e3847,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,1afcda8b340a1afe641ccb249ff71816efb8dc7ebafeb8b04d6697b25885e01d,11b5b71029c2c91b7fb656b2cfaa7b590eb200a05a020900c28d564ccd0d361e,5b37fc102b81311fd6279911017d3c60beb0d89001b81ec2246d825deb3575b4,d24529ed2b0db2612af201d84bd33f92c958e4bd80910378f48a1ed934769310,6070a91bf2e954a151060f69838597cd834dafa8925128908e7b8db42dffccfd
G1_seed_14018,G1,14018,/data/dxl/results/budget_aware_gating/development/generation/G1/14018,2,2,4,1784886943.8136108,1784887126.643854,182.51328869001009,2.579804277047515e-05,182.8302165569621,1000,730,270,52,11,0,1730,0.27,0.052,0.011,0.0,87.36,91,134.4076,141.08,589299712,97.68130994220493,True,True,7ea650e505c7a39edff8f2ec7ec81e2fbc1492f131e3e8b46e0c8b87545f21b8,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,126dd5f98781f565e60536ff0880c9e13a5a21652e2b9fc58bf853791f05af10,d3a8eadcd980eecae5f8aac0a7ae3c27f23a186dfff613902efb16554ca8eef3,03b9326768519922dfb43891a249c57105b8a047ac4e91e6ef85a69be4945ab0,f343db3bfd4621f9b9dc4641ba38d7fb075ce922e27a07c233a1bd7b60b5b53f,c942f266ba1b944cb1965117c8961c89956b115e04c8c4b008df7cf161130c72
G1_seed_14019,G1,14019,/data/dxl/results/budget_aware_gating/development/generation/G1/14019,3,2,4,1784886943.802441,1784887127.1100101,182.7239888330223,2.430600579828024e-05,183.30754426599015,1000,758,242,46,9,0,1758,0.242,0.046,0.009,0.0,86.31372549019608,91,131.35529411764708,136.87,566231040,97.80933157020766,False,True,84c92bbcf4f12ab5af467ec7a99a20d8543faf71c6a42de6c2dd3204e8e51e2d,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,ef0cd5fb7e201785e50411109406d1abc6718f6bb6c8ee3a6bd817f240c709e4,5614215b95e87920c6160259768b25802ffa3b945848f5e57efbc4d0dd650368,23063414a50ed4892fb92b83673c4fbeda59a5e87319708e4c18c2d176cc8d9c,e956966b836c7ffe897dc7e79a7e87291f3db3ea96fd735184c6840c42425108,3070cfea9b9eb3429adbb4a0c601805ebfa06dfa8a762cd641fe9493511a5fb3
G1_seed_14020,G1,14020,/data/dxl/results/budget_aware_gating/development/generation/G1/14020,4,2,4,1784886943.9304688,1784887112.1935399,167.13459251495078,3.0885974410921335e-05,168.2630396800232,1000,739,261,53,20,0,1739,0.261,0.053,0.02,0.0,86.26829268292683,91,119.69658536585365,124.92,551550976,97.2034996605908,True,True,b28e3349bed283f425a9a3234ddd581c66925741f0a6222959782a3e6f5ce2fe,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,a186fd916597c345912b418924ce71610ab1c3de6698c549acfa2b713f0880d4,c7a732949b4f98f7cc2dd2013f1b78a09f2fd7db57f63fde8354d77f61827697,9a66f1a857f0fb453dc57ce4bad7078ebe7d9e4b553a35dc22a874a65c958cfd,cd0a235ac64bf28319c10c2e62e481832c59454b36dbeaee91e19c4188060ee9,25de7939273eef8298b0e367e3a064522a72cb90759fbf1d52bfb98a8c3719e4
G1_seed_14021,G1,14021,/data/dxl/results/budget_aware_gating/development/generation/G1/14021,5,2,4,1784886938.3995953,1784887094.6943479,152.71183727803873,1.8878025002777576e-05,156.294733521936,1000,742,258,49,15,0,1742,0.258,0.049,0.015,0.0,81.94871794871794,91,117.20333333333336,128.15,761266176,100.46371786142025,True,True,f5a5e392c778c0ea5a9f2f9de0820107bff463e269aae103fa19f708f9520962,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,9d7434ff092776db4cc2560120e9210f187e26c0341a703bd48ed769f95a7fff,995b57e5cc0842ee37e7ce9ef487d7049d017d8512d7f70282eb826984eb6212,31e0716ddcb1f401f749d6f8076f3135742d8021cb32496fe7f3a66483beb43a,2d596df7b9ba90132f8514ca34ffebc720179b7334440cf3feeb1515f9d2f7e0,ad387159c8be714f10b6fa7154838209f09aae6dc690c596c1445927d5798aef
G1_seed_14022,G1,14022,/data/dxl/results/budget_aware_gating/development/generation/G1/14022,6,2,4,1784886943.8852723,1784887108.5478888,163.37390517402673,2.446700818836689e-05,164.66259212099249,1000,744,256,52,17,0,1744,0.256,0.052,0.017,0.0,86.225,92,114.39724999999999,118.59,551550976,97.39058034789237,True,True,e9bda9713aee1ae6bfbd0e2fa06ad9d084b4df09ddaac8aae62558ce6473bb2d,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,2a4dbe8d85c819f6163a9696cc3d33a58573b2289561b1bebfd0289781682c9e,026a07ca7c1e587d4f1c4b28417ad23de13063034597e9cec11eef2727b2ebfb,88b984d794e9be5d4bf52a72662dd0f18874bfd31b6cf8f61aec5cf08c2500ca,ff01297659afbd7b3874f5d44680dc2d6957d1fa7579aaf6df3d1113f2b4a247,49ca44a355d1d8f7e47b91c7f328527ab53f28521a36552175b7e48f518c2576
G1_seed_14023,G1,14023,/data/dxl/results/budget_aware_gating/development/generation/G1/14023,7,2,4,1784886943.9517834,1784887118.7860184,174.52491531701526,2.5426968932151794e-05,174.83420850901166,1000,732,268,55,8,0,1732,0.268,0.055,0.008,0.0,88.38636363636364,91,133.19772727272726,138.13,593494016,97.6048746940101,False,True,c4e2db0058a9af11bd652eb1be6485e9508fde9bf2b13137ac6b916998a6e644,4586c4f906958bc450dbbbec20f526484822118ac7ce0dcb236e35180ed607f3,00b3b813999fa0399b5702d165e3ef1e28d66f1ff3d40a3ea1800590c617be12,81e7a18292e136a6bf695b1b6acae5c8a7d7be8f714a7623d7a18f787d855446,3b250c0c147b5502e62d5b6e9517a2ebaf909f5fd37dba3705622c53d0a81c24,d7a75d46daf094bd08bf813d8e92b41fd1f22bbc848343f91ad3d93b95951fb0,2bf72c63703bc404082ef2e5248752e8949e3f6d1529f893defc583de0d9aaa2
G1_seed_14024,G1,14024,/data/dxl/results/budget_aware_gating/development/generation/G1/14024,0,3,4,1784886943.9633722,1784887170.9568229,226.68496588402195,2.5237968657165766e-05,226.9934244430042,1000,730,270,53,8,0,1730,0.27,0.053,0.008,0.0,89.8953488372093,93,162.28279069767436,168.98,593494016,98.19479188658872,True,True,43ea3d264c932f670bef80f1cb879faebd8328eee54910afc16a028468a35a6c,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,b0843d5f0ae34b4c920a0060eba2c00778f3dce639526ae3200464505048b036,b8b65b09fe92926b2d381acaf252ef6410648397105949b85149c01233a5a3f8,a2aaa67980f435b393715868a2e1fa4f283de6fc469fe3d66875a0d32dca5e9d,fa2ab3c994d454dfa516a47f16bc8ccc0d9413d7afa644a82b9381406fc55fde,abc96fe57830efb8163e20971cb5ae203f1b6211e0254526e2cd5fa202865cc9
G1_seed_14025,G1,14025,/data/dxl/results/budget_aware_gating/development/generation/G1/14025,1,3,4,1784886944.0069313,1784887109.0118866,164.69531788298627,2.5228015147149563e-05,165.00493036396801,1000,730,270,55,19,0,1730,0.27,0.055,0.019,0.0,87.125,92,131.70774999999998,136.85,551550976,97.38725291629507,True,True,4f6964ceff3baa5dc5fda3674c91efd43b4cc5b2efeb0812bc542ab252a34eff,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,5311791830866223f4650af34cfd0abdb5458e74c24b401aa7d31e8c51743724,5ec7478aec93cfe40c396cb2968bccbf9c9faf27152997209382c40005490d9a,b234bd44f34442c5085560a566d235d36a6fc61b5a7b38ba24ba85cc5a6038df,228af5e5485236cc546fe92cfc351e37496c7633c2bca5f4a2049222dc63f86b,260abb1c5588ef906ab655f3dd742bfc245a5bc5b352cad8ae94471fb3c63a41
G1_seed_14026,G1,14026,/data/dxl/results/budget_aware_gating/development/generation/G1/14026,2,3,4,1784886944.128706,1784887127.633079,183.195602518972,2.3566011805087328e-05,183.5043488999363,1000,730,270,54,13,0,1730,0.27,0.054,0.013,0.0,87.6078431372549,91,134.40588235294118,141.96,589299712,97.78315167387741,True,True,b22f703544612dce5a0d3e59cf07ff4beb9f447ccb977490419645b07bb87661,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,3cad9cf173cfb008342b8c4830fd3f118e3c90683340d4c176767ffb019ec567,8b35070cd903ae30d27fc1c6f1b1b4c9d477c88a9cea9bdcf1c0116238cc8560,959b06affccb3dfe1145e4987d9fbf55984592a52b166b0ca454e9d17bf4fb99,a3f35b39a4223167047a3942304d9de44bf20d2729f7c07116f7e329afefddac,f8272b6d9928750ebe33838b4232ca7ffd459c07eb21665c4012d0f28e04ee44
G1_seed_14027,G1,14027,/data/dxl/results/budget_aware_gating/development/generation/G1/14027,3,3,4,1784886943.86546,1784887125.4610536,181.28364487999352,3.7905992940068245e-05,181.5955557799898,1000,730,270,50,9,0,1730,0.27,0.05,0.009,0.0,87.36734693877551,91,131.54673469387757,137.38,593494016,97.32982580188198,False,True,04cca7915c2e4936d18737277211b3184d3a6e6505b1318124bfa048029e16bf,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,ae18579e939b72f48d5f3eb3f36a785cbceaa99f4a38065f64334d8b444d78af,981d92446b51778f66af4d3766ae0b2a7da05eef014a2fce53177d7f31795ef1,cd7b13e3f6bdf31e84bce62dc5481163b6b5294416877eaa93c6678a294b56a4,4fdadeabdc518eb8c9f3dcf6d61d6c7ce1907e1d4c08bc08aedc020556df4a1c,bfbb8677120f5f0e3f9dd341606bb4cb4ce8b510246db4477dd63b2984b92009
G1_seed_14028,G1,14028,/data/dxl/results/budget_aware_gating/development/generation/G1/14028,4,3,4,1784886944.0201268,1784887116.290771,171.15450599702308,2.537801628932357e-05,172.27061941596912,1000,790,210,42,26,0,1790,0.21,0.042,0.026,0.0,82.74418604651163,91,118.34883720930229,124.93,551550976,97.66311881611071,True,True,b254c6789335a278dd85b9c2a6a8cad4f8d4736d3a6e325653007d640551a1e4,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,58d5d60f78f9d780f97c82dd0f4a17db7d29228cbdd98201678198e4b9f9bcc7,4a988d73c89dd629d3a975ed28cfedea4d28a8a0a2cdce381aed9e8742605405,ff61620080c51a2d52422b63ddabcb71fe3e05c330a3122e6eda819757e33ff4,8e1b2979ecd4bd6338d3f30d941c95c0ce73e8d1a7cca9836e72847f04eaf42d,ece0c75349d5cdcbcec9cdffc44fc14b6f607c8bfa814b49f94e33e5215af876
G1_seed_14029,G1,14029,/data/dxl/results/budget_aware_gating/development/generation/G1/14029,5,3,4,1784886943.7647357,1784887115.652958,170.421610675985,3.249896690249443e-05,171.88818979106145,1000,730,270,53,7,0,1730,0.27,0.053,0.007,0.0,86.81395348837209,92,123.6213953488372,129.25,566231040,97.45492459273171,True,True,9a763ff23c85a5c2e50b2aa812ad43c13d6a563d4056ec08d59ed137163d601f,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,575fe1f6fc8d9280bdfd665248be227d7ea132b8382d7b865e2b70771c30d8b0,2b7a05e06bb7a457fc6faa48d14b0ad22143ffac743743067f5dc4a0a298159a,2de8eac3dcc607b8dfe91cfeb6a5b3d5decfabd33550a18300aa461e18981f3b,8d47c02cbf72db8cfc1f9abfa01452676e5cb8dbb2090f0ba56d9b3c178b737c,239f1c879dd73f79605fd64af3e24696de0ef3d068dc4135925ea89afec780c4
G1_seed_14030,G1,14030,/data/dxl/results/budget_aware_gating/development/generation/G1/14030,6,3,4,1784886943.87621,1784887111.4611723,166.95894389302703,2.6980997063219547e-05,167.58493525598897,1000,798,202,40,23,0,1798,0.202,0.04,0.023,0.0,86.34146341463415,92,114.19097560975612,118.94,551550976,97.37330760618798,False,True,cd2d79dd7e80dac802f28a5bd33e995d9865ae80e17b30d95e4b7b84f19cff61,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,d304d198e2f652be85e9f552bb687cc6fe52972cad7220cb4f6dfe1a6582c60c,f8f8e189756faae73438ea6302c8dacd9a597e99ab375e6485ebdbc5a7785d6c,5d9d60ecf333e9535f9e7b0f6c27bd6ecb290783283c5bddfd0bc84c8fcdd3fa,98ed8ada3c439dd99de3947cc551a07a0388b9d55130929c16a104a88c72566e,9a591b5cc1e6480897de4319169c0914295ef67911f65e1fa3150bb6def2aea3
G1_seed_14031,G1,14031,/data/dxl/results/budget_aware_gating/development/generation/G1/14031,7,3,4,1784886938.7030013,1784887095.271827,155.59469887497835,5.036499351263046e-05,156.56877620401792,1000,746,254,48,11,0,1746,0.254,0.048,0.011,0.0,82.02564102564102,91,125.89333333333333,137.6,566231040,100.66923015022402,True,True,92018c1eab62ed4250489746b910decbd0ec7c7fda2f8687cc22575563d55099,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,c5879b113908700ad7aa0b0c822c01a717a381d713a26cd71692f6e68fb6e1b6,d3fa84d00ad12496f0833cfe922e85a3390ef8b1ec785414b6e96d290d60d4cf,7381a0ed49725e8853d77cec22e8ecc160f3a9f919c0bc22624375f2da88daab,f610a225103b7c069fc9e8eb54f89c86ee8948bc357a569722ab10052b479fea,8660be29891c3476e69ae3385480c9ad0c76c2da761314c488f3a017c9f10e56
G2_seed_14000,G2,14000,/data/dxl/results/budget_aware_gating/development/generation/G2/14000,0,0,4,1784887183.155583,1784887390.4965944,207.02888720296323,2.2894993890076876e-05,207.34098773601,1000,580,420,50,2,0,1580,0.42,0.05,0.002,0.0,89.52054794520548,93,161.25767123287667,167.88,740294656,97.8748185770569,True,True,cea11bf8abdde40fdb61d5b8a53d6579350f2f1aa73301fb246e833fbf6560a2,00fd9cb7d9a57eff57e9aa81525286d4585e3b355310c90678a446d552829406,110e02b754567a4b1c59e752a3998a27be43c2c39a61dc201752afc7cf58e1f7,74b8fbf4ea050bf94f23c5fb5c18fcbf719017fc5748534ed9817ca1e26e4c57,bb3d31a430cd324ba6b89648ea82a660004398ce810248650c4c11bee6580e0c,30858e0bb4d19afd0624c34a38d5050ee0ebba8ec6af9ee6cb407404f36dc601,e74db2e4594a42eb01683250728afee7f235bad9f31c7f57b521f1dc02cd6f6c
G2_seed_14001,G2,14001,/data/dxl/results/budget_aware_gating/development/generation/G2/14001,1,0,4,1784887182.4973218,1784887335.9484522,151.4059730579611,2.701999619603157e-05,153.45110386004671,1000,580,420,50,4,0,1580,0.42,0.05,0.004,0.0,86.08333333333333,93,128.79611111111112,137.4,566231040,97.28344926102318,False,True,b69d8f688ca28651a11d5aa02a0f4f185cbaacd690b9fc4fe9c97c6f56daba1f,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,2a95ae971137db2dd1efab0b33c5679b121296081ee4b0c0c4e4a2a3fdccbf05,203306fd116613d14a692ab90833ee2b479db8a09ad30c74b41e6b1016139bcd,9f005f0990d9c42d915e53aab7bee53f49dd4ec99a71d0f5539dec40bc4d2058,135d7eeeaa8041adef1b9ce10518b3dadd51fa6faf0bb82e5904835531177bc9,bb5a27fef766fd763125178fbe1eed4def2ad8d777185a30e894cfd56c611582
G2_seed_14002,G2,14002,/data/dxl/results/budget_aware_gating/development/generation/G2/14002,2,0,4,1784887183.2358642,1784887351.6885483,168.05818486702628,2.541800495237112e-05,168.45265877398197,1000,580,420,47,7,0,1580,0.42,0.047,0.007,0.0,85.23809523809524,91,133.44309523809522,140.29,566231040,97.38409459527082,True,True,014357f4d5dfc5bf2e4f09d0bdb882dcd08a1fbe410637d1e32383adec209208,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,fb8968fa67ed9b4a5248f5f263ec0915d8d28d1c9e688ab71d1425b8e4f2b060,a4929aee26e81576dd812e5cba0a7f01ae80bbb03e10ba86f3e67f0370031100,fe506af84c7ef875b0b6da503995166e535f927c89b9de35bb11112cf8ce0d00,15a7612f2588efc2ddee0c86c2a989ce1049c26bc6e5c0b86b5b28cf4214c938,ed4f694d65486392c81ea69f104d09bbdd9da56c17ae538ec26b3bd620161e13
G2_seed_14003,G2,14003,/data/dxl/results/budget_aware_gating/development/generation/G2/14003,3,0,4,1784887183.4038863,1784887351.1064386,167.32107474195072,2.6150024496018887e-05,167.7025253569591,1000,580,420,48,11,0,1580,0.42,0.048,0.011,0.0,86.60975609756098,92,131.08268292682928,138.07,589299712,97.55858723340693,True,True,62f7acbf025c95ea0b46b2c4c8ce6b2756123fc144cb45619eeb5c8c6e71c523,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,499746405671768129f4970a9ebf6a488b02b4f6fad9395d1e4a7baf7a5a3aa4,de98249f5d0c046d248bce11d141ff6a89dce514ed03200aa1a844474e361a7f,87aac982e7419e326fcc806ae59b9dadb031dd94d6358e1f8e824ccf7f59c8e1,6c70eb22ccd652d878a939b668b26bade49dee3ee163dc97f62ccac9ad8c072c,4b0a14c0db2cf38ed2ebda04b39b1606392833d5951615c23c504f9f4e35bf9c
G2_seed_14004,G2,14004,/data/dxl/results/budget_aware_gating/development/generation/G2/14004,4,0,4,1784887182.878545,1784887329.8611689,144.4509082250297,2.279400359839201e-05,146.9826011690311,1000,580,420,51,8,0,1580,0.42,0.051,0.008,0.0,87.17647058823529,92,120.44676470588233,124.55,551550976,96.35200000693618,False,True,c6ab3e58a7988609fbb902a8e4a1352eddf9206bc63b347b38eebf343818c4ad,8ba2d47dfbceefc5fca1108e069ae02e1d2b0c48e961933c36c82de166d7efc6,b3776ea93aff9ae024192b00cfbde4be52109a083051485298880289a15cac24,1b1193ac0d64974afdf4408b08baf642e5d35757dbeb17a85bca0d6eda561201,d4655b6ad684dc27e571fe672fe1ec72cee5f2f9f1140cdbca66bd4fcf7b63c3,b8c4c4766583b708c17af53f7e29ed621fcf00b067d00fd249949ec93747ad78,58840fe40cec2f54e38dbec25010a904dfda4bdc2d05c206ff3e355876ad02e5
G2_seed_14005,G2,14005,/data/dxl/results/budget_aware_gating/development/generation/G2/14005,5,0,4,1784887182.9307256,1784887348.5547564,165.2991182919941,2.339499769732356e-05,165.62400705297478,1000,596,404,45,20,0,1596,0.404,0.045,0.02,0.0,86.425,92,119.99775,129.29,551550976,96.94477170466632,True,True,53c990771bbee9c54e89a6a2db344d4598e8fd93e6e1410fe9420c67d22237b5,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,c436294a03d66cdb4ac0ca6e8b78eada3b508748a02243f2d46078ceb99943ff,731abfb87b701632f3917a8ce876d1e4df7f265bf8cca0fe9537fd9e4a672e90,546cd564abd587ef7d39ec42d495214b30006ef9203f13377121f2565757cfe4,854774a9dcbed0c5d6286b2bc448ff8a63c5974fec510e1133dfa37cf7953baf,89c73d5bf60a1fe47849e207ed1e42c8ace46ac39bc5ff4eee085cb31cbe441a
G2_seed_14006,G2,14006,/data/dxl/results/budget_aware_gating/development/generation/G2/14006,6,0,4,1784887182.589201,1784887341.3039246,158.40438429801725,2.7631002012640238e-05,158.71469521702966,1000,630,370,43,35,0,1630,0.37,0.043,0.035,0.0,86.13513513513513,92,111.81540540540541,119.4,761266176,96.2972199677363,True,True,35169bf3bc226398d71054ce18b943468ecdb32fc883c38c51f57617cdd2dd2c,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,301dbcac4ffaadb45c9996be054b0215c30bcdafcd5896f8acfa4f47d32f464e,fe898660b8d891e78bcbc35bb4030a7658aec6a69c5f84dfdc1ed585f62e64fe,fdaf0dffb85c90744f3e943bb487022cadecfa4c61c8a00245fcf5a80e5d5998,33df6c60d85754e4e57e6078e637582e62e8d79845b75b5f906fce7ec398fea0,bc8ac07b7ba2e8374e112e68f55ffa18260d9a150d45b3d20e5a7363cc72805f
G2_seed_14007,G2,14007,/data/dxl/results/budget_aware_gating/development/generation/G2/14007,7,0,4,1784887183.049603,1784887351.3305929,167.97101954504615,2.4636974558234215e-05,168.28096489503514,1000,580,420,51,6,0,1580,0.42,0.051,0.006,0.0,86.30952380952381,91,130.45761904761903,137.82,566231040,97.200963868779,False,True,9071a25b798e27c8cbcb4c5ba886dc2dc3e932ff6da779d423cf68e6ac42ee3f,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,e471be3ccf401b262c277d25f287fd81ccad2054b9f0e11a59c37810f1bbff3b,3b908d77f82072948907a1bf4b0209cee8455152afc21a9b9d873f795a9b00a3,2ff77d205f0e44c66cfdbdc4317dc695ef930b20d0fb71a6c3b7d17b6ef3b381,92665aea9194efbf143b0fb91e3dd75745fad24f74c4223ee0bed1ccc0d96bd6,4a363f1ce5f642c07ccc7dea62918384d61a7aa6d34b15acdbeb276cc57b08fa
G2_seed_14008,G2,14008,/data/dxl/results/budget_aware_gating/development/generation/G2/14008,0,1,4,1784887182.830355,1784887390.829147,207.6859760649968,2.3755012080073357e-05,207.9987676650053,1000,580,420,53,6,0,1580,0.42,0.053,0.006,0.0,88.51351351351352,93,159.98972972972976,168.39,721420288,97.73833157972747,False,True,8c32982ae9a56c646702005bbd100079eb3802a1ed2f7a7b51999a77c11c025e,a6e265b21ff0808f721d6dc405155023d5c15521580308c6a248a07db58b7c07,78a2bccfe5b7937760d7c7189c6e9203568f2a49c61f2958060e868f7cd137fc,12d63640b8195cd4fcd916eb803804f35c47f9b3fa9b7f87e2d909aa63701f75,406f8473f0e34ac16f01f487deac87f72357d7f3770ac2598940eaddd2eb3349,3794b875318d2ff83b8d8fb131a0bf9c7eee0fc9a9d34e81868e9f59247354ee,edb66d78bb73b7d6af79a2994d00ee16e9421d5fde122f640fc83d0eec285ff7
G2_seed_14009,G2,14009,/data/dxl/results/budget_aware_gating/development/generation/G2/14009,1,1,4,1784887181.3066292,1784887331.428378,147.24221484101145,2.2894993890076876e-05,150.12172616098542,1000,580,420,49,7,0,1580,0.42,0.049,0.007,0.0,83.22857142857143,92,126.77485714285717,137.74,566231040,97.42938282400979,True,True,6f02c78c30874abbd7f44b4af40dbec9d665d967cc473983851291dcdcee688b,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,3899eca4f5a6ca2987cacc3e57009bae2ae971d97220a0590f1094b6e47a2b89,83b7d567cf1d76ba0dfa7a9e8e10952484baafc4e1157eb77172153b71b6b6a6,726ceb8d5edea149cac0dddcf4bcbd3eaba522ea3228007d0af6c653947fd13e,f97c1b0fe3d2eb3678c0ff49fad8e75e16a2a64deac85780890201af267e510e,e03e61d9863645dc86b855d32291c9ace0c915aff344874801c50d23b4f27001
G2_seed_14010,G2,14010,/data/dxl/results/budget_aware_gating/development/generation/G2/14010,2,1,4,1784887182.9500124,1784887349.2912123,165.95238866400905,2.5518005713820457e-05,166.34117388504092,1000,580,420,45,1,0,1580,0.42,0.045,0.001,0.0,86.5609756097561,91,132.80999999999995,140.95,589299712,97.20571117032993,True,True,59a51f150c68554ba8dba81ee9870f3564f32f6ee17076c9274c148ac31ab8d9,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,fb5e2076fde353b2f02cd1a263fb719177f86d90c625569bd428dd9d08b123ee,cae7365a68070b2c2c008c1c5462a3824f4221b326b24e8b839b38806c65e03f,c49c6c9f2e7a6af3d128b5f333bdbf5651703c68da11ee3cda35dcf216c036c1,45aed24819cfa756695e2d12e3b8653bb3f5f043de56bf81dcace9b8b9988162,911a0f0479cec58150f522f68868479594edd25835a939d7ee4018a8f4632349
G2_seed_14011,G2,14011,/data/dxl/results/budget_aware_gating/development/generation/G2/14011,3,1,4,1784887183.075382,1784887351.7366884,168.34942970902193,2.4115957785397768e-05,168.66128162899986,1000,580,420,52,17,0,1580,0.42,0.052,0.017,0.0,86.69047619047619,92,130.36357142857145,138.38,551550976,97.43538396566926,True,True,e375cf84afb248894856c8a06fb7bdbb7c8880335e26c34fc4c21715ace3ef33,8ba2d47dfbceefc5fca1108e069ae02e1d2b0c48e961933c36c82de166d7efc6,58de3b0871875f4ddc796c7092f83cd48deee9c5f74a9c4f0e6e7b1e1d62290e,e8af86c793ae1d68e15feae5ad603d396df22e5fa08cc4d83985930ffaadbcb3,86ca31502867957e4a8e58951a79035107a9f08c09a94ada98c1bcb5db6d648a,cc436baf1345dd6f5b3049fb5c72d39d3089981891f975c01b28493b99654a3c,704ce7d6a168ec4a44ca8bd2d757bbbb8e2967cd7f54bc4f1fd9dd691935e12b
G2_seed_14012,G2,14012,/data/dxl/results/budget_aware_gating/development/generation/G2/14012,4,1,4,1784887182.9596202,1784887334.5962114,148.45329433795996,2.2383988834917545e-05,151.63656893197913,1000,605,395,47,10,0,1605,0.395,0.047,0.01,0.0,84.51428571428572,91,118.74342857142854,124.55,551550976,97.00678017569345,True,True,7c34c61ec83ebebf950440afb73fc22ebd60cc2623a3fc041e25616adf4fba4f,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,33e2ecdde74a9fa2590ff980744362225b2283a057f4f4ab18f1a07c90e48c5c,bee178df54af23e4d711d419b7f32565200b163773d0092db5cb52c0830bf859,09002c31c674fe8a020f64c321df0178042675ef44570bcf87edd8b89df1a197,e64eb045934e66146b56a5eed8931933d756bb6b25c47717c4c68f219ab5da05,ef44ce945422177833fdd8096bcc4d0ac9d575b7e761400e6e074252e3d26026
G2_seed_14013,G2,14013,/data/dxl/results/budget_aware_gating/development/generation/G2/14013,5,1,4,1784887182.7659986,1784887346.0676608,162.62938620400382,2.467702142894268e-05,163.3016372639686,1000,580,420,50,3,0,1580,0.42,0.05,0.003,0.0,85.825,92,119.84650000000002,129.72,761266176,96.33051767500497,True,True,4cb9e3dfd9ab38e0131d0a00270e599857470fbb36e215c2ddc66391ce0c273e,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,e654c2e681b2b013970ad01d4bc3bcd50b90455eba4efeacbec7555c39e27ec0,c81d6bdbb8722fae82e37a4a6b3abfc60aa8174b9472e636d30070b40c3f778e,a7f679ee564d96c7e19debe6cf6e2829666ca6e1cbb6891f1b7a0d422fcd4037,de89936e96d4d8d8cedf315496dd025b7a978c38467c6c2552c4b94ed969f15c,9bd18800a01b0a8d9c22ca8018a12a56214948a19c1804ef370c1e710eb9a812
