task_id,config,seed,status,attempt,real_failure_count,input_path,input_hash,output_path,output_hash,physical_gpu,gpu_slot,worker_pid,worker_pgid,checkpoint,checkpoint_sha256,relax_config_hash,start_time,finish_time,elapsed,steps,energy,energy_per_atom,maximum_force,converged,return_code,failure_reason
G2_seed_14006,G2,14006,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14006/generated_crystals.extxyz,33df6c60d85754e4e57e6078e637582e62e8d79845b75b5f906fce7ec398fea0,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14006/relaxed_structure.extxyz,c90f81a69d14ecfc14f7ade0ad3023856246a64af2f15d1df6e5d1ca303e6632,4,0,2885526,2885526,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:25+08:00,0.11420396104222164,4,-43.43429183959961,-7.2390486399332685,0.04924307018518448,True,0,
G2_seed_14007,G2,14007,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14007/generated_crystals.extxyz,92665aea9194efbf143b0fb91e3dd75745fad24f74c4223ee0bed1ccc0d96bd6,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14007/relaxed_structure.extxyz,0a4f36772a58b4385b1ffa32899c0798d7d39b1bc185d13cb8bf563fc0c9abee,2,1,2885523,2885523,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:28+08:00,2.6455965449567884,89,-76.66946411132812,-8.518829345703125,0.04932618886232376,True,0,
G2_seed_14008,G2,14008,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14008/generated_crystals.extxyz,3794b875318d2ff83b8d8fb131a0bf9c7eee0fc9a9d34e81868e9f59247354ee,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14008/relaxed_structure.extxyz,6868a53b9262a8b9c97326da886f44f25d7fd74a2130495a694e3ecbe662c8d1,3,0,2885524,2885524,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:30+08:00,5.265770938014612,202,-126.18238067626953,-7.010132259792751,0.040373485535383224,True,0,
G2_seed_14009,G2,14009,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14009/generated_crystals.extxyz,f97c1b0fe3d2eb3678c0ff49fad8e75e16a2a64deac85780890201af267e510e,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14009/relaxed_structure.extxyz,65b20ca62bfc6e68c9f19b26be72465e74399b578dfd4ab269b2669e0b9e8d27,4,0,2885526,2885526,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:26+08:00,1.3180494830012321,44,-61.10468673706055,-7.638085842132568,0.034192223101854324,True,0,
G2_seed_14010,G2,14010,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14010/generated_crystals.extxyz,45aed24819cfa756695e2d12e3b8653bb3f5f043de56bf81dcace9b8b9988162,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14010/relaxed_structure.extxyz,400c72f6203fefa3c8e79e7ef400545f5d8ce148f52cf810668e63d7bdde5855,1,0,2885520,2885520,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:27+08:00,1.459089217998553,52,-89.97544860839844,-8.997544860839843,0.05035049095749855,True,0,
G2_seed_14011,G2,14011,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14011/generated_crystals.extxyz,cc436baf1345dd6f5b3049fb5c72d39d3089981891f975c01b28493b99654a3c,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14011/relaxed_structure.extxyz,7c1bf2fe75c7494fcee5cf9f33f8b09f981aee71cdfaeb33c3c9f0f12898798c,2,0,2885522,2885522,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:26+08:00,0.42970758001320064,16,-34.19066619873047,-6.838133239746094,0.032177384942770004,True,0,
G2_seed_14012,G2,14012,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14012/generated_crystals.extxyz,e64eb045934e66146b56a5eed8931933d756bb6b25c47717c4c68f219ab5da05,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14012/relaxed_structure.extxyz,96937c0c6978f5c97b6460b906294abdca0a0f91843c3b532b9a488f12c4c2b0,6,1,2885531,2885531,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:26+08:00,0.7208694579894654,24,-42.40727615356445,-7.067879358927409,0.04925783723592758,True,0,
G2_seed_14013,G2,14013,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14013/generated_crystals.extxyz,de89936e96d4d8d8cedf315496dd025b7a978c38467c6c2552c4b94ed969f15c,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14013/relaxed_structure.extxyz,be45084550dd4871dda6347f2f2e942560941dfa9f61610648b9f35b65e4a7a9,4,1,2885527,2885527,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:26+08:00,0.477956942981109,16,-92.85858917236328,-7.7382157643636065,0.035735491663217545,True,0,
G2_seed_14014,G2,14014,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14014/generated_crystals.extxyz,d851deb7f4a17082b1fcf6e5ca933cf2dcfd597a79295bbe2d94b097c3e192f5,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14014/relaxed_structure.extxyz,de81839ed29f120c80f5ba92c98c65f185e588778629e157a238ed67f0f98713,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:26+08:00,0.5442661740235053,18,-33.73215866088867,-8.433039665222168,0.03273310884833336,True,0,
G2_seed_14015,G2,14015,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14015/generated_crystals.extxyz,e3e071c8917cf316d7ef8abb5ca868fb8ebffa2a3d8f94c6eb80a0c3cf6fbe6b,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14015/relaxed_structure.extxyz,043a89f048e30f9405e4bd4b96c72716446009d7896ac169a56498f4b0d35873,2,0,2885522,2885522,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,1.3608749270206317,48,-74.63623809814453,-6.219686508178711,0.048472411930561066,True,0,
G2_seed_14016,G2,14016,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14016/generated_crystals.extxyz,92ee0a124f3222d6489e0828576973dd62341aa58c0053e2d2e8936b39b24699,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14016/relaxed_structure.extxyz,20de2982407488933f8bfeeaaf16d8d669adef66b89e0776491dcdda512dd454,6,1,2885531,2885531,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,1.3927271690336056,47,-146.0062713623047,-8.111459520128038,0.0490548238158226,True,0,
G2_seed_14017,G2,14017,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14017/generated_crystals.extxyz,ab739ef69dbd90d1571b46c8bb80c409ae3ded67812da209a638a51215e7f9e9,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14017/relaxed_structure.extxyz,a6df686fb5de9e6a154b524a3d84fb6863232deb03aefcee019480c26b606386,4,1,2885527,2885527,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,0.5340867100167088,18,-34.18798065185547,-8.546995162963867,0.04605512320995331,True,0,
G2_seed_14018,G2,14018,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14018/generated_crystals.extxyz,52ce19647b5f274f7aaa509f75925aa7b919bc892717c61752025e1ada7898ac,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14018/relaxed_structure.extxyz,7d3c9153d47004ff333959462385118824f9f0b6bf4cfd8dbb4b98c2e0f83da4,6,0,2885530,2885530,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,0.867100371979177,29,-77.32146453857422,-7.732146453857422,0.049685943871736526,True,0,
G2_seed_14019,G2,14019,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14019/generated_crystals.extxyz,378e0f457cd25d5f86df352b6ef96f3d7085802d1f3241d81fa5ff7fae5a65fb,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14019/relaxed_structure.extxyz,56eed23b3708fd5fa35016b03157fe6af53fa44e9e2d6ba7bcfb87c8fba85583,3,1,2885525,2885525,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:26+08:00,0.2768274999689311,10,-66.09696960449219,-7.344107733832465,0.028621984645724297,True,0,
G2_seed_14020,G2,14020,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14020/generated_crystals.extxyz,254c879275d0a865c0eefb75b6473d50a1c649e45be9b4c9d98ffb11ba805f8c,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14020/relaxed_structure.extxyz,6c3d227daa2fdd3c2122cdcbb1eb67ea33234cee7974e24301aedf6b5a1ef402,5,0,2885528,2885528,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,0.5158745850203559,17,-26.463937759399414,-6.6159844398498535,0.048121485859155655,True,0,
G2_seed_14021,G2,14021,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14021/generated_crystals.extxyz,baa28bcac4b87109d4bb5a77e45734a898ffad12558ff5496e10c8a95dd7df77,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14021/relaxed_structure.extxyz,4eaace85af5cdb0fb05204d485971d0e61c673206ab1574af17b9e0c1c5f56a0,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,0.4849228750099428,16,-80.7488021850586,-8.972089131673178,0.05013909190893173,True,0,
G2_seed_14022,G2,14022,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14022/generated_crystals.extxyz,44db53b10d55906828c7647425c1313bb7bac7c49897080a748d09972f07f5f2,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14022/relaxed_structure.extxyz,19f3472e00a36d78cbae66cd7424c1d722c0e9841346dce07276dbc21607134c,0,1,2885519,2885519,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,0.38631832000100985,13,-62.22161102294922,-10.37026850382487,0.04686884209513664,True,0,
G2_seed_14023,G2,14023,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14023/generated_crystals.extxyz,9ff33f159e05802e392c13226df4064edf3a3c657692b899cf271a48524a7ce7,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14023/relaxed_structure.extxyz,5cd917d7698b2a7b18bce97c01a2eee74e768a2ed905392abca1e606281f3acf,4,0,2885526,2885526,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,0.784374981012661,27,-69.08238220214844,-6.280216563831676,0.036063991487026215,True,0,
G2_seed_14024,G2,14024,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14024/generated_crystals.extxyz,23c0d00be280a05b8ecc383f9118b7c360657ba08ef1867e1485876565b868f3,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14024/relaxed_structure.extxyz,6dcad86901302521ecae4160b63bb0f024924606173121116c68ebdcc0939e93,3,1,2885525,2885525,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:26+08:00,2026-07-24T18:03:27+08:00,1.0798511509783566,38,-87.69248962402344,-7.30770746866862,0.04798542335629463,True,0,
G2_seed_14025,G2,14025,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14025/generated_crystals.extxyz,a18ec311dd48afb49621a46670fd324e1530eaa9c2cee524fc9f4a3d967ca99c,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14025/relaxed_structure.extxyz,d170dfc5da9e2479194da7fdc541230988594e3822dbb26a419bd4b4aa02ad91,1,0,2885520,2885520,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:27+08:00,0.4074343719985336,15,-23.8017578125,-5.950439453125,0.048987437039613724,True,0,
G2_seed_14026,G2,14026,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14026/generated_crystals.extxyz,cc314610d78a651f0aeafec6535d6ef549c14b5e4b7ba818e5dba927f2c7803e,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14026/relaxed_structure.extxyz,90b77cfa4920e9d9f813309c6aa57b1b6db0721469eaa0b8dbe7269f24d8c100,7,0,2885532,2885532,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:33+08:00,6.797816249018069,207,-69.90279388427734,-6.9902793884277346,0.04790163412690163,True,0,
G2_seed_14027,G2,14027,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14027/generated_crystals.extxyz,7d372a43ef188357ce0835e7c77a42f53c292ea44039fc73baa412deeefef177,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14027/relaxed_structure.extxyz,b11e6aabbaee51f4a94c8d7baca102a11e57d01629f6084976edde19e75accc4,4,1,2885527,2885527,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:28+08:00,1.212943933031056,41,-95.69161224365234,-7.974301020304362,0.04926116764545441,True,0,
G2_seed_14028,G2,14028,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14028/generated_crystals.extxyz,2a8772e7e5f02c99c6330fcc8fe017174e3d0e7b1a7d8040da22f91816eb0033,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14028/relaxed_structure.extxyz,2a8772e7e5f02c99c6330fcc8fe017174e3d0e7b1a7d8040da22f91816eb0033,0,1,2885519,2885519,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:27+08:00,0.030916938034351915,1,-36.35804748535156,-9.08951187133789,0.004233517684042454,True,0,
G2_seed_14029,G2,14029,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14029/generated_crystals.extxyz,db814e41d4affa7044b36503510836c770360f6c5b7ada991b556ff4b65fb91d,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14029/relaxed_structure.extxyz,721531dff0b3e8e136f35f38eb5c0f9f89e6bdfdfbd6b05322666b69ef9327ef,5,0,2885528,2885528,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:27+08:00,0.4564377060160041,15,-50.96828842163086,-6.371036052703857,0.017872193828225136,True,0,
G2_seed_14030,G2,14030,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14030/generated_crystals.extxyz,68bbcda2ad40bf62bad26f0ef0402892e1bef70fa1b4547dd8575b7a69702614,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14030/relaxed_structure.extxyz,56fe1ecd8dc026aafe2d9ca04488f7d3adb6553a66370c7dea46f286b95b7b47,0,1,2885519,2885519,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:27+08:00,0.18401684699347243,6,-29.327394485473633,-7.331848621368408,0.005676909349858761,True,0,
G2_seed_14031,G2,14031,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14031/generated_crystals.extxyz,2fd911babdc928e38e63560996690f5a038508ab1a41f735d6a39fd7c5c458ff,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14031/relaxed_structure.extxyz,b26992a3f4c51ff0cff01e6861d9b8fb9521c44516018a40306e9b5568a834e2,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:27+08:00,2026-07-24T18:03:27+08:00,0.6562525369809009,22,-57.386600494384766,-7.173325061798096,0.016170062124729156,True,0,
