comparison,source_method,seed,field,sampling_progress,forward_diffusion_t,stage,rms_diff,relative_l2_diff,cosine_to_c0,c0_rms,candidate_rms
GBSA-TCL_vs_C0,TCL,84002,atomic_numbers,0.05,0.95,early_0_30,1.0257139842591882,0.08031029767577635,0.9979191727733189,12.771886220620623,12.133802236075724
GBSA-TCL_vs_C0,TCL,84002,pos,0.05,0.95,early_0_30,0.0005284547328245304,0.09286670678038396,0.9972759413582539,0.005690464873210673,0.005996035476990978
GBSA-TCL_vs_C0,TCL,84002,cell,0.05,0.95,early_0_30,0.00835031924687916,0.010781860391360417,0.9999680779349422,0.7744785170442693,0.7688472220670138
GBSA-TCL_vs_C0,TCL,84003,atomic_numbers,0.05,0.95,early_0_30,1.2058940764503239,0.11399280519869581,0.9946198785863137,10.578685859588969,10.018525633780394
GBSA-TCL_vs_C0,TCL,84003,pos,0.05,0.95,early_0_30,0.0016531773212403126,0.15057493911889952,0.997056387936886,0.010979100047551094,0.012369592424756133
GBSA-TCL_vs_C0,TCL,84003,cell,0.05,0.95,early_0_30,0.01157519790741177,0.008769307635652339,0.9999780705156189,1.3199671386087377,1.3123507038792652
GBSA-TCL_vs_C0,TCL,84004,atomic_numbers,0.05,0.95,early_0_30,1.4502526669183244,0.10926328599931613,0.9975868973578335,13.273009809785522,12.121153627300636
GBSA-TCL_vs_C0,TCL,84004,pos,0.05,0.95,early_0_30,0.0008745164211555343,0.05148016234486558,0.9989578424013608,0.016987444897651045,0.01737423445046908
GBSA-TCL_vs_C0,TCL,84004,cell,0.05,0.95,early_0_30,0.007767362914551291,0.007544492667379137,0.9999947796682285,1.0295407865045452,1.0225164854015207
GBSA-TCL_vs_C0,TCL,84005,atomic_numbers,0.05,0.95,early_0_30,1.3178298300415503,0.12429703053511897,0.9948102761659835,10.602263178517443,9.790292423965424
GBSA-TCL_vs_C0,TCL,84005,pos,0.05,0.95,early_0_30,0.0008194561586846846,0.028322159669901818,0.9998559993735866,0.028933392376695313,0.028273155799604724
GBSA-TCL_vs_C0,TCL,84005,cell,0.05,0.95,early_0_30,0.002206904391341882,0.002252780508473295,0.9999976126162512,0.9796357803350745,0.9801702410560345
GBSA-TCL_vs_C0,TCL,84006,atomic_numbers,0.05,0.95,early_0_30,1.3276593486508403,0.12193804569310937,0.9942587244608636,10.887982836728904,10.188799688360895
GBSA-TCL_vs_C0,TCL,84006,pos,0.05,0.95,early_0_30,0.0015190507493099655,0.12015957531745163,0.9981686288770945,0.012641945057618249,0.013931300572143254
GBSA-TCL_vs_C0,TCL,84006,cell,0.05,0.95,early_0_30,0.010716006940938324,0.009114917765682401,0.9999636163509947,1.1756559100603203,1.1793891239703522
GBSA-TCL_vs_C0,TCL,84007,atomic_numbers,0.05,0.95,early_0_30,1.0541369019486992,0.09927183179987112,0.9959255330838618,10.618690950256722,10.134709595998702
GBSA-TCL_vs_C0,TCL,84007,pos,0.05,0.95,early_0_30,0.0012278931036817649,0.12698184316318903,0.9990543131565256,0.00966983210429348,0.010814355953509672
GBSA-TCL_vs_C0,TCL,84007,cell,0.05,0.95,early_0_30,0.013386777935942682,0.01108261993247861,0.9999411966852458,1.2079073375702012,1.2050762224046654
GBSA-TCL_vs_C0,GBSA-TCL,84000,atomic_numbers,0.05,0.95,early_0_30,1.9877737220894471,0.13960858862922956,0.9942444774479828,14.238190799052827,12.881734483906254
GBSA-TCL_vs_C0,GBSA-TCL,84000,pos,0.05,0.95,early_0_30,0.0009020391062114168,0.0612227502624555,0.9985757869759582,0.01473372402161729,0.015155200313881333
GBSA-TCL_vs_C0,GBSA-TCL,84000,cell,0.05,0.95,early_0_30,0.010451593554416171,0.014312034286239915,0.999930361229609,0.7302661065076329,0.7243022768547862
GBSA-TCL_vs_C0,GBSA-TCL,84001,atomic_numbers,0.05,0.95,early_0_30,1.5570228409864497,0.11778310423052778,0.9959323431103898,13.21940741126171,12.16286760510293
GBSA-TCL_vs_C0,GBSA-TCL,84001,pos,0.05,0.95,early_0_30,0.0009609578873752975,0.061506029802520235,0.9988386955829702,0.015623799657703186,0.016202994110688054
GBSA-TCL_vs_C0,GBSA-TCL,84001,cell,0.05,0.95,early_0_30,0.00918228464625335,0.007425968287738181,0.9999896439817566,1.2365100806335534,1.2292414708491273
GBSA-TCL_vs_C0,GBSA-TCL,84002,atomic_numbers,0.05,0.95,early_0_30,1.2222711293418507,0.0675503973832821,0.9985686407624396,18.094210792079632,18.814878372571584
GBSA-TCL_vs_C0,GBSA-TCL,84002,pos,0.05,0.95,early_0_30,0.0005309178216410472,0.09134759397962347,0.9969661964549618,0.005812061363756082,0.0060723145307673984
GBSA-TCL_vs_C0,GBSA-TCL,84002,cell,0.05,0.95,early_0_30,0.005573706093298742,0.007146033233004064,0.9999823447170216,0.7799720364518451,0.7768623037374028
GBSA-TCL_vs_C0,GBSA-TCL,84003,atomic_numbers,0.05,0.95,early_0_30,0.9989858012583617,0.0780049297179204,0.9980924008820925,12.806700869686967,12.171670506814664
GBSA-TCL_vs_C0,GBSA-TCL,84003,pos,0.05,0.95,early_0_30,0.0011076676237956288,0.08062959347884213,0.998820225102973,0.013737730478404181,0.014605764897817704
GBSA-TCL_vs_C0,GBSA-TCL,84003,cell,0.05,0.95,early_0_30,0.005659613574167682,0.009252007561431798,0.9999639545639186,0.6117173528651794,0.6094468719762413
GBSA-TCL_vs_C0,GBSA-TCL,84004,atomic_numbers,0.05,0.95,early_0_30,1.7149932753269554,0.1527953099127698,0.9921090462237313,11.224122496338648,10.1553355891431
GBSA-TCL_vs_C0,GBSA-TCL,84004,pos,0.05,0.95,early_0_30,0.0006156284707425046,0.0388202191106341,0.9994233958952458,0.015858449149604725,0.016147736372562713
GBSA-TCL_vs_C0,GBSA-TCL,84004,cell,0.05,0.95,early_0_30,0.004871113371283952,0.01026969601917798,0.9999872448670689,0.4743191387736764,0.47855437595915445
GBSA-TCL_vs_C0,GBSA-TCL,84005,atomic_numbers,0.05,0.95,early_0_30,1.2971232546940257,0.12136472933261777,0.9950156903825331,10.6878107159047,9.895175983905528
GBSA-TCL_vs_C0,GBSA-TCL,84005,pos,0.05,0.95,early_0_30,0.0006632226082364077,0.023477347001185797,0.9998576662566916,0.028249469933843446,0.027784247959352436
GBSA-TCL_vs_C0,GBSA-TCL,84005,cell,0.05,0.95,early_0_30,0.005079009419595379,0.005514782920037086,0.9999959209394967,0.9209808424446965,0.9253218050269388
GBSA-TCL_vs_C0,GBSA-TCL,84006,atomic_numbers,0.05,0.95,early_0_30,1.3286557117675943,0.1214764406841657,0.9943069595694267,10.937558791519502,10.237259278798268
GBSA-TCL_vs_C0,GBSA-TCL,84006,pos,0.05,0.95,early_0_30,0.0013666619481227174,0.09847129794118689,0.9979000167022825,0.01387878474942995,0.014879015053068292
GBSA-TCL_vs_C0,GBSA-TCL,84006,cell,0.05,0.95,early_0_30,0.0053411448340892715,0.006814370750321824,0.9999836083580544,0.7838060225644494,0.7866892964280069
GBSA-TCL_vs_C0,GBSA-TCL,84007,atomic_numbers,0.05,0.95,early_0_30,1.3817953236848384,0.12884520662245252,0.9935656091518332,10.724460458461841,9.996646065173964
GBSA-TCL_vs_C0,GBSA-TCL,84007,pos,0.05,0.95,early_0_30,0.0015960009199427418,0.11817787025474433,0.9988234521033287,0.013505074313002942,0.014944622079943556
GBSA-TCL_vs_C0,GBSA-TCL,84007,cell,0.05,0.95,early_0_30,0.006999946813257655,0.007321877165292864,0.9999737314834249,0.9560317190841138,0.956997167959494
GBSA-TCL_vs_C0,C0,84000,atomic_numbers,0.15,0.85,early_0_30,1.1085981094503312,0.0914537939500421,0.9963213171117372,12.12194772428925,11.69021791213059
GBSA-TCL_vs_C0,C0,84000,pos,0.15,0.85,early_0_30,0.0003892738946660442,0.3532688894417126,0.9357080663694662,0.0011019195471223973,0.0010105043896119967
GBSA-TCL_vs_C0,C0,84000,cell,0.15,0.85,early_0_30,0.008134646401557376,0.008243479788207107,0.9999665613343355,0.9867976401415547,0.9877895575174597
GBSA-TCL_vs_C0,C0,84001,atomic_numbers,0.15,0.85,early_0_30,1.7232348930661658,0.16467928992009764,0.9890726822163024,10.464187050492379,9.58202123166039
GBSA-TCL_vs_C0,C0,84001,pos,0.15,0.85,early_0_30,0.0005067604514690907,0.36424975869740417,0.9457184905125042,0.001391244439752877,0.001544589953401616
GBSA-TCL_vs_C0,C0,84001,cell,0.15,0.85,early_0_30,0.01101230399192885,0.011562303341795017,0.9999927307612947,0.9524316796050447,0.9628210369660646
GBSA-TCL_vs_C0,C0,84002,atomic_numbers,0.15,0.85,early_0_30,1.1728611491817837,0.09831072946177126,0.9967456599035265,11.930143897852556,11.219946653900168
GBSA-TCL_vs_C0,C0,84002,pos,0.15,0.85,early_0_30,0.0004324007159653105,0.3207202138130424,0.9475518009774582,0.0013482178464041877,0.0013135788514407642
GBSA-TCL_vs_C0,C0,84002,cell,0.15,0.85,early_0_30,0.010823754362381945,0.011891395538312649,0.9999394068288822,0.9102173355102947,0.9060689748546912
GBSA-TCL_vs_C0,C0,84003,atomic_numbers,0.15,0.85,early_0_30,0.8946157174348796,0.07397584949903745,0.9979039553276723,12.093348349403133,11.634536626603412
GBSA-TCL_vs_C0,C0,84003,pos,0.15,0.85,early_0_30,0.0007320585653938157,0.5471312616542825,0.8370595601413406,0.0013379944022580523,0.001126159687150887
GBSA-TCL_vs_C0,C0,84003,cell,0.15,0.85,early_0_30,0.0032455989308745503,0.004181576750814845,0.9999926906991611,0.7761662942673706,0.7748463911376267
GBSA-TCL_vs_C0,C0,84004,atomic_numbers,0.15,0.85,early_0_30,1.6151277522226632,0.12221465904773099,0.9962373085228056,13.21549939104993,12.026999415368508
GBSA-TCL_vs_C0,C0,84004,pos,0.15,0.85,early_0_30,0.0005832638019291498,0.28299817106741487,0.9680360158959962,0.0020610161533171417,0.0022652937129496054
GBSA-TCL_vs_C0,C0,84004,cell,0.15,0.85,early_0_30,0.008030128234561252,0.0067991883274453975,0.999978070335205,1.1810421844247319,1.1828345193313197
GBSA-TCL_vs_C0,C0,84005,atomic_numbers,0.15,0.85,early_0_30,1.7031911441396943,0.13143198333228645,0.9929569564155089,12.9587266429183,12.130075072664148
GBSA-TCL_vs_C0,C0,84005,pos,0.15,0.85,early_0_30,0.00073795279364193,0.1445783413403677,0.9953218426799768,0.0051041724977646166,0.005629282885559019
GBSA-TCL_vs_C0,C0,84005,cell,0.15,0.85,early_0_30,0.0021096055903395837,0.0045543796245219766,0.9999897072496015,0.46320372131056287,0.463382477596454
GBSA-TCL_vs_C0,C0,84006,atomic_numbers,0.15,0.85,early_0_30,1.4559621909839051,0.10360356141787519,0.9958804070709208,14.053206000432928,13.291040313802352
GBSA-TCL_vs_C0,C0,84006,pos,0.15,0.85,early_0_30,0.000576971345579287,0.34447311463874714,0.9387991555159707,0.0016749386847921743,0.0015763879591800289
GBSA-TCL_vs_C0,C0,84006,cell,0.15,0.85,early_0_30,0.0053234561637332915,0.006618000617641692,0.9999804369052578,0.8043903999559148,0.8061133614697741
GBSA-TCL_vs_C0,C0,84007,atomic_numbers,0.15,0.85,early_0_30,1.4349674290446668,0.1392015365380461,0.992026378532216,10.308560269752958,9.61707604359951
GBSA-TCL_vs_C0,C0,84007,pos,0.15,0.85,early_0_30,0.0005418463872188597,0.4427961744810514,0.9010108723360167,0.0012236925665717261,0.0012112490374892068
GBSA-TCL_vs_C0,C0,84007,cell,0.15,0.85,early_0_30,0.008085544187387678,0.01809193974493327,0.9999764062285078,0.44691416737954104,0.43942356545075056
GBSA-TCL_vs_C0,TCL,84000,atomic_numbers,0.15,0.85,early_0_30,0.9727947372771286,0.09009710413884142,0.9968202645019818,10.797180959090898,10.30883689832386
GBSA-TCL_vs_C0,TCL,84000,pos,0.15,0.85,early_0_30,0.000728769896272441,0.3109312907027245,0.9553619702738335,0.0023438293863103157,0.0024663848254749716
GBSA-TCL_vs_C0,TCL,84000,cell,0.15,0.85,early_0_30,0.006263565834744366,0.004620416117745421,0.999994328066884,1.355628080918551,1.35990820965651
GBSA-TCL_vs_C0,TCL,84001,atomic_numbers,0.15,0.85,early_0_30,1.68434010820414,0.1347320754034329,0.9958850242224302,12.501404013562928,11.203594656553593
GBSA-TCL_vs_C0,TCL,84001,pos,0.15,0.85,early_0_30,0.0006620223460975502,0.27301073670894377,0.9638824223755831,0.002424894911013448,0.0024828918498990622
GBSA-TCL_vs_C0,TCL,84001,cell,0.15,0.85,early_0_30,0.010933892159363053,0.012859657125483273,0.9999201021062503,0.8502475651311077,0.8481709274316598
GBSA-TCL_vs_C0,TCL,84002,atomic_numbers,0.15,0.85,early_0_30,2.144154864229916,0.16448777437016332,0.9933168357107907,13.035344860370655,11.420556052118695
GBSA-TCL_vs_C0,TCL,84002,pos,0.15,0.85,early_0_30,0.0009021049642618954,0.576441520566776,0.8702430172115895,0.0015649548689256748,0.0018303532636497187
GBSA-TCL_vs_C0,TCL,84002,cell,0.15,0.85,early_0_30,0.024844755604103375,0.027863729026571173,0.9996193311692975,0.8916522113896217,0.8878370995733605
GBSA-TCL_vs_C0,TCL,84003,atomic_numbers,0.15,0.85,early_0_30,1.356478250299817,0.13435498909322294,0.9923167637343454,10.096225376183218,9.48979815180132
GBSA-TCL_vs_C0,TCL,84003,pos,0.15,0.85,early_0_30,0.0005608968598236839,0.5289380232388481,0.8695806627420765,0.0010604207585401821,0.0011231710135265565
GBSA-TCL_vs_C0,TCL,84003,cell,0.15,0.85,early_0_30,0.013187459300516062,0.019431997605942452,0.9998262744259576,0.6786466099853385,0.6822570434745122
GBSA-TCL_vs_C0,TCL,84004,atomic_numbers,0.15,0.85,early_0_30,1.7179685240318197,0.1632279841362414,0.9900068617430104,10.524963186446534,9.554626047186833
GBSA-TCL_vs_C0,TCL,84004,pos,0.15,0.85,early_0_30,0.0004075921785626369,0.23482577065135593,0.9789340067814324,0.0017357216690147095,0.0019004926927082613
GBSA-TCL_vs_C0,TCL,84004,cell,0.15,0.85,early_0_30,0.009153993322845019,0.014285321383093566,0.9999041393581197,0.6407971565609027,0.6384830459134005
GBSA-TCL_vs_C0,TCL,84005,atomic_numbers,0.15,0.85,early_0_30,1.1589767724093,0.11987280682174939,0.994706382016397,9.668387711423964,9.020402185740144
GBSA-TCL_vs_C0,TCL,84005,pos,0.15,0.85,early_0_30,0.0007441859558904494,0.10360102946653289,0.9960005273391977,0.007183190743590535,0.007531166794332034
GBSA-TCL_vs_C0,TCL,84005,cell,0.15,0.85,early_0_30,0.0058911028360774595,0.005520378548472828,0.9999948822964104,1.067155591659052,1.071951049479901
GBSA-TCL_vs_C0,TCL,84006,atomic_numbers,0.15,0.85,early_0_30,1.0090873661714914,0.08160080507333589,0.9980208767726352,12.366144736741372,11.698588060226086
GBSA-TCL_vs_C0,TCL,84006,pos,0.15,0.85,early_0_30,0.0007206160661867738,0.5728657867704797,0.8500570962908364,0.0012579143017935031,0.0013527410895716827
GBSA-TCL_vs_C0,TCL,84006,cell,0.15,0.85,early_0_30,0.007812290097070668,0.008416835528133416,0.9999847528986968,0.9281742610934899,0.9222642551731927
GBSA-TCL_vs_C0,TCL,84007,atomic_numbers,0.15,0.85,early_0_30,0.9954907303955917,0.09427826956916205,0.9974440770216912,10.559068754070678,9.882626705432992
GBSA-TCL_vs_C0,TCL,84007,pos,0.15,0.85,early_0_30,0.00043239800853816086,0.2958981569383182,0.9552677600529461,0.0014613068665659072,0.0014099718916820744
GBSA-TCL_vs_C0,TCL,84007,cell,0.15,0.85,early_0_30,0.01114260006433163,0.026063188960027777,0.9996622324618178,0.4275225138957729,0.42821901923175154
GBSA-TCL_vs_C0,GBSA-TCL,84000,atomic_numbers,0.15,0.85,early_0_30,1.6034445435531008,0.15583499537073486,0.9894728631479697,10.289373960826135,9.586308007108387
GBSA-TCL_vs_C0,GBSA-TCL,84000,pos,0.15,0.85,early_0_30,0.0005565762139884949,0.48052125216569636,0.891086880665137,0.0011582759586178984,0.0012150312950845502
GBSA-TCL_vs_C0,GBSA-TCL,84000,cell,0.15,0.85,early_0_30,0.009294327124769125,0.022121845335996444,0.9997754076666987,0.42014248737402987,0.4173828923231748
GBSA-TCL_vs_C0,GBSA-TCL,84001,atomic_numbers,0.15,0.85,early_0_30,1.1944473825067878,0.10765340429218342,0.9964427508699487,11.095305256347705,10.3125826033268
GBSA-TCL_vs_C0,GBSA-TCL,84001,pos,0.15,0.85,early_0_30,0.0006795344837243984,0.35209317622665004,0.9364390440022473,0.0019299848154028618,0.001864815279299001
GBSA-TCL_vs_C0,GBSA-TCL,84001,cell,0.15,0.85,early_0_30,0.01291499480947933,0.012146995365849322,0.9999439467906157,1.0632254660925615,1.0568357723728077
GBSA-TCL_vs_C0,GBSA-TCL,84002,atomic_numbers,0.15,0.85,early_0_30,2.067702800652025,0.14919419029958902,0.9925930238194046,13.859137520703584,12.556261317098025
GBSA-TCL_vs_C0,GBSA-TCL,84002,pos,0.15,0.85,early_0_30,0.000848851552082871,0.9289298268105634,0.5585777849608594,0.0009137951302493566,0.0008926059464733809
GBSA-TCL_vs_C0,GBSA-TCL,84002,cell,0.15,0.85,early_0_30,0.01873683190474964,0.021103514270719458,0.9997796908467537,0.887853637284785,0.8896009022563549
GBSA-TCL_vs_C0,GBSA-TCL,84003,atomic_numbers,0.15,0.85,early_0_30,0.8916428068312257,0.08665581319374999,0.9973392505152908,10.289474808085176,9.780047489102353
GBSA-TCL_vs_C0,GBSA-TCL,84003,pos,0.15,0.85,early_0_30,0.0003933890955558548,0.22542264229824038,0.9746570956215328,0.0017451179328977528,0.00165240926919895
GBSA-TCL_vs_C0,GBSA-TCL,84003,cell,0.15,0.85,early_0_30,0.009741569317413967,0.00867009171027035,0.9999771292873115,1.123583191844946,1.1296528261193104
GBSA-TCL_vs_C0,GBSA-TCL,84004,atomic_numbers,0.15,0.85,early_0_30,1.3003667472767926,0.0886294306182272,0.9972253414871318,14.671951948762313,13.925529383921404
GBSA-TCL_vs_C0,GBSA-TCL,84004,pos,0.15,0.85,early_0_30,0.0006135983534625539,0.28278846645293637,0.970232204296113,0.0021698139289732074,0.0024220447702058157
GBSA-TCL_vs_C0,GBSA-TCL,84004,cell,0.15,0.85,early_0_30,0.015908347033411426,0.01051148231338718,0.9999747582160821,1.5134256576877771,1.5016636976747015
GBSA-TCL_vs_C0,GBSA-TCL,84005,atomic_numbers,0.15,0.85,early_0_30,1.2557278839926185,0.1310942278937979,0.9936688229153832,9.578819023289942,8.87109455692089
GBSA-TCL_vs_C0,GBSA-TCL,84005,pos,0.15,0.85,early_0_30,0.0005955844402464306,0.08684880568775566,0.996514242829273,0.006857715952798634,0.006999443734097877
GBSA-TCL_vs_C0,GBSA-TCL,84005,cell,0.15,0.85,early_0_30,0.0034996697732135405,0.003227307750622121,0.9999956511562963,1.0843929502970138,1.0829669568676388
GBSA-TCL_vs_C0,GBSA-TCL,84006,atomic_numbers,0.15,0.85,early_0_30,1.2625356466396556,0.12239076882813953,0.9938470745399383,10.315611697909189,9.71498452145868
GBSA-TCL_vs_C0,GBSA-TCL,84006,pos,0.15,0.85,early_0_30,0.0007309509053607556,0.5880487406775048,0.8358225850331734,0.0012430107485964684,0.0013008571833785364
GBSA-TCL_vs_C0,GBSA-TCL,84006,cell,0.15,0.85,early_0_30,0.012594779283320824,0.013747522424966045,0.9999570940112686,0.9161490262745965,0.9068035090021808
GBSA-TCL_vs_C0,GBSA-TCL,84007,atomic_numbers,0.15,0.85,early_0_30,0.8830117997564207,0.08549707547733083,0.997073552523698,10.327976656821987,9.902389246551218
GBSA-TCL_vs_C0,GBSA-TCL,84007,pos,0.15,0.85,early_0_30,0.0005167673748300441,0.4326271553872688,0.9059686450812856,0.001194486680725015,0.001188640684729387
GBSA-TCL_vs_C0,GBSA-TCL,84007,cell,0.15,0.85,early_0_30,0.004881464530725863,0.006530835287609342,0.9999815274989965,0.7474487283406527,0.7492205491637526
GBSA-TCL_vs_C0,C0,84000,atomic_numbers,0.25,0.75,early_0_30,1.6385776403097738,0.12833974863752828,0.9956130934560949,12.767499217546634,11.589944489297764
GBSA-TCL_vs_C0,C0,84000,pos,0.25,0.75,early_0_30,0.0009225379065962285,0.6731425112669941,0.7816757396214491,0.0013704941987096023,0.0014183657829100636
GBSA-TCL_vs_C0,C0,84000,cell,0.25,0.75,early_0_30,0.007213465639478228,0.011014561374470445,0.9999400086299838,0.6549026687705969,0.6556218868265953
GBSA-TCL_vs_C0,C0,84001,atomic_numbers,0.25,0.75,early_0_30,1.7042193800540144,0.148942374291598,0.9948820977366608,11.44213920423686,10.131503053017422
GBSA-TCL_vs_C0,C0,84001,pos,0.25,0.75,early_0_30,0.0012790020087406425,0.8480167811625957,0.6506674497811604,0.00150822723930909,0.0015506988501815598
GBSA-TCL_vs_C0,C0,84001,cell,0.25,0.75,early_0_30,0.017289394170647454,0.015503151769661246,0.9998905227763387,1.1152180167958996,1.120255572429533
GBSA-TCL_vs_C0,C0,84002,atomic_numbers,0.25,0.75,early_0_30,0.8767716122452175,0.06666247071747032,0.9982146720541403,13.152401985836404,12.73955255266714
GBSA-TCL_vs_C0,C0,84002,pos,0.25,0.75,early_0_30,0.00212088279446816,1.1317418859843666,0.7502777950190956,0.001873998674727372,0.0031274038889340513
GBSA-TCL_vs_C0,C0,84002,cell,0.25,0.75,early_0_30,0.011505059399337877,0.012818920324303897,0.9999180789386786,0.8975061166052325,0.8980604016169492
GBSA-TCL_vs_C0,C0,84003,atomic_numbers,0.25,0.75,early_0_30,1.3174015180985446,0.10689583579080575,0.9964205249004654,12.324161258037108,11.473724707846092
GBSA-TCL_vs_C0,C0,84003,pos,0.25,0.75,early_0_30,0.0010861197634693075,0.7186325779699905,0.8256711862131981,0.0015113700613704477,0.0019206932613765621
GBSA-TCL_vs_C0,C0,84003,cell,0.25,0.75,early_0_30,0.00669981823777902,0.008120129941704487,0.9999783636002938,0.825087564592922,0.8289976996283535
GBSA-TCL_vs_C0,C0,84004,atomic_numbers,0.25,0.75,early_0_30,1.3350858719152054,0.09551597800453338,0.9971971528061845,13.977618193385815,13.108511393426857
GBSA-TCL_vs_C0,C0,84004,pos,0.25,0.75,early_0_30,0.0012814455427118687,0.8086951053893592,0.7117120451255669,0.0015845842693642817,0.0017626341396878274
GBSA-TCL_vs_C0,C0,84004,cell,0.25,0.75,early_0_30,0.011335963406453908,0.009141694893714936,0.9999740123034594,1.2400286312604425,1.2469666317266617
GBSA-TCL_vs_C0,C0,84005,atomic_numbers,0.25,0.75,early_0_30,2.1578655119245096,0.17767417218784257,0.9844911874534502,12.14507142683152,11.615136949900217
GBSA-TCL_vs_C0,C0,84005,pos,0.25,0.75,early_0_30,0.0008767938379529893,0.6288003372381762,0.8802301363556576,0.0013943914880899283,0.001802637316380485
GBSA-TCL_vs_C0,C0,84005,cell,0.25,0.75,early_0_30,0.009248197002803545,0.015976155741188477,0.9998729390654132,0.5788749904935244,0.5794172880624855
GBSA-TCL_vs_C0,C0,84006,atomic_numbers,0.25,0.75,early_0_30,1.1400784296070885,0.07064451294849222,0.9976048482724926,16.13824459994981,15.867918414192605
GBSA-TCL_vs_C0,C0,84006,pos,0.25,0.75,early_0_30,0.006162637428497101,1.7893952487584295,0.5098027663452277,0.003443977753251018,0.007159430836118658
GBSA-TCL_vs_C0,C0,84006,cell,0.25,0.75,early_0_30,0.01465379090449195,0.01643461387015468,0.9998687520501209,0.8916419345332649,0.8939858819852137
GBSA-TCL_vs_C0,C0,84007,atomic_numbers,0.25,0.75,early_0_30,1.3853379652920568,0.10826123249307996,0.9963557778547709,12.796251561061869,11.896450705709844
GBSA-TCL_vs_C0,C0,84007,pos,0.25,0.75,early_0_30,0.0021463455788481955,1.027698546763829,0.6537066299339721,0.002088497240369688,0.0028174785800279367
GBSA-TCL_vs_C0,C0,84007,cell,0.25,0.75,early_0_30,0.01036895640064896,0.0070177110275556655,0.9999759017544556,1.4775410899557324,1.475989755856476
GBSA-TCL_vs_C0,TCL,84000,atomic_numbers,0.25,0.75,early_0_30,1.1578311568535111,0.10670259971832959,0.9954612949687213,10.85101168959257,10.278136511635951
GBSA-TCL_vs_C0,TCL,84000,pos,0.25,0.75,early_0_30,0.0012578328302306513,1.0054390444093786,0.6793999648671223,0.0012510284310368466,0.001709881250113109
GBSA-TCL_vs_C0,TCL,84000,cell,0.25,0.75,early_0_30,0.02239545682153841,0.015182186199037585,0.9998995203000987,1.4751140927884339,1.4829845096023158
GBSA-TCL_vs_C0,TCL,84001,atomic_numbers,0.25,0.75,early_0_30,1.420297162355859,0.13217804594990262,0.9933112020104368,10.745333327852128,9.98222678793475
GBSA-TCL_vs_C0,TCL,84001,pos,0.25,0.75,early_0_30,0.0022006292458703215,1.3163634596783522,0.5048785478652243,0.0016717489608895982,0.0025054787868566742
GBSA-TCL_vs_C0,TCL,84001,cell,0.25,0.75,early_0_30,0.01911935287929693,0.014195381502277523,0.9999480972798839,1.3468713663123038,1.3334881213248906
GBSA-TCL_vs_C0,TCL,84002,atomic_numbers,0.25,0.75,early_0_30,1.1910369673405556,0.07230132469832433,0.9974045220090461,16.47323852377714,16.538833532638584
GBSA-TCL_vs_C0,TCL,84002,pos,0.25,0.75,early_0_30,0.0033666660326996663,1.0250428439746797,0.9126020266313167,0.0032844149417649406,0.0060846356684860145
GBSA-TCL_vs_C0,TCL,84002,cell,0.25,0.75,early_0_30,0.003332341807685134,0.004509513654390109,0.9999912411565166,0.7389581367474135,0.7401921686407137
GBSA-TCL_vs_C0,TCL,84003,atomic_numbers,0.25,0.75,early_0_30,2.062608279850083,0.11453703664306447,0.993685964822637,18.008221098629072,18.309303963420707
GBSA-TCL_vs_C0,TCL,84003,pos,0.25,0.75,early_0_30,0.010407897038362198,2.4017568898507373,0.3166165074444293,0.004333451517238708,0.010933842258397728
GBSA-TCL_vs_C0,TCL,84003,cell,0.25,0.75,early_0_30,0.04728009723398669,0.047108617841172276,0.999528146210707,1.0036400854169094,0.9673190395260428
GBSA-TCL_vs_C0,TCL,84004,atomic_numbers,0.25,0.75,early_0_30,1.6272189235216963,0.1604657807959469,0.9900507190934893,10.140597674160302,9.257518579747163
GBSA-TCL_vs_C0,TCL,84004,pos,0.25,0.75,early_0_30,0.0008783698929209901,0.540756512740782,0.8523246521671368,0.0016243353010563686,0.001607621984241031
GBSA-TCL_vs_C0,TCL,84004,cell,0.25,0.75,early_0_30,0.01803566231103307,0.013483351054357695,0.999944596368652,1.337624618562765,1.3488212618301108
GBSA-TCL_vs_C0,TCL,84005,atomic_numbers,0.25,0.75,early_0_30,2.23549365034005,0.1756373180305688,0.9907849936675095,12.727896755693875,11.187395112104078
GBSA-TCL_vs_C0,TCL,84005,pos,0.25,0.75,early_0_30,0.0007564826754959097,0.5804538061513839,0.8513450226188856,0.0013032607719667823,0.0014332870971576958
GBSA-TCL_vs_C0,TCL,84005,cell,0.25,0.75,early_0_30,0.010025648898236128,0.009451154401594235,0.999957163266485,1.0607856429205078,1.0627675764150004
GBSA-TCL_vs_C0,TCL,84006,atomic_numbers,0.25,0.75,early_0_30,1.401485510680009,0.10163298309696592,0.9975073890064091,13.78967209240411,12.746648267379442
GBSA-TCL_vs_C0,TCL,84006,pos,0.25,0.75,early_0_30,0.005168756309998212,1.26294014899665,0.876152183477099,0.004092637575980588,0.008363233967757238
GBSA-TCL_vs_C0,TCL,84006,cell,0.25,0.75,early_0_30,0.04971023961978215,0.07171647667239017,0.9974556339971906,0.6931494954341487,0.6967993101385198
GBSA-TCL_vs_C0,TCL,84007,atomic_numbers,0.25,0.75,early_0_30,0.8507794168147769,0.08367140568233668,0.9978629367237848,10.168102350817552,9.61496438653736
