comparison,kind,field_or_block,sampling_progress,forward_diffusion_t,stage,n,mean_abs_diff_mean,mean_abs_diff_median,mean_abs_diff_p95,rms_diff_mean,rms_diff_median,rms_diff_p95,relative_l2_diff_mean,relative_l2_diff_median,relative_l2_diff_p95,cosine_to_c0_mean,cosine_to_c0_median,cosine_to_c0_p95,one_minus_cosine_mean,one_minus_cosine_median,one_minus_cosine_p95,candidate_to_c0_norm_ratio_mean,candidate_to_c0_norm_ratio_median,candidate_to_c0_norm_ratio_p95,c0_rms_mean,c0_rms_median,c0_rms_p95,candidate_rms_mean,candidate_rms_median,candidate_rms_p95
TCL_vs_C0,conditional_hidden,gemnet_h3,0.45,0.55,mid_30_70,256,0.2860261245501188,0.2820091626335032,0.3525880371444006,0.3983784104409931,0.39058994535752256,0.5097170822239331,0.6569212909284724,0.6493527335335758,0.849124941795801,0.794396853998302,0.8034837278859186,0.8813350986057986,0.20560314600169802,0.19651627211408135,0.33563606790317524,1.0607447209863115,1.0623949411742508,1.1533153867061845,0.6094944629804879,0.6020218260904483,0.7028651450355414,0.6457142417873958,0.6362716804055701,0.752006635092825
TCL_vs_C0,conditional_hidden,gemnet_h4,0.45,0.55,mid_30_70,256,0.48080640668314845,0.4800594001995061,0.6076797535634291,0.7183724661152739,0.7139485747530803,0.8920492196222289,0.5918635244166249,0.5893154851867427,0.7171933307391974,0.8119692606444273,0.8196423923960159,0.8796935173078946,0.1880307393555726,0.18035760760398406,0.2772252518994334,0.9096931109968834,0.9007320871391322,1.0586988205498002,1.226411234335262,1.2241631282433758,1.531051070694775,1.111199003724796,1.12880727887925,1.3932730199163417
TCL_vs_C0,cfg2_score,atomic_numbers,0.55,0.44999999999999996,mid_30_70,256,1.6560544082455246,1.58165120515164,2.5390467551214124,2.0900932315961587,2.011950026221692,3.2754589347245986,0.17623746823797748,0.16576368014349285,0.27782372351438145,0.987175301852516,0.9885916795673748,0.995155638946932,0.012824698147483856,0.01140832043262524,0.027518039139343697,1.0195893887002456,1.0148880737002346,1.1790157938016863,12.055503435311646,12.083369742621247,14.749254084389136,12.28381996909527,12.35924156360311,15.43704494662357
TCL_vs_C0,cfg2_score,pos,0.55,0.44999999999999996,mid_30_70,256,0.1600315715044886,0.14163798286269108,0.38536537446392083,0.20817862350597238,0.18588164681666558,0.5026473152186155,0.2670983479285675,0.20943856895122878,0.6674207094792589,0.9485649483994361,0.9788335522969465,0.9993590707324532,0.05143505160056392,0.021166447703053592,0.2022815087044315,1.0146002646694616,1.0106192463256327,1.1761718843541682,0.8290935825491342,0.8406037198629203,1.064343379542207,0.8345692145779768,0.8408875376259023,1.0799472882853716
TCL_vs_C0,cfg2_score,cell,0.55,0.44999999999999996,mid_30_70,256,0.06268862521634826,0.04906446196966701,0.15286296647455958,0.08320279538427577,0.06747486214689297,0.20160042141273932,0.09521907677345837,0.07677289410015953,0.2164902902429811,0.9942892067822847,0.9976664772852927,0.9998138689260927,0.0057107932177153506,0.0023335227147073256,0.021665343838304374,0.9914447369417162,0.9917662537340156,1.063363921338669,0.9177260615536638,0.890002739930102,1.374008422673341,0.9088171710010737,0.8948988438947527,1.3444730820641082
TCL_vs_C0,conditional_hidden,gemnet_h1,0.55,0.44999999999999996,mid_30_70,256,0.16938684387781303,0.16783492984182208,0.1853915042060521,0.22445095473151017,0.22124397795539177,0.25443032142687,0.24529109300150936,0.2422428848314859,0.28662662379466164,0.9723035004781012,0.9732301753501892,0.979192251772218,0.027696499521898798,0.026769824649810814,0.037525092651527314,1.0470898203059447,1.0447205095654764,1.0861979115902436,0.919295439610307,0.9209599998610554,1.0168577012620652,0.962556131851529,0.9648400475492667,1.0688513293504098
TCL_vs_C0,conditional_hidden,gemnet_h2,0.55,0.44999999999999996,mid_30_70,256,0.20102969003619725,0.19984383012663542,0.22769743441207632,0.2716564721313004,0.2697117676335837,0.32014583611339,0.49238310094959725,0.48949773488858644,0.5787157558405834,0.8930425816242851,0.8957757836417848,0.9256996190977548,0.1069574183757148,0.10422421635821527,0.14213900313385264,1.096813164966897,1.0946593354400322,1.144688220752402,0.5536643349618009,0.5532703265178871,0.6113513352127442,0.6070046436720555,0.6043813657216681,0.6678184767401466
TCL_vs_C0,conditional_hidden,gemnet_h3,0.55,0.44999999999999996,mid_30_70,256,0.25564535850527037,0.251975378908309,0.31082193345590936,0.3516550314614415,0.3426864880059457,0.4411201979959166,0.5978140621762967,0.5873986743505082,0.747617637355268,0.8375616572941382,0.8472400257241561,0.9129608308359993,0.16243834270586172,0.15275997427584392,0.26632145388831796,1.0947723452000218,1.0950417407782935,1.1743782529819278,0.5928376028072442,0.5803288776682318,0.7033689574679169,0.648960581244951,0.6338566982968379,0.7590385431785789
TCL_vs_C0,conditional_hidden,gemnet_h4,0.55,0.44999999999999996,mid_30_70,256,0.4305128812252964,0.42694428797420075,0.5588634252912443,0.6414415271774567,0.6388448286676354,0.8211210968809497,0.5062775500087091,0.503142940737679,0.648474050706845,0.8662536051699494,0.873653060251139,0.9354408599732944,0.13374639483005052,0.12634693974886108,0.213670784123706,0.9677688710489514,0.9590423960178959,1.0862767153852437,1.2813772821695744,1.301981785530148,1.5126543760594495,1.238787932972126,1.2600713621014759,1.5123389712317534
TCL_vs_C0,cfg2_score,atomic_numbers,0.65,0.35,mid_30_70,256,1.4865637368501547,1.4012416476276086,2.4002159549981483,1.8855754016110926,1.7672616975273794,3.0464153336404425,0.15943169786026262,0.15337237637229648,0.26381072920749327,0.9903601151177037,0.9912482856325449,0.9958971109113948,0.009639884882296293,0.008751714367455199,0.016569610876237373,1.0424149128940716,1.03731803683971,1.178249127403252,11.944052663123722,11.99060848970462,14.410614088515162,12.44665697132055,12.395104084823954,15.505107316439968
TCL_vs_C0,cfg2_score,pos,0.65,0.35,mid_30_70,256,0.11018459285900284,0.07838201305518547,0.3078267367272844,0.1429377863752195,0.10231728621485901,0.39012317391296253,0.15834818755024926,0.11123346824231933,0.44955101272634557,0.9772554629341065,0.9943094742434317,0.9995912697613397,0.02274453706589357,0.005690525756568199,0.10268258283722445,1.0009836700638308,1.006017816616712,1.0606358655765316,0.9062717721199884,0.9103291298930688,1.1699048001253105,0.9047403801521856,0.913544112104324,1.1542174645962153
TCL_vs_C0,cfg2_score,cell,0.65,0.35,mid_30_70,256,0.05303240075146379,0.03915254295700126,0.12446471634838316,0.07365917647070076,0.053880393128857326,0.1930330576991761,0.08171552833076981,0.0633818990866172,0.2110736601000525,0.995194374371049,0.9986038069819692,0.9998007229496739,0.004805625628951042,0.0013961930180309001,0.020608799344653206,0.9806361369598511,0.9815354040849941,1.0405447840091593,0.9253507763542101,0.9029154474023047,1.4116095745985051,0.9066453371649753,0.8857846965433156,1.3900124975446047
TCL_vs_C0,conditional_hidden,gemnet_h1,0.65,0.35,mid_30_70,256,0.16483155016603818,0.16387714811981607,0.1813290240837385,0.21983698180543262,0.21657741130891106,0.24587982585469864,0.24490705790534467,0.24246968815669961,0.2885500877990092,0.97246576333606,0.9728811761035903,0.9805910380800347,0.027534236663939983,0.027118823896409794,0.03775280228708802,1.047182113259995,1.0446600935741293,1.0939203178594754,0.9015669903584401,0.8978233081657195,1.009206588951641,0.9444771853054513,0.9345562190903498,1.079971104913286
TCL_vs_C0,conditional_hidden,gemnet_h2,0.65,0.35,mid_30_70,256,0.18815554702850878,0.18761404065940443,0.2117373564934427,0.2520538827389622,0.2499052638653974,0.2897315702983306,0.47261171424642545,0.4713682827813017,0.5740586751246051,0.9001190346459471,0.9014731028448895,0.9352182372703643,0.09988096535405297,0.09852689715511048,0.14028073802714008,1.0895397930593345,1.0861267371819863,1.128571849508552,0.5365143157674805,0.5331060959088207,0.6046837233827594,0.5842812617776728,0.5795728308861134,0.662527646662543
TCL_vs_C0,conditional_hidden,gemnet_h3,0.65,0.35,mid_30_70,256,0.22397919949561543,0.22128564957017244,0.26681745419356745,0.30511901487909343,0.29981064824034376,0.37217992006849443,0.5444798721244059,0.5347760917361737,0.6948452573483086,0.8691640746042084,0.8762119017889977,0.919627566741805,0.13083592539579164,0.12378809821100234,0.201745094316467,1.1056836180420861,1.1058983447606687,1.1770061163059844,0.5640380799095743,0.5567057817253316,0.6411564150857083,0.623549783860103,0.6152082974534314,0.725571982510759
TCL_vs_C0,conditional_hidden,gemnet_h4,0.65,0.35,mid_30_70,256,0.37481914406190997,0.364863121711112,0.4813944477365182,0.5655913920951172,0.5518296847767793,0.7357122971950919,0.4051798413905421,0.4002574389637418,0.5465010708295193,0.9155878863489753,0.919408842542082,0.9553744640201765,0.0844121136510247,0.080591157457918,0.1377832078219818,0.9850802771525662,0.9789549875989956,1.0993606187691145,1.4068478130249495,1.4104924447722267,1.5838324220325544,1.3849851201442647,1.3893373819301456,1.6005067448162154
TCL_vs_C0,cfg2_score,atomic_numbers,0.75,0.25,late_70_100_mid_to_low_noise,256,1.400668963293641,1.3100577088443155,2.3099209710190274,1.788582820483846,1.6679140321139823,2.9389440865988177,0.15636919623772294,0.14354366648493913,0.25304755405836726,0.9916351667023952,0.9928005497907744,0.9963688230804573,0.008364833297604849,0.007199450209225633,0.016737722160895335,1.0600101068917145,1.0522026616207771,1.1941873184487097,11.571867771875525,11.594026125658164,13.65249355994689,12.254271109081708,12.107356229394583,15.179330346612225
TCL_vs_C0,cfg2_score,pos,0.75,0.25,late_70_100_mid_to_low_noise,256,0.10740891695823764,0.08707331028697943,0.2612135962246814,0.14039729144864244,0.1127607659821008,0.3431595122708086,0.15226759540457094,0.12483498575607027,0.33849917987403183,0.984206743002996,0.9925682092102086,0.9994767707645176,0.015793256997003926,0.007431790789791448,0.05809313378219297,0.988166088613817,0.9946867861953328,1.053295038491915,0.9175917445185924,0.9338196656269314,1.1328794515296705,0.9050348604171561,0.9191968406576614,1.1201535920850245
TCL_vs_C0,cfg2_score,cell,0.75,0.25,late_70_100_mid_to_low_noise,256,0.04806591025024115,0.038547024958663516,0.1158859266175164,0.0664065660797695,0.05174052142708189,0.17158790253257983,0.07438457078177836,0.055416635927764316,0.20072086060749716,0.9962064793901135,0.9988145100108632,0.9998679790598624,0.0037935206098865548,0.0011854899891368675,0.018863848015950535,0.9856118784469867,0.9860612022925137,1.04497212890712,0.9400977792225416,0.8996548715198203,1.4048101598894474,0.9245211966355311,0.8881172257446917,1.3858454021172169
TCL_vs_C0,conditional_hidden,gemnet_h1,0.75,0.25,late_70_100_mid_to_low_noise,256,0.15796403722124785,0.15708084132369887,0.17274341790815614,0.21040835077574765,0.20805722801267085,0.23731452383736804,0.23931809970800705,0.23755639117718044,0.2755554745625456,0.974001644842895,0.9747064355096391,0.9811747293664843,0.025998355157104972,0.025293564490360965,0.03526496716008312,1.0509790221874618,1.0504187905512836,1.0907762267269936,0.8833219287253267,0.8786458776263076,0.9952273096687893,0.9288324816204983,0.9235831019210192,1.0599279608280794
TCL_vs_C0,conditional_hidden,gemnet_h2,0.75,0.25,late_70_100_mid_to_low_noise,256,0.17376118955393904,0.17171389513598853,0.19817077467333127,0.23131903272774526,0.2284489800573677,0.2646698392087437,0.4359096209090715,0.4279063413824035,0.5329382684560624,0.9135381077047504,0.9168812769963663,0.9385990245048654,0.0864618922952495,0.08311872300363365,0.127538096205157,1.0767390621556565,1.0754445286905305,1.11078043514818,0.5337182876516844,0.5340567519781496,0.5895143603100103,0.5744765031983188,0.5728615854215255,0.6362032688358316
TCL_vs_C0,conditional_hidden,gemnet_h3,0.75,0.25,late_70_100_mid_to_low_noise,256,0.20004869192360014,0.19838326104363646,0.2367181153901729,0.2699551492575426,0.2674862681600154,0.32308297994392865,0.49327844313776187,0.4855681487534169,0.6203262711192921,0.8907642402469471,0.8938213845180121,0.9302256285846464,0.10923575975305286,0.10617861548198793,0.16689450316972212,1.0901246352047387,1.0900895212072303,1.1442938998602523,0.5503167822165624,0.5439964592907196,0.6196790931939117,0.5998572511481808,0.5934726049806609,0.68685432851272
TCL_vs_C0,conditional_hidden,gemnet_h4,0.75,0.25,late_70_100_mid_to_low_noise,256,0.3348894076064931,0.32302517608893355,0.4468842603742674,0.5099286735152118,0.49451675000641115,0.6893559211538215,0.34818815858731367,0.33062767613742383,0.47930707617993495,0.9384208710944817,0.94532120159843,0.9674792235595657,0.061579128905518365,0.05467879840156997,0.10597928005521029,0.9969227888075923,0.9912146338556194,1.0949472035311618,1.4762570979298124,1.4850288346249,1.6681955208802413,1.4706394517660106,1.4719799263084352,1.6973931366277297
TCL_vs_C0,cfg2_score,atomic_numbers,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,1.3379915619443616,1.2656149594850912,2.003581516102353,1.7125321933474322,1.6262160292815302,2.610749480424402,0.15492509398868903,0.1470806555889936,0.23247253760252934,0.9922960787087061,0.9932821717223269,0.9968692635530609,0.007703921291293813,0.006717828277673088,0.015130494051332238,1.0664966103082874,1.0556853211161967,1.1929251567486328,11.18027735760747,11.164432120175702,13.508302167337384,11.91439400829426,11.795729939957985,14.853740614676028
TCL_vs_C0,cfg2_score,pos,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,0.1294263478099248,0.10786151976014177,0.28306615620644554,0.17113102035722214,0.1425893021068501,0.3801674429184196,0.18745489190518888,0.15999634841311455,0.39951719968266447,0.97630199718059,0.9889292827049877,0.9994153821970315,0.02369800281941012,0.0110707172950123,0.07853588910954304,0.9659229965755107,0.9750993448718922,1.0547305725947613,0.9093923300735672,0.9169336838008326,1.1415813262913614,0.8760379579725369,0.872240122681317,1.1146031856031422
TCL_vs_C0,cfg2_score,cell,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,0.05490449487640743,0.04263519909646776,0.12863551990853417,0.07965526669434098,0.05862879834576497,0.22820893740708975,0.08767532105846662,0.06484017164375688,0.21683362827516556,0.99282247644582,0.998338294667231,0.999747074172772,0.007177523554180052,0.0016617053327689923,0.022254971925228934,0.994489846304857,0.998466326368213,1.0544401928379443,0.952657341513233,0.9254301910445953,1.437460875769565,0.9459286668498292,0.9284231752991997,1.446470349125614
TCL_vs_C0,conditional_hidden,gemnet_h1,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,0.15272776937311303,0.15192302523492707,0.1656461467794323,0.20449665102742481,0.20235991188865116,0.23411468283176434,0.23194675078343371,0.23094845976053174,0.2689706399489678,0.9763710566472878,0.976855335893795,0.9836754761875257,0.02362894335271222,0.02314466410620497,0.032014912049802585,1.0605078179782739,1.0592908382570831,1.104201526654709,0.886030765941335,0.8723006654370684,1.0196485534970847,0.9400956335102616,0.9300728287517759,1.1022180238761121
TCL_vs_C0,conditional_hidden,gemnet_h2,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,0.16287844161453646,0.16157576881659064,0.1851352308236706,0.21675625038493557,0.2143187646541638,0.24614857630877768,0.39547000449039377,0.38755500122126524,0.47005377069128246,0.9279084722378069,0.931552602241611,0.9471201107207649,0.07209152776219305,0.06844739775838898,0.10348768985190465,1.0645756246518343,1.0655941095000572,1.0949684617479525,0.5500259496430845,0.5500904805948541,0.6004691050199418,0.5854672389069647,0.5827375410973392,0.6410069222456917
TCL_vs_C0,conditional_hidden,gemnet_h3,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,0.1843561501487068,0.18417860994232307,0.2127958708089052,0.2473125120990569,0.2453091076035179,0.2842587594854573,0.45172643875916896,0.44717074333998375,0.5364283993423373,0.9072698189562429,0.909801822475443,0.9359780513353974,0.09273018104375706,0.09019817752455705,0.1307403649459255,1.077732476073535,1.0777287277974814,1.1166909144681485,0.5493356088519519,0.5456703651037677,0.6044100060709052,0.5921224873271558,0.586060737467714,0.6648509181855506
TCL_vs_C0,conditional_hidden,gemnet_h4,0.85,0.15000000000000002,late_70_100_mid_to_low_noise,256,0.3083037730014539,0.3021140194963506,0.3850422795498923,0.47080289243973195,0.45684927186699364,0.5900769135522265,0.3032866516810936,0.29547661151670457,0.39091234171216577,0.953955559191715,0.957935263424146,0.9731035508127684,0.04604444080828505,0.04206473657585391,0.07314306824341929,0.9974815395134227,0.9901120530403413,1.0821531705083314,1.5602845325474322,1.5601888877444288,1.7371493317046118,1.5556712517339184,1.5571118455844006,1.7808980019779799
TCL_vs_C0,cfg2_score,atomic_numbers,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,1.3674288064210722,1.3015682228318362,2.06475032692769,1.7453705169578337,1.6776983194141146,2.609303069858442,0.16469567151286524,0.157433721803087,0.2547402835012546,0.9913653566786547,0.9924324484645632,0.9967353877625365,0.008634643321345361,0.007567551535436756,0.017320011330659885,1.0726274709421593,1.066187384111121,1.1992545178279148,10.754771003580203,10.639930969914698,13.214220030426882,11.521517140124395,11.508915093754672,14.458808479850388
TCL_vs_C0,cfg2_score,pos,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,0.18673921889521877,0.1494607928209007,0.42155479868460033,0.24775832822970145,0.1996828612315461,0.5556504518963473,0.25102392365880555,0.22075254577185116,0.5250917399970514,0.9589135609400211,0.9777296952398533,0.9986453560927482,0.04108643905997887,0.022270304760146686,0.1429790917878534,0.9233910183890486,0.9479117016208771,1.0503462247617086,0.9508334195211317,0.9579656319659412,1.22448566269459,0.8695482510730405,0.8672247361519003,1.123312515117263
TCL_vs_C0,cfg2_score,cell,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,0.12002236388838759,0.10335836269789273,0.2308714578135146,0.16445585126711595,0.13808109371774663,0.3573471736110866,0.17145411594786913,0.13806465471492457,0.4092936976210344,0.9794289076374948,0.9926781877692377,0.9992266840492926,0.020571092362505188,0.007321812230762337,0.07339717919264416,1.0166463440258453,1.0223897373512,1.1367827004691746,1.026846941664274,0.998657394017605,1.5837919645356089,1.0409831541460135,1.016352099389545,1.5776637910705396
TCL_vs_C0,conditional_hidden,gemnet_h1,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,0.15041630740741346,0.14996553707677124,0.16315405104144645,0.2022939236631445,0.19967685804833957,0.22919848800237566,0.2238399504631997,0.22241223515890174,0.25318306705584953,0.9785673929520236,0.9788406016269373,0.9844502268221479,0.021432607047976338,0.021159398373062632,0.028220302527875857,1.06609797500672,1.0657360461455514,1.098857378438167,0.907368991277505,0.8878211387009287,1.0273978208584158,0.9678427798311685,0.9488037103802914,1.1178489767932636
TCL_vs_C0,conditional_hidden,gemnet_h2,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,0.1589583223178377,0.15771666115479516,0.17933580753204664,0.21195896095582645,0.20970288921314084,0.2416667641227341,0.36624163044227176,0.3613621563403635,0.43025058765031615,0.9374491265968399,0.9398967564672762,0.952503013845676,0.06255087340316014,0.06010324353272378,0.08497146382258933,1.054683491828037,1.0552583766817776,1.0802484627489282,0.5800570206586559,0.5772642976047404,0.6278964907132184,0.6117629760246427,0.6066605850885931,0.667993939649478
TCL_vs_C0,conditional_hidden,gemnet_h3,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,0.17797335747834211,0.17731570289995252,0.2035780921717334,0.2377892197785152,0.23636192284754243,0.2743229943758966,0.4245105299040426,0.4209742671822414,0.49791536967934585,0.9163642854328407,0.9189777660070187,0.9405988101021607,0.08363571456715937,0.08102223399298125,0.11451364782339635,1.0631630345388159,1.0636450956798877,1.0968087491506933,0.5614084467748844,0.556244253732417,0.612097769390499,0.5969953822020004,0.5906578912015648,0.6654924578489549
TCL_vs_C0,conditional_hidden,gemnet_h4,0.95,0.050000000000000044,late_70_100_mid_to_low_noise,256,0.30651606345812693,0.2999895557521324,0.38067508304537895,0.4710133486998066,0.45599625828364443,0.6043426712047327,0.2873348575204786,0.2790620739552493,0.37215197263033306,0.9586049196196141,0.9614611794429823,0.9770070814323703,0.04139508038038585,0.03853882055701774,0.06738102811814012,0.9958671861351542,0.9940873263070654,1.0756735678502727,1.6483662969058437,1.6478864848855515,1.8490889836182394,1.6405407327748591,1.6467247475587543,1.8649678611309746
