phase,step,epoch,loss_train_step,loss_diffusion_train_step,loss_repa_alignment_train_step,loss_repa_weighted_train_step,loss_train_epoch,loss_diffusion_train_epoch,loss_repa_alignment_train_epoch,loss_repa_weighted_train_epoch,loss_val
V1-D,4539,88,,,,,0.5681544542312622,0.3439219892024994,2.242324113845825,0.2242324501276016,
V1-D,4549,89,0.4925960004329681,0.3138159513473511,1.787800431251526,0.1787800639867782,,,,,
V1-D,4559,89,0.5139835476875305,0.2913160026073456,2.226675033569336,0.2226675301790237,,,,,
V1-D,4569,89,0.5077185034751892,0.3361952900886535,1.715232253074646,0.1715232133865356,,,,,
V1-D,4579,89,0.5416157245635986,0.3249174356460571,2.166981935501098,0.2166982293128967,,,,,
V1-D,4589,89,0.6286422610282898,0.3756932318210602,2.5294904708862305,0.2529490292072296,,,,,
V1-D,4590,89,,,,,0.5525041222572327,0.3347159028053283,2.177881956100464,0.2177881896495819,
V1-D,4599,90,0.5330266356468201,0.3403640985488891,1.926624774932861,0.1926624923944473,,,,,
V1-D,4609,90,0.5327923893928528,0.2875210642814636,2.452713251113892,0.2452713549137115,,,,,
V1-D,4619,90,0.4851898550987243,0.3061032295227051,1.7908662557601929,0.1790866106748581,,,,,
V1-D,4629,90,0.4962320029735565,0.3187834620475769,1.77448570728302,0.177448570728302,,,,,
V1-D,4639,90,0.5496230125427246,0.3000656962394714,2.495573043823242,0.2495573014020919,,,,,
V1-D,4641,90,,,,,0.5537874102592468,0.3267409801483154,2.2704639434814453,0.2270463854074478,
V1-D,4649,91,0.6023620367050171,0.3962111473083496,2.061509609222412,0.2061509490013122,,,,,
V1-D,4659,91,0.6318942904472351,0.3683122992515564,2.635819673538208,0.2635819911956787,,,,,
V1-D,4669,91,0.5474517941474915,0.292009025812149,2.554427146911621,0.25544273853302,,,,,
V1-D,4679,91,0.5651813745498657,0.3572181463241577,2.079632520675659,0.207963228225708,,,,,
V1-D,4689,91,0.5827281475067139,0.3326034843921661,2.501246452331543,0.2501246929168701,,,,,
V1-D,4692,91,,,,,0.5573659539222717,0.3382011353969574,2.191648006439209,0.2191647887229919,
V1-D,4699,92,0.5476750731468201,0.3178942203521728,2.2978079319000244,0.2297807782888412,,,,,
V1-D,4709,92,0.6084225177764893,0.397083580493927,2.113389253616333,0.211338922381401,,,,,
V1-D,4719,92,0.5619663596153259,0.3006972074508667,2.6126914024353027,0.2612691521644592,,,,,
V1-D,4729,92,0.5605146288871765,0.381580114364624,1.7893447875976562,0.1789344698190689,,,,,
V1-D,4739,92,0.5758782625198364,0.3113258779048919,2.6455237865448,0.2645523846149444,,,,,
V1-D,4743,92,,,,,0.5582642555236816,0.3334774971008301,2.24786639213562,0.224786639213562,
V1-D,4749,93,0.5286992192268372,0.3329697549343109,1.9572947025299072,0.1957294791936874,,,,,
V1-D,4749,93,,,,,,,,,0.3228543400764465
V1-D,4759,93,0.5398488640785217,0.331244945526123,2.0860395431518555,0.208603948354721,,,,,
V1-D,4769,93,0.5062239766120911,0.3175913095474243,1.886326551437378,0.1886326670646667,,,,,
V1-D,4779,93,0.4858535230159759,0.2849400341510772,2.0091350078582764,0.2009135037660598,,,,,
V1-D,4789,93,0.5606313943862915,0.3338170647621155,2.268143653869629,0.2268143743276596,,,,,
V1-D,4794,93,,,,,0.5594447255134583,0.3381247818470001,2.2131998538970947,0.2213199883699417,
V1-D,4799,94,0.5723637342453003,0.3550732731819153,2.172904253005981,0.2172904312610626,,,,,
V1-D,4809,94,0.5178186893463135,0.2803497016429901,2.3746888637542725,0.2374689280986786,,,,,
V1-D,4819,94,0.5596264004707336,0.3368594050407409,2.227670431137085,0.2227670550346374,,,,,
V1-D,4829,94,0.5709871053695679,0.3192996680736542,2.516874313354492,0.2516874372959137,,,,,
V1-D,4839,94,0.592064380645752,0.3612564206123352,2.3080787658691406,0.2308079004287719,,,,,
V1-D,4845,94,,,,,0.5564255118370056,0.3351975381374359,2.212280035018921,0.2212280184030532,
V1-D,4849,95,0.5524508953094482,0.359024703502655,1.9342620372772217,0.1934262216091156,,,,,
V1-D,4859,95,0.557089626789093,0.3184221982955932,2.386674404144287,0.2386674582958221,,,,,
V1-D,4869,95,0.572638750076294,0.3362492620944977,2.36389422416687,0.2363894432783126,,,,,
V1-D,4879,95,0.5529410243034363,0.3576672375202179,1.9527380466461184,0.1952738165855407,,,,,
V1-D,4889,95,0.4606043994426727,0.2670016288757324,1.9360275268554688,0.1936027556657791,,,,,
V1-D,4896,95,,,,,0.5503639578819275,0.330910176038742,2.19453763961792,0.219453752040863,
V1-D,4899,96,0.5062212347984314,0.297048419713974,2.091728448867798,0.2091728448867797,,,,,
V1-D,4909,96,0.5726462006568909,0.3403372168540954,2.323089838027954,0.2323089987039566,,,,,
V1-D,4919,96,0.5549687147140503,0.3634110987186432,1.915576457977295,0.1915576457977295,,,,,
V1-D,4929,96,0.5032456517219543,0.2907294631004333,2.125161647796631,0.2125161588191986,,,,,
V1-D,4939,96,0.5958437919616699,0.3544318377971649,2.4141197204589844,0.2414119839668274,,,,,
V1-D,4947,96,,,,,0.5516560077667236,0.3350173830986023,2.166386365890503,0.2166386246681213,
V1-D,4949,97,0.533765435218811,0.3297521471977234,2.040133237838745,0.2040133327245712,,,,,
V1-D,4959,97,0.5914759039878845,0.3716952204704284,2.197807550430298,0.2197807431221008,,,,,
V1-D,4969,97,0.4840994477272033,0.2766205668449402,2.074789047241211,0.2074789106845855,,,,,
V1-D,4979,97,0.52571702003479,0.3214776515960693,2.042393445968628,0.2042393237352371,,,,,
V1-D,4989,97,0.4466668367385864,0.2673285603523254,1.7933826446533203,0.179338276386261,,,,,
V1-D,4998,97,,,,,0.5424031019210815,0.326257973909378,2.16145133972168,0.2161451578140258,
V1-D,4999,98,0.597780704498291,0.3198112845420837,2.779693841934204,0.2779693901538849,,,,,
V1-D,4999,98,,,,,,,,,0.3262399137020111
V1-D,4999,98,,,,,0.597780704498291,0.3198112845420837,2.779693841934204,0.2779693901538849,
