branch_id,outcome_kind,seed,decision_ordinal,sampling_step,decision_t_norm,candidate_action,candidate_cfg,formula,num_atoms,geometric_valid,minimum_periodic_distance_angstrom,validity_reason,chgnet_success,chgnet_mag_density,target_mag_density,property_absolute_error,normalized_property_error,oracle_objective,structure_valid,surrogate_property_eval,dft_verified,e_hull,stable,nus,novel,unique,rmsd,pre_relaxation_max_force,relaxation_steps,quality_success,evaluation_valid
816008:400:UP:SHORT,SHORT,816008,2.0,400.0,0.5999999642372131,UP,2.25,Fe7Ge4,11,True,1.2992603960707634,,True,0.1422745428264743,0.1,0.0422745428264743,0.4227454282647433,0.4227454282647433,True,True,False,0.22900763390151635,False,False,True,True,1.2081170800786607,120.49365997314452,432.0,True,True
816008:550:DOWN:SHORT,SHORT,816008,3.0,550.0,0.4500000178813934,DOWN,1.75,As4Fe7,11,True,2.230515694315629,,True,0.0606355212186981,0.1,0.0393644787813019,0.393644787813019,0.393644787813019,True,True,False,0.11232106571555445,False,False,True,True,0.04943187778127526,1.069572687149048,57.0,True,True
816008:550:KEEP:SHORT,SHORT,816008,3.0,550.0,0.4500000178813934,KEEP,2.0,As4Fe7,11,True,2.234610033390279,,True,0.0616311261522906,0.1,0.0383688738477093,0.3836887384770935,0.3836887384770935,True,True,False,0.11235574478160526,False,False,True,True,0.05006101585769649,1.055639624595642,49.0,True,True
816008:550:UP:SHORT,SHORT,816008,3.0,550.0,0.4500000178813934,UP,2.25,As4Fe7,11,True,2.22937577933474,,True,0.0647604233091349,0.1,0.035239576690865,0.3523957669086508,0.3523957669086508,True,True,False,0.11234117957386403,False,False,True,True,0.050607371848748195,1.0830738544464111,49.0,True,True
816008:700:DOWN:SHORT,SHORT,816008,4.0,700.0,0.3000000119209289,DOWN,1.75,As3Fe8,11,True,2.315200967401739,,True,0.1186261089234689,0.1,0.0186261089234689,0.186261089234689,0.186261089234689,True,True,False,0.10828931329012814,False,False,True,True,0.16840668723074942,0.5778986215591431,111.0,True,True
816008:700:KEEP:SHORT,SHORT,816008,4.0,700.0,0.3000000119209289,KEEP,2.0,As3Fe8,11,True,2.310408560240498,,True,0.1183613117404161,0.1,0.0183613117404161,0.183613117404161,0.183613117404161,True,True,False,0.10829971700994356,False,False,True,True,0.16853662292084842,0.5821769833564758,102.0,True,True
816008:700:UP:SHORT,SHORT,816008,4.0,700.0,0.3000000119209289,UP,2.25,As3Fe8,11,True,2.306438790807328,,True,0.1181662139623587,0.1,0.0181662139623587,0.1816621396235873,0.1816621396235873,True,True,False,0.10853969614701686,False,False,True,True,0.1569414928159802,0.5920082926750183,127.0,True,True
816008:800:DOWN:SHORT,SHORT,816008,5.0,800.0,0.2000000029802322,DOWN,1.75,As3Fe8,11,True,2.364566309236087,,True,0.1201860217222336,0.1,0.0201860217222336,0.2018602172223363,0.2018602172223363,True,True,False,0.10841485150923269,False,False,True,False,0.04878146176935008,0.353459745645523,49.0,True,True
816008:800:KEEP:SHORT,SHORT,816008,5.0,800.0,0.2000000029802322,KEEP,2.0,As3Fe8,11,True,2.362828254511181,,True,0.1202496508182811,0.1,0.0202496508182811,0.202496508182811,0.202496508182811,True,True,False,0.10846548294566816,False,False,True,False,0.04787605928385169,0.3534803390502929,53.0,True,True
816008:800:UP:SHORT,SHORT,816008,5.0,800.0,0.2000000029802322,UP,2.25,As3Fe8,11,True,2.3606694519691263,,True,0.1203102619053416,0.1,0.0203102619053416,0.2031026190534164,0.2031026190534164,True,True,False,0.1084273359730119,False,False,True,False,0.04684007266264498,0.352988451719284,53.0,True,True
816008:900:DOWN:SHORT,SHORT,816008,6.0,900.0,0.1000000014901161,DOWN,1.75,As3Fe8,11,True,2.406058889931408,,True,0.126523743406831,0.1,0.026523743406831,0.26523743406831,0.26523743406831,True,True,False,0.10811453079723066,False,False,True,False,0.04480440184190845,0.3301301598548889,54.0,True,True
816008:900:KEEP:SHORT,SHORT,816008,6.0,900.0,0.1000000014901161,KEEP,2.0,As3Fe8,11,True,2.4071625341057,,True,0.1267657091426553,0.1,0.0267657091426553,0.267657091426553,0.267657091426553,True,True,False,0.10810828856534105,False,False,True,False,0.04456484309084766,0.3249375522136688,54.0,True,True
816008:900:UP:SHORT,SHORT,816008,6.0,900.0,0.1000000014901161,UP,2.25,As3Fe8,11,True,2.4083438531389807,,True,0.1270154735168181,0.1,0.0270154735168181,0.270154735168181,0.270154735168181,True,True,False,0.1081006591708098,False,False,True,False,0.04439992878149114,0.3203386962413788,54.0,True,True
816008:950:DOWN:SHORT,SHORT,816008,7.0,950.0,0.050000000745058,DOWN,1.75,As3Fe8,11,True,2.429473612072397,,True,0.1313086914266171,0.1,0.0313086914266171,0.313086914266171,0.313086914266171,True,True,False,0.10820677711292603,False,False,True,False,0.043185953021681475,0.3120684325695038,43.0,True,True
816008:950:KEEP:SHORT,SHORT,816008,7.0,950.0,0.050000000745058,KEEP,2.0,As3Fe8,11,True,2.4300151898691125,,True,0.1316703750559061,0.1,0.0316703750559061,0.3167037505590617,0.3167037505590617,True,True,False,0.10819776055575314,False,False,True,False,0.04264585971942328,0.2963675558567047,43.0,True,True
816008:950:UP:SHORT,SHORT,816008,7.0,950.0,0.050000000745058,UP,2.25,As3Fe8,11,True,2.431910675511064,,True,0.1320424194209562,0.1,0.0320424194209562,0.320424194209562,0.320424194209562,True,True,False,0.10818666325461646,False,False,True,False,0.04238414767392808,0.2838967740535736,43.0,True,True
816009:100:DOWN:SHORT,SHORT,816009,0.0,100.0,0.8999999761581421,DOWN,1.75,FeGdMn7O11,20,True,0.7123458240525278,,True,0.1583345676150782,0.1,0.0583345676150782,0.5833456761507821,0.5833456761507821,True,True,False,0.4671892593886824,False,False,True,True,1.4240586857191135,2146.1767578125,1872.0,True,True
816009:100:KEEP:SHORT,SHORT,816009,0.0,100.0,0.8999999761581421,KEEP,2.0,Gd3Mn6O11,20,True,0.859801075731991,,True,0.363942988101095,0.1,0.263942988101095,2.6394298810109507,2.6394298810109507,True,True,False,0.19201244201562417,False,False,True,True,1.159120452736335,516.02294921875,616.0,True,True
816009:100:UP:SHORT,SHORT,816009,0.0,100.0,0.8999999761581421,UP,2.25,Eu7O13,20,True,0.8636232122417682,,True,0.1538222725131432,0.1,0.0538222725131432,0.5382227251314325,0.5382227251314325,True,True,False,0.6185778530716135,False,False,True,True,1.2976688942556933,463.8147583007813,1378.0,True,True
816009:250:DOWN:SHORT,SHORT,816009,1.0,250.0,0.75,DOWN,1.75,Mn7O13,20,True,0.7615937478525217,,True,0.110684495728186,0.1,0.010684495728186,0.1068449572818604,0.1068449572818604,True,True,False,0.6212970088710934,False,False,True,True,1.165448771472295,489.9893798828125,619.0,True,True
816009:250:KEEP:SHORT,SHORT,816009,1.0,250.0,0.75,KEEP,2.0,Mn7O13,20,True,1.150456950197533,,True,0.093369939205361,0.1,0.0066300607946389,0.0663006079463895,0.0663006079463895,True,True,False,0.7872476680507816,False,False,True,True,1.1458202673208848,86.32832336425781,1112.0,True,True
816009:250:UP:SHORT,SHORT,816009,1.0,250.0,0.75,UP,2.25,Eu3Mn6O11,20,True,0.7953758951604497,,True,0.1997224374980591,0.1,0.0997224374980591,0.9972243749805916,0.9972243749805916,True,True,False,0.5353367600234318,False,False,True,True,1.3142060870378003,1889.5848388671875,425.0,True,True
816009:400:DOWN:SHORT,SHORT,816009,2.0,400.0,0.5999999642372131,DOWN,1.75,Mn7O13,20,True,1.0384102464182,,True,0.0949804255744075,0.1,0.0050195744255924,0.0501957442559246,0.0501957442559246,True,True,False,0.7813402278652353,False,False,True,True,1.1806095914987782,67.49012756347656,627.0,True,True
816009:400:KEEP:SHORT,SHORT,816009,2.0,400.0,0.5999999642372131,KEEP,2.0,Mn9O11,20,True,0.994837490502851,,True,0.1336961086751107,0.1,0.0336961086751107,0.3369610867511075,0.3369610867511075,True,True,False,0.09128881892578278,True,True,True,True,1.1436224592065773,198.77345275878903,602.0,True,True
816009:400:UP:SHORT,SHORT,816009,2.0,400.0,0.5999999642372131,UP,2.25,Mn9O11,20,True,0.7816035849385976,,True,0.1101818706489156,0.1,0.0101818706489156,0.1018187064891562,0.1018187064891562,True,True,False,0.5415977422656262,False,False,True,True,1.198195388648199,709.7596435546875,2178.0,True,True
816009:550:DOWN:SHORT,SHORT,816009,3.0,550.0,0.4500000178813934,DOWN,1.75,Mn8O12,20,True,1.2976966861117305,,True,0.1097285437001086,0.1,0.0097285437001086,0.0972854370010867,0.0972854370010867,True,True,False,0.5390439024863269,False,False,True,True,1.0951783440903295,20.01073837280273,694.0,True,True
816009:550:KEEP:SHORT,SHORT,816009,3.0,550.0,0.4500000178813934,KEEP,2.0,Mn9O11,20,True,1.3084783154990527,,True,0.1232814574866638,0.1,0.0232814574866638,0.2328145748666386,0.2328145748666386,True,True,False,0.14695898494140813,False,False,True,True,1.224813442232179,38.72566604614258,740.0,True,True
816009:550:UP:SHORT,SHORT,816009,3.0,550.0,0.4500000178813934,UP,2.25,Mn9O11,20,True,1.3471533977668848,,True,0.1199718815021535,0.1,0.0199718815021535,0.1997188150215352,0.1997188150215352,True,True,False,0.1478142400683602,False,False,True,True,0.7632928157383111,29.081954956054688,784.0,True,True
816009:700:DOWN:SHORT,SHORT,816009,4.0,700.0,0.3000000119209289,DOWN,1.75,Mn8O12,20,True,1.621216377328889,,True,0.1356379250212624,0.1,0.0356379250212624,0.3563792502126242,0.3563792502126242,True,True,False,0.23171950673437536,False,False,True,True,0.5862122555718855,7.427379608154297,309.0,True,True
816009:700:KEEP:SHORT,SHORT,816009,4.0,700.0,0.3000000119209289,KEEP,2.0,Mn9O11,20,True,1.5394027116885356,,True,0.1595725855182593,0.1,0.0595725855182593,0.5957258551825936,0.5957258551825936,True,True,False,0.1092980047167984,False,False,True,True,0.8395936240028001,9.511089324951172,1336.0,True,True
816009:700:UP:SHORT,SHORT,816009,4.0,700.0,0.3000000119209289,UP,2.25,Mn8O12,20,True,1.6037188318129223,,True,0.1380906897147177,0.1,0.0380906897147177,0.3809068971471771,0.3809068971471771,True,True,False,0.23557082509374894,False,False,True,True,1.1900442938678888,8.717873573303223,755.0,True,True
816009:800:DOWN:SHORT,SHORT,816009,5.0,800.0,0.2000000029802322,DOWN,1.75,EuLi2Mn6O11,20,True,1.8901520130602296,,True,0.1318817461746197,0.1,0.0318817461746196,0.3188174617461969,0.3188174617461969,True,True,False,0.22531636931836374,False,False,True,True,0.6972619361414496,5.233490943908691,981.0,True,True
816009:800:KEEP:SHORT,SHORT,816009,5.0,800.0,0.2000000029802322,KEEP,2.0,EuMn8O11,20,True,1.9123011748816845,,True,0.1620776229973328,0.1,0.0620776229973328,0.6207762299733279,0.6207762299733279,True,True,False,0.1161853356015623,False,False,True,True,0.8820666728598312,5.7821149826049805,1538.0,True,True
816009:800:UP:SHORT,SHORT,816009,5.0,800.0,0.2000000029802322,UP,2.25,LiMn8O11,20,True,1.8564157429699812,,True,0.1393692021585956,0.1,0.0393692021585956,0.393692021585956,0.393692021585956,True,True,False,0.20619407272265988,False,False,True,True,0.691962468250982,2.626335620880127,762.0,True,True
816009:900:DOWN:SHORT,SHORT,816009,6.0,900.0,0.1000000014901161,DOWN,1.75,CaFeMn6O11Y,20,True,1.914097295967696,,True,0.1214805549178545,0.1,0.0214805549178545,0.2148055491785455,0.2148055491785455,True,True,False,0.3131608249472677,False,False,True,True,0.34140831742606237,1.3309285640716553,345.0,True,True
816009:900:KEEP:SHORT,SHORT,816009,6.0,900.0,0.1000000014901161,KEEP,2.0,CaFeMn6O11Y,20,True,1.9144074789277288,,True,0.12147833999461,0.1,0.02147833999461,0.2147833999461006,0.2147833999461006,True,True,False,0.31310360448828334,False,False,True,True,0.3428195622995255,1.328167200088501,349.0,True,True
816009:900:UP:SHORT,SHORT,816009,6.0,900.0,0.1000000014901161,UP,2.25,CaFeMn6O11Y,20,True,1.9146122968976973,,True,0.1214943270288304,0.1,0.0214943270288304,0.2149432702883044,0.2149432702883044,True,True,False,0.3129540683554701,False,False,True,True,0.34759953628297885,1.3346229791641235,366.0,True,True
816009:950:DOWN:SHORT,SHORT,816009,7.0,950.0,0.050000000745058,DOWN,1.75,CaFeMn6O11Y,20,True,1.921441412009609,,True,0.1227177636609894,0.1,0.0227177636609894,0.2271776366098947,0.2271776366098947,True,True,False,0.13296368139257986,False,False,True,True,0.9213031094643537,1.505508542060852,2306.0,True,True
816009:950:KEEP:SHORT,SHORT,816009,7.0,950.0,0.050000000745058,KEEP,2.0,CaFeMn6O11Y,20,True,1.9215056589229629,,True,0.1227094826387301,0.1,0.0227094826387301,0.2270948263873017,0.2270948263873017,True,True,False,0.13268368261328334,False,False,True,True,0.9141483273111274,1.5201287269592283,2258.0,True,True
816009:950:UP:SHORT,SHORT,816009,7.0,950.0,0.050000000745058,UP,2.25,CaFeMn6O11Y,20,True,1.9214927485239104,,True,0.1227082684509359,0.1,0.0227082684509359,0.2270826845093594,0.2270826845093594,True,True,False,0.1377015353964861,False,False,True,True,1.0812552371808761,1.532572865486145,1981.0,True,True
816010:100:DOWN:SHORT,SHORT,816010,0.0,100.0,0.8999999761581421,DOWN,1.75,Mn5O3,8,False,,nonpositive_or_small_cell,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816010:100:KEEP:SHORT,SHORT,816010,0.0,100.0,0.8999999761581421,KEEP,2.0,Mn4O4,8,False,0.2786713015781659,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816010:100:UP:SHORT,SHORT,816010,0.0,100.0,0.8999999761581421,UP,2.25,Mn4O4,8,True,0.7315895252259506,,True,0.174008020373926,0.1,0.0740080203739259,0.7400802037392598,0.7400802037392598,True,True,False,0.25313271950439464,False,False,True,True,1.4321615573901048,822.50341796875,266.0,True,True
816010:250:DOWN:SHORT,SHORT,816010,1.0,250.0,0.75,DOWN,1.75,Mn5O3,8,False,0.078281237114173,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816010:250:KEEP:SHORT,SHORT,816010,1.0,250.0,0.75,KEEP,2.0,Mn5O3,8,True,0.6219592951662204,,True,0.1693417588668646,0.1,0.0693417588668646,0.6934175886686463,0.6934175886686463,True,True,False,0.5747833877462458,False,False,True,True,1.2955736364746164,1436.4818115234375,231.0,True,True
816010:250:UP:SHORT,SHORT,816010,1.0,250.0,0.75,UP,2.25,CoMn4O3,8,True,0.893976289215624,,True,0.193885878132107,0.1,0.093885878132107,0.9388587813210704,0.9388587813210704,True,True,False,2.3064137065961745,False,False,True,True,1.2117612878527477,918.759033203125,107.0,True,True
816010:400:DOWN:SHORT,SHORT,816010,2.0,400.0,0.5999999642372131,DOWN,1.75,Mn2Ni3Pd3,8,True,0.9893994637078616,,True,0.0626915314894501,0.1,0.0373084685105498,0.3730846851054983,0.3730846851054983,True,True,False,0.08056271743041954,True,True,True,True,1.2331002783983926,413.94927978515625,222.0,True,True
816010:400:KEEP:SHORT,SHORT,816010,2.0,400.0,0.5999999642372131,KEEP,2.0,Mn2Ni5Pd,8,True,1.4590020203832268,,True,0.0612380419744582,0.1,0.0387619580255417,0.3876195802554178,0.3876195802554178,True,True,False,0.10883871365315834,False,False,True,True,1.2211364273780376,38.59498977661133,183.0,True,True
816010:400:UP:SHORT,SHORT,816010,2.0,400.0,0.5999999642372131,UP,2.25,Mn3Ni3Pd2,8,True,1.4142505240214278,,True,0.0903068371753868,0.1,0.0096931628246131,0.0969316282461317,0.0969316282461317,True,True,False,0.1576679404019643,False,False,True,True,1.22428378931255,58.34782409667969,157.0,True,True
816010:550:DOWN:SHORT,SHORT,816010,3.0,550.0,0.4500000178813934,DOWN,1.75,Mn2Ni4Pd2,8,True,2.019812791697984,,True,0.0613074854282847,0.1,0.0386925145717152,0.3869251457171527,0.3869251457171527,True,True,False,0.08978905439371854,True,False,False,True,1.218910795256014,12.234892845153809,69.0,True,True
816010:550:KEEP:SHORT,SHORT,816010,3.0,550.0,0.4500000178813934,KEEP,2.0,HMn2Ni3Pd2,8,True,2.03394101586343,,True,0.0647391777857792,0.1,0.0352608222142207,0.3526082221422079,0.3526082221422079,True,True,False,0.1052368744323724,False,False,True,True,1.1809011413991974,2.059741735458374,168.0,True,True
816010:550:UP:SHORT,SHORT,816010,3.0,550.0,0.4500000178813934,UP,2.25,Mn3Ni3Pd2,8,True,2.066693701211415,,True,0.0782212575296101,0.1,0.0217787424703898,0.2177874247038984,0.2177874247038984,True,True,False,0.14552766635411274,False,False,True,True,1.2056210552035564,7.849663257598877,84.0,True,True
816010:700:DOWN:SHORT,SHORT,816010,4.0,700.0,0.3000000119209289,DOWN,1.75,MnNi6Pd,8,True,2.3780407498062406,,True,0.0355423388417903,0.1,0.0644576611582097,0.6445766115820969,0.6445766115820969,True,True,False,0.04627621024495454,True,True,True,True,1.05533153733696,0.1829651147127151,67.0,True,True
816010:700:KEEP:SHORT,SHORT,816010,4.0,700.0,0.3000000119209289,KEEP,2.0,MnNi6Pd,8,True,2.3817008439422525,,True,0.035637050222237,0.1,0.064362949777763,0.6436294977776299,0.6436294977776299,True,True,False,0.046273826059163525,True,True,True,True,1.0572065481757988,0.169660285115242,66.0,True,True
816010:700:UP:SHORT,SHORT,816010,4.0,700.0,0.3000000119209289,UP,2.25,MnNi6Pd,8,True,2.384682792137761,,True,0.0356833793544181,0.1,0.0643166206455819,0.6431662064558191,0.6431662064558191,True,True,False,0.04622089713460298,True,True,True,True,1.055537505067671,0.1699998378753662,63.0,True,True
816010:800:DOWN:SHORT,SHORT,816010,5.0,800.0,0.2000000029802322,DOWN,1.75,MnNi6Pd,8,True,2.3883673073222,,True,0.0359879855100591,0.1,0.0640120144899408,0.6401201448994084,0.6401201448994084,True,True,False,0.04624235480672212,True,False,True,False,1.042779060335028,0.179749995470047,36.0,True,True
816010:800:KEEP:SHORT,SHORT,816010,5.0,800.0,0.2000000029802322,KEEP,2.0,MnNi6Pd,8,True,2.388973283268017,,True,0.036019948330347,0.1,0.0639800516696529,0.6398005166965295,0.6398005166965295,True,True,False,0.04620230048543306,True,False,True,False,1.041513877065612,0.1755695641040802,46.0,True,True
816010:800:UP:SHORT,SHORT,816010,5.0,800.0,0.2000000029802322,UP,2.25,MnNi6Pd,8,True,2.389527426128224,,True,0.0360417187882222,0.1,0.0639582812117777,0.6395828121177777,0.6395828121177777,True,True,False,0.04619848578816743,True,False,True,False,1.0414380890010408,0.1689469963312149,46.0,True,True
816010:900:DOWN:SHORT,SHORT,816010,6.0,900.0,0.1000000014901161,DOWN,1.75,MnNi6Pd,8,True,2.485993504102983,,True,0.0364774452898534,0.1,0.0635225547101465,0.6352255471014657,0.6352255471014657,True,True,False,0.046259997781575635,True,False,True,False,0.005323746894950489,0.0731361508369445,29.0,True,True
816010:900:KEEP:SHORT,SHORT,816010,6.0,900.0,0.1000000014901161,KEEP,2.0,MnNi6Pd,8,True,2.4866472326071163,,True,0.0365161772354751,0.1,0.0634838227645248,0.6348382276452482,0.6348382276452482,True,True,False,0.04626285880452485,True,False,True,False,0.00543172666245791,0.0717469528317451,29.0,True,True
816010:900:UP:SHORT,SHORT,816010,6.0,900.0,0.1000000014901161,UP,2.25,MnNi6Pd,8,True,2.487281732080626,,True,0.0365543458300708,0.1,0.0634456541699291,0.6344565416992914,0.6344565416992914,True,True,False,0.046266196664632275,True,False,True,False,0.005545414427485362,0.074664369225502,29.0,True,True
816010:950:DOWN:SHORT,SHORT,816010,7.0,950.0,0.050000000745058,DOWN,1.75,MnNi6Pd,8,True,2.400090304541807,,True,0.0355595000357876,0.1,0.0644404999642123,0.6444049996421233,0.6444049996421233,True,True,False,0.04621994346028657,True,False,True,False,1.0518158481306479,0.1078236699104309,69.0,True,True
816010:950:KEEP:SHORT,SHORT,816010,7.0,950.0,0.050000000745058,KEEP,2.0,MnNi6Pd,8,True,2.400262949158582,,True,0.0355583315775793,0.1,0.0644416684224206,0.6444166842242066,0.6444166842242066,True,True,False,0.046215651925862744,True,False,True,False,1.0521013627536426,0.1040796414017677,70.0,True,True
816010:950:UP:SHORT,SHORT,816010,7.0,950.0,0.050000000745058,UP,2.25,MnNi6Pd,8,True,2.400433866457217,,True,0.0355571601429514,0.1,0.0644428398570486,0.644428398570486,0.644428398570486,True,True,False,0.046215651925862744,True,False,True,False,1.052403241260598,0.1003611087799072,70.0,True,True
816011:100:DOWN:SHORT,SHORT,816011,0.0,100.0,0.8999999761581421,DOWN,1.75,F6Mn7O5,18,False,0.2702033836327271,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816011:100:KEEP:SHORT,SHORT,816011,0.0,100.0,0.8999999761581421,KEEP,2.0,F2Mn6O10,18,True,1.0628452524975849,,True,0.06504485487664,0.1,0.0349551451233599,0.3495514512335991,0.3495514512335991,True,True,False,0.5250415725086715,False,False,True,True,1.3524425796196313,339.9960021972656,3380.0,True,True
816011:100:UP:SHORT,SHORT,816011,0.0,100.0,0.8999999761581421,UP,2.25,F3Mn7O8,18,False,0.3208595133233742,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816011:250:DOWN:SHORT,SHORT,816011,1.0,250.0,0.75,DOWN,1.75,F7Mn8O3,18,True,0.7047634458236337,,True,0.1601865571237293,0.1,0.0601865571237293,0.6018655712372933,0.6018655712372933,True,True,False,0.3157160650422064,False,False,True,True,1.325780910936903,395.3806457519531,1285.0,True,True
816011:250:KEEP:SHORT,SHORT,816011,1.0,250.0,0.75,KEEP,2.0,F5Mn6O7,18,False,0.4078516545046814,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816011:250:UP:SHORT,SHORT,816011,1.0,250.0,0.75,UP,2.25,F5Mn8O5,18,True,0.7790140342423847,,True,0.1984524975060485,0.1,0.0984524975060484,0.9845249750604848,0.9845249750604848,True,True,False,0.3122122283170192,False,False,True,True,1.195583597582378,673.8167114257812,854.0,True,True
816011:400:DOWN:SHORT,SHORT,816011,2.0,400.0,0.5999999642372131,DOWN,1.75,F8Mn6O4,18,True,1.1574903441240207,,True,0.0978171895336437,0.1,0.0021828104663563,0.021828104663563,0.021828104663563,True,True,False,0.14772210481769843,False,False,True,True,1.2006496976689642,97.0666732788086,1012.0,True,True
816011:400:KEEP:SHORT,SHORT,816011,2.0,400.0,0.5999999642372131,KEEP,2.0,F9Mn5O4,18,True,0.979835291524726,,True,0.0916810973688884,0.1,0.0083189026311115,0.0831890263111155,0.0831890263111155,True,True,False,0.22930124610351132,False,False,True,True,1.2441811933949163,96.4812240600586,489.0,True,True
816011:400:UP:SHORT,SHORT,816011,2.0,400.0,0.5999999642372131,UP,2.25,F7Mn5O6,18,True,0.8662884474716684,,True,0.1029697066870971,0.1,0.0029697066870971,0.0296970668709715,0.0296970668709715,True,True,False,0.42576362610677343,False,False,True,True,1.1427261122406513,407.9225463867188,670.0,True,True
816011:550:DOWN:SHORT,SHORT,816011,3.0,550.0,0.4500000178813934,DOWN,1.75,F10Mn6O2,18,True,1.9577844799983424,,True,0.1203737838679183,0.1,0.0203737838679183,0.2037378386791834,0.2037378386791834,True,True,False,0.060578653148866124,True,False,False,True,0.07339927781201849,1.863158583641052,86.0,True,True
816011:550:KEEP:SHORT,SHORT,816011,3.0,550.0,0.4500000178813934,KEEP,2.0,F10Mn6O2,18,True,1.9791599617210949,,True,0.1187597305489808,0.1,0.0187597305489808,0.1875973054898087,0.1875973054898087,True,True,False,0.060594335793180853,True,False,False,True,0.07163837291826501,1.3527374267578125,71.0,True,True
816011:550:UP:SHORT,SHORT,816011,3.0,550.0,0.4500000178813934,UP,2.25,F10Mn6O2,18,True,1.9508275609834695,,True,0.1196254667948174,0.1,0.0196254667948174,0.1962546679481741,0.1962546679481741,True,True,False,0.060564665925559424,True,False,False,True,0.07428021866586998,1.9115774631500244,76.0,True,True
816011:700:DOWN:SHORT,SHORT,816011,4.0,700.0,0.3000000119209289,DOWN,1.75,F9Mn6O3,18,True,1.9162767000283665,,True,0.1134498738717788,0.1,0.0134498738717788,0.1344987387177883,0.1344987387177883,True,True,False,0.10669096736218098,False,False,True,True,0.15701842222808388,0.6690959334373474,173.0,True,True
816011:700:KEEP:SHORT,SHORT,816011,4.0,700.0,0.3000000119209289,KEEP,2.0,F9Mn6O3,18,True,1.9179428133527097,,True,0.1133895766875615,0.1,0.0133895766875615,0.1338957668756153,0.1338957668756153,True,True,False,0.10670368301973365,False,False,True,True,0.15702671817105718,0.65827476978302,171.0,True,True
816011:700:UP:SHORT,SHORT,816011,4.0,700.0,0.3000000119209289,UP,2.25,F9Mn6O3,18,True,1.91972492396251,,True,0.1133236685994844,0.1,0.0133236685994844,0.1332366859948444,0.1332366859948444,True,True,False,0.10669986832246803,False,False,True,True,0.15759464141296944,0.662628710269928,172.0,True,True
816011:800:DOWN:SHORT,SHORT,816011,5.0,800.0,0.2000000029802322,DOWN,1.75,F8Mn6O4,18,True,1.870108136802764,,True,0.1140100513936941,0.1,0.0140100513936941,0.1401005139369415,0.1401005139369415,True,True,False,0.08741937044269843,True,True,True,True,0.10338878997814006,1.4629608392715454,106.0,True,True
816011:800:KEEP:SHORT,SHORT,816011,5.0,800.0,0.2000000029802322,KEEP,2.0,F8Mn6O4,18,True,1.8669800466463224,,True,0.1139539047042838,0.1,0.0139539047042838,0.1395390470428388,0.1395390470428388,True,True,False,0.08742445670571986,True,True,True,True,0.10537417641109408,1.4980568885803225,106.0,True,True
816011:800:UP:SHORT,SHORT,816011,5.0,800.0,0.2000000029802322,UP,2.25,F8Mn6O4,18,True,1.8669368704467475,,True,0.113916144798011,0.1,0.013916144798011,0.1391614479801103,0.1391614479801103,True,True,False,0.08742827140298548,True,True,True,True,0.10567755350885939,1.5305782556533811,106.0,True,True
816011:900:DOWN:SHORT,SHORT,816011,6.0,900.0,0.1000000014901161,DOWN,1.75,F7Mn6O5,18,True,1.87417481133414,,True,0.1163362987940028,0.1,0.0163362987940028,0.163362987940028,0.163362987940028,True,True,False,0.08463489510524802,True,True,True,True,0.05100054173618566,0.9579437375068665,72.0,True,True
816011:900:KEEP:SHORT,SHORT,816011,6.0,900.0,0.1000000014901161,KEEP,2.0,F7Mn6O5,18,True,1.8740517967072292,,True,0.1163377655462493,0.1,0.0163377655462493,0.163377655462493,0.163377655462493,True,True,False,0.0846323519737382,True,True,True,True,0.05115500417228111,0.9595697522163392,72.0,True,True
816011:900:UP:SHORT,SHORT,816011,6.0,900.0,0.1000000014901161,UP,2.25,F7Mn6O5,18,True,1.873920970660408,,True,0.1163392585958726,0.1,0.0163392585958726,0.1633925859587268,0.1633925859587268,True,True,False,0.08462853727647257,True,True,True,True,0.05130405983256462,0.9611920118331908,72.0,True,True
816011:950:DOWN:SHORT,SHORT,816011,7.0,950.0,0.050000000745058,DOWN,1.75,F7Mn6O5,18,True,1.867779251138992,,True,0.1167125420958523,0.1,0.0167125420958523,0.1671254209585237,0.1671254209585237,True,True,False,0.08457555537000516,True,False,True,False,0.0396206141128383,1.0819642543792725,63.0,True,True
816011:950:KEEP:SHORT,SHORT,816011,7.0,950.0,0.050000000745058,KEEP,2.0,F7Mn6O5,18,True,1.8681119173391476,,True,0.1167040106656948,0.1,0.0167040106656948,0.1670401066569482,0.1670401066569482,True,True,False,0.08456834983072614,True,False,True,False,0.04009291603781845,1.099989891052246,63.0,True,True
816011:950:UP:SHORT,SHORT,816011,7.0,950.0,0.050000000745058,UP,2.25,F7Mn6O5,18,True,1.8678033160717904,,True,0.1167020113430172,0.1,0.0167020113430172,0.167020113430172,0.167020113430172,True,True,False,0.08464591534179355,True,False,True,False,0.0378079477410787,1.1079788208007812,66.0,True,True
