step,loss_total,loss_base,loss_atomic_numbers,loss_pos,loss_cell,raw_atomic_tcl,raw_position_tcl,raw_position_anchor,raw_cell_anchor,weighted_atomic_tcl,weighted_position_tcl,weighted_position_anchor,weighted_cell_anchor,balance_atomic_tcl,balance_position_tcl,balance_position_anchor,balance_cell_anchor,warmup_fraction,preclip_gradient_l2,clip_triggered,t_low_mean,t_high_mean,step_seconds
442,0.2545289993286133,0.1938808262348175,0.06510360538959503,1.2052905559539795,0.008248157799243927,1.3683955669403076,0.4500056207180023,0.000779896741732955,0.00010215790825895965,0.04561318829655647,0.015000187791883945,3.176943209837191e-05,3.034532710444182e-06,1.0,1.0,1.0,1.0,1.0,0.14788846671581268,False,0.27152755856513977,0.6944442987442017,0.2921681059524417
443,0.3225582540035248,0.24770842492580414,0.0916399359703064,1.4857492446899414,0.007493556942790747,2.027217149734497,0.21722131967544556,0.0005048379534855485,0.00014800019562244415,0.0675739049911499,0.007240711245685816,3.0134886401356198e-05,5.070580300525762e-06,1.0,1.0,1.0,1.0,1.0,0.17253270745277405,False,0.19133716821670532,0.6723524928092957,0.30117680388502777
444,0.3899652361869812,0.3036075234413147,0.17628107964992523,1.1948177814483643,0.007844680920243263,2.261404037475586,0.32721152901649475,0.0012363644782453775,0.0001877145259641111,0.07538013905286789,0.010907051153481007,6.631391443079337e-05,4.208864538668422e-06,1.0,1.0,1.0,1.0,1.0,0.19159658253192902,False,0.30422699451446533,0.806122899055481,0.30114535707980394
445,0.354677677154541,0.27555832266807556,0.08509610593318939,1.7843801975250244,0.012024180963635445,1.9897305965423584,0.38115501403808594,0.0016335274558514357,0.00020647229393944144,0.06632435321807861,0.012705167755484581,8.312214049510658e-05,6.7046248659607954e-06,1.0,1.0,1.0,1.0,1.0,0.3058353662490845,False,0.3014129400253296,0.6690254211425781,0.2951113539747894
446,0.3834679126739502,0.2999972105026245,0.1031368300318718,1.8807590007781982,0.008784493431448936,2.0194649696350098,0.4819965958595276,0.0014058742672204971,0.0003690262674354017,0.06731550395488739,0.016066554933786392,7.35801731934771e-05,1.5055607036629226e-05,1.0,1.0,1.0,1.0,1.0,0.15832266211509705,False,0.20846068859100342,0.6763825416564941,0.2893542069941759
447,0.29625630378723145,0.24553290009498596,0.06064166501164436,1.7875033617019653,0.006140885874629021,0.9853413105010986,0.5344380140304565,0.00103914481587708,0.00012970610987395048,0.03284471109509468,0.017814600840210915,5.941814015386626e-05,4.6787945393589325e-06,1.0,1.0,1.0,1.0,1.0,0.16767606139183044,False,0.2112782597541809,0.635309100151062,0.2988800660241395
448,0.3565536141395569,0.30891573429107666,0.09336863458156586,2.1045875549316406,0.005088324658572674,1.0665587186813354,0.3604710102081299,0.0011900350218638778,0.00017878723156172782,0.03555195778608322,0.01201570127159357,6.410906644305214e-05,6.1063260545779485e-06,1.0,1.0,1.0,1.0,1.0,0.15738445520401,False,0.25211742520332336,0.7514358162879944,0.3284808099269867
449,0.3785800337791443,0.29286932945251465,0.1235271543264389,1.0581611394882202,0.06352606415748596,2.162167549133301,0.4071114659309387,0.0008499771938659251,0.00034598741331137717,0.07207225263118744,0.013570383191108704,5.3578653023578227e-05,1.450458603358129e-05,1.0,1.0,1.0,1.0,1.0,0.21588490903377533,False,0.22604551911354065,0.7950069904327393,0.3012089910916984
450,0.3351113498210907,0.25313377380371094,0.10748980939388275,1.2937673330307007,0.01626724936068058,2.0945186614990234,0.36161279678344727,0.0017367398831993341,0.000380530022084713,0.06981728971004486,0.012053760699927807,8.99322476470843e-05,1.659613371884916e-05,1.0,1.0,1.0,1.0,1.0,0.17954185605049133,False,0.36461570858955383,0.8063364028930664,0.44303722702898085
451,0.39080655574798584,0.3222137689590454,0.09829311817884445,2.1589202880859375,0.008028609678149223,1.4668984413146973,0.587593674659729,0.0017991387285292149,0.00033728464040905237,0.04889661818742752,0.019586456939578056,9.598624455975369e-05,1.3713292901229579e-05,1.0,1.0,1.0,1.0,1.0,0.185891792178154,False,0.2897787094116211,0.6804108619689941,0.29498563101515174
452,0.3724364936351776,0.2929747998714447,0.11857466399669647,1.610270619392395,0.013373088091611862,1.8821732997894287,0.4981529116630554,0.002103200415149331,0.00028501529595814645,0.06273911148309708,0.01660509780049324,0.00010973808821290731,7.736598490737379e-06,1.0,1.0,1.0,1.0,1.0,0.3390592932701111,False,0.30691227316856384,0.743272066116333,0.3080076689366251
453,0.33084413409233093,0.23516474664211273,0.13125135004520416,0.9364546537399292,0.010267927311360836,2.375791311264038,0.4907321035861969,0.0013653936330229044,0.00017281687178183347,0.07919304817914963,0.01635773852467537,0.00012084782065358013,7.749852557026315e-06,1.0,1.0,1.0,1.0,1.0,0.21538329124450684,False,0.25121596455574036,0.7861446142196655,0.28924822295084596
454,0.3461364507675171,0.2655942440032959,0.11993428319692612,1.3976688385009766,0.005893053486943245,2.007108688354492,0.4083055257797241,0.00039630819810554385,0.0001325375633314252,0.06690362840890884,0.013610185123980045,2.4305587430717424e-05,4.081903171027079e-06,1.0,1.0,1.0,1.0,1.0,0.15867888927459717,False,0.2309565544128418,0.7745883464813232,0.29903867305256426
455,0.3567816913127899,0.28397583961486816,0.1032005101442337,1.7395844459533691,0.0068169040605425835,1.7431479692459106,0.43936091661453247,0.0010143268154934049,0.00012733075709547848,0.05810493603348732,0.014645365066826344,5.222043546382338e-05,3.3214589620911283e-06,1.0,1.0,1.0,1.0,1.0,0.2168596237897873,False,0.3050316572189331,0.7659662961959839,0.28792934119701385
456,0.38388076424598694,0.31402063369750977,0.1464698761701584,1.595454454421997,0.00800531730055809,1.8262426853179932,0.26760149002075195,0.0011289373505860567,0.00013174126797821373,0.060874760150909424,0.008920050226151943,6.0279882745817304e-05,5.028654413763434e-06,1.0,1.0,1.0,1.0,1.0,0.27364298701286316,False,0.19747626781463623,0.7888238430023193,0.29252942791208625
457,0.34499382972717285,0.29009053111076355,0.09955327212810516,1.833768367767334,0.007160416804254055,1.4132628440856934,0.23295021057128906,0.0004655249649658799,7.787716458551586e-05,0.047108765691518784,0.007765007205307484,2.662239785422571e-05,2.907972884713672e-06,1.0,1.0,1.0,1.0,1.0,0.17522497475147247,False,0.23200201988220215,0.6669321060180664,0.3158013371285051
458,0.2556377649307251,0.1912345290184021,0.08689481765031815,1.0017850399017334,0.004161209333688021,1.4880785942077637,0.4425055980682373,0.0009100261377170682,0.00012833697837777436,0.04960262402892113,0.014750187285244465,4.699067721958272e-05,3.4409297313686693e-06,1.0,1.0,1.0,1.0,1.0,0.20795410871505737,False,0.2738971412181854,0.7224052548408508,0.30228959210217
459,0.30643531680107117,0.23219436407089233,0.07701828330755234,1.409632682800293,0.014212819747626781,1.8671269416809082,0.3570992946624756,0.001649659126996994,0.0005855938652530313,0.06223756819963455,0.01190331019461155,8.514220826327801e-05,1.4924228707968723e-05,1.0,1.0,1.0,1.0,1.0,0.1843208372592926,False,0.2292492389678955,0.6291988492012024,0.287290473934263
460,0.34953463077545166,0.2840190529823303,0.13408617675304413,1.4617855548858643,0.00375431589782238,1.486391305923462,0.4760092496871948,0.0019606221467256546,0.000130113068735227,0.04954637959599495,0.015866976231336594,9.914769179886207e-05,3.0877949939167593e-06,1.0,1.0,1.0,1.0,1.0,0.17855724692344666,False,0.4263286888599396,0.7586761116981506,0.2933789000380784
461,0.3466804325580597,0.2558491826057434,0.13674883544445038,1.1304703950881958,0.0060533094219863415,2.3377909660339355,0.3846219778060913,0.0007719277055002749,0.0008820723742246628,0.07792636752128601,0.012820733711123466,4.256749525666237e-05,4.1586819861549884e-05,1.0,1.0,1.0,1.0,1.0,0.24033071100711823,False,0.25175920128822327,0.7902007102966309,0.2939060020726174
462,0.3550902307033539,0.272405743598938,0.09018869698047638,1.7642192840576172,0.005795120261609554,1.9145947694778442,0.5648373961448669,0.0006839513662271202,0.00013290089555084705,0.06381982564926147,0.01882791332900524,3.281708632130176e-05,3.931199898943305e-06,1.0,1.0,1.0,1.0,1.0,0.14207081496715546,False,0.22219616174697876,0.6833308935165405,0.29503782792016864
463,0.31785330176353455,0.2458823025226593,0.07626017928123474,1.5737061500549316,0.012251513078808784,1.58659029006958,0.5695808529853821,0.0017842280212789774,0.00019306913600303233,0.052886344492435455,0.01898602955043316,9.178254549624398e-05,6.845771622465691e-06,1.0,1.0,1.0,1.0,1.0,0.15010659396648407,False,0.2692278027534485,0.6743133664131165,0.29181809490546584
464,0.33240026235580444,0.2607552409172058,0.0974753201007843,1.4786641597747803,0.015413498505949974,1.7045727968215942,0.4400615692138672,0.002935275435447693,0.00025944149820134044,0.05681909620761871,0.014668719843029976,0.00014897636719979346,8.246117431554012e-06,1.0,1.0,1.0,1.0,1.0,0.14841429889202118,False,0.2529684603214264,0.7176070213317871,0.29946201597340405
465,0.3858596086502075,0.3064318299293518,0.13277943432331085,1.6761678457260132,0.006035620346665382,1.7883247137069702,0.5911769866943359,0.002206208882853389,7.583449041703716e-05,0.05961082875728607,0.01970590092241764,0.00010937231127172709,1.6881183455552673e-06,1.0,1.0,1.0,1.0,1.0,0.17296916246414185,False,0.3635677397251129,0.7779480218887329,0.29990790295414627
466,0.31398266553878784,0.25195688009262085,0.07298745214939117,1.6205488443374634,0.016914546489715576,1.4547698497772217,0.40251415967941284,0.001999868080019951,0.00017098162788897753,0.04849233105778694,0.013417139649391174,0.00011054187052650377,5.761281499871984e-06,1.0,1.0,1.0,1.0,1.0,0.19766806066036224,False,0.2853197455406189,0.7003516554832458,0.2880621310323477
467,0.33615410327911377,0.2600201368331909,0.06612838804721832,1.8032457828521729,0.013567163608968258,1.647226095199585,0.6177201271057129,0.002487112069502473,0.010220542550086975,0.05490753799676895,0.02059067226946354,0.00013041310012340546,0.0005053244531154633,1.0,1.0,1.0,1.0,1.0,0.18258175253868103,False,0.23375627398490906,0.633686900138855,0.2901977819856256
468,0.36017903685569763,0.2744714915752411,0.0893404632806778,1.7874259948730469,0.006388433277606964,1.7708842754364014,0.7952761650085449,0.0030326105188578367,0.00016911642160266638,0.0590294785797596,0.026509206742048264,0.0001622837589820847,6.583998583664652e-06,1.0,1.0,1.0,1.0,1.0,0.1953781545162201,False,0.29169803857803345,0.7214403748512268,0.292701373109594
469,0.3957598805427551,0.3368150591850281,0.12158921360969543,2.0470690727233887,0.010518928058445454,1.495841145515442,0.2687652111053467,0.002248136792331934,0.0002999233838636428,0.049861375242471695,0.008958840742707253,0.00011488788004498929,9.720760317577515e-06,1.0,1.0,1.0,1.0,1.0,0.21742898225784302,False,0.34135961532592773,0.7138716578483582,0.31625784398056567
470,0.38616979122161865,0.3134177625179291,0.1180650070309639,1.8779795169830322,0.007554797455668449,1.7696001529693604,0.4071846306324005,0.003489092458039522,0.00020429654978215694,0.05898667499423027,0.013572821393609047,0.00018557204748503864,6.94713298798888e-06,1.0,1.0,1.0,1.0,1.0,0.27714887261390686,False,0.22519053518772125,0.7044178247451782,0.32615269208326936
471,0.2494199573993683,0.1975986808538437,0.0619157999753952,1.2456129789352417,0.011121580377221107,1.2359497547149658,0.3159591853618622,0.0014026149874553084,0.0002780078793875873,0.041198328137397766,0.010531973093748093,7.851497502997518e-05,1.2452185728761833e-05,1.0,1.0,1.0,1.0,1.0,0.18177521228790283,False,0.21992987394332886,0.620686411857605,0.29051925311796367
472,0.4010223150253296,0.3265690803527832,0.11552609503269196,2.041036605834961,0.00693929847329855,1.8856725692749023,0.34610462188720703,0.0011995192617177963,0.0001732551318127662,0.06285575777292252,0.011536821722984314,5.306385719450191e-05,7.583204478578409e-06,1.0,1.0,1.0,1.0,1.0,0.20378750562667847,False,0.24414579570293427,0.7020458579063416,0.31551936897449195
473,0.43720030784606934,0.35664892196655273,0.11059629917144775,2.342039108276367,0.011848721653223038,1.9202828407287598,0.4920143783092499,0.002606726484373212,0.00021445576567202806,0.06400942802429199,0.016400480642914772,0.0001341529714409262,7.3146547947544605e-06,1.0,1.0,1.0,1.0,1.0,0.205851212143898,False,0.2483750283718109,0.694957971572876,0.2980636088177562
474,0.3906286358833313,0.328549325466156,0.10992036759853363,2.1281895637512207,0.005810018628835678,1.4978351593017578,0.3613845705986023,0.0020241476595401764,0.0001373366394545883,0.04992784187197685,0.012046152725815773,0.00010190543252974749,3.4112154025933705e-06,1.0,1.0,1.0,1.0,1.0,0.2020026296377182,False,0.3032246232032776,0.7514921426773071,0.2945862109772861
475,0.3183976709842682,0.25614163279533386,0.14268869161605835,1.0808892250061035,0.005364038050174713,1.532494306564331,0.3324772119522095,0.0016624229028820992,0.00017875939374789596,0.051083147525787354,0.011082574725151062,8.400558726862073e-05,6.3104253058554605e-06,1.0,1.0,1.0,1.0,1.0,0.20225414633750916,False,0.33099618554115295,0.7764217853546143,0.4561119410209358
476,0.39867502450942993,0.3303355574607849,0.10205379128456116,1.9864022731781006,0.029641535133123398,1.7732257843017578,0.27495673298835754,0.0012004745658487082,8.685627835802734e-05,0.05910753086209297,0.009165224619209766,6.330552423605695e-05,3.386600837984588e-06,1.0,1.0,1.0,1.0,1.0,0.17270652949810028,False,0.25420278310775757,0.6982121467590332,0.3033767528831959
477,0.3336646556854248,0.2616986632347107,0.11570873856544495,1.3942961692810059,0.0065603116527199745,1.6660149097442627,0.4910414218902588,0.0009433220839127898,0.0003336385707370937,0.05553383380174637,0.016368048265576363,5.246264481684193e-05,1.1666947102639824e-05,1.0,1.0,1.0,1.0,1.0,0.2273055464029312,False,0.2077278196811676,0.7906996607780457,0.2959890919737518
478,0.2823268175125122,0.1885005533695221,0.11599323898553848,0.637804388999939,0.008726880885660648,2.5444540977478027,0.268984317779541,0.0005741759086959064,0.00031780439894646406,0.0848151445388794,0.008966144174337387,3.075393760809675e-05,1.42096732815844e-05,1.0,1.0,1.0,1.0,1.0,0.17645342648029327,False,0.1934652030467987,0.8550924062728882,0.28805650607682765
479,0.3158276677131653,0.24520379304885864,0.07602822780609131,1.605384111404419,0.008637124672532082,1.8004683256149292,0.31718873977661133,0.0005746474489569664,0.00019407624495215714,0.060015615075826645,0.01057295873761177,2.9056554922135547e-05,6.236241915758001e-06,1.0,1.0,1.0,1.0,1.0,0.1637500822544098,False,0.22339269518852234,0.7348833680152893,0.2885262609925121
480,0.35269618034362793,0.27196428179740906,0.11454854905605316,1.5372724533081055,0.003688470460474491,1.7786612510681152,0.6407127976417542,0.001309471670538187,0.00038266705814749,0.05928871035575867,0.0213570948690176,7.071442087180912e-05,1.5361785699496977e-05,1.0,1.0,1.0,1.0,1.0,0.1733953356742859,False,0.31327226758003235,0.736122727394104,0.29936347296461463
481,0.3138298988342285,0.22030574083328247,0.09934411197900772,1.1207656860351562,0.008885075338184834,2.588034152984619,0.21580690145492554,0.0006968535599298775,0.0005763100925832987,0.08626780658960342,0.007193563971668482,3.51909693563357e-05,2.758283881121315e-05,1.0,1.0,1.0,1.0,1.0,0.1942237764596939,False,0.25852400064468384,0.7359511256217957,0.29210942913778126
482,0.2972622215747833,0.2213146984577179,0.10181556642055511,1.1410043239593506,0.005398708861321211,1.891399621963501,0.3864551782608032,0.00018344169075135142,0.0002573298115748912,0.0630466565489769,0.012881839647889137,9.536975994706154e-06,9.492658136878163e-06,1.0,1.0,1.0,1.0,1.0,0.15120506286621094,False,0.20953062176704407,0.7366820573806763,0.295255184173584
483,0.5348475575447083,0.4503767788410187,0.13630695641040802,3.050757884979248,0.008994029834866524,2.0794763565063477,0.45079827308654785,0.0025002313777804375,7.586541323689744e-05,0.06931588053703308,0.015026610344648361,0.00012645423703361303,1.8406356048217276e-06,1.0,1.0,1.0,1.0,1.0,0.2474508285522461,False,0.3381043076515198,0.7464983463287354,0.2962986989878118
484,0.3069268763065338,0.23891618847846985,0.0802171528339386,1.4988043308258057,0.008818616159260273,1.4031727313995361,0.6335535049438477,0.0022150976583361626,0.00014089533942751586,0.04677242785692215,0.02111845090985298,0.00011575146345421672,4.056661964568775e-06,1.0,1.0,1.0,1.0,1.0,0.14204424619674683,False,0.2121978998184204,0.7101333737373352,0.2997340480796993
485,0.26137590408325195,0.18979258835315704,0.11577154695987701,0.7113927602767944,0.0028817676939070225,1.9211838245391846,0.22568358480930328,0.0003215311444364488,0.0002939908008556813,0.06403946131467819,0.0075227865017950535,1.3961256627226248e-05,7.099871254467871e-06,1.0,1.0,1.0,1.0,1.0,0.16161789000034332,False,0.3181009292602539,0.8248471617698669,0.2886384981684387
486,0.30375969409942627,0.2230411320924759,0.11898911744356155,1.0103089809417725,0.0030211154371500015,2.2266464233398438,0.19366732239723206,0.0006343998247757554,0.00019786827033385634,0.07422155141830444,0.006455577909946442,3.3924952731467783e-05,7.521335191995604e-06,1.0,1.0,1.0,1.0,1.0,0.19659523665905,False,0.2697991728782654,0.835515558719635,0.30233287205919623
487,0.31318551301956177,0.24360375106334686,0.08783216774463654,1.5219190120697021,0.0035796896554529667,1.5611275434494019,0.5244501233100891,0.0009916170965880156,0.00012749998131766915,0.05203758925199509,0.017481671646237373,5.8471079682931304e-05,4.027945578854997e-06,1.0,1.0,1.0,1.0,1.0,0.1817474663257599,False,0.22565841674804688,0.7758991718292236,0.3036330339964479
488,0.4062938094139099,0.32896149158477783,0.12412727624177933,1.9785724878311157,0.0069769565016031265,2.028618097305298,0.28702661395072937,0.002245311625301838,0.00041220043203793466,0.06762060523033142,0.009567554108798504,0.0001257462427020073,1.8414702935842797e-05,1.0,1.0,1.0,1.0,1.0,0.23437106609344482,False,0.2864959239959717,0.7787678241729736,0.28830230608582497
489,0.3877345323562622,0.30973511934280396,0.1053633987903595,1.9911854267120361,0.005253167822957039,1.8943465948104858,0.44214749336242676,0.002129316795617342,0.00015199898916762322,0.06314489245414734,0.014738250523805618,0.0001111048404709436,5.168133156985277e-06,1.0,1.0,1.0,1.0,1.0,0.19424231350421906,False,0.22436928749084473,0.7386462688446045,0.2964001188520342
490,0.3555958867073059,0.27398771047592163,0.12847334146499634,1.4137146472930908,0.004142913036048412,1.9993267059326172,0.44773775339126587,0.0006052093231119215,0.00018670043209567666,0.06664422899484634,0.014924592338502407,3.3224707294721156e-05,6.126403604866937e-06,1.0,1.0,1.0,1.0,1.0,0.19165034592151642,False,0.23260726034641266,0.7440322041511536,0.30471027293242514
491,0.37065786123275757,0.30134642124176025,0.09750833362340927,1.9888230562210083,0.00495575089007616,1.7090891599655151,0.3679639399051666,0.0013866096269339323,0.0002323177468497306,0.056969642639160156,0.012265465222299099,6.993216084083542e-05,6.4016826399893034e-06,1.0,1.0,1.0,1.0,1.0,0.21263641119003296,False,0.2723085880279541,0.7160098552703857,0.30382769787684083
492,0.27632805705070496,0.20506685972213745,0.08020571619272232,1.1644980907440186,0.008411329239606857,1.8383396863937378,0.2974250912666321,0.0010362428147345781,0.00015555927529931068,0.06127799302339554,0.009914170019328594,6.340570689644665e-05,5.624238838208839e-06,1.0,1.0,1.0,1.0,1.0,0.18021368980407715,False,0.1561996191740036,0.6829088926315308,0.29429340502247214
493,0.28673669695854187,0.22743815183639526,0.11427322775125504,1.079769492149353,0.005187993869185448,1.5762462615966797,0.19845661520957947,0.0026790336705744267,0.000188657155376859,0.052541546523571014,0.006615221034735441,0.00013644955470226705,5.3323301472119056e-06,1.0,1.0,1.0,1.0,1.0,0.27242207527160645,False,0.2844880223274231,0.7722471952438354,0.3027757848612964
494,0.3099959194660187,0.2369464784860611,0.0997299924492836,1.0178778171539307,0.03542871028184891,1.8324321508407593,0.3561352789402008,0.001052357256412506,0.0008837979985401034,0.06108107417821884,0.011871176771819592,6.022648449288681e-05,3.696635758387856e-05,1.0,1.0,1.0,1.0,1.0,0.19105374813079834,False,0.22823566198349,0.7109668254852295,0.30016518803313375
495,0.36635103821754456,0.2854251265525818,0.10219167172908783,1.766489028930664,0.006584529764950275,1.956847906112671,0.4678810238838196,0.0018044784665107727,0.00023852767481002957,0.06522826850414276,0.015596034936606884,9.389619663124904e-05,7.714424100413453e-06,1.0,1.0,1.0,1.0,1.0,0.19321350753307343,False,0.2713715732097626,0.7151020765304565,0.2924142540432513
496,0.3041877746582031,0.23414431512355804,0.11229371279478073,1.1245275735855103,0.009397844783961773,1.759651780128479,0.3403559625148773,0.0007954127504490316,0.0001991401077248156,0.058655060827732086,0.011345199309289455,3.7862198951188475e-05,5.345297722669784e-06,1.0,1.0,1.0,1.0,1.0,0.17302174866199493,False,0.3366990089416504,0.7695576548576355,0.29944907897152007
497,0.39507758617401123,0.31349632143974304,0.11655662953853607,1.7943215370178223,0.017507536336779594,2.097355842590332,0.3488220274448395,0.0007853899151086807,7.035784801701084e-05,0.06991186738014221,0.01162740122526884,3.996440864284523e-05,2.0455095182114746e-06,1.0,1.0,1.0,1.0,1.0,0.2016415148973465,False,0.29759353399276733,0.7373005151748657,0.2880081031471491
498,0.29966166615486145,0.23123084008693695,0.11677215248346329,1.1001322269439697,0.004445450380444527,1.5291688442230225,0.5223982930183411,0.0006436991970986128,9.334842616226524e-05,0.05097229778766632,0.017413277179002762,4.132783942623064e-05,3.933863354177447e-06,1.0,1.0,1.0,1.0,1.0,0.20599184930324554,False,0.197418212890625,0.6756457686424255,0.3118028270546347
499,0.36906036734580994,0.28281068801879883,0.10217373073101044,1.7245299816131592,0.008183964528143406,2.0921630859375,0.49281924962997437,0.001512948889285326,0.0003112134290859103,0.06973877549171448,0.016427308320999146,7.598799129482359e-05,7.599916898470838e-06,1.0,1.0,1.0,1.0,1.0,0.20735658705234528,False,0.20370140671730042,0.7446260452270508,0.2971843359991908
500,0.25797194242477417,0.18975213170051575,0.08419042825698853,1.0064131021499634,0.004920384846627712,1.5605833530426025,0.48446792364120483,0.0007552922470495105,0.0002397495263721794,0.05201944708824158,0.01614893227815628,4.12957051594276e-05,1.0124817890755367e-05,1.0,1.0,1.0,1.0,1.0,0.1499728262424469,False,0.274370014667511,0.7366131544113159,0.4482591759879142
501,0.4059852659702301,0.3293112516403198,0.1624654233455658,1.6282963752746582,0.004016201011836529,1.9917829036712646,0.30609607696533203,0.0012470823712646961,0.0003484333283267915,0.06639276444911957,0.010203203186392784,6.530727114295587e-05,1.2746444554068148e-05,1.0,1.0,1.0,1.0,1.0,0.25473514199256897,False,0.40736502408981323,0.8556374311447144,0.3141749089118093
502,0.3770604729652405,0.30482983589172363,0.09374301135540009,2.0139036178588867,0.009696432389318943,1.6743519306182861,0.49058598279953003,0.0009581436170265079,0.00021576363360509276,0.05581173300743103,0.01635286770761013,5.653603875543922e-05,9.492536264588125e-06,1.0,1.0,1.0,1.0,1.0,0.23836427927017212,False,0.24618536233901978,0.7117820978164673,0.29029693407937884
503,0.3779163062572479,0.30468353629112244,0.10055490583181381,2.0039141178131104,0.003737181890755892,1.576092004776001,0.6188871264457703,0.001232221256941557,8.933737990446389e-05,0.05253640189766884,0.02062957175076008,6.34475945844315e-05,3.349621920278878e-06,1.0,1.0,1.0,1.0,1.0,0.1952260434627533,False,0.2271488606929779,0.7132874727249146,0.3164113759994507
504,0.3600787818431854,0.2904822826385498,0.09751254320144653,1.8924695253372192,0.0037227869033813477,1.6970465183258057,0.38731610774993896,0.0021322716493159533,0.00014914668281562626,0.056568220257759094,0.012910537421703339,0.00011130599887110293,6.436291187128518e-06,1.0,1.0,1.0,1.0,1.0,0.17832760512828827,False,0.19301219284534454,0.7248170375823975,0.2916246419772506
505,0.35266122221946716,0.2726401388645172,0.09484414756298065,1.7128138542175293,0.006514596752822399,1.8406908512115479,0.5498597621917725,0.006633741781115532,0.00013110312283970416,0.06135636568069458,0.018328659236431122,0.0003321456606499851,3.920959443348693e-06,1.0,1.0,1.0,1.0,1.0,0.21290446817874908,False,0.29020726680755615,0.7391024827957153,0.29399767192080617
506,0.34909960627555847,0.269694447517395,0.1452476978302002,1.196446418762207,0.004802105948328972,2.1346511840820312,0.24572956562042236,0.0007785170455463231,0.00019745627650991082,0.07115504145622253,0.008190985769033432,5.0636110245250165e-05,8.486119440931361e-06,1.0,1.0,1.0,1.0,1.0,0.1972135305404663,False,0.25544530153274536,0.7465752959251404,0.31610887707211077
507,0.32111743092536926,0.2503853440284729,0.11107547581195831,1.2702760696411133,0.012282250449061394,1.575484037399292,0.5448728799819946,0.0009345764410682023,0.0002233868435723707,0.052516136318445206,0.018162431195378304,4.730450746137649e-05,6.220275281521026e-06,1.0,1.0,1.0,1.0,1.0,0.2208162397146225,False,0.2581509053707123,0.7280897498130798,0.29108256101608276
508,0.49466508626937866,0.4088951349258423,0.15682648122310638,2.445394992828369,0.007529139518737793,2.2260775566101074,0.3449336290359497,0.001251055160537362,0.0001797750883270055,0.07420258969068527,0.01149778813123703,6.29321439191699e-05,6.6378997871652246e-06,1.0,1.0,1.0,1.0,1.0,0.24261462688446045,False,0.28218457102775574,0.7644047141075134,0.33787671802565455
509,0.384113073348999,0.3103233575820923,0.10567419230937958,1.9909858703613281,0.00555057218298316,1.882348656654358,0.32768070697784424,0.001498007564805448,0.0007263499428518116,0.06274496018886566,0.010922690853476524,8.731034176889807e-05,3.476587517070584e-05,1.0,1.0,1.0,1.0,1.0,0.18119804561138153,False,0.2640220820903778,0.7287007570266724,0.33369292318820953
510,0.354269415140152,0.28001120686531067,0.09877882897853851,1.7529549598693848,0.00593689875677228,1.6767430305480957,0.5487845540046692,0.0010575582273304462,0.0002855068596545607,0.05589143559336662,0.01829282008111477,6.213221786310896e-05,1.1832114068965893e-05,1.0,1.0,1.0,1.0,1.0,0.1470818966627121,False,0.3084845542907715,0.7335405349731445,0.330168355954811
511,0.25322943925857544,0.1877417266368866,0.07267697900533676,1.0347977876663208,0.011584963649511337,1.5516700744628906,0.41185319423675537,0.0004678645927924663,0.0002730698906816542,0.051722340285778046,0.01372844073921442,2.678687815205194e-05,1.0149619811272714e-05,1.0,1.0,1.0,1.0,1.0,0.16697750985622406,False,0.24871569871902466,0.739466667175293,0.32406195998191833
512,0.39314907789230347,0.2958664298057556,0.1035686805844307,1.8367351293563843,0.008624260313808918,2.504784107208252,0.411038875579834,0.0015193307772278786,0.0002763767843134701,0.08349280804395676,0.013701296411454678,7.797256694175303e-05,1.056876681104768e-05,1.0,1.0,1.0,1.0,1.0,0.1674218624830246,False,0.3300817012786865,0.7327867746353149,0.3253696809988469
513,0.29377520084381104,0.2368774712085724,0.08960269391536713,1.4335956573486328,0.003915213979780674,1.3743520975112915,0.3313520848751068,0.0006307742442004383,0.0001252589572686702,0.045811738818883896,0.011045070365071297,3.715041384566575e-05,3.771317778955563e-06,1.0,1.0,1.0,1.0,1.0,0.15627242624759674,False,0.25564348697662354,0.7046126127243042,0.3346055040601641
514,0.31682175397872925,0.24957594275474548,0.10004556179046631,1.3927580118179321,0.010254583321511745,1.5365879535675049,0.4772389531135559,0.001818834338337183,0.0003680724184960127,0.051219601184129715,0.01590796560049057,0.00010153066250495613,1.671990867180284e-05,1.0,1.0,1.0,1.0,1.0,0.21171827614307404,False,0.25947850942611694,0.702344536781311,0.32162564201280475
515,0.3172443211078644,0.23472654819488525,0.10015144944190979,1.2850695848464966,0.006068138405680656,2.0371673107147217,0.43645378947257996,0.0009755511418916285,0.00029904127586632967,0.06790558248758316,0.014548460021615028,5.219444210524671e-05,1.1546980204002466e-05,1.0,1.0,1.0,1.0,1.0,0.1883900910615921,False,0.2693108320236206,0.8030699491500854,0.32611064007505774
516,0.2985728681087494,0.22501370310783386,0.10351988673210144,1.1520581245422363,0.00628799619153142,1.7045483589172363,0.49984318017959595,0.0014703887281939387,0.0001706793555058539,0.05681828036904335,0.016661440953612328,7.284115417860448e-05,6.600014330615522e-06,1.0,1.0,1.0,1.0,1.0,0.23703938722610474,False,0.2911449074745178,0.7474982738494873,0.33006301894783974
