step,objective,raw_loss,configured_weighted_loss,balance_scale,balanced_weighted_loss,raw_configured_gradient_l2,balanced_gradient_l2,gradient_over_base,cosine_vs_base,t_low_mean,t_high_mean
725,cell_anchor,0.0006985361105762422,3.266782368882559e-05,1.0,3.266782368882559e-05,0.002162201938686355,0.002162201938686355,0.020948517037982145,-0.3773009513191654,0.17943322658538818,0.5947402119636536
750,base,0.2908221483230591,0.2908221483230591,1.0,0.2908221483230591,0.14606415348526597,0.14606415348526597,1.0,1.0,0.23108381032943726,0.7220145463943481
750,atomic_tcl,1.350024938583374,0.0450008325278759,1.0,0.0450008325278759,0.0609452961786006,0.0609452961786006,0.41725019263366614,0.606137397120833,0.23108381032943726,0.7220145463943481
750,position_tcl,0.4821246266365051,0.01607082225382328,1.0,0.01607082225382328,0.0057031725584856105,0.0057031725584856105,0.0390456687859483,0.7184860941161972,0.23108381032943726,0.7220145463943481
750,position_anchor,0.0007121397648006678,4.0395374526269734e-05,1.0,4.0395374526269734e-05,0.0008364645827898813,0.0008364645827898813,0.00572669311963841,-0.12273948917324061,0.23108381032943726,0.7220145463943481
750,cell_anchor,0.00032945588463917375,1.3029244655626826e-05,1.0,1.3029244655626826e-05,0.001139783524759325,0.001139783524759325,0.007803307639572904,0.2971467172482367,0.23108381032943726,0.7220145463943481
775,base,0.23140192031860352,0.23140192031860352,1.0,0.23140192031860352,0.09441091175410013,0.09441091175410013,1.0,1.0,0.25941765308380127,0.6874889135360718
775,atomic_tcl,1.3386139869689941,0.04462046921253204,1.0,0.04462046921253204,0.04027123705925774,0.04027123705925774,0.4265527819935371,0.30170804883415087,0.25941765308380127,0.6874889135360718
775,position_tcl,0.49536311626434326,0.016512105241417885,1.0,0.016512105241417885,0.0006347477427756833,0.0006347477427756833,0.006723245554803331,0.1317832348766459,0.25941765308380127,0.6874889135360718
775,position_anchor,0.0016863499768078327,8.878829976310953e-05,1.0,8.878829976310953e-05,0.001295970488067506,0.001295970488067506,0.013726914230454128,0.22863467123237524,0.25941765308380127,0.6874889135360718
775,cell_anchor,0.00020758429309353232,7.784829904267099e-06,1.0,7.784829904267099e-06,0.0005408347383886047,0.0005408347383886047,0.0057285193876450095,0.007842421494370283,0.25941765308380127,0.6874889135360718
800,base,0.2550947070121765,0.2550947070121765,1.0,0.2550947070121765,0.1382012967813322,0.1382012967813322,1.0,1.0,0.23122800886631012,0.7241906523704529
800,atomic_tcl,1.961148977279663,0.06537163257598877,1.0,0.06537163257598877,0.10087570670186367,0.10087570670186367,0.7299186697319735,0.5259105687389906,0.23122800886631012,0.7241906523704529
800,position_tcl,0.6622980833053589,0.022076603025197983,1.0,0.022076603025197983,0.0009703575958674071,0.0009703575958674071,0.007021334954640455,0.21812576433626468,0.23122800886631012,0.7241906523704529
800,position_anchor,0.0017044038977473974,9.465355105930939e-05,1.0,9.465355105930939e-05,0.0016085187833447367,0.0016085187833447367,0.011638955789899727,0.25242481846500475,0.23122800886631012,0.7241906523704529
800,cell_anchor,0.0005472893826663494,2.3100721591617912e-05,1.0,2.3100721591617912e-05,0.00038236945950335575,0.00038236945950335575,0.002766757392359035,0.324948111218066,0.23122800886631012,0.7241906523704529
825,base,0.18946053087711334,0.18946053087711334,1.0,0.18946053087711334,0.11093299691294578,0.11093299691294578,1.0,1.0,0.22757461667060852,0.6415626406669617
825,atomic_tcl,1.6346219778060913,0.054487403482198715,1.0,0.054487403482198715,0.05752467853207441,0.05752467853207441,0.5185533622355544,0.73070156209874,0.22757461667060852,0.6415626406669617
825,position_tcl,0.4486094117164612,0.01495364774018526,1.0,0.01495364774018526,0.004270225570550108,0.004270225570550108,0.03849373666431414,0.3793232311405925,0.22757461667060852,0.6415626406669617
825,position_anchor,0.0012821611016988754,6.56001502647996e-05,1.0,6.56001502647996e-05,0.0011631331312697815,0.0011631331312697815,0.01048500593725549,0.024313843514823057,0.22757461667060852,0.6415626406669617
825,cell_anchor,0.0001790217647794634,6.570740879396908e-06,1.0,6.570740879396908e-06,0.00047540969211749893,0.00047540969211749893,0.0042855570961503435,-0.024987848155701667,0.22757461667060852,0.6415626406669617
850,base,0.2994268536567688,0.2994268536567688,1.0,0.2994268536567688,0.15662153406537238,0.15662153406537238,1.0,1.0,0.25681746006011963,0.7789397239685059
850,atomic_tcl,2.3553307056427,0.07851102948188782,1.0,0.07851102948188782,0.07658084327596859,0.07658084327596859,0.48895475154779455,0.789083444531803,0.25681746006011963,0.7789397239685059
850,position_tcl,0.4729982018470764,0.015766607597470284,1.0,0.015766607597470284,0.0037643230086389736,0.0037643230086389736,0.024034517546404444,0.30448753198640377,0.25681746006011963,0.7789397239685059
850,position_anchor,0.0009744688868522644,6.11885916441679e-05,1.0,6.11885916441679e-05,0.001212609909654487,0.001212609909654487,0.007742293656428846,0.28653488422800155,0.25681746006011963,0.7789397239685059
850,cell_anchor,0.00026593575603328645,1.0346782801207155e-05,1.0,1.0346782801207155e-05,0.0003162007462739695,0.0003162007462739695,0.0020188842368380213,0.1263425748518824,0.25681746006011963,0.7789397239685059
875,base,0.24890150129795074,0.24890150129795074,1.0,0.24890150129795074,0.09828578298291772,0.09828578298291772,1.0,1.0,0.24060393869876862,0.7074863910675049
875,atomic_tcl,1.365555763244629,0.045518528670072556,1.0,0.045518528670072556,0.05419752854781677,0.05419752854781677,0.5514279573601852,0.6541533639507843,0.24060393869876862,0.7074863910675049
875,position_tcl,0.616882860660553,0.020562762394547462,1.0,0.020562762394547462,0.001972687286472703,0.001972687286472703,0.020070932199986243,0.576754546789539,0.24060393869876862,0.7074863910675049
875,position_anchor,0.0014742403291165829,6.971425318624824e-05,1.0,6.971425318624824e-05,0.002012122053448628,0.002012122053448628,0.020472157746337934,-0.5858729169194742,0.24060393869876862,0.7074863910675049
875,cell_anchor,9.739321831148118e-05,3.2685452424630057e-06,1.0,3.2685452424630057e-06,0.00026972001328421833,0.00026972001328421833,0.0027442424031062177,0.3464338940199327,0.24060393869876862,0.7074863910675049
900,base,0.3841547966003418,0.3841547966003418,1.0,0.3841547966003418,0.1400965895992694,0.1400965895992694,1.0,1.0,0.30579087138175964,0.6687051057815552
900,atomic_tcl,1.5659267902374268,0.05219756066799164,1.0,0.05219756066799164,0.06734541607496862,0.06734541607496862,0.48070703410841503,0.5831039606876176,0.30579087138175964,0.6687051057815552
900,position_tcl,0.3840342164039612,0.01280114147812128,1.0,0.01280114147812128,0.0021475500075349135,0.0021475500075349135,0.015329066993548805,0.440237510248506,0.30579087138175964,0.6687051057815552
900,position_anchor,0.0015536339487880468,8.10519777587615e-05,1.0,8.10519777587615e-05,0.001580210657649925,0.001580210657649925,0.011279437009636998,0.3286199645938161,0.30579087138175964,0.6687051057815552
900,cell_anchor,0.00023501597752328962,8.549264748580754e-06,1.0,8.549264748580754e-06,0.0003337607447739776,0.0003337607447739776,0.0023823616672515925,-0.02317630329941679,0.30579087138175964,0.6687051057815552
925,base,0.2629615068435669,0.2629615068435669,1.0,0.2629615068435669,0.12012085122253957,0.12012085122253957,1.0,1.0,0.2624247670173645,0.6853002905845642
925,atomic_tcl,1.7556358575820923,0.058521199971437454,1.0,0.058521199971437454,0.059331616101176675,0.059331616101176675,0.4939326977566709,0.47558950449724724,0.2624247670173645,0.6853002905845642
925,position_tcl,0.513698935508728,0.017123298719525337,1.0,0.017123298719525337,0.00363156736084398,0.00363156736084398,0.03023261427040695,0.6255761159277977,0.2624247670173645,0.6853002905845642
925,position_anchor,0.0023791862186044455,0.00012268654245417565,1.0,0.00012268654245417565,0.002789683538260437,0.002789683538260437,0.02322397410498019,0.12231873479698048,0.2624247670173645,0.6853002905845642
925,cell_anchor,0.0003179878694936633,7.881730198278092e-06,1.0,7.881730198278092e-06,0.0003401369357700236,0.0003401369357700236,0.0028316227558184337,0.44849361548851424,0.2624247670173645,0.6853002905845642
950,base,0.4089440107345581,0.4089440107345581,1.0,0.4089440107345581,0.1765240370650939,0.1765240370650939,1.0,1.0,0.2748602628707886,0.6972888112068176
950,atomic_tcl,1.5793828964233398,0.052646100521087646,1.0,0.052646100521087646,0.06740309940531458,0.06740309940531458,0.3818352476295307,0.4336956048399035,0.2748602628707886,0.6972888112068176
950,position_tcl,0.5319108366966248,0.017730362713336945,1.0,0.017730362713336945,0.0014154971739221162,0.0014154971739221162,0.00801872196815976,0.13043277412738832,0.2748602628707886,0.6972888112068176
950,position_anchor,0.0019572959281504154,0.00010063790978165343,1.0,0.00010063790978165343,0.0023737818862190926,0.0023737818862190926,0.013447357797191958,0.3028839903116577,0.2748602628707886,0.6972888112068176
950,cell_anchor,0.00021672353614121675,6.233410204004031e-06,1.0,6.233410204004031e-06,0.0001780786682590683,0.0001780786682590683,0.001008806909358192,0.07947454978725124,0.2748602628707886,0.6972888112068176
975,base,0.2725921869277954,0.2725921869277954,1.0,0.2725921869277954,0.14174045263572788,0.14174045263572788,1.0,1.0,0.30033499002456665,0.7160723209381104
975,atomic_tcl,1.7224574089050293,0.057415250688791275,1.0,0.057415250688791275,0.062199764003421636,0.062199764003421636,0.4388285972479195,0.33257963140149455,0.30033499002456665,0.7160723209381104
975,position_tcl,0.28397536277770996,0.009465846233069897,1.0,0.009465846233069897,0.0037731255527853917,0.0037731255527853917,0.02661996263326675,0.4884408732427235,0.30033499002456665,0.7160723209381104
975,position_anchor,0.0012542932527139783,6.387581379385665e-05,1.0,6.387581379385665e-05,0.0009332700038816785,0.0009332700038816785,0.006584358851175514,0.20686288046009935,0.30033499002456665,0.7160723209381104
975,cell_anchor,0.00022423593327403069,7.202301731012994e-06,1.0,7.202301731012994e-06,0.00026734722038192357,0.00026734722038192357,0.0018861744506277565,0.32255887041293496,0.30033499002456665,0.7160723209381104
1000,base,0.23007674515247345,0.23007674515247345,1.0,0.23007674515247345,0.14268852220918912,0.14268852220918912,1.0,1.0,0.30549898743629456,0.7484062314033508
1000,atomic_tcl,1.587557077407837,0.05291857197880745,1.0,0.05291857197880745,0.07209032769057841,0.07209032769057841,0.5052286376958203,0.33925148977128705,0.30549898743629456,0.7484062314033508
1000,position_tcl,0.31632816791534424,0.01054427307099104,1.0,0.01054427307099104,0.0008816936934126687,0.0008816936934126687,0.00617914937909342,0.5044757513414383,0.30549898743629456,0.7484062314033508
1000,position_anchor,0.00039900807314552367,2.1841759007656947e-05,1.0,2.1841759007656947e-05,0.0005442583850263662,0.0005442583850263662,0.003814310896208273,0.2952415307684264,0.30549898743629456,0.7484062314033508
1000,cell_anchor,5.8742334658745676e-05,1.6029728158173384e-06,1.0,1.6029728158173384e-06,6.705777288890219e-05,6.705777288890219e-05,0.0004699591239062092,-0.05958749895725129,0.30549898743629456,0.7484062314033508
