seed,a0_max_force,a0_e3g_max_force,force_difference,force_relative_change,a0_rmsd,a0_e3g_rmsd,a0_ehull,a0_e3g_ehull,a0_stable,a0_e3g_stable,a0_nus,a0_e3g_nus,gate_confidence,gate_on,exact_fallback,displacement_mean,displacement_max,refinement_harm,relaxation_converged
50045,0.0056678247182837,0.0052277467743656,-0.000440077943918,-0.0776449459522738,0.0019276054831948,0.0017785174208774,0.1016778420593755,0.1016767853882338,False,False,False,False,0.5505890504990663,True,False,,0.0003026363813223,False,True
50046,0.0245043283108711,0.0146731575637248,-0.0098311707471462,-0.4012013968481151,0.0030753797629031,0.0018156093122123,0.1483289393032052,0.1482224268520315,False,False,False,False,0.9681518907537304,True,False,,0.0099893736173746,False,True
50047,0.0484393115745025,0.0202909751014872,-0.0281483364730153,-0.5811052130607082,0.0030357959216717,0.0024250374739266,0.1559871245992816,0.1559189693105853,False,False,False,False,0.9022765467870758,True,False,,0.0147664829951779,False,True
50048,0.0065965048204331,0.0058705660492069,-0.0007259387712262,-0.1100490018558856,0.0021632293281819,0.0020903869152926,0.1283141032807329,0.1283130466095912,False,False,False,False,0.933146514960221,True,False,,0.0003029903777346,False,True
50049,0.199603715265977,0.1717272494312642,-0.0278764658347128,-0.139659052926779,0.0227831006408575,0.019802956113561,-0.0403169275773223,-0.0403135462296653,True,True,True,True,0.9864755928418028,True,False,,0.006150141964866,False,True
50050,1.870943072011391,2.030541600969094,0.1595985289577028,0.0853037868149155,0.0972068025159213,0.0885891760683967,0.2783587653605073,0.2783564172024126,False,False,False,False,0.9453532352288342,True,False,,0.0277682862139286,True,True
50051,0.1615657101335652,0.1615658970602717,1.869267065024438e-07,1.1569701661813814e-06,0.0229215975031732,0.0229215981176363,0.1171861247329024,0.1171861247329024,False,False,False,False,0.480629212860568,False,True,,0.0,False,True
50052,0.0086041531699506,0.008603811947419,-3.412225315999745e-07,-3.9657886704256986e-05,0.0008442994629959,0.0008443010347343,0.1213612098013712,0.1213612098013712,False,False,False,False,0.0157879637032591,False,True,,0.0,False,True
50053,0.4826983478396613,0.4517404259582193,-0.030957921881442,-0.0641351312263562,0.112515068584816,0.1136108269806598,0.435763403855641,0.4357260681419364,False,False,False,False,0.893165381061211,True,False,,0.0084210253008821,False,True
50054,1.9489339075297407,0.8061561878146015,-1.1427777197151396,-0.5863604277702786,0.1466062698567012,0.1411458645630137,0.3492758059057195,0.3491508838950867,False,False,False,False,0.9256346079413588,True,False,,0.053781034010949,False,True
50055,0.2611402701138716,0.2201882810394745,-0.040951989074397,-0.1568198924529708,0.0294384484416365,0.0284005309960858,0.1349025679655868,0.1349310980864357,False,False,False,False,0.8759649636047049,True,False,,0.0120228063970963,False,True
50056,0.0224748973340865,0.020643357799511,-0.0018315395345754,-0.0814926763557535,0.000675540875086,0.00059314864423,0.1098611856794846,0.1098555501000575,False,False,False,False,0.8356573967106378,True,False,,0.0012428883643356,False,True
50057,0.5380634982690026,0.5721991261410106,0.034135627872008,0.0634416346431701,0.1012901231437718,0.0980663743741172,0.2388092280075984,0.239012108866973,False,False,False,False,0.8868171162718479,True,False,,0.0148374266280311,True,True
50058,0.0899860776759175,0.1087458765486342,0.0187597988727167,0.2084744591299959,0.0131717728627223,0.014427114274815,0.0662218406606696,0.0662162050812424,True,True,False,False,0.9542534107070344,True,False,,0.0099599671275964,True,True
50059,0.860966149534087,0.8609658402097207,-3.093243663432333e-07,-3.592758745632735e-07,0.1014911413883141,0.1014911313878796,0.4449325561146562,0.4449332605620846,False,False,False,False,0.4649464125659481,False,True,,0.0,False,True
50060,0.0620514984968382,0.0236485714377374,-0.0384029270591008,-0.6188879880323535,0.0027015519232525,0.0019167587232886,0.1479678645493294,0.1479205256821423,False,False,False,False,0.9031787197190176,True,False,,0.0070439017990957,False,True
50061,0.0223468586019611,0.0223469359008647,7.729890360089199e-08,3.459050105329276e-06,0.0039876627751149,0.0039876601720738,0.0578214212212362,0.0578214212212362,True,True,False,False,0.0225720712580739,False,True,,0.0,False,True
50062,0.2388594232382168,0.2388593751051214,-4.813309539830613e-08,-2.0151223152834345e-07,0.0127661829794618,0.012766165806376,0.0726076829908066,0.0726076829908066,True,True,True,True,0.2684656566724271,False,True,,0.0,False,True
50063,0.1816323387993613,0.2463684838145848,0.0647361450152234,0.3564131004596805,0.0481452998306202,0.0423817729931471,1.464588280267865,1.464629943301487,False,False,False,False,0.9166137548219404,True,False,,0.0073119756094299,True,True
