adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,adapter_streak_max,adapter_streak_mean,adapter_streak_p95,anchor_k,atomic_risk_fallback_calls,checkpoint_sha256,coverage,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nonfinite_adapter_fallback_calls,nonfinite_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,periodic_exact_calls,periodic_trace_calls,run_summary_path,samples_per_hour,second_forward_calls,seed,success
584,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,169,8.984615384615385,30,0,116,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.584,416,Fe3H3O7,0.292,89.53703872510232,0,300,1416,V2_Frozen_Atomic75_Late30,0,0,13,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69022/generated_crystals.extxyz,4584c1a1aed1de19fed50712de69e30f769acc0bd9157a301295dc397fafba5c,323468800,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69022/run_summary.json,40.20682447464856,416,69022,True
548,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,6.157303370786517,16,16,138,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.548,452,Ba2Fe3O8,0.274,96.14383301907219,0,300,1452,V3_AnchorK16,0,0,13,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69022/generated_crystals.extxyz,e51dab3bcf338357f13e5faf14e9b6f35351fd06dee5b9505c180dcc5b50be53,323468800,14,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69022/run_summary.json,37.44389928042356,452,69022,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,BaEuO3,0.0,113.73944359691814,0,0,2000,C0,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69023/generated_crystals.extxyz,687091f453449c3885fe471a07a63d43e5327f1ba7c7f4f7b179ace0dfd16e0f,301750272,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69023/run_summary.json,31.651289000129633,1000,69023,True
510,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,268,11.590909090909092,35,0,190,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.51,490,Eu2NiSn2,0.255,90.759322602069,0,300,1490,V2_Frozen_Atomic75_Late30,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69023/generated_crystals.extxyz,425510ab102c5283fc95db80872b74c4e6a3a56e1a625e9024b533b3a4a58193,302032384,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69023/run_summary.json,39.665346730099245,490,69023,True
638,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,11.6,16,16,31,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.638,362,BaEuO3,0.319,91.78664439893328,0,300,1362,V3_AnchorK16,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69023/generated_crystals.extxyz,f605040b41914754a9a61baaf955b5a5130d76d34c1198bf1ab44a32105de47d,303204864,31,31,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69023/run_summary.json,39.22139243214167,362,69023,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Mn3GeO6,0.0,115.15684129786678,0,0,2000,C0,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69024/generated_crystals.extxyz,be158c85ceecf4a8f89724cf550bb5aec4b7f7582ea2673b2e3522dad2c74acb,301592576,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69024/run_summary.json,31.261711935013697,1000,69024,True
611,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,191,11.980392156862745,79,0,89,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.611,389,BaGdMn2O6,0.3055,86.59723431197926,0,300,1389,V2_Frozen_Atomic75_Late30,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69024/generated_crystals.extxyz,710e6b68e147361ec771096b3afe807371d10ded6e225b04b12bc096b5a083e6,301970944,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69024/run_summary.json,41.571766449612824,389,69024,True
651,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,14.152173913043478,16,16,12,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.651,349,EuWSeO7,0.3255,85.04700853303075,0,300,1349,V3_AnchorK16,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69024/generated_crystals.extxyz,840819f40b86cff0d34f65e86e817adb8dd60634a620d770cec402acc76f9218,301769216,37,37,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69024/run_summary.json,42.329531186294744,349,69024,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe5NiRh2,0.0,119.92963953595608,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69025/generated_crystals.extxyz,138cc34ca3b1f76eaeb28e9cac3f394b6d850249c6b6c05cf2f368c1156b58e8,286968320,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69025/run_summary.json,30.01760043580123,1000,69025,True
444,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,82,6.626865671641791,46,0,256,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.444,556,Fe3Co,0.222,94.98581531201489,0,300,1556,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69025/generated_crystals.extxyz,b53c9a7fa2d5c64129171251db206b3aafa027b58b3b7b9609f6502560faca15,286568960,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69025/run_summary.json,37.900395845153426,556,69025,True
485,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,4.948979591836735,16,16,203,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.485,515,FeCo,0.2425,90.61201455793343,0,300,1515,V3_AnchorK16,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69025/generated_crystals.extxyz,ea8550a35b6107a1d814a6773d4a1877b5dcccc837b8c76b1687e4b7e7f2da4e,286474752,12,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69025/run_summary.json,39.72983072458139,515,69025,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Eu2P,0.0,112.00406995392404,0,0,2000,C0,0,0,3,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69026/generated_crystals.extxyz,6b90e7694a9c267d79090ca93ecb088c4f0a6f6ee7e7d0877caec604acf0338c,250482688,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69026/run_summary.json,32.141689150054624,1000,69026,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,385,174.25,385,0,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,303,Li2Eu,0.3485,79.31623513693921,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,3,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69026/generated_crystals.extxyz,d72993e392a2e3f65ef49d63fff70da298a96addb4f24a9610c45cd13228c2a7,250269696,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69026/run_summary.json,45.387933426045905,303,69026,True
658,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.666666666666666,16,16,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.658,342,Li2Eu,0.329,82.16625015484169,0,300,1342,V3_AnchorK16,0,0,3,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69026/generated_crystals.extxyz,81ed853e491edb754b8aa3b9c4a1fe8fdbdc8a398aed3dba6ededf1c64737f15,250268672,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69026/run_summary.json,43.81360951991635,342,69026,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe6P5,0.0,114.30870668706484,0,0,2000,C0,0,0,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69027/generated_crystals.extxyz,68980ee5b0f67c55201eb6477eccd9bd8070c836bbc352d61910205a7d2767d8,313162752,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69027/run_summary.json,31.493663994077675,1000,69027,True
377,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,149,8.568181818181818,23,0,323,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.377,623,Fe8SiGeAs,0.1885,99.65155914705247,0,300,1623,V2_Frozen_Atomic75_Late30,0,0,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69027/generated_crystals.extxyz,6bb7189a6370338f75e23c769eaecc1fbb6c6ddf189ab9ef2a1cde6018906e66,308196352,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69027/run_summary.json,36.12587731505135,623,69027,True
612,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,8.869565217391305,16,16,60,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.612,388,Eu2Ge(HO3)2,0.306,86.4448403029237,0,300,1388,V3_AnchorK16,0,0,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69027/generated_crystals.extxyz,004bd68d164a03def20178eff3f47feeb8c8387e0c8ee69f989b5c170470efa7,312465408,28,28,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69027/run_summary.json,41.64505350909003,388,69027,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,LiSmEu2,0.0,111.4908002128359,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69028/generated_crystals.extxyz,51a9fa9785923776edff76a48d16c3d816664721153504880450ae3012b0e5f2,257566208,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69028/run_summary.json,32.289659712977226,1000,69028,True
699,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,405,349.5,405,0,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.699,301,SmEu2In,0.3495,79.62114954297431,0,300,1301,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69028/generated_crystals.extxyz,9c8f888086dc6169e18377bb4d0bb0a8ba0db1f272898220deb69b6d54cb8ee5,257204224,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69028/run_summary.json,45.21411736283655,301,69028,True
658,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.30232558139535,16,16,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.658,342,SmEu2Ni,0.329,83.03139357897453,0,300,1342,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69028/generated_crystals.extxyz,0365dc270c89cc17b0b58f64776c0f1b296219571329e95c87d728566d49ab75,257203200,40,40,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69028/run_summary.json,43.35709476652218,342,69028,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe2CoNi2,0.0,114.9678196948953,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69029/generated_crystals.extxyz,28f180f80182c594639d42ef242f7e7fd2ca1ee2814cec12c8e99b05ae4495af,265729536,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69029/run_summary.json,31.313110134242585,1000,69029,True
624,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,276,13.866666666666667,23,0,76,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.624,376,Fe2CoNi2,0.312,93.94063269509934,0,300,1376,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69029/generated_crystals.extxyz,3ad399acaee33e58f27ded039175144eed8b9844f32f0a5a1db6a93cc70dfc6d,264367104,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69029/run_summary.json,38.32207530137067,376,69029,True
604,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,8.053333333333333,16,16,69,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.604,396,FeCo3Ni,0.302,84.52236300311051,0,300,1396,V3_AnchorK16,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69029/generated_crystals.extxyz,872317f21246d7b22607fa326c372a61ae34fd6d24cbfe018b272c4560fde766,264622080,27,27,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69029/run_summary.json,42.59227821005804,396,69029,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe5SiAu,0.0,112.06093592802063,0,0,2000,C0,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69030/generated_crystals.extxyz,da37e2a404ec54bf4ac9698dceace0ad656161819845345d1e5d5b3594f88475,282320384,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69030/run_summary.json,32.12537866284077,1000,69030,True
275,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,64,5.0,17,0,425,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.275,725,Fe4Co3,0.1375,111.21311283693649,0,300,1725,V2_Frozen_Atomic75_Late30,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69030/generated_crystals.extxyz,82e01c88dabec4d362b1bab01d7119344aec0e389139f524db64fc384ab66b64,280123392,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69030/run_summary.json,32.3702835768873,725,69030,True
269,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,4.483333333333333,16,16,423,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.269,731,Fe4Co3,0.1345,112.04299983684905,0,300,1731,V3_AnchorK16,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69030/generated_crystals.extxyz,d1574959c6f56ea87388d0c5214c55eede803965730189b1ad6d6629ed01e5d8,280123392,8,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69030/run_summary.json,32.1305213644951,731,69030,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,MnFeO2,0.0,116.65427258308046,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69031/generated_crystals.extxyz,e814bded03f18b453586066212e16e45482c86b042ec7798da5a0592033673a2,287255040,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69031/run_summary.json,30.86042131406805,1000,69031,True
682,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,226,45.46666666666667,226,0,18,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.682,318,MnFeO2,0.341,81.89685161411762,0,300,1318,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69031/generated_crystals.extxyz,326e22beff7c8806a7eef6f8f96df6030e723c5d91aeafb2f791ae7cfb1b5547,287912448,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69031/run_summary.json,43.95773377177568,318,69031,True
301,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,3.810126582278481,16,16,391,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.301,699,MnFe3Co4,0.1505,104.21984965912998,0,300,1699,V3_AnchorK16,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69031/generated_crystals.extxyz,f61d90c2b74518eb212dd05fbed91beeed7c1d93d4c5d88dba50e9fa7d9c7570,287719424,8,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69031/run_summary.json,34.54236416358742,699,69031,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuZnPO,0.0,119.6582854220178,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69032/generated_crystals.extxyz,4097dc1912e40cebfe40e1987e7417fac25d4bf49346fb1088b862aa313c1021,286616064,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69032/run_summary.json,30.085672607653624,1000,69032,True
695,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,473,139.0,473,0,5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.695,305,Eu3O5,0.3475,79.51358789694495,0,300,1305,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69032/generated_crystals.extxyz,95915a6ddeed678318a17cf85d301c08e0fdb442f3e5c8a960b6204d97bfce70,287113728,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69032/run_summary.json,45.275280555391944,305,69032,True
604,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,9.4375,16,16,68,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.604,396,KEu4AsO2,0.302,85.4558478728868,0,300,1396,V3_AnchorK16,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69032/generated_crystals.extxyz,3411bf42ea7beeecd76197915b58d4607df7c4e6eece6b824de52f4657f8ca63,286835200,28,28,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69032/run_summary.json,42.12701751382655,396,69032,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Gd2FeO4,0.0,112.69569532107562,0,0,2000,C0,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69033/generated_crystals.extxyz,bc923bb50c623d23f0a1792dac19b8a968096bc3e8f10cd8b5bda8cdcad39862,328107520,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69033/run_summary.json,31.94443221405593,1000,69033,True
483,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,144,7.0,20,0,217,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.483,517,Gd3Fe2HO8,0.2415,98.47587226307951,0,300,1517,V2_Frozen_Atomic75_Late30,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69033/generated_crystals.extxyz,2825d92d518039ad9ffc38fab4585d95fd60af82e7135b9c2dac923988583064,327804928,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69033/run_summary.json,36.55717809112222,517,69033,True
620,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,8.857142857142858,16,16,55,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.62,380,Li(FeO2)2,0.31,86.9726731381379,0,300,1380,V3_AnchorK16,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69033/generated_crystals.extxyz,6ae4f9d776e2df3a1785093601389b88d1a83072656dcfa4ece077b00c9cf0ec,327677440,25,25,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69033/run_summary.json,41.392311746957034,380,69033,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Li3Mn2Fe3O7,0.0,116.73366099898703,0,0,2000,C0,0,0,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69034/generated_crystals.extxyz,c469aa1004979c0a247dd5d5373bab8a7a65361f305053c644df9e7ad05daf84,337248768,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69034/run_summary.json,30.83943370911017,1000,69034,True
596,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,192,9.933333333333334,21,0,104,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.596,404,SrEu3Cd(FeO4)2,0.298,86.73811436095275,0,300,1404,V2_Frozen_Atomic75_Late30,0,0,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69034/generated_crystals.extxyz,cf699ef2a33bc7a376f2cebe0bc623b9eb33e6bf61170e4ddf6724ae6b13e304,336028160,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69034/run_summary.json,41.504245584806334,404,69034,True
