method,baseline,seed,metric,value,baseline_value,paired_delta
B3_V2_Global75_Late40,B0_C0,65011,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65011,rmsd,0.013476096928424991,0.024031852117856044,-0.010555755189431052
B3_V2_Global75_Late40,B0_C0,65011,pre_relaxation_max_force,0.34702345728874207,0.5451765060424805,-0.1981530487537384
B3_V2_Global75_Late40,B0_C0,65012,e_hull,0.5543583596302835,0.14852389949923328,0.4058344601310502
B3_V2_Global75_Late40,B0_C0,65012,stable,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65012,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65012,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65012,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65012,rmsd,0.2193877432637579,0.041456576122912606,0.17793116714084528
B3_V2_Global75_Late40,B0_C0,65012,pre_relaxation_max_force,0.817209005355835,0.28138744831085205,0.5358215570449829
B3_V2_Global75_Late40,B0_C0,65013,e_hull,0.1314767370776373,0.09789802752344734,0.033578709554189956
B3_V2_Global75_Late40,B0_C0,65013,stable,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65013,nus,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65013,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65013,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65013,rmsd,0.0012281862363887606,0.019026720329645357,-0.017798534093256595
B3_V2_Global75_Late40,B0_C0,65013,pre_relaxation_max_force,0.01136172004044056,0.07146461308002472,-0.06010289303958416
B3_V2_Global75_Late40,B0_C0,65014,e_hull,0.05988403067138659,0.0714392717360921,-0.011555241064705513
B3_V2_Global75_Late40,B0_C0,65014,stable,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65014,nus,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65014,novel,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65014,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65014,rmsd,0.0021159716120841957,0.002064414494896734,5.155711718746181e-05
B3_V2_Global75_Late40,B0_C0,65014,pre_relaxation_max_force,0.09625343233346939,0.00990274827927351,0.08635068405419588
B3_V2_Global75_Late40,B0_C0,65015,e_hull,0.09546600327392696,0.05086550237792942,0.04460050089599754
B3_V2_Global75_Late40,B0_C0,65015,stable,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65015,nus,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65015,novel,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65015,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65015,rmsd,0.04342876461841726,0.0020346024485453657,0.04139416216987189
B3_V2_Global75_Late40,B0_C0,65015,pre_relaxation_max_force,0.16287119686603546,0.036920465528964996,0.12595073133707047
B4_V2_Field75_Late30,B0_C0,65000,e_hull,0.07225415399535962,0.2182105039063602,-0.1459563499110006
B4_V2_Field75_Late30,B0_C0,65000,stable,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65000,nus,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65000,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65000,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65000,rmsd,0.011467506561400982,0.06397255339087012,-0.05250504682946913
B4_V2_Field75_Late30,B0_C0,65000,pre_relaxation_max_force,0.08165282756090164,0.2741708755493164,-0.19251804798841476
B4_V2_Field75_Late30,B0_C0,65001,e_hull,0.08788561460575828,0.1593434256253614,-0.07145781101960313
B4_V2_Field75_Late30,B0_C0,65001,stable,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65001,nus,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65001,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65001,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65001,rmsd,0.02873315982573827,0.08798622686308669,-0.059253067037348416
B4_V2_Field75_Late30,B0_C0,65001,pre_relaxation_max_force,0.3386807143688202,0.7314927577972412,-0.392812043428421
B4_V2_Field75_Late30,B0_C0,65002,e_hull,0.020745782038574134,0.06524279367920016,-0.04449701164062603
B4_V2_Field75_Late30,B0_C0,65002,stable,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65002,nus,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65002,novel,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65002,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65002,rmsd,0.001715530642401685,0.04964934366115585,-0.047933813018754164
B4_V2_Field75_Late30,B0_C0,65002,pre_relaxation_max_force,0.03232123330235481,0.15262770652770996,-0.12030647322535515
B4_V2_Field75_Late30,B0_C0,65003,e_hull,0.07327787844901934,0.06911517929086486,0.0041626991581544814
B4_V2_Field75_Late30,B0_C0,65003,stable,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65003,nus,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65003,novel,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65003,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65003,rmsd,0.031331668276373036,0.02433187230865006,0.006999795967722974
B4_V2_Field75_Late30,B0_C0,65003,pre_relaxation_max_force,0.2618548572063446,0.190921351313591,0.0709335058927536
B4_V2_Field75_Late30,B0_C0,65004,e_hull,0.06085888208029466,0.231977066672016,-0.17111818459172135
B4_V2_Field75_Late30,B0_C0,65004,stable,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65004,nus,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65004,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65004,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65004,rmsd,0.03407556076917439,0.6745899969207836,-0.6405144361516092
B4_V2_Field75_Late30,B0_C0,65004,pre_relaxation_max_force,0.27181971073150635,3.366518974304199,-3.094699263572693
B4_V2_Field75_Late30,B0_C0,65005,e_hull,0.1054603713476574,0.13009585014648373,-0.024635478798826327
B4_V2_Field75_Late30,B0_C0,65005,stable,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65005,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65005,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65005,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65005,rmsd,0.0035869788378304433,0.017005051896144263,-0.01341807305831382
B4_V2_Field75_Late30,B0_C0,65005,pre_relaxation_max_force,0.06776956468820572,0.22913455963134766,-0.16136499494314194
B4_V2_Field75_Late30,B0_C0,65006,e_hull,0.08612350505468847,0.06880231986487839,0.017321185189810073
B4_V2_Field75_Late30,B0_C0,65006,stable,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65006,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65006,novel,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65006,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65006,rmsd,0.00219551880357477,0.0009972894927156415,0.0011982293108591287
B4_V2_Field75_Late30,B0_C0,65006,pre_relaxation_max_force,0.07348412275314331,0.010208654217422009,0.0632754685357213
B4_V2_Field75_Late30,B0_C0,65007,e_hull,0.07501924451041297,0.07408067232618976,0.0009385721842232186
B4_V2_Field75_Late30,B0_C0,65007,stable,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65007,nus,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65007,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65007,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65007,rmsd,0.05302757291806911,0.07151171548690417,-0.018484142568835064
B4_V2_Field75_Late30,B0_C0,65007,pre_relaxation_max_force,1.0273840427398682,0.36783021688461304,0.6595538258552551
B4_V2_Field75_Late30,B0_C0,65008,e_hull,0.09787943485439499,0.28680647068536835,-0.18892703583097337
B4_V2_Field75_Late30,B0_C0,65008,stable,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65008,nus,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65008,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65008,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65008,rmsd,0.10981583316831368,0.3057979223689237,-0.19598208920061005
B4_V2_Field75_Late30,B0_C0,65008,pre_relaxation_max_force,0.4596819281578064,1.1992942094802856,-0.7396122813224792
B4_V2_Field75_Late30,B0_C0,65009,e_hull,0.20088026394286995,0.1017028086425853,0.09917745530028466
B4_V2_Field75_Late30,B0_C0,65009,stable,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65009,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65009,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65009,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65009,rmsd,0.3977023250899361,0.02975667699868804,0.367945648091248
B4_V2_Field75_Late30,B0_C0,65009,pre_relaxation_max_force,2.800969123840332,0.332765132188797,2.468203991651535
B4_V2_Field75_Late30,B0_C0,65010,e_hull,0.04020310574055941,0.05976134311686376,-0.019558237376304355
B4_V2_Field75_Late30,B0_C0,65010,stable,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65010,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65010,novel,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65010,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65010,rmsd,0.007309449703990041,0.00839745084263276,-0.0010880011386427187
B4_V2_Field75_Late30,B0_C0,65010,pre_relaxation_max_force,0.12838998436927795,0.10447023063898087,0.02391975373029709
B4_V2_Field75_Late30,B0_C0,65011,e_hull,0.4072618437578104,0.14476277359374912,0.26249907016406127
B4_V2_Field75_Late30,B0_C0,65011,stable,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65011,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65011,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65011,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65011,rmsd,0.06271840072976964,0.024031852117856044,0.0386865486119136
B4_V2_Field75_Late30,B0_C0,65011,pre_relaxation_max_force,1.3278144598007202,0.5451765060424805,0.7826379537582397
B4_V2_Field75_Late30,B0_C0,65012,e_hull,0.2895465508723998,0.14852389949923328,0.1410226513731665
B4_V2_Field75_Late30,B0_C0,65012,stable,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65012,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65012,novel,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65012,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65012,rmsd,0.10102654572657387,0.041456576122912606,0.05956996960366126
B4_V2_Field75_Late30,B0_C0,65012,pre_relaxation_max_force,0.8277227282524109,0.28138744831085205,0.5463352799415588
B4_V2_Field75_Late30,B0_C0,65013,e_hull,0.12426301555786257,0.09789802752344734,0.026364988034415227
B4_V2_Field75_Late30,B0_C0,65013,stable,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65013,nus,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65013,novel,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65013,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65013,rmsd,0.008241219223517029,0.019026720329645357,-0.010785501106128328
B4_V2_Field75_Late30,B0_C0,65013,pre_relaxation_max_force,0.10099617391824722,0.07146461308002472,0.029531560838222504
B4_V2_Field75_Late30,B0_C0,65014,e_hull,0.11325549835693227,0.0714392717360921,0.04181622662084017
B4_V2_Field75_Late30,B0_C0,65014,stable,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65014,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65014,novel,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65014,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65014,rmsd,0.0028098082416689292,0.002064414494896734,0.0007453937467721953
B4_V2_Field75_Late30,B0_C0,65014,pre_relaxation_max_force,0.07963666319847107,0.00990274827927351,0.06973391491919756
B4_V2_Field75_Late30,B0_C0,65015,e_hull,0.16268049105712912,0.05086550237792942,0.1118149886791997
B4_V2_Field75_Late30,B0_C0,65015,stable,0.0,1.0,-1.0
B4_V2_Field75_Late30,B0_C0,65015,nus,0.0,0.0,0.0
B4_V2_Field75_Late30,B0_C0,65015,novel,1.0,0.0,1.0
B4_V2_Field75_Late30,B0_C0,65015,unique,1.0,1.0,0.0
B4_V2_Field75_Late30,B0_C0,65015,rmsd,0.04913733461314969,0.0020346024485453657,0.047102732164604325
B4_V2_Field75_Late30,B0_C0,65015,pre_relaxation_max_force,0.12065441906452179,0.036920465528964996,0.0837339535355568
B4a_V2_Atomic75_Late30,B0_C0,65000,e_hull,0.07225415399535962,0.2182105039063602,-0.1459563499110006
B4a_V2_Atomic75_Late30,B0_C0,65000,stable,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65000,nus,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65000,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65000,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65000,rmsd,0.011467495714627964,0.06397255339087012,-0.05250505767624215
B4a_V2_Atomic75_Late30,B0_C0,65000,pre_relaxation_max_force,0.08165280520915985,0.2741708755493164,-0.19251807034015656
B4a_V2_Atomic75_Late30,B0_C0,65001,e_hull,0.09232168367042881,0.1593434256253614,-0.0670217419549326
B4a_V2_Atomic75_Late30,B0_C0,65001,stable,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65001,nus,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65001,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65001,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65001,rmsd,0.07146452438070135,0.08798622686308669,-0.01652170248238534
B4a_V2_Atomic75_Late30,B0_C0,65001,pre_relaxation_max_force,0.6814044713973999,0.7314927577972412,-0.05008828639984131
B4a_V2_Atomic75_Late30,B0_C0,65002,e_hull,0.020745782038574134,0.06524279367920016,-0.04449701164062603
B4a_V2_Atomic75_Late30,B0_C0,65002,stable,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65002,nus,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65002,novel,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65002,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65002,rmsd,0.001715526814631271,0.04964934366115585,-0.04793381684652458
B4a_V2_Atomic75_Late30,B0_C0,65002,pre_relaxation_max_force,0.03232112526893616,0.15262770652770996,-0.1203065812587738
B4a_V2_Atomic75_Late30,B0_C0,65003,e_hull,0.07327729157251639,0.06911517929086486,0.004162112281651531
B4a_V2_Atomic75_Late30,B0_C0,65003,stable,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65003,nus,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65003,novel,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65003,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65003,rmsd,0.031331584185503414,0.02433187230865006,0.0069997118768533526
B4a_V2_Atomic75_Late30,B0_C0,65003,pre_relaxation_max_force,0.2618546783924103,0.190921351313591,0.07093332707881927
B4a_V2_Atomic75_Late30,B0_C0,65004,e_hull,0.0608583734539927,0.231977066672016,-0.1711186932180233
B4a_V2_Atomic75_Late30,B0_C0,65004,stable,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65004,nus,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65004,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65004,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65004,rmsd,0.034075494026194884,0.6745899969207836,-0.6405145028945887
B4a_V2_Atomic75_Late30,B0_C0,65004,pre_relaxation_max_force,0.2718196213245392,3.366518974304199,-3.09469935297966
B4a_V2_Atomic75_Late30,B0_C0,65005,e_hull,0.1054603713476574,0.13009585014648373,-0.024635478798826327
B4a_V2_Atomic75_Late30,B0_C0,65005,stable,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65005,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65005,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65005,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65005,rmsd,0.0035870551567713034,0.017005051896144263,-0.01341799673937296
B4a_V2_Atomic75_Late30,B0_C0,65005,pre_relaxation_max_force,0.06777704507112503,0.22913455963134766,-0.16135751456022263
B4a_V2_Atomic75_Late30,B0_C0,65006,e_hull,0.08612274211523463,0.06880231986487839,0.017320422250356238
B4a_V2_Atomic75_Late30,B0_C0,65006,stable,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65006,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65006,novel,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65006,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65006,rmsd,0.0021955225915450986,0.0009972894927156415,0.0011982330988294571
B4a_V2_Atomic75_Late30,B0_C0,65006,pre_relaxation_max_force,0.07348388433456421,0.010208654217422009,0.0632752301171422
B4a_V2_Atomic75_Late30,B0_C0,65007,e_hull,0.07502000744986681,0.07408067232618976,0.0009393351236770542
B4a_V2_Atomic75_Late30,B0_C0,65007,stable,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65007,nus,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65007,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65007,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65007,rmsd,0.05302926480881912,0.07151171548690417,-0.01848245067808505
B4a_V2_Atomic75_Late30,B0_C0,65007,pre_relaxation_max_force,1.027384638786316,0.36783021688461304,0.6595544219017029
B4a_V2_Atomic75_Late30,B0_C0,65008,e_hull,0.09787874127307461,0.28680647068536835,-0.18892772941229374
B4a_V2_Atomic75_Late30,B0_C0,65008,stable,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65008,nus,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65008,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65008,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65008,rmsd,0.10981812684980234,0.3057979223689237,-0.19597979551912137
B4a_V2_Atomic75_Late30,B0_C0,65008,pre_relaxation_max_force,0.45968151092529297,1.1992942094802856,-0.7396126985549927
B4a_V2_Atomic75_Late30,B0_C0,65009,e_hull,0.1646649586145008,0.1017028086425853,0.06296214997191552
B4a_V2_Atomic75_Late30,B0_C0,65009,stable,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65009,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65009,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65009,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65009,rmsd,0.33054253846230336,0.02975667699868804,0.3007858614636153
B4a_V2_Atomic75_Late30,B0_C0,65009,pre_relaxation_max_force,0.8405426740646362,0.332765132188797,0.5077775418758392
B4a_V2_Atomic75_Late30,B0_C0,65010,e_hull,0.04020310574055941,0.05976134311686376,-0.019558237376304355
B4a_V2_Atomic75_Late30,B0_C0,65010,stable,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65010,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65010,novel,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65010,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65010,rmsd,0.007309450196696265,0.00839745084263276,-0.0010880006459364948
B4a_V2_Atomic75_Late30,B0_C0,65010,pre_relaxation_max_force,0.1283896565437317,0.10447023063898087,0.023919425904750824
B4a_V2_Atomic75_Late30,B0_C0,65011,e_hull,0.4484575363457033,0.14476277359374912,0.3036947627519542
B4a_V2_Atomic75_Late30,B0_C0,65011,stable,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65011,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65011,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65011,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65011,rmsd,0.05326820960929748,0.024031852117856044,0.029236357491441434
B4a_V2_Atomic75_Late30,B0_C0,65011,pre_relaxation_max_force,1.6166821718215942,0.5451765060424805,1.0715056657791138
B4a_V2_Atomic75_Late30,B0_C0,65012,e_hull,0.2895465508723998,0.14852389949923328,0.1410226513731665
B4a_V2_Atomic75_Late30,B0_C0,65012,stable,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65012,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65012,novel,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65012,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65012,rmsd,0.10103279929938222,0.041456576122912606,0.059576223176469614
B4a_V2_Atomic75_Late30,B0_C0,65012,pre_relaxation_max_force,0.8277239799499512,0.28138744831085205,0.5463365316390991
B4a_V2_Atomic75_Late30,B0_C0,65013,e_hull,0.12426349239502077,0.09789802752344734,0.02636546487157343
B4a_V2_Atomic75_Late30,B0_C0,65013,stable,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65013,nus,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65013,novel,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65013,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65013,rmsd,0.008241243784192378,0.019026720329645357,-0.010785476545452978
B4a_V2_Atomic75_Late30,B0_C0,65013,pre_relaxation_max_force,0.100996233522892,0.07146461308002472,0.02953162044286728
B4a_V2_Atomic75_Late30,B0_C0,65014,e_hull,0.11325549835693227,0.0714392717360921,0.04181622662084017
B4a_V2_Atomic75_Late30,B0_C0,65014,stable,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65014,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65014,novel,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65014,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65014,rmsd,0.00269261395775065,0.002064414494896734,0.0006281994628539161
B4a_V2_Atomic75_Late30,B0_C0,65014,pre_relaxation_max_force,0.07967320829629898,0.00990274827927351,0.06977046001702547
B4a_V2_Atomic75_Late30,B0_C0,65015,e_hull,0.16268144473144552,0.05086550237792942,0.1118159423535161
B4a_V2_Atomic75_Late30,B0_C0,65015,stable,0.0,1.0,-1.0
B4a_V2_Atomic75_Late30,B0_C0,65015,nus,0.0,0.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65015,novel,1.0,0.0,1.0
B4a_V2_Atomic75_Late30,B0_C0,65015,unique,1.0,1.0,0.0
B4a_V2_Atomic75_Late30,B0_C0,65015,rmsd,0.04913692534702599,0.0020346024485453657,0.047102322898480625
B4a_V2_Atomic75_Late30,B0_C0,65015,pre_relaxation_max_force,0.12065457552671432,0.036920465528964996,0.08373410999774933
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,e_hull,0.05419035526855431,0.2182105039063602,-0.1640201486378059
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,stable,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,novel,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,rmsd,0.0020731115531571888,0.06397255339087012,-0.061899441837712926
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65000,pre_relaxation_max_force,0.049422383308410645,0.2741708755493164,-0.22474849224090576
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,e_hull,0.1248526004365722,0.1593434256253614,-0.03449082518878921
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,stable,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,rmsd,0.02574657767429393,0.08798622686308669,-0.06223964918879275
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65001,pre_relaxation_max_force,0.7148532867431641,0.7314927577972412,-0.01663947105407715
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,e_hull,0.02755211461425766,0.06524279367920016,-0.0376906790649425
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,stable,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,novel,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,rmsd,0.00047285197577633727,0.04964934366115585,-0.04917649168537951
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65002,pre_relaxation_max_force,0.006707795895636082,0.15262770652770996,-0.14591991063207388
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,e_hull,-0.002520220599459222,0.06911517929086486,-0.07163539989032408
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,stable,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,nus,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,rmsd,0.006421950663654698,0.02433187230865006,-0.017909921644995365
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65003,pre_relaxation_max_force,0.15508589148521423,0.190921351313591,-0.03583545982837677
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,e_hull,0.19996695076562787,0.231977066672016,-0.03201011590638814
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,stable,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,nus,0.0,0.0,0.0
