method,baseline,seed,metric,value,baseline_value,paired_delta
V1_Fallback50,C0,66052,pre_relaxation_max_force,0.9763504266738892,0.6801129579544067,0.2962374687194824
V1_Fallback50,C0,66053,e_hull,0.1842981081941737,0.19895792420166103,-0.014659816007487336
V1_Fallback50,C0,66053,stable,0.0,0.0,0.0
V1_Fallback50,C0,66053,nus,0.0,0.0,0.0
V1_Fallback50,C0,66053,novel,1.0,1.0,0.0
V1_Fallback50,C0,66053,unique,1.0,1.0,0.0
V1_Fallback50,C0,66053,rmsd,0.027802417858301558,0.13517956842609866,-0.10737715056779709
V1_Fallback50,C0,66053,pre_relaxation_max_force,0.3463887572288513,0.5653379559516907,-0.21894919872283936
V1_Fallback50,C0,66054,e_hull,0.0610743112057186,0.1026470805053723,-0.0415727692996537
V1_Fallback50,C0,66054,stable,1.0,0.0,1.0
V1_Fallback50,C0,66054,nus,0.0,0.0,0.0
V1_Fallback50,C0,66054,novel,0.0,0.0,0.0
V1_Fallback50,C0,66054,unique,1.0,1.0,0.0
V1_Fallback50,C0,66054,rmsd,0.0013927327101805399,0.0029623197601609964,-0.0015695870499804565
V1_Fallback50,C0,66054,pre_relaxation_max_force,0.018948625773191452,0.03133656084537506,-0.012387935072183609
V1_Fallback50,C0,66055,e_hull,0.011421994619141174,0.11524807263904258,-0.1038260780199014
V1_Fallback50,C0,66055,stable,1.0,0.0,1.0
V1_Fallback50,C0,66055,nus,0.0,0.0,0.0
V1_Fallback50,C0,66055,novel,0.0,1.0,-1.0
V1_Fallback50,C0,66055,unique,1.0,1.0,0.0
V1_Fallback50,C0,66055,rmsd,0.0009395799595395992,0.0026035154409784706,-0.0016639354814388715
V1_Fallback50,C0,66055,pre_relaxation_max_force,0.03249581903219223,0.0884285569190979,-0.05593273788690567
V1_Fallback50,C0,66056,e_hull,0.08317845185416761,0.4988437237988279,-0.4156652719446603
V1_Fallback50,C0,66056,stable,1.0,0.0,1.0
V1_Fallback50,C0,66056,nus,1.0,0.0,1.0
V1_Fallback50,C0,66056,novel,1.0,1.0,0.0
V1_Fallback50,C0,66056,unique,1.0,1.0,0.0
V1_Fallback50,C0,66056,rmsd,0.019364728543038598,1.4332009593464703,-1.4138362308034318
V1_Fallback50,C0,66056,pre_relaxation_max_force,0.4401518404483795,1.0088740587234497,-0.5687222182750702
V1_Fallback50,C0,66057,e_hull,0.015375791909178815,0.0076036800781249525,0.007772111831053863
V1_Fallback50,C0,66057,stable,1.0,1.0,0.0
V1_Fallback50,C0,66057,nus,1.0,0.0,1.0
V1_Fallback50,C0,66057,novel,1.0,0.0,1.0
V1_Fallback50,C0,66057,unique,1.0,1.0,0.0
V1_Fallback50,C0,66057,rmsd,0.001813394117634187,0.0011269204357807977,0.0006864736818533892
V1_Fallback50,C0,66057,pre_relaxation_max_force,0.020748736336827278,0.03169205039739609,-0.01094331406056881
V1_Fallback50,C0,66058,e_hull,0.08458774396205193,0.1217260588253346,-0.03713831486328267
V1_Fallback50,C0,66058,stable,1.0,0.0,1.0
V1_Fallback50,C0,66058,nus,1.0,0.0,1.0
V1_Fallback50,C0,66058,novel,1.0,1.0,0.0
V1_Fallback50,C0,66058,unique,1.0,1.0,0.0
V1_Fallback50,C0,66058,rmsd,0.2204875284636481,0.0012401480998928377,0.21924738036375527
V1_Fallback50,C0,66058,pre_relaxation_max_force,0.20562998950481415,0.022891193628311157,0.182738795876503
V1_Fallback50,C0,66059,e_hull,0.24704091980273546,0.057378455334961664,0.1896624644677738
V1_Fallback50,C0,66059,stable,0.0,1.0,-1.0
V1_Fallback50,C0,66059,nus,0.0,1.0,-1.0
V1_Fallback50,C0,66059,novel,1.0,1.0,0.0
V1_Fallback50,C0,66059,unique,1.0,1.0,0.0
V1_Fallback50,C0,66059,rmsd,0.08444976603279536,0.015016697862110238,0.06943306817068512
V1_Fallback50,C0,66059,pre_relaxation_max_force,0.6393243074417114,0.05975177511572838,0.579572532325983
V1_Fallback50,C0,66060,e_hull,0.13507382124500644,0.1744403082884034,-0.03936648704339696
V1_Fallback50,C0,66060,stable,0.0,0.0,0.0
V1_Fallback50,C0,66060,nus,0.0,0.0,0.0
V1_Fallback50,C0,66060,novel,1.0,1.0,0.0
V1_Fallback50,C0,66060,unique,1.0,1.0,0.0
V1_Fallback50,C0,66060,rmsd,0.32731008960441865,0.06847363157346721,0.25883645803095146
V1_Fallback50,C0,66060,pre_relaxation_max_force,0.4507617950439453,0.6529091596603394,-0.20214736461639404
V1_Fallback50,C0,66061,e_hull,0.30007235846095615,0.20621390598795575,0.0938584524730004
V1_Fallback50,C0,66061,stable,0.0,0.0,0.0
V1_Fallback50,C0,66061,nus,0.0,0.0,0.0
V1_Fallback50,C0,66061,novel,1.0,1.0,0.0
V1_Fallback50,C0,66061,unique,1.0,1.0,0.0
V1_Fallback50,C0,66061,rmsd,0.05193250373868933,0.05027147013577142,0.0016610336029179093
V1_Fallback50,C0,66061,pre_relaxation_max_force,0.5141822099685669,0.2459474354982376,0.2682347744703293
V1_Fallback50,C0,66062,e_hull,0.0530813486645485,0.04027903947265532,0.01280230919189318
V1_Fallback50,C0,66062,stable,1.0,1.0,0.0
V1_Fallback50,C0,66062,nus,1.0,1.0,0.0
V1_Fallback50,C0,66062,novel,1.0,1.0,0.0
V1_Fallback50,C0,66062,unique,1.0,1.0,0.0
V1_Fallback50,C0,66062,rmsd,0.01213729446774846,0.04158367019431732,-0.029446375726568864
V1_Fallback50,C0,66062,pre_relaxation_max_force,0.17067426443099976,0.31034499406814575,-0.139670729637146
V1_Fallback50,C0,66063,e_hull,0.022105593742676177,0.1103304484464509,-0.08822485470377472
V1_Fallback50,C0,66063,stable,1.0,0.0,1.0
V1_Fallback50,C0,66063,nus,1.0,0.0,1.0
V1_Fallback50,C0,66063,novel,1.0,1.0,0.0
V1_Fallback50,C0,66063,unique,1.0,1.0,0.0
V1_Fallback50,C0,66063,rmsd,0.033325441664163874,0.004178022276701268,0.029147419387462604
V1_Fallback50,C0,66063,pre_relaxation_max_force,0.0935242772102356,0.0461227148771286,0.047401562333106995
V2_Frozen_Atomic75_Late30,C0,66000,e_hull,0.059934604464517705,0.23347357097493493,-0.17353896651041723
V2_Frozen_Atomic75_Late30,C0,66000,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66000,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66000,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66000,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66000,rmsd,0.001204080843204604,0.05298358235475468,-0.05177950151155007
V2_Frozen_Atomic75_Late30,C0,66000,pre_relaxation_max_force,0.06802071630954742,0.47493642568588257,-0.40691570937633514
V2_Frozen_Atomic75_Late30,C0,66001,e_hull,0.3925671830177677,0.11727159472818904,0.2752955882895787
V2_Frozen_Atomic75_Late30,C0,66001,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66001,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66001,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66001,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66001,rmsd,0.1012561638368978,0.0035222316446459974,0.0977339321922518
V2_Frozen_Atomic75_Late30,C0,66001,pre_relaxation_max_force,0.5444492697715759,0.06486776471138,0.4795815050601959
V2_Frozen_Atomic75_Late30,C0,66002,e_hull,0.015333701695637636,0.0528609518457035,-0.03752725015006586
V2_Frozen_Atomic75_Late30,C0,66002,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66002,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66002,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66002,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66002,rmsd,0.0023552726152224353,0.010446443283248653,-0.008091170668026218
V2_Frozen_Atomic75_Late30,C0,66002,pre_relaxation_max_force,0.03825339302420616,0.1796080768108368,-0.14135468378663063
V2_Frozen_Atomic75_Late30,C0,66003,e_hull,0.1247171581787132,0.06473446656575632,0.059982691612956884
V2_Frozen_Atomic75_Late30,C0,66003,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66003,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66003,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66003,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66003,rmsd,0.03810666013782336,0.01902357026178954,0.019083089876033816
V2_Frozen_Atomic75_Late30,C0,66003,pre_relaxation_max_force,0.24167218804359436,0.19106890261173248,0.05060328543186188
V2_Frozen_Atomic75_Late30,C0,66004,e_hull,0.28674548459147076,0.08512573607421814,0.20161974851725262
V2_Frozen_Atomic75_Late30,C0,66004,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66004,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66004,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66004,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66004,rmsd,0.0394301994959093,0.0031285800226544653,0.03630161947325483
V2_Frozen_Atomic75_Late30,C0,66004,pre_relaxation_max_force,0.13241280615329742,0.026729576289653778,0.10568322986364365
V2_Frozen_Atomic75_Late30,C0,66005,e_hull,0.2540861953013387,0.09540641652343851,0.15867977877790018
V2_Frozen_Atomic75_Late30,C0,66005,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66005,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66005,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66005,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66005,rmsd,0.34769450968148147,0.017384258439675143,0.33031025124180635
V2_Frozen_Atomic75_Late30,C0,66005,pre_relaxation_max_force,1.1015125513076782,0.4353450834751129,0.6661674678325653
V2_Frozen_Atomic75_Late30,C0,66006,e_hull,0.09171440111246731,0.1302857588395181,-0.03857135772705078
V2_Frozen_Atomic75_Late30,C0,66006,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66006,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66006,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66006,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66006,rmsd,0.003911760484846368,0.04274771320840315,-0.03883595272355678
V2_Frozen_Atomic75_Late30,C0,66006,pre_relaxation_max_force,0.12745746970176697,0.1961318701505661,-0.06867440044879913
V2_Frozen_Atomic75_Late30,C0,66007,e_hull,0.2547259657151155,0.019368444494140213,0.2353575212209753
V2_Frozen_Atomic75_Late30,C0,66007,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66007,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66007,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66007,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66007,rmsd,0.011844898138565397,0.016402973781026252,-0.004558075642460855
V2_Frozen_Atomic75_Late30,C0,66007,pre_relaxation_max_force,0.1804811656475067,0.27419838309288025,-0.09371721744537354
V2_Frozen_Atomic75_Late30,C0,66008,e_hull,0.06244734513671801,0.13694291954817395,-0.07449557441145593
V2_Frozen_Atomic75_Late30,C0,66008,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66008,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66008,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66008,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66008,rmsd,0.02683136814279859,0.019954706581080846,0.006876661561717744
V2_Frozen_Atomic75_Late30,C0,66008,pre_relaxation_max_force,0.4546450972557068,0.01768186315894127,0.4369632340967655
V2_Frozen_Atomic75_Late30,C0,66009,e_hull,0.060533827615560476,0.1372725946991631,-0.07673876708360261
V2_Frozen_Atomic75_Late30,C0,66009,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66009,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66009,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66009,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66009,rmsd,0.002931964587986353,0.002688311011536217,0.00024365357645013625
V2_Frozen_Atomic75_Late30,C0,66009,pre_relaxation_max_force,0.01163431815803051,0.012551995925605297,-0.0009176777675747871
V2_Frozen_Atomic75_Late30,C0,66010,e_hull,0.1699297848567669,0.08972824764647669,0.08020153721029022
V2_Frozen_Atomic75_Late30,C0,66010,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66010,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66010,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66010,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66010,rmsd,0.21112030543203095,0.03918226156820912,0.17193804386382183
V2_Frozen_Atomic75_Late30,C0,66010,pre_relaxation_max_force,0.4085675776004791,0.5393255949020386,-0.13075801730155945
V2_Frozen_Atomic75_Late30,C0,66011,e_hull,0.31254995226725146,0.0735760049837264,0.23897394728352506
V2_Frozen_Atomic75_Late30,C0,66011,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66011,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66011,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66011,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66011,rmsd,1.5877934376058545,0.03771899848541041,1.550074439120444
V2_Frozen_Atomic75_Late30,C0,66011,pre_relaxation_max_force,0.3745030164718628,0.08670055866241455,0.28780245780944824
V2_Frozen_Atomic75_Late30,C0,66012,e_hull,0.02126405648925811,0.016319407325846136,0.004944649163411974
V2_Frozen_Atomic75_Late30,C0,66012,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66012,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66012,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66012,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66012,rmsd,0.009737665316993832,0.011413591930987559,-0.0016759266139937268
V2_Frozen_Atomic75_Late30,C0,66012,pre_relaxation_max_force,0.28076592087745667,0.18651503324508667,0.09425088763237
V2_Frozen_Atomic75_Late30,C0,66013,e_hull,0.03329213719596513,0.03256703177018139,0.0007251054257837453
V2_Frozen_Atomic75_Late30,C0,66013,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66013,nus,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66013,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66013,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66013,rmsd,0.01731374137534308,0.01866451794313051,-0.0013507765677874296
V2_Frozen_Atomic75_Late30,C0,66013,pre_relaxation_max_force,0.21840111911296844,0.20572948455810547,0.012671634554862976
V2_Frozen_Atomic75_Late30,C0,66014,e_hull,0.14455751772664405,0.09412120915446032,0.05043630857218373
V2_Frozen_Atomic75_Late30,C0,66014,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66014,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66014,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66014,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66014,rmsd,0.002536538345550913,0.02842938757441892,-0.025892849228868007
V2_Frozen_Atomic75_Late30,C0,66014,pre_relaxation_max_force,0.0033354987390339375,0.1350584179162979,-0.13172291917726398
V2_Frozen_Atomic75_Late30,C0,66015,e_hull,0.058466378087894455,0.18939731268945792,-0.13093093460156346
V2_Frozen_Atomic75_Late30,C0,66015,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66015,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66015,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66015,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66015,rmsd,0.036993586777790695,0.06345824646255768,-0.026464659684766988
V2_Frozen_Atomic75_Late30,C0,66015,pre_relaxation_max_force,0.23159699141979218,0.7133902907371521,-0.4817932993173599
V2_Frozen_Atomic75_Late30,C0,66016,e_hull,0.024537715751953293,0.15729937334472766,-0.13276165759277436
V2_Frozen_Atomic75_Late30,C0,66016,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66016,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66016,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66016,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66016,rmsd,0.0005797978014919833,0.007932072627698038,-0.007352274826206055
V2_Frozen_Atomic75_Late30,C0,66016,pre_relaxation_max_force,0.004105384461581707,0.10670347511768341,-0.1025980906561017
V2_Frozen_Atomic75_Late30,C0,66017,e_hull,0.12976760354296868,0.09621305265722668,0.033554550885741996
V2_Frozen_Atomic75_Late30,C0,66017,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66017,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66017,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66017,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66017,rmsd,0.03974598760409494,0.011919940269266871,0.027826047334828068
V2_Frozen_Atomic75_Late30,C0,66017,pre_relaxation_max_force,0.30533257126808167,0.10473877191543579,0.20059379935264587
V2_Frozen_Atomic75_Late30,C0,66018,e_hull,0.022018840073242174,0.07832854286254953,-0.05630970278930736
V2_Frozen_Atomic75_Late30,C0,66018,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66018,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66018,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66018,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66018,rmsd,0.00245037369330479,0.06349003905359059,-0.0610396653602858
V2_Frozen_Atomic75_Late30,C0,66018,pre_relaxation_max_force,0.0632992759346962,0.5261548161506653,-0.4628555402159691
V2_Frozen_Atomic75_Late30,C0,66019,e_hull,0.4348342673324339,0.07191692803168337,0.36291733930075054
V2_Frozen_Atomic75_Late30,C0,66019,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66019,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66019,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66019,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66019,rmsd,0.058965520970766794,0.02660172307774319,0.0323637978930236
V2_Frozen_Atomic75_Late30,C0,66019,pre_relaxation_max_force,0.7149221897125244,0.13562794029712677,0.5792942494153976
V2_Frozen_Atomic75_Late30,C0,66020,e_hull,0.10336503406575748,0.0252873313346349,0.07807770273112258
V2_Frozen_Atomic75_Late30,C0,66020,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66020,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66020,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66020,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66020,rmsd,0.04760956954548607,0.0385008437577353,0.009108725787750772
V2_Frozen_Atomic75_Late30,C0,66020,pre_relaxation_max_force,0.13811485469341278,0.18868914246559143,-0.05057428777217865
V2_Frozen_Atomic75_Late30,C0,66021,e_hull,0.08810961604058143,0.08626203099826313,0.0018475850423183005
V2_Frozen_Atomic75_Late30,C0,66021,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66021,nus,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66021,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66021,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66021,rmsd,0.0037940636350295358,0.0013882816889527957,0.00240578194607674
V2_Frozen_Atomic75_Late30,C0,66021,pre_relaxation_max_force,0.023429809138178825,0.044425513595342636,-0.02099570445716381
V2_Frozen_Atomic75_Late30,C0,66022,e_hull,0.4361974321171864,0.1017222315761721,0.3344752005410143
V2_Frozen_Atomic75_Late30,C0,66022,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66022,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66022,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66022,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66022,rmsd,0.15920729145458934,0.01674020105035375,0.14246709040423558
V2_Frozen_Atomic75_Late30,C0,66022,pre_relaxation_max_force,1.120068073272705,0.49430763721466064,0.6257604360580444
V2_Frozen_Atomic75_Late30,C0,66023,e_hull,0.1428182020545492,0.21476277866277016,-0.07194457660822096
V2_Frozen_Atomic75_Late30,C0,66023,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66023,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66023,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66023,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66023,rmsd,0.08092048513095101,0.07078580000628742,0.01013468512466359
V2_Frozen_Atomic75_Late30,C0,66023,pre_relaxation_max_force,0.175418421626091,0.9744464755058289,-0.7990280538797379
V2_Frozen_Atomic75_Late30,C0,66024,e_hull,0.04027417505412423,0.33597802941545574,-0.2957038543613315
V2_Frozen_Atomic75_Late30,C0,66024,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66024,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66024,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66024,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66024,rmsd,0.005941725949479489,0.041574723014532605,-0.035632997065053115
V2_Frozen_Atomic75_Late30,C0,66024,pre_relaxation_max_force,0.17166350781917572,2.1948370933532715,-2.0231735855340958
V2_Frozen_Atomic75_Late30,C0,66025,e_hull,0.05133825185384122,0.06922536733235685,-0.017887115478515625
V2_Frozen_Atomic75_Late30,C0,66025,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66025,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66025,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66025,unique,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66025,rmsd,0.010340104538593346,0.0075603252030827075,0.002779779335510639
V2_Frozen_Atomic75_Late30,C0,66025,pre_relaxation_max_force,0.09923592209815979,0.08212977647781372,0.01710614562034607
V2_Frozen_Atomic75_Late30,C0,66026,e_hull,0.13484235630057917,0.18742570648315482,-0.05258335018257565
V2_Frozen_Atomic75_Late30,C0,66026,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66026,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66026,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66026,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66026,rmsd,0.019976393124136235,0.09500283367851967,-0.07502644055438343
V2_Frozen_Atomic75_Late30,C0,66026,pre_relaxation_max_force,0.23309412598609924,0.19217972457408905,0.04091440141201019
V2_Frozen_Atomic75_Late30,C0,66027,e_hull,0.0712298536995446,0.06572572238240593,0.005504131317138672
V2_Frozen_Atomic75_Late30,C0,66027,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66027,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66027,novel,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66027,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66027,rmsd,0.033341238405429144,0.0018125374652153165,0.03152870094021383
V2_Frozen_Atomic75_Late30,C0,66027,pre_relaxation_max_force,0.12155770510435104,0.007033356465399265,0.11452434863895178
V2_Frozen_Atomic75_Late30,C0,66028,e_hull,0.12181638513909654,0.16236471618431203,-0.04054833104521549
V2_Frozen_Atomic75_Late30,C0,66028,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66028,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66028,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66028,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66028,rmsd,0.02908046023426094,0.0776549752130083,-0.04857451497874737
V2_Frozen_Atomic75_Late30,C0,66028,pre_relaxation_max_force,0.22328299283981323,1.1421735286712646,-0.9188905358314514
V2_Frozen_Atomic75_Late30,C0,66029,e_hull,0.1774294634399416,0.24195182992057163,-0.06452236648063003
V2_Frozen_Atomic75_Late30,C0,66029,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66029,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66029,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66029,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66029,rmsd,0.03600868553780527,0.5344201059082652,-0.4984114203704599
V2_Frozen_Atomic75_Late30,C0,66029,pre_relaxation_max_force,0.46422600746154785,1.4740676879882812,-1.0098416805267334
V2_Frozen_Atomic75_Late30,C0,66030,e_hull,0.19192588109158137,0.15314545648437594,0.03878042460720543
V2_Frozen_Atomic75_Late30,C0,66030,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66030,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66030,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66030,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66030,rmsd,0.0519949184248548,0.048927149553967236,0.003067768870887562
V2_Frozen_Atomic75_Late30,C0,66030,pre_relaxation_max_force,1.2396420240402222,0.37344929575920105,0.8661927282810211
V2_Frozen_Atomic75_Late30,C0,66031,e_hull,0.05093077319769623,0.06598950258137659,-0.015058729383680358
V2_Frozen_Atomic75_Late30,C0,66031,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66031,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66031,novel,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66031,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66031,rmsd,0.016495803854056804,0.023889248290807748,-0.0073934444367509435
V2_Frozen_Atomic75_Late30,C0,66031,pre_relaxation_max_force,0.354458212852478,0.21390792727470398,0.14055028557777405
V2_Frozen_Atomic75_Late30,C0,66032,e_hull,0.11394224861897762,0.07573546360026029,0.038206785018717326
V2_Frozen_Atomic75_Late30,C0,66032,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66032,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66032,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66032,unique,1.0,1.0,0.0
