method,seed,success,formula,num_atoms,guidance_schedule,coverage_target,checkpoint_sha256,adapter_checkpoint_sha256,timing_includes_teacher_recording,failure_return_code,failure_log_path,run_summary_path,structure_path,elapsed_seconds,time_per_sample,samples_per_hour,mattergen_score_calls,saved_score_calls,adapter_calls,adapter_accept_calls,adapter_acceptance_overall,adapter_acceptance_eligible,fallback_calls,adapter_coverage,second_forward_avoidance,forward_reduction,peak_allocated_bytes,adapter_seconds,exact_fallback_seconds,dagger_teacher_seconds,dagger_teacher_calls,late_exact_calls,early_reuse_calls,field_risk_fallback_calls
V1_Fallback50,66017,True,Eu2ZnN2,10,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66017/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66017/generated_crystals.extxyz,95.90685554617085,95.90685554617085,37.53641988884634,1553.0,447.0,1000.0,447.0,0.447,0.447,553.0,0.447,0.447,0.2235,301187584.0,4.2804875816218555,29.20941599784419,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66018,True,Co2NiIr,8,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66018/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66018/generated_crystals.extxyz,99.21273167803884,99.21273167803884,36.28566555029021,1566.0,434.0,1000.0,434.0,0.434,0.434,566.0,0.434,0.434,0.217,286900224.0,4.503412988269702,30.57331311958842,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66019,True,FeCoH,9,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66019/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66019/generated_crystals.extxyz,92.01319021102972,92.01319021102972,39.124825383659655,1442.0,558.0,1000.0,558.0,0.558,0.558,442.0,0.558,0.558,0.279,294586368.0,4.458003719337285,23.77844948042184,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66020,True,LiEu4H6Pt,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66020/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66020/generated_crystals.extxyz,100.65805707499385,100.65805707499385,35.76464820215903,1535.0,465.0,1000.0,465.0,0.465,0.465,535.0,0.465,0.465,0.2325,315490816.0,4.961451632902026,30.278384795645252,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66021,True,Fe,6,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66021/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66021/generated_crystals.extxyz,79.05252320086583,79.05252320086583,45.539343391389316,1239.0,761.0,1000.0,761.0,0.761,0.761,239.0,0.761,0.761,0.3805,273317376.0,4.454789768438786,12.793612573528662,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66022,True,EuFeO3,10,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66022/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66022/generated_crystals.extxyz,88.56376100704074,88.56376100704074,40.64868021711277,1409.0,591.0,1000.0,591.0,0.591,0.591,409.0,0.591,0.591,0.2955,304282624.0,4.454942896962166,22.07502913661301,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66023,True,Hf2Co13B4,19,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66023/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66023/generated_crystals.extxyz,117.64617913705297,117.64617913705297,30.600228808163397,1927.0,73.0,1000.0,73.0,0.073,0.073,927.0,0.073,0.073,0.0365,371380736.0,4.511831875657663,50.41821623663418,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66024,True,Eu2SnO4,7,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66024/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66024/generated_crystals.extxyz,92.95498970686458,92.95498970686458,38.7284212644493,1348.0,652.0,1000.0,652.0,0.652,0.652,348.0,0.652,0.652,0.326,280122368.0,5.1011757391970605,19.8381230274681,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66025,True,FeNi,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66025/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66025/generated_crystals.extxyz,102.3247842490673,102.3247842490673,35.18209226063249,1584.0,416.0,1000.0,416.0,0.416,0.416,584.0,0.416,0.416,0.208,319469568.0,4.8795878160744905,32.958455085521564,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66026,True,Mn2Fe5Si,8,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66026/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66026/generated_crystals.extxyz,89.5796053740196,89.5796053740196,40.18771890062482,1381.0,619.0,1000.0,619.0,0.619,0.619,381.0,0.619,0.619,0.3095,286843904.0,4.553445904282853,20.609839031705633,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66027,True,FeCoNiIr,4,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66027/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66027/generated_crystals.extxyz,79.75705521600321,79.75705521600321,45.13707270473123,1273.0,727.0,1000.0,727.0,0.727,0.727,273.0,0.727,0.727,0.3635,259704320.0,4.310620140749961,14.427983166184276,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66028,True,Gd2Fe2PbO6,11,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66028/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66028/generated_crystals.extxyz,92.48845618218184,92.48845618218184,38.92377652956813,1485.0,515.0,1000.0,515.0,0.515,0.515,485.0,0.515,0.515,0.2575,309198336.0,4.429187070345506,26.208914197515696,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66029,True,MnVFe3Co2Ni5H4,16,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66029/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66029/generated_crystals.extxyz,117.87039452511817,117.87039452511817,30.542020449696892,1871.0,129.0,1000.0,129.0,0.129,0.129,871.0,0.129,0.129,0.0645,341662720.0,4.715234418399632,48.648726073792204,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66030,True,Eu5Fe3O10,18,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66030/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66030/generated_crystals.extxyz,109.58879048097879,109.58879048097879,32.8500751235579,1780.0,220.0,1000.0,220.0,0.22,0.22,780.0,0.22,0.22,0.11,358940672.0,4.518378877546638,42.47329810122028,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66031,True,Mn3(OF2)2,18,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66031/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66031/generated_crystals.extxyz,109.14166904008016,109.14166904008016,32.98465225667357,1824.0,176.0,1000.0,176.0,0.176,0.176,824.0,0.176,0.176,0.088,358939136.0,4.311928345356137,43.596501380670816,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66032,True,LiEu2N,8,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66032/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66032/generated_crystals.extxyz,87.91727443807758,87.91727443807758,40.94758422630098,1449.0,551.0,1000.0,551.0,0.551,0.551,449.0,0.551,0.551,0.2755,289772544.0,4.290639715734869,23.46858900063671,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66033,True,Mn2Fe3,5,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66033/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66033/generated_crystals.extxyz,85.03301723115146,85.03301723115146,42.33649607203584,1250.0,750.0,1000.0,750.0,0.75,0.75,250.0,0.75,0.75,0.375,264954368.0,4.869073206093162,14.412119730841368,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66034,True,EuMn5(OF2)4,18,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66034/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66034/generated_crystals.extxyz,116.82062481204048,116.82062481204048,30.816476164138397,1820.0,180.0,1000.0,180.0,0.18,0.18,820.0,0.18,0.18,0.09,356177920.0,4.968183654826134,46.46364968898706,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66035,True,Eu4C4Cl3,11,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66035/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66035/generated_crystals.extxyz,98.04521571402438,98.04521571402438,36.717752863131864,1571.0,429.0,1000.0,429.0,0.429,0.429,571.0,0.429,0.429,0.2145,308201472.0,4.489083619788289,30.976037627318874,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66036,True,EuNi,8,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66036/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66036/generated_crystals.extxyz,84.2977141730953,84.2977141730953,42.70578431827735,1327.0,673.0,1000.0,673.0,0.673,0.673,327.0,0.673,0.673,0.3365,285879296.0,4.461533610476181,17.565715841250494,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66037,True,Eu3(CoGe)4,11,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66037/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66037/generated_crystals.extxyz,96.60210350085981,96.60210350085981,37.26626925849454,1530.0,470.0,1000.0,470.0,0.47,0.47,530.0,0.47,0.47,0.235,307868160.0,4.4729167118202895,28.666484299348667,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66038,True,Mn5Fe2O9,16,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66038/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66038/generated_crystals.extxyz,103.26319140917622,103.26319140917622,34.86237400638864,1719.0,281.0,1000.0,281.0,0.281,0.281,719.0,0.281,0.281,0.1405,345326080.0,4.285921569215134,38.01221179589629,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66039,True,LiEu3MgMnO5F,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66039/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66039/generated_crystals.extxyz,96.66971658519469,96.66971658519469,37.24020434907691,1554.0,446.0,1000.0,446.0,0.446,0.446,554.0,0.446,0.446,0.223,315842048.0,4.467060292605311,30.032294269185513,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66040,True,Fe3Co5,8,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66040/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66040/generated_crystals.extxyz,89.50900080497377,89.50900080497377,40.219418914571975,1395.0,605.0,1000.0,605.0,0.605,0.605,395.0,0.605,0.605,0.3025,286839808.0,4.61093248333782,22.080991600407287,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66041,True,GdGaNi,6,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66041/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66041/generated_crystals.extxyz,90.11286796885543,90.11286796885543,39.94989928901411,1331.0,669.0,1000.0,669.0,0.669,0.669,331.0,0.669,0.669,0.3345,273027072.0,5.104247254086658,18.90141521440819,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66042,True,NaEu4,5,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66042/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66042/generated_crystals.extxyz,83.80402171891183,83.80402171891183,42.95736560322615,1310.0,690.0,1000.0,690.0,0.69,0.69,310.0,0.69,0.69,0.345,264367104.0,4.535717334365472,16.780170436948538,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66043,True,Eu3Se2,10,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66043/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66043/generated_crystals.extxyz,84.78399556688964,84.78399556688964,42.460843888394116,1375.0,625.0,1000.0,625.0,0.625,0.625,375.0,0.625,0.625,0.3125,301764096.0,4.313585565192625,19.759996351087466,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66044,True,Fe2MoHO7,11,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66044/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66044/generated_crystals.extxyz,94.56549185421318,94.56549185421318,38.068855027475955,1485.0,515.0,1000.0,515.0,0.515,0.515,485.0,0.515,0.515,0.2575,308204544.0,4.507300108671188,26.51219112239778,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66045,True,Fe4IrRh,6,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66045/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66045/generated_crystals.extxyz,87.83860648586415,87.83860648586415,40.984256741132924,1303.0,697.0,1000.0,697.0,0.697,0.697,303.0,0.697,0.697,0.3485,273393664.0,4.816034872317687,17.304273284506053,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66046,True,Eu2CuS3,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66046/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66046/generated_crystals.extxyz,99.85709799989127,99.85709799989127,36.05151834077854,1640.0,360.0,1000.0,360.0,0.36,0.36,640.0,0.36,0.36,0.18,315165184.0,4.366904164664447,34.12929492769763,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66047,True,GaFe3,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66047/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66047/generated_crystals.extxyz,96.91201155190356,96.91201155190356,37.1470980980715,1506.0,494.0,1000.0,494.0,0.494,0.494,506.0,0.494,0.494,0.247,318227456.0,4.6899767187424,27.998156093992293,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66048,True,Eu3TaO6,10,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66048/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66048/generated_crystals.extxyz,95.64840138098225,95.64840138098225,37.63784807715341,1421.0,579.0,1000.0,579.0,0.579,0.579,421.0,0.579,0.579,0.2895,300048384.0,5.118715415243059,24.227936720941216,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66049,True,LiFe5O6,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66049/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66049/generated_crystals.extxyz,93.6624501820188,93.6624501820188,38.435893925515984,1473.0,527.0,1000.0,527.0,0.527,0.527,473.0,0.527,0.527,0.2635,314870272.0,4.5803775317035615,26.399727030890062,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66050,True,Eu2CuH,4,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66050/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66050/generated_crystals.extxyz,81.3819806210231,81.3819806210231,44.235836637650294,1260.0,740.0,1000.0,740.0,0.74,0.74,260.0,0.74,0.74,0.37,257538560.0,4.511597459204495,14.256044226232916,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66051,True,Fe4GeH,6,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66051/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66051/generated_crystals.extxyz,86.24747313698754,86.24747313698754,41.740353300346456,1290.0,710.0,1000.0,710.0,0.71,0.71,290.0,0.71,0.71,0.355,271735296.0,4.922314409399405,16.581020425306633,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66052,True,MnHO2,16,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66052/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66052/generated_crystals.extxyz,116.64431368093938,116.64431368093938,30.863056126740872,1773.0,227.0,1000.0,227.0,0.227,0.227,773.0,0.227,0.227,0.1135,342876160.0,5.098724920069799,44.73634065990336,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66053,True,Fe11Ge2B3,16,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66053/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66053/generated_crystals.extxyz,107.03749351692386,107.03749351692386,33.633074558409746,1724.0,276.0,1000.0,276.0,0.276,0.276,724.0,0.276,0.276,0.138,345132544.0,4.524674909887835,39.572987131541595,0.0,0.0,0.0,0.0,0.0
