trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change_vs_first,rmsd_relative_change_vs_first,stable_change_vs_first,nus_change_vs_first
217,oracle_stable_quality,0.05956596520257832,0.022281344197701447,0.828125,0.375,1.0,1.0,0.53125,0.90625,1.0,-0.07899419831620258,-0.43162331671977805,0.4375,0.1875
217,oracle_nus_quality,0.06689787289396826,0.01650808087242424,0.828125,0.5625,1.0,1.0,0.75,0.9375,1.0,-0.07166229062481264,-0.5788939764882723,0.4375,0.375
218,baseline_first,0.13871145611675595,0.035446258469013864,0.421875,0.21875,0.890625,1.0,0.75,0.953125,1.0,0.0,0.0,0.0,0.0
218,oracle_min_ehull,0.061690800237334545,0.024890870616187076,0.84375,0.390625,1.0,1.0,0.546875,0.9375,1.0,-0.0770206558794214,-0.2977856707233012,0.421875,0.171875
218,oracle_min_rmsd,0.09727733748354894,0.007379377227411266,0.640625,0.234375,1.0,1.0,0.546875,0.890625,1.0,-0.04143411863320701,-0.7918150590178055,0.21875,0.015625
218,oracle_stable_quality,0.061690800237334545,0.024890870616187076,0.84375,0.390625,1.0,1.0,0.546875,0.9375,1.0,-0.0770206558794214,-0.2977856707233012,0.421875,0.171875
218,oracle_nus_quality,0.07210876467069721,0.041120372020557114,0.84375,0.6875,1.0,1.0,0.84375,0.953125,1.0,-0.06660269144605874,0.16007651573447168,0.421875,0.46875
219,baseline_first,0.1675579162524195,0.05517505431624559,0.28125,0.125,0.828125,1.0,0.78125,0.9375,1.0,0.0,0.0,0.0,0.0
219,oracle_min_ehull,0.05261606250374551,0.03227597124583888,0.90625,0.484375,1.0,1.0,0.5625,0.90625,1.0,-0.114941853748674,-0.4150260177209173,0.625,0.359375
219,oracle_min_rmsd,0.09105124554721616,0.006022832689846414,0.640625,0.265625,1.0,1.0,0.546875,0.921875,1.0,-0.07650667070520334,-0.8908413817714527,0.359375,0.140625
219,oracle_stable_quality,0.05261606250374551,0.03227597124583888,0.90625,0.484375,1.0,1.0,0.5625,0.90625,1.0,-0.114941853748674,-0.4150260177209173,0.625,0.359375
219,oracle_nus_quality,0.0619459266930408,0.029515199996464028,0.90625,0.609375,1.0,1.0,0.71875,0.953125,1.0,-0.1056119895593787,-0.46506260189083937,0.625,0.484375
220,baseline_first,0.13692936169089057,0.06935766226963257,0.453125,0.203125,0.890625,1.0,0.640625,0.953125,1.0,0.0,0.0,0.0,0.0
220,oracle_min_ehull,0.063525982397622,0.04402455338050809,0.859375,0.515625,1.0,1.0,0.59375,0.9375,1.0,-0.07340337929326857,-0.365253211543381,0.40625,0.3125
220,oracle_min_rmsd,0.10134503104497608,0.006775001737955601,0.625,0.28125,1.0,1.0,0.53125,0.921875,1.0,-0.035584330645914486,-0.9023179052428651,0.171875,0.078125
220,oracle_stable_quality,0.063525982397622,0.04402455338050809,0.859375,0.515625,1.0,1.0,0.59375,0.9375,1.0,-0.07340337929326857,-0.365253211543381,0.40625,0.3125
220,oracle_nus_quality,0.0765233524343189,0.05461331521222833,0.859375,0.671875,1.0,1.0,0.828125,0.984375,1.0,-0.06040600925657166,-0.21258425637364475,0.40625,0.46875
221,baseline_first,0.1457554591345933,0.07003041350300833,0.375,0.296875,0.84375,1.0,0.890625,0.96875,1.0,0.0,0.0,0.0,0.0
221,oracle_min_ehull,0.057759866896268976,0.04185331122740596,0.84375,0.421875,1.0,1.0,0.53125,0.953125,1.0,-0.08799559223832434,-0.4023552177710896,0.46875,0.125
221,oracle_min_rmsd,0.09478712745119716,0.004789608071774239,0.640625,0.28125,1.0,1.0,0.546875,0.9375,1.0,-0.05096833168339615,-0.9316067429536384,0.265625,-0.015625
221,oracle_stable_quality,0.057759866896268976,0.04185331122740596,0.84375,0.421875,1.0,1.0,0.53125,0.953125,1.0,-0.08799559223832434,-0.4023552177710896,0.46875,0.125
221,oracle_nus_quality,0.0652188093369523,0.051088192685074675,0.84375,0.609375,1.0,1.0,0.765625,0.984375,1.0,-0.08053664979764101,-0.2704856343182943,0.46875,0.3125
222,baseline_first,0.15392294562617148,0.075969677065422,0.421875,0.296875,0.75,1.0,0.828125,1.0,1.0,0.0,0.0,0.0,0.0
222,oracle_min_ehull,0.05861356998139421,0.014477996048336886,0.890625,0.421875,1.0,1.0,0.53125,0.921875,1.0,-0.09530937564477726,-0.8094240148491216,0.46875,0.125
222,oracle_min_rmsd,0.09672409336630415,0.006439250448016852,0.609375,0.203125,1.0,1.0,0.5,0.90625,1.0,-0.05719885225986733,-0.9152392020506862,0.1875,-0.09375
222,oracle_stable_quality,0.05861356998139421,0.014477996048336886,0.890625,0.421875,1.0,1.0,0.53125,0.921875,1.0,-0.09530937564477726,-0.8094240148491216,0.46875,0.125
222,oracle_nus_quality,0.062212903169858835,0.016938150402170997,0.890625,0.546875,1.0,1.0,0.671875,0.953125,1.0,-0.09171004245631265,-0.7770406423133199,0.46875,0.25
223,baseline_first,0.14704454263138944,0.04798129248295153,0.421875,0.21875,0.890625,1.0,0.734375,0.984375,1.0,0.0,0.0,0.0,0.0
223,oracle_min_ehull,0.0629775900274778,0.02873301112026775,0.828125,0.453125,1.0,1.0,0.625,0.9375,1.0,-0.08406695260391164,-0.40116221065789304,0.40625,0.234375
223,oracle_min_rmsd,0.103098720283336,0.006269810459675021,0.5625,0.21875,1.0,1.0,0.546875,0.890625,1.0,-0.04394582234805344,-0.8693280206675804,0.140625,0.0
223,oracle_stable_quality,0.0629775900274778,0.02873301112026775,0.828125,0.453125,1.0,1.0,0.625,0.9375,1.0,-0.08406695260391164,-0.40116221065789304,0.40625,0.234375
223,oracle_nus_quality,0.06743638772781312,0.025330641202406218,0.828125,0.625,1.0,1.0,0.8125,0.953125,1.0,-0.07960815490357633,-0.47207255387281255,0.40625,0.40625
224,baseline_first,0.13103807616915641,0.04322502103159384,0.484375,0.265625,0.90625,1.0,0.703125,0.9375,1.0,0.0,0.0,0.0,0.0
224,oracle_min_ehull,0.05525103004496265,0.018303020032175692,0.921875,0.453125,1.0,1.0,0.546875,0.921875,1.0,-0.07578704612419376,-0.5765642307311376,0.4375,0.1875
224,oracle_min_rmsd,0.09556351219491727,0.005035755789375507,0.640625,0.21875,1.0,1.0,0.5,0.90625,1.0,-0.03547456397423915,-0.8834990551954898,0.15625,-0.046875
224,oracle_stable_quality,0.05525103004496265,0.018303020032175692,0.921875,0.453125,1.0,1.0,0.546875,0.921875,1.0,-0.07578704612419376,-0.5765642307311376,0.4375,0.1875
224,oracle_nus_quality,0.06116617474282825,0.03964269683815185,0.921875,0.625,1.0,1.0,0.703125,0.953125,1.0,-0.06987190142632817,-0.0828761700502959,0.4375,0.359375
225,baseline_first,0.15071699746969924,0.03960484155383891,0.375,0.234375,0.828125,1.0,0.734375,0.921875,1.0,0.0,0.0,0.0,0.0
225,oracle_min_ehull,0.0556653417021042,0.02909964566520086,0.875,0.421875,1.0,1.0,0.515625,0.90625,1.0,-0.09505165576759504,-0.26525029457212346,0.5,0.1875
225,oracle_min_rmsd,0.097682607591939,0.005654006148180179,0.59375,0.21875,1.0,1.0,0.53125,0.90625,1.0,-0.05303438987776024,-0.8572395210698138,0.21875,-0.015625
225,oracle_stable_quality,0.0556653417021042,0.02909964566520086,0.875,0.421875,1.0,1.0,0.515625,0.90625,1.0,-0.09505165576759504,-0.26525029457212346,0.5,0.1875
225,oracle_nus_quality,0.0647320312087755,0.034283130521931326,0.875,0.609375,1.0,1.0,0.734375,0.953125,1.0,-0.08598496626092374,-0.13437021392127613,0.5,0.375
226,baseline_first,0.13852195257628735,0.040887414470937904,0.546875,0.328125,0.859375,1.0,0.734375,0.921875,1.0,0.0,0.0,0.0,0.0
226,oracle_min_ehull,0.060080701152468066,0.014949094215054828,0.875,0.40625,1.0,1.0,0.5,0.9375,1.0,-0.07844125142381929,-0.6343839685514867,0.328125,0.078125
226,oracle_min_rmsd,0.09518428117156363,0.005602386575092008,0.65625,0.25,1.0,1.0,0.5,0.90625,1.0,-0.04333767140472372,-0.8629801701187516,0.109375,-0.078125
226,oracle_stable_quality,0.060080701152468066,0.014949094215054828,0.875,0.40625,1.0,1.0,0.5,0.9375,1.0,-0.07844125142381929,-0.6343839685514867,0.328125,0.078125
226,oracle_nus_quality,0.07083368269489376,0.020236566770703533,0.875,0.609375,1.0,1.0,0.71875,0.96875,1.0,-0.06768826988139359,-0.5050661179594188,0.328125,0.28125
227,baseline_first,0.12432744858219205,0.06685369188823592,0.53125,0.296875,0.875,1.0,0.703125,0.96875,1.0,0.0,0.0,0.0,0.0
227,oracle_min_ehull,0.05606503450826018,0.02293499399754059,0.890625,0.4375,0.984375,1.0,0.5625,0.9375,1.0,-0.06826241407393188,-0.6569375101096488,0.359375,0.140625
227,oracle_min_rmsd,0.09050901693169147,0.004799521635168028,0.625,0.234375,0.984375,1.0,0.5,0.890625,1.0,-0.03381843165050058,-0.928208577572773,0.09375,-0.0625
227,oracle_stable_quality,0.05606503450826018,0.02293499399754059,0.890625,0.4375,0.984375,1.0,0.5625,0.9375,1.0,-0.06826241407393188,-0.6569375101096488,0.359375,0.140625
227,oracle_nus_quality,0.0623956084907192,0.03427135176230148,0.890625,0.578125,0.984375,1.0,0.703125,0.9375,1.0,-0.06193184009147285,-0.4873678506851149,0.359375,0.28125
228,baseline_first,0.1291618732574142,0.03905595761591342,0.421875,0.25,0.921875,1.0,0.75,0.953125,1.0,0.0,0.0,0.0,0.0
228,oracle_min_ehull,0.05926676087342486,0.024606347059790735,0.875,0.4375,1.0,1.0,0.515625,0.921875,1.0,-0.06989511238398935,-0.36997199500839184,0.453125,0.1875
228,oracle_min_rmsd,0.09927268185309077,0.006172637419265271,0.609375,0.234375,1.0,1.0,0.546875,0.90625,1.0,-0.029889191404323445,-0.8419540117293086,0.1875,-0.015625
228,oracle_stable_quality,0.05926676087342486,0.024606347059790735,0.875,0.4375,1.0,1.0,0.515625,0.921875,1.0,-0.06989511238398935,-0.36997199500839184,0.453125,0.1875
228,oracle_nus_quality,0.06927566829065479,0.024048077049985087,0.875,0.609375,1.0,1.0,0.75,0.953125,1.0,-0.05988620496675942,-0.3842661013082763,0.453125,0.359375
229,baseline_first,0.15079134742560263,0.04892629433658442,0.390625,0.203125,0.765625,1.0,0.765625,0.96875,1.0,0.0,0.0,0.0,0.0
229,oracle_min_ehull,0.05869865081939566,0.0442509111006134,0.875,0.5,1.0,1.0,0.59375,0.921875,1.0,-0.09209269660620698,-0.09555972507966992,0.484375,0.296875
229,oracle_min_rmsd,0.10704721619213536,0.010389424549786785,0.5625,0.21875,1.0,1.0,0.546875,0.921875,1.0,-0.043744131233467265,-0.7876515135539677,0.171875,0.015625
229,oracle_stable_quality,0.05869865081939566,0.0442509111006134,0.875,0.5,1.0,1.0,0.59375,0.921875,1.0,-0.09209269660620698,-0.09555972507966992,0.484375,0.296875
229,oracle_nus_quality,0.0694078852958063,0.051163508057275674,0.875,0.734375,1.0,1.0,0.84375,0.96875,1.0,-0.08138346212979633,0.04572620409999839,0.484375,0.53125
230,baseline_first,0.14622488571966794,0.041593000013399904,0.40625,0.25,0.921875,1.0,0.765625,0.953125,1.0,0.0,0.0,0.0,0.0
230,oracle_min_ehull,0.05931355216069691,0.03070258172745739,0.84375,0.4375,1.0,1.0,0.546875,0.890625,1.0,-0.08691133355897102,-0.2618329594507244,0.4375,0.1875
230,oracle_min_rmsd,0.09847705131839674,0.005863663003696742,0.609375,0.234375,1.0,1.0,0.546875,0.9375,1.0,-0.0477478344012712,-0.8590228403383343,0.203125,-0.015625
230,oracle_stable_quality,0.05931355216069691,0.03070258172745739,0.84375,0.4375,1.0,1.0,0.546875,0.890625,1.0,-0.08691133355897102,-0.2618329594507244,0.4375,0.1875
230,oracle_nus_quality,0.07334446825115314,0.040595358723714156,0.84375,0.625,1.0,1.0,0.78125,0.9375,1.0,-0.0728804174685148,-0.02398579783531707,0.4375,0.375
231,baseline_first,0.15871145971766334,0.07008974361971532,0.359375,0.140625,0.859375,1.0,0.71875,0.984375,1.0,0.0,0.0,0.0,0.0
231,oracle_min_ehull,0.05848449107373451,0.020445836485027433,0.84375,0.453125,1.0,1.0,0.59375,0.96875,1.0,-0.10022696864392883,-0.7082906081671514,0.484375,0.3125
231,oracle_min_rmsd,0.09936029095297078,0.005120588000095142,0.59375,0.25,1.0,1.0,0.5625,0.9375,1.0,-0.05935116876469257,-0.9269424064685152,0.234375,0.109375
231,oracle_stable_quality,0.05848449107373451,0.020445836485027433,0.84375,0.453125,1.0,1.0,0.59375,0.96875,1.0,-0.10022696864392883,-0.7082906081671514,0.484375,0.3125
231,oracle_nus_quality,0.06584243599465452,0.026328733412014603,0.84375,0.609375,1.0,1.0,0.765625,0.984375,1.0,-0.09286902372300883,-0.6243568309385472,0.484375,0.46875
232,baseline_first,0.15241556592389563,0.08412634254679029,0.375,0.1875,0.890625,1.0,0.703125,0.953125,1.0,0.0,0.0,0.0,0.0
232,oracle_min_ehull,0.07056401886261954,0.03439991679879776,0.765625,0.375,1.0,1.0,0.578125,0.921875,1.0,-0.08185154706127609,-0.5910922101520716,0.390625,0.1875
232,oracle_min_rmsd,0.104333348875295,0.0064796449512024065,0.609375,0.203125,1.0,1.0,0.515625,0.875,1.0,-0.048082217048600634,-0.9229772178958274,0.234375,0.015625
232,oracle_stable_quality,0.07056401886261954,0.03439991679879776,0.765625,0.375,1.0,1.0,0.578125,0.921875,1.0,-0.08185154706127609,-0.5910922101520716,0.390625,0.1875
232,oracle_nus_quality,0.07527949823666638,0.04915100671040882,0.765625,0.546875,1.0,1.0,0.78125,0.96875,1.0,-0.07713606768722925,-0.4157477286847281,0.390625,0.359375
233,baseline_first,0.1361128958550904,0.08665476587946495,0.453125,0.203125,0.828125,1.0,0.6875,0.96875,1.0,0.0,0.0,0.0,0.0
233,oracle_min_ehull,0.05966430589542904,0.04201214521617735,0.890625,0.484375,1.0,1.0,0.59375,0.921875,1.0,-0.07644858995966136,-0.5151779040680187,0.4375,0.28125
233,oracle_min_rmsd,0.10503472274402277,0.006298364750801236,0.59375,0.21875,1.0,1.0,0.5625,0.921875,1.0,-0.031078173111067628,-0.9273165799148065,0.140625,0.015625
233,oracle_stable_quality,0.05966430589542904,0.04201214521617735,0.890625,0.484375,1.0,1.0,0.59375,0.921875,1.0,-0.07644858995966136,-0.5151779040680187,0.4375,0.28125
233,oracle_nus_quality,0.06547308836474235,0.04243691202997579,0.890625,0.609375,1.0,1.0,0.71875,0.953125,1.0,-0.07063980749034805,-0.510276075420887,0.4375,0.40625
234,baseline_first,0.14257047732509806,0.06146554096531297,0.453125,0.234375,0.875,1.0,0.734375,0.9375,1.0,0.0,0.0,0.0,0.0
234,oracle_min_ehull,0.06609590626279693,0.025887505384440623,0.84375,0.453125,1.0,1.0,0.578125,0.96875,1.0,-0.07647457106230113,-0.578828966964599,0.390625,0.21875
234,oracle_min_rmsd,0.09683132167542352,0.009030521484791845,0.59375,0.234375,1.0,1.0,0.546875,0.96875,1.0,-0.04573915564967454,-0.8530799315686806,0.140625,0.0
234,oracle_stable_quality,0.06609590626279693,0.025887505384440623,0.84375,0.453125,1.0,1.0,0.578125,0.96875,1.0,-0.07647457106230113,-0.578828966964599,0.390625,0.21875
234,oracle_nus_quality,0.07131225193139598,0.045630001843349796,0.84375,0.59375,1.0,1.0,0.734375,0.984375,1.0,-0.07125822539370208,-0.2576327951119748,0.390625,0.359375
235,baseline_first,0.1263329376247836,0.0390798368078876,0.546875,0.3125,0.859375,1.0,0.75,0.96875,1.0,0.0,0.0,0.0,0.0
235,oracle_min_ehull,0.05914311732262094,0.02319278407211162,0.828125,0.484375,1.0,1.0,0.59375,0.921875,1.0,-0.06718982030216265,-0.4065281237962961,0.28125,0.171875
235,oracle_min_rmsd,0.10145241896371676,0.006210065445078137,0.625,0.25,1.0,1.0,0.578125,0.890625,1.0,-0.02488051866106683,-0.8410928511394208,0.078125,-0.0625
235,oracle_stable_quality,0.05914311732262094,0.02319278407211162,0.828125,0.484375,1.0,1.0,0.59375,0.921875,1.0,-0.06718982030216265,-0.4065281237962961,0.28125,0.171875
235,oracle_nus_quality,0.06959155501813111,0.029517538996387063,0.828125,0.609375,1.0,1.0,0.78125,0.953125,1.0,-0.056741382606652485,-0.2446862267748915,0.28125,0.296875
236,baseline_first,0.131087467100653,0.06591683319323488,0.453125,0.21875,0.90625,1.0,0.65625,0.9375,1.0,0.0,0.0,0.0,0.0
236,oracle_min_ehull,0.06316869161431259,0.02691971978335663,0.828125,0.421875,1.0,1.0,0.5625,0.953125,1.0,-0.06791877548634041,-0.591610845374783,0.375,0.203125
236,oracle_min_rmsd,0.09470386946225394,0.0072328318511248905,0.609375,0.1875,1.0,1.0,0.484375,0.90625,1.0,-0.03638359763839906,-0.8902733717513116,0.15625,-0.03125
236,oracle_stable_quality,0.06316869161431259,0.02691971978335663,0.828125,0.421875,1.0,1.0,0.5625,0.953125,1.0,-0.06791877548634041,-0.591610845374783,0.375,0.203125
236,oracle_nus_quality,0.07160795634611891,0.020391397622267653,0.828125,0.625,1.0,1.0,0.796875,0.96875,1.0,-0.05947951075453409,-0.6906496165783577,0.375,0.40625
237,baseline_first,0.14611149317544014,0.07694138643110224,0.359375,0.1875,0.890625,1.0,0.71875,0.96875,1.0,0.0,0.0,0.0,0.0
237,oracle_min_ehull,0.05751164354700671,0.03373303523337598,0.8125,0.4375,1.0,1.0,0.625,0.90625,1.0,-0.08859984962843342,-0.5615748974892403,0.453125,0.25
237,oracle_min_rmsd,0.10170897793866343,0.008070342433211596,0.625,0.265625,1.0,1.0,0.59375,0.9375,1.0,-0.04440251523677671,-0.8951105145416343,0.265625,0.078125
237,oracle_stable_quality,0.05751164354700671,0.03373303523337598,0.8125,0.4375,1.0,1.0,0.625,0.90625,1.0,-0.08859984962843342,-0.5615748974892403,0.453125,0.25
237,oracle_nus_quality,0.0643170228248818,0.02888036911863397,0.8125,0.640625,1.0,1.0,0.828125,0.984375,1.0,-0.08179447035055834,-0.624644544916082,0.453125,0.453125
238,baseline_first,0.1607559536404388,0.05612150288942963,0.390625,0.203125,0.84375,1.0,0.75,0.96875,1.0,0.0,0.0,0.0,0.0
238,oracle_min_ehull,0.06317376193004443,0.04804367134831848,0.875,0.453125,1.0,1.0,0.546875,0.9375,1.0,-0.09758219171039437,-0.14393469749065813,0.484375,0.25
238,oracle_min_rmsd,0.09579291621858965,0.00784478070302627,0.609375,0.21875,1.0,1.0,0.46875,0.90625,1.0,-0.06496303742184914,-0.8602179147183207,0.21875,0.015625
238,oracle_stable_quality,0.06317376193004443,0.04804367134831848,0.875,0.453125,1.0,1.0,0.546875,0.9375,1.0,-0.09758219171039437,-0.14393469749065813,0.484375,0.25
238,oracle_nus_quality,0.07048437175338954,0.050687162343930475,0.875,0.59375,1.0,1.0,0.71875,0.96875,1.0,-0.09027158188704926,-0.09683170025232346,0.484375,0.390625
239,baseline_first,0.13049551093981088,0.057406744907943855,0.4375,0.21875,0.875,1.0,0.734375,0.984375,1.0,0.0,0.0,0.0,0.0
239,oracle_min_ehull,0.058666631193703314,0.02920105773032168,0.875,0.46875,1.0,1.0,0.5625,0.921875,1.0,-0.07182887974610756,-0.49133054352501904,0.4375,0.25
239,oracle_min_rmsd,0.10636291880344609,0.008407616566207221,0.546875,0.234375,1.0,1.0,0.578125,0.921875,1.0,-0.02413259213636479,-0.8535430535263847,0.109375,0.015625
239,oracle_stable_quality,0.058666631193703314,0.02920105773032168,0.875,0.46875,1.0,1.0,0.5625,0.921875,1.0,-0.07182887974610756,-0.49133054352501904,0.4375,0.25
239,oracle_nus_quality,0.070698979438475,0.05047522565802803,0.875,0.71875,1.0,1.0,0.859375,0.953125,1.0,-0.059796531501335876,-0.12074398680905962,0.4375,0.5
240,baseline_first,0.13863831435910828,0.11078621338860795,0.421875,0.140625,0.84375,1.0,0.609375,0.96875,1.0,0.0,0.0,0.0,0.0
240,oracle_min_ehull,0.06069982947058693,0.05441807389050909,0.84375,0.421875,1.0,1.0,0.578125,0.921875,1.0,-0.07793848488852136,-0.5088010301460051,0.421875,0.28125
240,oracle_min_rmsd,0.10178187836802102,0.006035752895519369,0.578125,0.234375,1.0,1.0,0.5625,0.890625,1.0,-0.03685643599108726,-0.9455189169220218,0.15625,0.09375
240,oracle_stable_quality,0.06069982947058693,0.05441807389050909,0.84375,0.421875,1.0,1.0,0.578125,0.921875,1.0,-0.07793848488852136,-0.5088010301460051,0.421875,0.28125
240,oracle_nus_quality,0.06894613425866061,0.04956704789304646,0.84375,0.65625,1.0,1.0,0.828125,0.953125,1.0,-0.06969218010044767,-0.5525883015860582,0.421875,0.515625
241,baseline_first,0.16317040297278873,0.08207775207782417,0.328125,0.171875,0.859375,1.0,0.765625,0.9375,1.0,0.0,0.0,0.0,0.0
241,oracle_min_ehull,0.06037086557801573,0.03431317878688733,0.84375,0.453125,1.0,1.0,0.625,0.9375,1.0,-0.102799537394773,-0.5819430001646195,0.515625,0.28125
241,oracle_min_rmsd,0.10969968344879302,0.006177039096326121,0.59375,0.234375,1.0,1.0,0.546875,0.921875,1.0,-0.05347071952399571,-0.9247416146281735,0.265625,0.0625
241,oracle_stable_quality,0.06037086557801573,0.03431317878688733,0.84375,0.453125,1.0,1.0,0.625,0.9375,1.0,-0.102799537394773,-0.5819430001646195,0.515625,0.28125
241,oracle_nus_quality,0.06191351674567189,0.035747896658619355,0.84375,0.546875,1.0,1.0,0.703125,0.96875,1.0,-0.10125688622711684,-0.5644630152063126,0.515625,0.375
242,baseline_first,0.13465512522111855,0.0706439772463236,0.390625,0.265625,0.796875,1.0,0.734375,0.9375,1.0,0.0,0.0,0.0,0.0
242,oracle_min_ehull,0.057553953180925536,0.03490635089082694,0.84375,0.484375,1.0,1.0,0.59375,0.9375,1.0,-0.07710117204019301,-0.5058835550960784,0.453125,0.21875
242,oracle_min_rmsd,0.09125230479842937,0.007289863511770189,0.625,0.296875,1.0,1.0,0.578125,0.921875,1.0,-0.043402820422689184,-0.8968084216669785,0.234375,0.03125
242,oracle_stable_quality,0.057553953180925536,0.03490635089082694,0.84375,0.484375,1.0,1.0,0.59375,0.9375,1.0,-0.07710117204019301,-0.5058835550960784,0.453125,0.21875
242,oracle_nus_quality,0.06616937988298367,0.03893945251861632,0.84375,0.65625,1.0,1.0,0.8125,0.96875,1.0,-0.06848574533813488,-0.4487930318130159,0.453125,0.390625
243,baseline_first,0.1309868566780459,0.042012063334270495,0.53125,0.234375,0.9375,1.0,0.59375,0.9375,1.0,0.0,0.0,0.0,0.0
243,oracle_min_ehull,0.05950686391522873,0.031930025471360104,0.890625,0.421875,1.0,1.0,0.53125,0.9375,1.0,-0.07147999276281718,-0.23997959306812178,0.359375,0.1875
243,oracle_min_rmsd,0.09834632800297485,0.00567106804499998,0.625,0.296875,1.0,1.0,0.59375,0.921875,1.0,-0.03264052867507106,-0.865013341528172,0.09375,0.0625
243,oracle_stable_quality,0.05950686391522873,0.031930025471360104,0.890625,0.421875,1.0,1.0,0.53125,0.9375,1.0,-0.07147999276281718,-0.23997959306812178,0.359375,0.1875
243,oracle_nus_quality,0.06677064522470624,0.02700011780767007,0.890625,0.625,1.0,1.0,0.734375,0.984375,1.0,-0.06421621145333967,-0.357324642856918,0.359375,0.390625
244,baseline_first,0.12745583473235556,0.05111511697364805,0.453125,0.203125,0.90625,1.0,0.71875,0.90625,1.0,0.0,0.0,0.0,0.0
244,oracle_min_ehull,0.06567987542546164,0.026219584437650757,0.8125,0.390625,1.0,1.0,0.515625,0.890625,1.0,-0.06177595930689392,-0.4870483334476564,0.359375,0.1875
244,oracle_min_rmsd,0.09961099374993851,0.004725679343490711,0.609375,0.234375,1.0,1.0,0.53125,0.90625,1.0,-0.027844840982417046,-0.9075483022776414,0.15625,0.03125
244,oracle_stable_quality,0.06567987542546164,0.026219584437650757,0.8125,0.390625,1.0,1.0,0.515625,0.890625,1.0,-0.06177595930689392,-0.4870483334476564,0.359375,0.1875
244,oracle_nus_quality,0.07563687086569121,0.03108417447888612,0.8125,0.578125,1.0,1.0,0.765625,0.953125,1.0,-0.05181896386666435,-0.3918790307197909,0.359375,0.375
245,baseline_first,0.15239791548795456,0.07115840950279717,0.390625,0.1875,0.828125,1.0,0.6875,0.953125,1.0,0.0,0.0,0.0,0.0
245,oracle_min_ehull,0.05408868490216347,0.04178783870587899,0.9375,0.5625,1.0,1.0,0.59375,0.921875,1.0,-0.0983092305857911,-0.4127491185109141,0.546875,0.375
245,oracle_min_rmsd,0.09283540609855226,0.007519888740363934,0.640625,0.265625,1.0,1.0,0.578125,0.90625,1.0,-0.0595625093894023,-0.8943218546773684,0.25,0.078125
245,oracle_stable_quality,0.05408868490216347,0.04178783870587899,0.9375,0.5625,1.0,1.0,0.59375,0.921875,1.0,-0.0983092305857911,-0.4127491185109141,0.546875,0.375
245,oracle_nus_quality,0.06100112818752085,0.041534730629507965,0.9375,0.75,1.0,1.0,0.8125,0.953125,1.0,-0.09139678730043371,-0.4163060849768533,0.546875,0.5625
246,baseline_first,0.1502545257799825,0.049782653706633956,0.375,0.21875,0.84375,1.0,0.75,0.96875,1.0,0.0,0.0,0.0,0.0
246,oracle_min_ehull,0.054451204927785615,0.021137005179459763,0.890625,0.46875,1.0,1.0,0.546875,0.9375,1.0,-0.09580332085219688,-0.5754142536470875,0.515625,0.25
246,oracle_min_rmsd,0.09544959917515863,0.004712521662598675,0.65625,0.234375,1.0,1.0,0.5,0.921875,1.0,-0.05480492660482386,-0.9053380783923399,0.28125,0.015625
246,oracle_stable_quality,0.054451204927785615,0.021137005179459763,0.890625,0.46875,1.0,1.0,0.546875,0.9375,1.0,-0.09580332085219688,-0.5754142536470875,0.515625,0.25
246,oracle_nus_quality,0.06363780200243799,0.01630642516210511,0.890625,0.625,1.0,1.0,0.75,0.953125,1.0,-0.08661672377754451,-0.6724476509790369,0.515625,0.40625
247,baseline_first,0.147805829232655,0.09641498265841138,0.390625,0.234375,0.84375,1.0,0.78125,0.953125,1.0,0.0,0.0,0.0,0.0
247,oracle_min_ehull,0.05569297633247246,0.03915548765131867,0.890625,0.4375,1.0,1.0,0.515625,0.90625,1.0,-0.09211285290018255,-0.5938858611836022,0.5,0.203125
247,oracle_min_rmsd,0.09620316428058756,0.005803332275014834,0.640625,0.265625,1.0,1.0,0.546875,0.890625,1.0,-0.051602664952067445,-0.9398088127487876,0.25,0.03125
247,oracle_stable_quality,0.05569297633247246,0.03915548765131867,0.890625,0.4375,1.0,1.0,0.515625,0.90625,1.0,-0.09211285290018255,-0.5938858611836022,0.5,0.203125
247,oracle_nus_quality,0.06692827788885086,0.03487463711071475,0.890625,0.609375,1.0,1.0,0.734375,0.9375,1.0,-0.08087755134380414,-0.6382861237005861,0.5,0.375
248,baseline_first,0.14732542129249418,0.044557985375478885,0.390625,0.171875,0.84375,1.0,0.703125,0.9375,1.0,0.0,0.0,0.0,0.0
248,oracle_min_ehull,0.059029094814299056,0.023379474066782084,0.8125,0.390625,0.984375,1.0,0.515625,0.90625,1.0,-0.08829632647819513,-0.47530226356130867,0.421875,0.21875
248,oracle_min_rmsd,0.10181609833474396,0.005642484140868627,0.53125,0.15625,0.984375,1.0,0.515625,0.921875,1.0,-0.04550932295775022,-0.8733676109159595,0.140625,-0.015625
248,oracle_stable_quality,0.059029094814299056,0.023379474066782084,0.8125,0.390625,0.984375,1.0,0.515625,0.90625,1.0,-0.08829632647819513,-0.47530226356130867,0.421875,0.21875
248,oracle_nus_quality,0.07099891292258556,0.03260012356100856,0.8125,0.609375,0.984375,1.0,0.796875,0.96875,1.0,-0.07632650836990862,-0.26836630322723176,0.421875,0.4375
