method,seed,formula,num_atoms,relaxation_steps,e_hull,stable,nus,novel,unique,rmsd,force_mean,force_max,streak_mean,streak_p95,streak_max,periodic_exact_calls
V2_Frozen_Atomic75_Late30,68025,Eu2Mn2O6,10,39,0.24925364892968815,0.0,0.0,1.0,1.0,0.027037881741953193,0.3689030621397208,0.7146859581228259,21.322580645161292,177.0,260,0
V2_Frozen_Atomic75_Late30,68026,Fe6Gd2O12,20,1120,0.21152859733007645,0.0,0.0,1.0,1.0,0.5453243915668693,0.9184644352333222,1.951370384738497,11.79245283018868,101.0,159,0
V2_Frozen_Atomic75_Late30,68027,CrGeMn2O6,10,31,0.08766753375196323,1.0,1.0,1.0,1.0,0.011566030301342888,0.15098027812571255,0.29733830095625857,8.137931034482758,12.0,192,0
V2_Frozen_Atomic75_Late30,68028,Eu2Fe2O6,10,13,0.03857417660806739,1.0,0.0,0.0,1.0,0.003058116039202513,0.03133347665994454,0.049327660827990824,25.76923076923077,201.0,304,0
V2_Frozen_Atomic75_Late30,68029,Co2FeMn,4,3,0.040230873371582376,1.0,0.0,0.0,1.0,0.001128696483055975,0.007815615174644963,0.013462020740252927,232.66666666666666,540.0,540,0
V2_Frozen_Atomic75_Late30,68030,Eu2Mn2O6,10,32,0.033268541507812444,1.0,0.0,0.0,1.0,0.0025096608729087313,0.03332161485944185,0.0696361660332431,22.896551724137932,215.0,223,0
V2_Frozen_Atomic75_Late30,68031,Ag2Eu2Ge4,8,41,0.06542752879760716,1.0,0.0,0.0,1.0,0.04780922708594939,0.11491227568067139,0.17453391144695204,6.761904761904762,7.0,195,0
V3_AnchorK4,68000,Fe7GdO11Si,20,105,0.17202208451953105,0.0,0.0,1.0,1.0,0.05614001608073762,0.22744358149488741,0.5261091532897142,3.2620689655172415,4.0,4,90
V3_AnchorK4,68001,F2Mn7O7,16,277,0.13945341302246206,0.0,0.0,1.0,1.0,0.1870764704522113,0.25558345238269353,0.5560264027563881,3.5179856115107913,4.0,4,104
V3_AnchorK4,68002,Fe2Pt2,4,15,0.05803763475708035,1.0,0.0,0.0,1.0,0.024563796683522595,0.11552766569971962,0.11794214299792631,4.0,4.0,4,140
V3_AnchorK4,68003,Eu2NiO6Tl,10,45,0.15808646882941613,0.0,0.0,1.0,1.0,0.026479377815284953,0.11983246899402247,0.16187095565543344,3.950354609929078,4.0,4,134
V3_AnchorK4,68004,Fe2Mn2Rh,5,26,0.18253023108398203,0.0,0.0,1.0,1.0,0.017562133119381627,0.1952877255560371,0.4268877942620583,3.9645390070921986,4.0,4,138
V3_AnchorK4,68005,Co4Ni4,8,24,0.07961198640429679,1.0,1.0,1.0,1.0,0.014459562986900452,0.08504834175788564,0.14061249422915836,3.3421052631578947,4.0,4,104
V3_AnchorK4,68006,EuMnNiP2,5,22,0.0034200655039064998,1.0,1.0,1.0,1.0,0.0055045444208590725,0.053913608061970965,0.11947653703776402,4.0,4.0,4,140
V3_AnchorK4,68007,CoFeMnNi,4,27,0.08321920852183418,1.0,0.0,0.0,1.0,0.019713721163514403,0.135867618901626,0.2693685907333342,3.992857142857143,4.0,4,139
V3_AnchorK4,68008,Fe4Li2O6,12,29,0.036604782734372954,1.0,1.0,1.0,1.0,0.012044016077482188,0.11014082703972912,0.2178636904294963,3.8439716312056738,4.0,4,124
V3_AnchorK4,68009,Co4EuLi,6,8,0.13380577347276468,0.0,0.0,1.0,1.0,0.002646524124449402,0.014177373402552554,0.01719063530061062,3.936619718309859,4.0,4,134
V3_AnchorK4,68010,EuMg2,3,17,0.09349868572021514,1.0,0.0,0.0,1.0,0.015853913970877095,0.0390282878698364,0.057618833549336106,4.0,4.0,4,140
V3_AnchorK4,68011,Eu3Sr,4,9,0.05582435186848933,1.0,0.0,0.0,1.0,0.0017998102433238697,0.002863415688797072,0.004566339604015452,3.971631205673759,4.0,4,139
V3_AnchorK4,68012,H6EuIr2,9,72,0.1595850752159258,0.0,0.0,1.0,1.0,0.3096777606370718,0.2662380819437118,0.36004445258410206,2.861111111111111,4.0,4,76
V3_AnchorK4,68013,Fe13Mn3,16,39,0.04342797544896726,1.0,1.0,1.0,1.0,0.010299931501307924,0.07387221632733024,0.28647122842986883,2.6122448979591835,4.0,4,60
V3_AnchorK4,68014,Cu4Eu4Ge4,12,29,-0.005566577577582166,1.0,0.0,0.0,1.0,0.007705018800220318,0.05359307032969771,0.0796657439098776,3.526315789473684,4.0,4,112
V3_AnchorK4,68015,H4As2Eu2Mn2Rh2,12,53,0.18510709941328596,0.0,0.0,1.0,1.0,0.04790971100975307,0.11873590771283077,0.19983224267037442,3.668918918918919,4.0,4,120
V3_AnchorK4,68016,CCoEu2Fe3Ni2,9,23,0.365450928387153,0.0,0.0,1.0,1.0,0.021346342363419625,0.14996893802489134,0.3432097472707199,2.8777777777777778,4.0,4,45
V3_AnchorK4,68017,Eu3OSn,5,9,0.049722641847656845,1.0,0.0,0.0,1.0,0.0014280240236535047,0.01647704246049892,0.023770715916349678,4.0,4.0,4,139
V3_AnchorK4,68018,Eu6Sr2,8,6,0.05526168402180964,1.0,0.0,0.0,1.0,0.0017523734854346395,0.0097999349829553,0.014414451054972575,3.563758389261745,4.0,4,114
V3_AnchorK4,68019,DyEu2Li,4,8,0.11272100561197895,0.0,0.0,1.0,1.0,0.014087067092178869,0.03939309766967802,0.07846866462562492,3.971631205673759,4.0,4,139
V3_AnchorK4,68020,Fe4Ir2Ni3,9,12,0.06181261724681697,1.0,1.0,1.0,1.0,0.027615731126960214,0.06297656941207116,0.1258751108614209,2.9345794392523366,4.0,4,58
V3_AnchorK4,68021,H2F12Fe4Li2,20,62,0.103440339334961,0.0,0.0,1.0,1.0,0.03976443901055707,0.20830791458156725,0.5259555441697379,2.6210526315789475,4.0,4,42
V3_AnchorK4,68022,Eu3Ni7Si2,12,40,0.14554204404063853,0.0,0.0,1.0,1.0,0.04573268939865337,0.11201638932848144,0.1983643819095578,3.0901639344262297,4.0,4,75
V3_AnchorK4,68023,Co7Fe5,12,13,0.061243003194987544,1.0,1.0,1.0,1.0,0.0028127012809717493,0.06821811843571131,0.09824539856476282,3.138364779874214,4.0,4,91
V3_AnchorK4,68024,Co6LiRh2,9,23,0.2009410485481773,0.0,0.0,1.0,1.0,0.012603933107706902,0.08472484253945746,0.2789343951795839,3.196969696969697,4.0,4,77
V3_AnchorK4,68025,Eu2Gd2O6,10,42,0.10215052346940112,0.0,0.0,1.0,1.0,0.06385876355286224,0.27247846036423784,0.784456928662265,3.874125874125874,4.0,4,134
V3_AnchorK4,68026,Cr4Mn2O13Pr,20,139,0.18301802627735597,0.0,0.0,1.0,1.0,0.07654180786630445,0.6407224323733557,1.2074793508895416,2.8702290076335877,4.0,4,72
V3_AnchorK4,68027,Cr2Mn3O5,10,41,0.1861351592479128,0.0,0.0,1.0,1.0,0.02296185137057594,0.14921877499423467,0.3299942466708712,3.273381294964029,4.0,4,93
V3_AnchorK4,68028,Eu2FeMg2O5,10,42,0.15427562756119784,0.0,0.0,1.0,1.0,0.020113050622790903,0.17452707613838994,0.29679972606516486,3.779310344827586,4.0,4,126
V3_AnchorK4,68029,Co2FeMn,4,3,0.04023135020874058,1.0,0.0,0.0,1.0,0.0011303986608044239,0.007822866979179159,0.013478246733715034,3.9645390070921986,4.0,4,139
V3_AnchorK4,68030,HEu6Ga2O,10,19,0.07895695480078224,1.0,1.0,1.0,1.0,0.008961935945172793,0.07801791412412266,0.13821290393769498,3.295774647887324,4.0,4,93
V3_AnchorK4,68031,Eu3Ge5,8,26,0.18433350547607397,0.0,0.0,1.0,1.0,0.04076892363552478,0.1675633475492371,0.2333644768317466,3.971631205673759,4.0,4,136
